ICESHR|BGR|1996|TTL_A01_02|ICESHR|10.54
ICESHR|BGR|1997|TTL_A01_02|ICESHR|5.59
ICESHR|BGR|1998|TTL_A01_02|ICESHR|7.91
ICESHR|BGR|1999|TTL_A01_02|ICESHR|11.68
ICESHR|BGR|2000|TTL_A01_02|ICESHR|13.28
ICESHR|BGR|2001|TTL_A01_02|ICESHR|13.91
ICESHR|BGR|2002|TTL_A01_02|ICESHR|12.67
ICESHR|BGR|2003|TTL_A01_02|ICESHR|13.27
ICESHR|BGR|2004|TTL_A01_02|ICESHR|14.83
ICESHR|BGR|2005|TTL_A01_02|ICESHR|16.89
ICESHR|BGR|2006|TTL_A01_02|ICESHR|20.44
ICESHR|BGR|2007|TTL_A01_02|ICESHR|22.94
ICESHR|BGR|2008|TTL_A01_02|ICESHR|21.94
ICESHR|BGR|2009|TTL_A01_02|ICESHR|23.54
ICESHR|BGR|2010|TTL_A01_02|ICESHR|25.11
ICESHR|BGR|2011|TTL_A01_02|ICESHR|25.21
ICESHR|BGR|2012|TTL_A01_02|ICESHR|25.92
ICESHR|BGR|2013|TTL_A01_02|ICESHR|26.27
ICESHR|BGR|2014|TTL_A01_02|ICESHR|25.95
ICESHR|BGR|2015|TTL_A01_02|ICESHR|27.24
ICESHR|BGR|2016|TTL_A01_02|ICESHR|24.49
ICESHR|BGR|2017|TTL_A01_02|ICESHR|25.64
ICESHR|BGR|2018|TTL_A01_02|ICESHR|28.51
ICESHR|BGR|2019|TTL_A01_02|ICESHR|27.79
ICESHR|BGR|2020|TTL_A01_02|ICESHR|24.04
ICESHR|BLR|1995|TTL_A01_02|ICESHR|19.42
ICESHR|BLR|1996|TTL_A01_02|ICESHR|20.67
ICESHR|BLR|1997|TTL_A01_02|ICESHR|22.95
ICESHR|BLR|1998|TTL_A01_02|ICESHR|22.25
ICESHR|BLR|1999|TTL_A01_02|ICESHR|22.85
ICESHR|BLR|2000|TTL_A01_02|ICESHR|24.27
ICESHR|BLR|2001|TTL_A01_02|ICESHR|22.27
ICESHR|BLR|2002|TTL_A01_02|ICESHR|21.26
ICESHR|BLR|2003|TTL_A01_02|ICESHR|23.12
ICESHR|BLR|2004|TTL_A01_02|ICESHR|23.71
ICESHR|BLR|2005|TTL_A01_02|ICESHR|18.28
ICESHR|BLR|2006|TTL_A01_02|ICESHR|18.56
ICESHR|BLR|2007|TTL_A01_02|ICESHR|18.22
ICESHR|BLR|2008|TTL_A01_02|ICESHR|18.5
ICESHR|BLR|2009|TTL_A01_02|ICESHR|19.24
ICESHR|BLR|2010|TTL_A01_02|ICESHR|19.4
ICESHR|BLR|2011|TTL_A01_02|ICESHR|22.3
ICESHR|BLR|2012|TTL_A01_02|ICESHR|21.57
ICESHR|BLR|2013|TTL_A01_02|ICESHR|18.29
ICESHR|BLR|2014|TTL_A01_02|ICESHR|17.49
ICESHR|BLR|2015|TTL_A01_02|ICESHR|20.1
ICESHR|BLR|2016|TTL_A01_02|ICESHR|23.6
ICESHR|BLR|2017|TTL_A01_02|ICESHR|24.65
ICESHR|BLR|2018|TTL_A01_02|ICESHR|24.05
ICESHR|BLR|2019|TTL_A01_02|ICESHR|23.53
ICESHR|BLR|2020|TTL_A01_02|ICESHR|22.34
ICESHR|BRA|1995|TTL_A01_02|ICESHR|3.31
ICESHR|BRA|1996|TTL_A01_02|ICESHR|3.88
ICESHR|BRA|1997|TTL_A01_02|ICESHR|4.5
ICESHR|BRA|1998|TTL_A01_02|ICESHR|4.2
ICESHR|BRA|1999|TTL_A01_02|ICESHR|6.42
ICESHR|BRA|2000|TTL_A01_02|ICESHR|7.21
ICESHR|BRA|2001|TTL_A01_02|ICESHR|8.85
ICESHR|BRA|2002|TTL_A01_02|ICESHR|7.67
ICESHR|BRA|2003|TTL_A01_02|ICESHR|7.47
ICESHR|BRA|2004|TTL_A01_02|ICESHR|8.34
ICESHR|BRA|2005|TTL_A01_02|ICESHR|7.55
ICESHR|BRA|2006|TTL_A01_02|ICESHR|7.32
ICESHR|BRA|2007|TTL_A01_02|ICESHR|7.65
ICESHR|BRA|2008|TTL_A01_02|ICESHR|9.51
ICESHR|BRA|2009|TTL_A01_02|ICESHR|7.17
ICESHR|BRA|2010|TTL_A01_02|ICESHR|7.75
ICESHR|BRA|2011|TTL_A01_02|ICESHR|8.5
ICESHR|BRA|2012|TTL_A01_02|ICESHR|9.72
ICESHR|BRA|2013|TTL_A01_02|ICESHR|9.6
