"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",8143.9,598.9,9,24.4,1.1,14332.3,145.6,125.4,51.9,36.6,261.6,40.6,31.7,80.8,148.5,60.8,243.4,32,12.7,91.2,14.4,86.1,32.3,17.2,539.3,511.5,59.3,30.9,24.3,29.8,3.7,734.7,7,49.1,21.8,197.4,302.5,56.7,98.7,110.8,74,36.5,28.7,25.7,0,10234.3,8.3,345.6,2007.7,30.5,0,46,2486.6,0,42723.6
"DOM_A03",189.6,443.3,2,11.3,0.3,911.4,61.4,139.1,43.3,11.6,261.6,3.5,53.6,124.8,17.9,10.4,90.1,8.1,5.2,41.6,2.3,20.3,5.1,8.3,66.1,221.8,5.4,3.9,2,4.7,1.8,45.5,2.7,7.9,4.3,38.4,15.3,33.6,30.8,23.8,8.3,8.3,13.5,17.6,0,5660.2,4.2,31.2,48.1,13.8,0,4.4,235.5,0,9019.2
"DOM_B05_06",0.8,0.2,0.7,2.7,0.6,4.5,0.5,0.1,0.2,433.1,4.5,0.1,0.1,21.1,180.9,0.2,1,0.2,0.1,0.1,0.1,0.3,44.9,0.2,63.5,10.7,1.6,0.5,0.7,0.3,0,0.7,0.1,0.3,0.1,0.8,1,0.3,0.7,0.2,0.4,0.3,0.4,0.5,0,7.6,0,0.4,11.2,1.7,0,0.1,300.3,0,1101.5
"DOM_B07_08",2.1,0.2,7.6,32.2,1.1,16.2,0.7,0.3,0.5,1,20.7,0.2,1.7,76.4,841.2,70,4.6,1,1.3,0.5,0.5,2.3,7.7,1.7,514.5,6.3,1,0.3,0.5,0.3,0,2,0.1,0.6,0.2,1.1,38.9,0.5,1.1,1.2,0.5,0.4,0.2,0.4,0,31.6,0.4,1.6,29,4.2,0,0.4,967.8,0,2697
"DOM_B09",2,0.7,7.1,10.5,2.3,1.5,0.1,0,0.2,25.1,1.2,0,0,2.3,15.5,0.2,0.2,0.1,0,0,0,0,6.7,0.2,11.8,0.4,0.4,0,0.1,0.2,0,0.1,0,0,0,0.1,0.3,0.1,0.3,0.5,0,0,0,0,0,1,0,0.1,1.3,0,0,0,239.8,0,332.5
"DOM_C10T12",2374.2,1263.9,3.2,21.2,0.9,13876.6,308,138,91.9,165.8,907.6,118.7,181.2,137.4,106.7,135.7,1882.8,523.1,211.5,656.1,65.3,264.2,15.5,13,540.7,2528.5,128.1,34.3,45.8,97.9,26,2239,6.6,36.8,160.4,397.6,267.4,257.3,449.1,329.7,60.7,87.4,235.3,58.1,0,41809.6,11.8,1391.7,711.7,116.3,0,154.2,4389.7,0,80033.8
"DOM_C13T15",57.5,16.2,0.7,1.6,0.4,276,1553.7,13.5,69.7,14.3,78.5,9.1,27.1,20,9.8,12,191.4,38.7,19.9,39.2,11.1,100.9,3.2,1.1,70.4,165.9,11.2,3.8,4.8,7.9,1.7,49.8,8.9,21.9,4.8,32.5,20.2,11.2,42.1,19,6.1,7.2,13.6,9.9,0,5222.4,4.1,48,111.3,21.8,0,87.6,851,0,9424.8
"DOM_C16",11.4,0.4,0.6,0.7,0.2,62,7.8,142,76.4,18.4,4.5,2.9,4.2,25.5,4.9,4.5,40.8,4.3,1.8,2,2.2,90.7,0.5,0.3,75.1,13,1.4,0.3,0.7,0.6,0.1,3.5,2.8,1,0.3,2.6,149,1.3,29.3,37.1,8.2,0.5,0.5,17,0,199.2,0.9,2.3,23.7,-8.5,0,5.3,879.5,0,1955.7
"DOM_C17_18",4.6,0.6,0.2,0.7,0.2,62.7,7.7,2.3,436.9,3.4,23.5,1.8,3.9,2.5,2.2,17.8,132,33,4.7,2.8,2.5,10.1,1.2,0.5,24.6,63.4,19.5,1.5,1.8,2.6,3.5,28.2,361.4,128.3,61.9,107.5,7.7,12,38.2,50.8,71.9,7,13.9,10.4,0,287.6,1,367.5,108.7,2.6,0,13,509.5,0,3063.8
"DOM_C19",195.2,77.7,26.8,100.2,4.5,532.9,68.4,12.4,49.7,990,154,9.4,28.1,222.8,473.3,48.4,177.6,10.1,9.3,28.1,7,35.1,661.5,23.3,571.2,691.6,1355.9,431.9,670,164.9,24.8,109.6,2.1,65.2,28.4,344.3,89.7,58.9,59.1,98.6,64.8,68.3,8.9,67.1,0,3143.6,0.9,17.5,58,16.1,0,45.9,773.8,0,12976.6
