"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",9014.5,1001.1,47.8,135.2,1.8,21958.2,506.3,1878,9.2,10.1,119.8,143.6,218.8,12.7,3.2,10.4,0.9,1,2.2,2.8,4,7.2,7.9,34.5,1248,1869.5,58.1,21.1,8.7,38.8,15.3,1097.4,33,30.2,20.7,28.8,152.7,113.9,134.3,141,170.4,364.9,401.2,400.5,0,10730.1,5.5,371.8,2646.1,435.3,0,413.5,12343,0,68425
"DOM_A03",104.2,130.8,0,0,0,1695.9,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,1625,0,0,0,0,0,674.7,0,0,0,0,0,0,0,11.7,0,0,35.9,0,0,2844.1,3.2,44.6,0,161,0,29.3,546.6,0,7929.2
"DOM_B05_06",196.8,8.2,2272.8,2652.3,97.6,478.4,16.4,42.3,169.4,3841.7,912.6,56.5,128.6,440.5,2674.4,356.3,4.1,4,9.9,11.2,22.9,6.8,8048.6,26.7,1939.4,1263.1,210.5,19.2,16.3,88.3,190.9,270.5,15.8,33.8,9.1,14.4,248.1,105.3,58.3,227.9,65.5,133,17.3,34.4,0,3359.7,0.2,85.7,4123,1456.3,0,24.3,41954.2,0,78443.5
"DOM_B07_08",138.4,13.2,359.8,448.1,11.8,195.5,10,26.8,36.3,26.1,368.7,207.7,30,1830,22058.1,66.9,6.8,7.2,16,14.1,16.5,28.5,250.8,62.2,2399.9,514.9,223.5,34.2,26.3,141.2,63.3,55.5,25,49.4,48.4,40.8,121.2,101.9,92,116.7,43.2,84.2,54.1,34.6,0,778.4,1.1,160.8,1029.4,260.1,0,139.5,50383.2,0,83252.5
"DOM_B09",30.6,2.4,2956.8,3500.7,31.2,27,1.3,3.1,9.7,5.1,6.9,5.4,5,8,3,14.8,1.6,1.2,2.6,3.4,4.3,1.7,17.4,10.5,346.1,99.8,22,8.7,24.8,55.2,5.6,7.8,2.6,22.4,12.3,15.4,21.2,25.9,19.4,26.1,14,20.3,6.4,6,0,105.5,0.3,140.8,1695.8,1.9,0,8.9,191.7,0,9560.5
"DOM_C10T12",966.5,128.8,67.6,96.4,21.3,7089.7,166.4,13,21.7,38.2,115.4,106.4,38.7,22.5,11.2,24,11.1,7.8,18.6,13.6,20.4,14.4,82.7,67.4,348.8,1309.4,33.1,8.9,21.3,12,21.6,7148.3,12.6,15.9,14,50.6,31.4,147.9,111.8,258.9,381.6,1715.1,644.6,181.7,0,34314.2,10,57.9,263.7,464.4,0,996.7,16820.6,0,74560.8
"DOM_C13T15",13.3,13.7,20.8,16.2,0.7,45.4,107.6,3.4,13.4,1.2,9.4,11,21,25.4,3.1,24.4,3.6,2.3,6.1,16.8,26.1,30.3,4.3,13.5,195.8,106.6,20.8,4.4,2.5,1.1,7.8,15.1,1.6,9,0,0.6,2.7,20.8,22.7,57.2,90.1,233.2,37.1,69.8,0,2530.4,0.7,0,101.9,34.1,0,92.7,199.9,0,4291.4
"DOM_C16",27.7,5.9,13.8,28.2,2,20.1,4.4,931.7,174,10.5,2.6,1.8,16.1,21.4,5.2,52.7,3.6,4.4,10,19.1,35.1,220.2,10,21,6457.6,93.2,16.1,1.7,1.7,10.8,3.7,11.8,2.9,2.2,3.1,4.2,5.7,6.1,5.8,19.5,107.7,16.8,30.7,17.5,0,314.8,0.8,6.5,164.9,60.8,0,62.7,909.9,0,9980.8
"DOM_C17_18",104.3,14.1,100.1,106.1,16.4,674.6,18.2,38,985.7,27.6,79.3,102,76.9,114.1,13.3,49.5,25.8,17.1,29.8,20.9,27.2,19.2,46.8,41.9,713,1023.2,92.4,18.5,18.2,37.3,54,132.1,716.7,63,98.6,275.5,49.3,145.2,121.8,254.3,258.4,251.2,117.7,125.1,0,2971.5,1.9,39.6,241.5,77.5,0,194.9,1129,0,11970.1
"DOM_C19",677.9,199.9,438.2,1154.1,34.6,131.8,7.5,14.7,12.9,447.4,88.9,29.5,60.6,39.4,112.2,49.3,4.8,4,8.5,16.1,22.9,7.6,65.1,132.2,1323.2,327,1202.6,344.4,999.8,85.2,175.3,57.7,20.8,254.9,2.7,172.6,18.5,137,49.9,264.9,34.4,105.1,40.3,44,0,4165.9,0.1,16.6,79.1,101.3,0,272.5,1114.9,0,15170.6
"DOM_C20",739.5,40.1,122.2,197.5,10.3,77.6,5.5,35,93.9,200.5,446.9,176.7,611.6,124.3,8.9,40.7,15,22.9,23,21.2,29.5,12.3,13.6,101,1064.6,298.3,22.5,1.2,1.7,3.5,2.6,49.4,9.8,0.5,0,0.6,21.6,66.1,104.9,49.4,80,215.4,76.2,205.4,0,2764.1,1.1,0,5.9,71.6,0,84.6,2575.4,0,10946.2
"DOM_C21",338.9,1.9,4.8,8.6,0.7,2.5,0,0.7,2.8,0.8,9.3,165.3,0.6,2.4,0.7,2.3,0.1,0.1,0.2,0.2,0.3,0.2,0.3,0,12.5,19.2,0.4,1.7,0,0,0,0.8,0.9,0,0,0,1.4,4.5,4.9,1.2,25.9,112,282.5,8,0,2603,1.4,2694.1,0,52,0,77.5,1145.3,0,7592.9
"DOM_C22",78.6,25.3,112.3,136.7,16.7,292.4,18.4,78.2,219.2,44.8,132.9,129.1,202.9,49.5,7.2,59.4,28.3,39.9,72.5,152.7,128.8,72.8,19.9,60.7,2584.6,597.6,138.9,4.6,12.5,9.1,52.4,45.7,17.5,6.1,4.5,5.6,107.8,46.4,38.3,158.5,67,141.3,29.8,145.2,0,2221.6,0.2,16,554.9,71.5,0,18.7,897.2,0,10172.6
"DOM_C23",33.2,5.4,43.2,72.2,11.4,312.3,2.3,82.7,10.5,10.4,65.3,74.4,31.6,829.8,19.1,240.5,8.8,10.7,17.5,65,78.9,27.8,22.5,83.5,9953.7,267.2,26.2,3.5,2,11.1,8.2,71.7,3.6,3.8,4,5.8,19.8,26,14.1,23.5,50.5,139,15.2,119.4,0,1319.1,0.1,13.6,91.1,107.7,0,21.5,504.8,0,14985.3
"DOM_C24",0.1,0.3,160.1,89.3,52.3,10.5,3.7,43.7,22.3,25.2,4.8,2,41,50,479.6,2611.9,73.5,202.5,379.1,334.8,319.6,118.5,8.6,19.9,2789.7,263.5,4.9,0.8,0,1.6,1.4,9,0.3,0,0,0,12.4,7.1,5.7,23.2,12.4,18.3,5.6,28.6,0,20.5,0,0,0,140.4,0,0,27787.1,0,36185.6
"DOM_C25",90.8,52,621.4,732.9,88,225.8,10.7,186.9,62.2,28.7,54.8,38.9,104.7,444.2,93.7,1066.7,68.5,108.3,349.8,228.5,290,95.5,47.3,193.9,7274.7,563.5,202.2,15.9,7.2,16,66.9,91.2,18.9,17.4,14.6,19.1,92.2,50.9,50.2,301.2,246.4,192.1,181.1,161,0,1934.8,1,23.6,1892.7,127.1,0,46.2,1398.7,0,20291.1
"DOM_C26",1.9,2,10.3,14,3.3,1.3,0.3,0.4,1.3,0.9,0.4,0.5,0.7,0.4,0.4,2.2,271.9,30,41.6,6.3,11.3,12.2,1,15.2,158.7,62.1,11.5,0.8,3.2,4.7,27,5.7,37.2,92,33.5,35.9,5.2,27.3,16.7,31.4,128.1,464.3,30.7,36,0,2990.6,0.3,0,1629.5,32,0,32.6,786.2,0,7113.1
"DOM_C27",11.4,9.6,29,14,1.5,13.6,0.3,0.3,11.6,1.2,0.5,0.4,12.5,3.7,1.6,16.6,44.2,109.6,76.6,27.2,34.1,15,85,17.7,1219.9,84.7,36.4,0.6,0.8,1.4,16.3,4.6,4.2,74.4,7.3,4.3,7.6,22.6,10.3,16.9,16.7,23.1,54.4,31.5,0,1248.3,0.2,0,469,31.5,0,31.1,275.5,0,4230.5
"DOM_C28",102.4,70.5,361.1,634.6,21.2,55.6,1.2,7.3,21.7,6.6,10.5,10.3,8.2,24.3,6.1,51.9,14.8,16.8,191.9,64.6,101.5,70.5,23.5,28.7,210,238.6,12.4,2,0.7,1,7.5,12.8,1.2,24.8,0,0.6,0.9,67.8,35.6,51.4,59.2,38.2,10.5,52.8,0,494.4,0.4,0,4468,60.9,0,0,994.1,0,8751.4
"DOM_C29",2.1,0.9,2.6,4.3,1,0.3,0.1,0.1,0,0,0,0,0,2.2,0.3,1.3,0.8,0.7,4,276.3,37.5,64.1,0.1,0.9,48,337.9,60.1,0.7,0.2,3.1,3,0.9,0.2,0,0,0.2,0.6,0.9,2.3,42.9,13.1,2.2,2.2,62.1,0,5904.7,0.1,0,1578.4,51,0,27.6,802.1,0,9344.3
"DOM_C30",17,142.8,202.9,85.3,0,0,0,0,0,0,0,0,0,0,0.8,1.7,1,0,0.9,380.8,420,0,0,0,92.3,17.7,652.5,396.2,2016.9,117.2,100.9,0,0,0,0,0,0,0,0,454.4,31.2,0,1.1,0,0,764.9,0,0,8189.4,-5302.1,0,0,1063.6,0,9849.4
"DOM_C31T33",128,30.9,264.9,376.5,44.1,48.2,9.2,76.9,49.5,90,13.6,10.6,35.8,67.9,4.7,36,4.2,5,12.1,18.8,34.6,26,26.4,44.9,624.5,340.5,67.5,25.8,18.9,104.6,43.4,28.1,28.9,185.2,50.6,157.2,59.5,248.5,169.3,68,118.2,111.8,165.6,71.5,0,934.4,0.2,3.7,243.7,6.4,0,104.1,315.3,0,5754.5
"DOM_D",576.3,44.5,1364.5,2403.5,81.6,1094.5,98.4,224.9,358,237.4,296.8,107.1,320.7,268.8,876.4,219.8,42.8,30.3,77.6,139.4,102.2,68.2,16462.3,503.1,1551,2319.2,373.4,9.1,35.1,510.2,40.5,1441.9,146.8,518.9,79.8,458.7,1028.6,813.1,828.4,3430.2,482.6,542.6,189.3,154.9,0,9872.9,3.5,2.6,2008.8,6.9,0,2.4,149.9,0,53000.8
"DOM_E",1563.9,34.7,171.3,155.4,13,325.1,14.5,37,119.2,76.7,88.5,63,80.5,135.9,51.9,124.3,23.9,26.5,58.7,69.8,125.1,26.3,202.6,1317.8,2222.8,734.3,182.1,59.3,20.3,228,18.1,433.4,37.4,1013.5,774.4,290.3,1310.2,1564,1111.8,492,352.1,1327.8,447.8,179.9,0,6915.2,28.6,936.1,249.7,0.1,0,23.6,5.3,0,25863.7
"DOM_F",2659.7,186,2960.7,6088.6,92.6,396.6,25.7,576.9,114.2,133.1,54.5,45.5,82,108.5,75,124.2,50.3,40.5,93,75.2,116.6,145.9,963.3,789.1,85210.5,3216.9,2232.5,85.5,74.3,1085.7,106.8,1059.9,280.5,615.1,957.2,1151.7,11607.2,1167,900.9,6694.1,505.5,776.4,354.1,384.6,0,2628,12.2,325.7,167476.3,41.6,0,231.6,1285.3,0,306464.3
"DOM_G",3852.4,615.3,1496.5,2331.7,162,8237.7,629.3,496.6,772.5,967.4,808.4,590.4,921.3,705,326.6,988.7,589,364.3,644.6,765.1,722.2,542.8,1003.2,713.4,12821.8,5684,2577.4,348.4,661.6,347.9,570.3,4350.1,693.5,1074,1191.8,1285,648.9,1295.8,1398.7,1733.1,2141,4350.2,2189.9,1402.1,0,65785.1,19.7,2687.3,15125,1132.3,0,2441.7,26974.2,0,190177
"DOM_H49",1412.2,119.3,1814.2,2046.2,130.1,1575.7,96.6,316.1,381.1,202.5,243.5,153,323.8,1116.8,290.4,367.4,58.8,64.8,140.3,128.8,137.8,72.6,200.7,280.1,1635.8,5590.4,3230.3,691.6,231.8,1532.3,962.3,185.1,236.9,108.6,114.6,278.1,167.7,502.2,465,250.4,244.1,447.6,184.8,121.7,0,4943.9,3.6,1335.1,828,-17.1,0,2160.8,1450.4,0,39558.4
"DOM_H50",116.3,20.9,2064.4,118,68.5,98.3,6.1,12.8,51.6,33.9,31.6,26.2,29.4,18.4,13.6,80.3,4.2,3.5,6.4,13.8,17.3,12.3,689.5,17,541.5,1851.3,196,3360.2,151.9,293,28,83.3,5.9,70.9,13.4,81.8,96.2,312.2,336.4,297.8,193.8,113.4,33.3,66.3,0,3471.4,0.4,1125.8,216.3,39.4,0,489.8,805.4,0,17829.6
