"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",633.4,10.6,1.3,0.4,0,2018.8,30.5,183.9,11.9,0.1,0.5,3.1,10.3,1.1,0,0,0,0.1,0.5,0,0,0.4,0,0.1,2.5,3.7,0.2,0,0,2.9,0,25.7,0.1,0,0,0,0.1,0.2,0.1,0,0.7,0.3,0.4,1.9,0,1742.3,0,0,179.4,43.7,0,5.8,256.5,0,5173.8
"DOM_A03",6,55.9,0,0,0,415.5,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.7,0,12.9,0,0,0,0,0,0.3,0,0,0.1,0.1,0,0,0,530.2,0,0,0,10.9,0,0.4,104,0,1138
"DOM_B05_06",11,0.1,118.1,0.9,0.8,114.9,12.9,0.2,2.7,142,37.7,1.1,6.8,51.9,5.9,2.8,0.3,0.8,1.5,0.3,0.3,5.5,7.8,0.1,26.8,2.2,1.2,0,0,0,0,13.6,0,0,0,0,8,1.5,0.6,0,0.3,0.4,0.1,0.2,0,456.8,0,0,0,37.4,0,0,1176.6,0,2252
"DOM_B07_08",1.9,0.1,0.4,22.1,0,2.8,8.3,0.6,0.6,1.2,9.8,0.1,0.5,37,2.8,1.2,0,0.3,1,0,0,1.2,0,0.4,34.5,0.9,0.2,0.3,0,0.1,0,0,0,0.1,0,0,1,1.1,0.2,0.1,0,0.1,0,1.6,0,8.9,0,0,0,1.5,0,0,4.8,0,147.8
"DOM_B09",0,0.1,47.7,0.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,49.9
"DOM_C10T12",238,2.8,0.2,0,0,625,1.4,0.1,0.1,0.1,5,0.2,0.1,0.5,0.1,0.2,0.1,0.2,0.6,0,0,1.6,0.1,0.2,1.6,2.3,1.9,0.3,3.6,3.5,0,92.9,0.1,0.1,0,0.2,0.1,0.2,0.6,1.5,0.4,1.6,0.1,0.4,0,3416.8,0,0,0,41,0,25.9,823.4,0,5295.5
"DOM_C13T15",1.7,8.1,0.7,0.1,0,12.9,1047.9,0.9,2.2,0.1,1,0.2,6.6,0.4,0.3,0.4,0.1,0.4,1.7,0.1,0,14.4,1.4,0.2,23.5,4.6,0.6,0.1,0.5,0.1,0,2.4,0.1,0.4,0.1,0.2,0.1,0.5,0.1,0.6,0.3,2.8,0.5,2,0,1022.3,0,0,0,42.7,0,18.2,1152.1,0,3376.7
"DOM_C16",33.9,19.3,0.4,1,0,8.7,5.8,18.4,8.5,0.3,5.2,0.4,1,1.3,0.3,0.6,0.4,0.4,8.3,0,0,2.8,0,0.5,63.9,2.7,1.7,0.1,0,0.3,0,5.5,0.1,0.3,0,0.4,1.8,2.2,0.5,1.5,3.7,1,0.3,2.6,0,103.3,0,0,0,4.1,0,0.8,126.7,0,441.4
"DOM_C17_18",6,1.5,0.3,0.1,0,62.6,16.9,8.8,86.6,0.1,8.4,1.3,4,12.6,0.3,0.7,3,7,1.5,0.4,0,12.7,0,0.1,3.5,10.6,0.9,0.2,0.3,0.3,0.6,5.5,15,2.1,0.3,4.5,0.3,7.3,0.8,6.5,3.2,2.9,4.7,0.5,0,126.8,0,0,0,4.2,0,2,17.7,0,455.4
"DOM_C19",29.3,87,24.2,2.1,0.1,36.6,15.7,9.4,7.7,175.2,7.5,0.5,8.4,28.6,6.8,4.7,0.6,3.4,16.1,0.7,0.2,5.5,23.5,7.1,35.6,12.5,56.2,19.5,15.8,0.7,0.1,34.9,2,1.9,0.1,1.7,1.8,4.3,1.5,8.3,7.7,6.3,1.7,3,0,47.2,0,0,0,7.5,0,6.9,35.1,0,813.4
