"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",1774.1,41.1,1.5,2.4,0.1,23287.1,313.9,167.1,186.9,2,1383.6,2.2,76.5,11.4,40.5,0.6,0.1,0.2,0.5,1.8,0.1,45,1.5,2.6,36.1,375.6,0.6,0.1,0.1,0.2,0,368.5,50.2,0.3,0,1.4,14.1,2.5,14.6,16.5,37,37.2,8.5,145.2,0,2705,0,51.7,2333.7,-5.4,0,14,4873.1,0,38423.3
"DOM_A03",0.6,5.5,0,0.1,0,236.5,0,0.8,2.7,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,28.3,0.8,0,0,0,0,0,0,4.6,4.3,4.1,0.1,1.8,0,4340,0,0.6,0,0,0,1.1,16.9,0,4650
"DOM_B05_06",6.4,0.5,645.2,28.9,10.9,108.4,44.6,9.1,88.2,12145.3,169.2,5.8,16.5,11,345.5,48.7,2.3,5.7,5.1,28.2,0.6,1.9,642.8,71,8.7,14,39.3,0.6,4.3,1.4,0.3,4.4,0.7,2.6,0.5,1.7,1.3,16.8,1.7,6,1.5,1.3,0.7,4.8,0,94.4,0,0,3,0.1,0,0.4,1893.1,0,16545.4
"DOM_B07_08",193.3,7.3,28.3,488.8,2.1,16.3,9.7,3.6,20,34.8,994.9,3.6,12.8,371.3,1082.4,87.9,1.4,9.6,39,15.4,1.6,10.8,1.1,16.4,541.1,6,0.6,0,0,0.3,0.1,2.1,0.6,0.5,0.1,0.5,32.6,0.8,0.4,4,1.2,1.1,0.6,9.9,0,64.7,0,0,11,-0.5,0,0.1,3339.2,0,7469.5
"DOM_B09",5.6,6.2,219.3,106.4,11.7,3,0.2,0.1,3.4,201.9,11.6,0.1,0.7,15,3.9,0.4,0,0,0.2,0,0,0,22.7,0.4,50.6,0.5,5.9,0,0,1.1,0,0.3,0,0,0,0,9.1,0.4,0.8,3.8,0.1,0.2,0.1,0.5,0,0,0,0,0,0,0,0,32.7,0,719.1
"DOM_C10T12",1279.2,128.7,10.2,4.9,0.3,7186.6,527.1,3.8,30.6,28,144.4,78.5,26.8,6.7,13.3,8.6,3.5,5.7,7.1,9.7,0.7,18.8,38.7,3.9,27.7,49.7,26.5,0.1,28,2.1,0.2,779.7,188.2,5,0.6,23.2,3.2,2.3,1.9,274.9,13.7,28.6,1296.3,3304.9,0,28178.2,0,13.4,17.4,-9.2,0,55.7,10670.9,0,54548.8
"DOM_C13T15",54.5,1.1,14.4,89.4,0.5,115.5,5618.3,38.2,65.3,6.2,50.2,11,78,47.3,3.4,12.6,9,3.4,40.5,30.4,4.4,157,9.8,1,69.4,114.8,94.9,13.1,32.1,11.7,1.3,149.7,24.2,14.8,1.4,35.7,8.2,78.1,140.8,9.3,5.8,63.2,3,781.6,0,10509.1,0,1.2,10.7,1.2,0,41.4,3054.4,0,21732.5
"DOM_C16",26.6,0.6,2.4,1.9,0.8,20.5,9.1,537.3,36.8,0.6,65,4.1,6.1,100.7,1.9,30.1,15.4,2.2,21.9,15.6,4,551.8,30.8,0.4,1006.7,7.8,0.1,0,0,3.8,0.2,0.1,3.6,1.3,0.2,0.3,46.8,0.1,19.8,0.8,1.7,0.4,0.1,10.4,0,75,0,0,35.8,-3.3,0,2.1,1138.2,0,3838.3
"DOM_C17_18",2.3,0.1,8.3,41.5,0.4,325.9,117.7,28.4,1215.7,8.3,117.8,43.8,116.4,59.7,15,51.2,32.6,46.2,28.2,37.9,5.5,129.5,6.5,4.4,56.5,278.4,29.5,4.9,6.5,23.4,20.7,676,327.4,136.9,214.1,247.6,71.1,1468.6,1014.9,78,238.9,862,6.9,296.7,0,798.9,0,0.1,30.4,-5.5,0,5.1,1993.5,0,11324.8
"DOM_C19",1284.8,52.4,354.2,473.5,11.2,627.9,766.5,141.4,406.5,5530.2,2335.5,250.3,1073.1,565.7,1029.1,312.7,202.2,347.2,255.2,146.8,59.3,221.1,287,53.3,870.8,715.3,3607,56.1,390.6,63.9,23.3,227.8,51.2,48.3,5.5,68.6,101,62.7,84.6,366.3,56.6,87.7,21.2,367.2,0,6937.6,0,6.3,9.5,0.6,0,21.8,1474.6,0,32513
"DOM_C20",3861.6,47.2,105.3,165.3,6.2,580.7,984.3,206.3,1060.8,1591.8,5014.3,380.5,2711.8,427.7,600.5,377.8,159.2,425.3,282.1,370.7,34.5,472.1,43.3,110.5,1300.5,458.4,36,0.6,2.1,3.8,0.9,73.1,86.8,21.3,2.8,41.7,135.7,26.9,22.5,308.9,39.3,150.2,24.8,389.4,0,1794.1,0,0,25.8,-2.4,0,6,1808.4,0,26777.3
"DOM_C21",213.4,2.1,5.3,15.9,0.2,43.6,15.2,1.2,4.5,5.6,77.2,92.4,4.1,18.3,33.3,7.3,5.1,1.8,11.7,13.9,0.7,2.5,6.8,1.5,27.7,15.7,8.6,0.3,1,1.5,0.4,0.5,1.3,13.5,1.2,8.2,8.7,6.1,1.1,231.2,5.8,43,68.6,250.9,0,3665.4,0,409.7,12.6,-0.5,0,3.6,357.8,0,5727.3
