"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",16580,269.2,81.6,32.4,0.6,4378.6,801.3,249.6,91.6,15,254.5,76.1,170.9,13.3,8.4,11.6,11,6.5,9.1,10.8,2.3,78.8,33,5.1,223.6,962.7,36.1,20.8,10.5,25.6,1.7,553.1,18.4,21.9,8.7,28,62.7,52.3,95.3,280.5,153.1,208.2,48.2,83,0,9756.2,2.6,32.5,1432.6,1320.1,0,4.1,1920.4,0,40554.3
"DOM_A03",177.6,3628.3,15.4,6.6,0.1,616.4,22.6,2.7,3.3,2.4,14.5,5.5,2.1,1.8,1.5,1.7,2.2,1.2,1.4,1.5,0.4,20.9,2.4,0.7,12.3,104.1,6.1,14.3,3.3,3.8,0.3,375.8,6.2,7.1,3.3,5.3,8.7,9.7,6.7,36.5,30.8,39.7,12.7,12.1,0,3089.2,1.7,2.3,71.7,616.9,0,0.7,315,0,9329.7
"DOM_B05_06",7.7,2.2,158.2,13,0.5,1.7,2.1,0.5,1.5,839.9,10.2,0.4,1,7,8.4,1.3,1,0.7,1.2,1,0.3,1.1,71.3,0.3,10.5,9.4,10.8,2.9,3.7,2.1,0.3,0.7,0.4,1.1,0.3,1.2,3.1,2,1.3,3.5,1.4,1.6,0.5,1.1,0,18.7,0,0.1,111.2,27.5,0,0,2633.9,0,3981.6
"DOM_B07_08",9.2,1.2,53.5,275.8,1.6,1.4,1.3,0.4,3,45.6,50.4,1.3,1.4,220,426,10.2,2.4,4.2,2.7,1.9,0.5,6.2,11.8,1.1,245,4.7,2.2,0.2,0.2,1.3,0.1,0.4,0.2,0.4,0.1,0.4,4,1.5,1.1,3.9,0.6,0.8,0.4,0.9,0,56.3,0,0.2,42.3,53.8,0,0,185.2,0,1739.3
"DOM_B09",0,0,15,1.4,0.1,0,0,0,0,1.7,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,9.1,0,0,0,0.5,0,29.2
"DOM_C10T12",1622.4,146.1,25.2,10.2,0.2,495.3,72.8,2.6,14.5,9.3,78.5,24,6.6,5.2,3.4,3.7,5.8,3.2,4.1,3.2,0.7,10.3,5.5,1.8,23.9,250.4,11.8,22.9,12.4,12.8,0.9,544.5,10.9,15,5.7,19.3,23.6,26.9,23.1,140.6,108.3,145.2,31.1,40,0,3553,0.7,1.4,35.8,62.7,0,7.8,851.4,0,8536.7
"DOM_C13T15",21.3,12.2,29.7,8,0.2,5,1440,3,9.4,2.9,4.5,1.8,11.5,5.6,3.2,5.2,6.3,3.7,5.2,19.3,2.2,48.4,2.7,1.3,32.2,60.1,9.2,3.3,3.1,4.1,1.3,4.9,4,5.9,1.7,6.8,5.7,10.8,10.8,48.3,9.1,23.7,6.6,24.2,0,1944.6,0.5,1.1,56.3,93.3,0,5.7,1164.3,0,5194.3
"DOM_C16",9,1.9,8,6.6,0.1,1.6,3.1,128,13.1,0.5,2.1,0.4,2.2,6.5,2,4.7,3.1,3.1,3,6.8,2.1,103.2,2.2,0.3,218.1,17.5,2,0.4,0.2,2.7,0.1,0.6,1.2,0.9,0.3,0.8,15.4,3.3,2.1,3.1,2,1.6,0.9,5.2,0,59.9,0.1,0.1,53.7,8.2,0,0.3,86,0,800.4
"DOM_C17_18",8.4,2.3,6.1,4.8,0.1,11,18.3,6.3,247.7,2.1,9.7,5.6,7.5,13,2.4,4.5,9.4,6.9,5.2,5,0.8,14.2,2,0.8,12.6,84.9,5.1,1.1,1.2,5.4,2.4,2.7,68.7,13.9,6.7,35.5,8.4,32.5,14.9,31.8,22.3,11.9,5.1,10,0,176.1,0.1,0.5,36.2,8.9,0,0.8,25,0,1018.9
"DOM_C19",101,34.4,129.9,85.4,1.1,4.6,12.1,5.7,9.1,236,51.8,3.4,11.5,38,27.2,8.9,6.8,6.6,6.4,7.3,1.8,12.5,46.5,4.3,117.7,118.3,305.9,83.1,121.9,29.4,5,3.3,3.2,10.1,2.6,12.9,13.5,18.4,17.4,47.5,11.9,15.3,3.7,13.2,0,334.9,0,0.5,25.5,17.8,0,0.5,20.3,0,2206
"DOM_C20",152,4.3,71,47.3,0.7,6.2,50.9,14.7,45.9,56.5,226.4,28.7,145.9,34.7,16.8,19,30.7,25.3,13.4,22.6,3.5,33,5.7,3.3,68.8,36.7,7.1,1.9,1.5,3.5,0.3,2.5,5.9,1.7,1.1,3.1,16.2,11.7,8.8,10.9,7.2,38.5,2.3,17.9,0,144.8,0.1,0.6,20.8,7.5,0,0.9,18,0,1498.5
"DOM_C21",17.9,1.4,3.2,1.9,0,1.5,2.2,0.3,1,1.3,7.5,60.8,2.8,0.8,0.6,0.5,1.3,0.6,0.7,0.7,0.1,1.4,0.2,0.2,2.3,4.6,0.6,0.3,0.3,0.4,0.1,0.4,0.3,0.4,0.2,0.6,0.6,5,0.6,9.4,2,159.7,0.5,1.6,0,209.9,0.1,10,21,3.7,0,0.7,1.6,0,545.7
"DOM_C22",15.4,3.1,23.9,14.6,0.2,9.7,25.7,4.5,15,3.7,14.3,5.3,73.6,11.7,3.9,12.3,32,27.6,20.9,63.6,5.5,32.7,1.6,1.5,133,80,28.7,1,1.9,5.4,0.7,1.5,2.4,3,0.9,3,8.8,7.1,4.6,7.4,2.8,7.4,1,7.4,0,112.1,0,0.2,56.2,7.4,0,0.1,14.3,0,920.3
"DOM_C23",10.2,1.5,18.2,18.8,0.3,5.3,3.9,3.4,1.4,2.1,5.8,3,5.6,168.1,10.2,9.7,15.4,10.2,6.4,14.9,2.1,9.7,2.4,1,671.7,18.9,3.2,0.8,0.6,1.7,0.1,1.5,0.5,2.2,0.4,1.7,25.2,4.8,2,6.2,3,4,0.7,3,0,131.2,0,0.2,94.6,17.2,0,0.1,6.7,0,1331.4
"DOM_C24",1.5,0.3,60.2,9.6,0.4,0.6,1.5,1.4,2,2.4,3.5,0.5,4.6,10.8,259.1,185.2,39.1,99.6,91.2,85.1,14.2,40.4,2,1.7,145.1,8,2.5,0.4,0.2,1.7,0,0.1,0.3,0.7,0.1,0.5,2.3,2.3,0.6,1.1,0.3,0.6,0.1,1.8,0,2.7,0,0.1,119.7,14.1,0,0,297.9,0,1520.5
"DOM_C25",8,1.9,41.1,11.3,0.3,3.2,5.7,3.9,2.3,3.5,3.2,0.7,4.1,6.8,15.8,66.6,18.1,19.7,39.1,36.9,7.5,22.6,3.2,0.9,156.9,18.2,3.8,1.1,0.9,2.5,0.1,0.7,0.7,2.6,0.5,1.5,6.2,4.5,2.3,8.6,1.7,2,0.7,3.9,0,72.9,0,0.3,327.2,5.6,0,0.1,17.8,0,969.6
"DOM_C26",3.5,1.1,4.7,1.4,0,1,1.5,0.2,0.8,0.7,0.7,0.3,0.7,0.7,0.7,1.4,83.8,8.1,4.2,4.4,1,4.2,1.1,0.2,9.1,8.4,1.6,0.5,0.7,0.9,0.2,0.4,1.4,14.3,3,2.7,1.1,4.3,1.4,4,1.9,4.4,0.5,5.1,0,114.5,0.1,0.4,551.1,3,0,1.4,37,0,899.6
"DOM_C27",2.7,0.9,5.6,2.3,0,0.7,1.3,0.3,0.5,0.8,0.6,0.2,0.7,1.1,1.9,3.1,26,44.3,11.4,12.7,2,7.1,4.6,0.3,48.9,10.7,2.7,0.5,0.5,0.9,0.1,0.4,0.6,6.5,0.8,1.2,2.9,2.3,1.2,2.6,0.9,1.2,0.4,4.2,0,95.9,0,0.1,326.4,3.9,0,0.4,37.2,0,684.5
"DOM_C28",6.4,1.4,29.9,9.4,0.2,1,2.3,0.8,1.5,1.9,1.1,0.3,1.2,2.4,2.2,4.2,5.9,4.7,27.1,11.3,2.2,7.1,2,0.4,22.2,9.8,2.6,0.9,1.1,1.4,0.1,0.3,0.5,2.1,0.5,1,1.6,2,1.5,3.5,0.7,1.3,0.3,1.9,0,28,0,0.1,538,3.2,0,0,53,0,804.5
"DOM_C29",2.5,0.6,3.7,2,0,0.6,1.2,0.3,0.4,0.4,0.4,0.1,0.8,0.8,2.7,2.1,2.2,2.6,3.7,97.8,1.3,2.8,0.4,0.2,5.9,33.1,10.5,0.3,0.5,1.4,0.2,0.2,0.2,0.9,0.2,0.7,0.7,1.1,1.4,2,0.4,0.6,0.2,1.4,0,208.6,0,0.1,690.9,5.9,0,0.5,9.9,0,1107.6
"DOM_C30",0.2,2.1,0.7,0.3,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.2,0.4,2.2,16.1,2.9,0,0,0.6,0.9,2.2,5.8,3.9,0.4,0,0,0,0.1,0,0.1,0.1,0.2,0.2,4.4,0.1,0.1,0.1,0.4,0,16.7,0,0.1,182.4,2.8,0,0,30.2,0,277.4
"DOM_C31T33",15.8,5.2,46.9,17.5,0.4,2.4,18.4,5,4.7,4.7,3.1,1.5,2.6,6,5.8,6.1,12.1,5.7,7.4,9.4,2.9,56.5,8.1,1.4,43.1,29.8,13.3,5.6,8.3,5.9,0.8,2.2,2.5,10.5,2,10,9.9,9.9,7.5,19.3,11.2,39.2,4.7,7.8,0,285.2,0.1,3.3,461.2,4.8,0,3.9,37.7,0,1289.2
"DOM_D",18.7,3,72,34.3,0.3,3.2,12.7,4.5,12.2,15.9,12.9,2.1,6.2,20.1,21.8,7.7,8.8,4.7,5.7,7.3,1.5,6.5,102.3,3.6,10.6,42.7,13.6,1.2,1.1,9.7,1,5.3,2.9,14.2,2,11.1,29.3,8.5,5.1,28.9,16.8,14.8,4.6,8.7,0,170,0.1,1.5,11,0.1,0,0,8.5,0,811.1
"DOM_E",2.5,0.4,5.1,1.9,0,0.5,1.6,0.4,2.4,1,1,0.3,0.6,1.6,10.7,1.5,0.7,0.5,0.7,0.6,0.2,0.8,1.8,5.1,3.7,6.4,1.4,0.3,0.2,1,0.1,0.9,0.4,1.1,0.3,1.5,7.4,1.6,1.2,11,2.7,3.2,0.6,1.6,0,41.5,0.3,3.7,5.7,0,0,0,0.2,0,140
"DOM_F",11.8,2.4,27,10.3,0.2,1.8,3.6,1.4,1.6,3.6,1.6,0.6,1.2,4.7,2.3,3,2.9,1.8,2.4,2.2,0.7,4.3,8.1,2.1,259.4,22.3,11.3,1.8,2,7.8,0.5,1.8,1.4,9.1,1.3,8.8,121.8,11.1,4.2,40.9,9.6,6.5,2.1,3.3,0,68.2,0.2,1.7,5074.2,0.9,0,0.2,4.2,0,5778
"DOM_G",1158.3,363.4,124.8,64.1,1.2,362.1,347.6,31.1,47,72.5,64.4,27.9,42.1,53.4,43.2,35.5,58.9,33.1,38.9,75.1,11.3,64.6,22.9,5.9,211.7,520.5,194.5,30.4,29.6,34.1,5.9,123.8,26.3,47.4,12.9,37.9,33.5,45.3,47.5,99.2,39.9,84.2,15.8,34.3,0,2176.9,0.7,4.8,984.6,163.7,0,4.1,562.5,0,8721.2
"DOM_H49",216.7,64.8,166,65.5,0.7,67.5,42.2,12.8,18.2,37.7,20.6,4.7,11.7,38.2,23.9,14.8,14,10.1,12.8,18.2,3,16.6,10.3,2.3,76.9,217.1,145.9,12.7,8.4,55,7.2,18.6,6.6,8.4,2.9,13.1,8.2,14.5,13.3,33.6,16.3,15.3,3.8,11.5,0,788.5,0.2,6.2,111.3,28.6,0,9.9,95.6,0,2622.8
"DOM_H50",19.6,8.4,126.7,21.1,0.3,5.3,10,2.9,4.2,24.4,7.1,1.3,2.9,9.2,7.7,5.9,5.7,4.4,5.7,6.2,1.9,4.7,2.6,0.5,16,80.1,29,203.9,5.2,32.6,1.9,2,1.3,3.4,0.9,3.6,2.1,4.7,5.2,10.1,2.3,3.2,1,2.3,0,257.9,0.1,1.1,57.3,7.6,0,2.1,138,0,1163.6
"DOM_H51",15.5,4,31.9,5.3,0.1,4,9.1,0.8,2.3,5.9,4,1.5,2.4,3.6,3.6,3.6,5.8,3,3.9,4.1,1.7,3.9,1.7,0.3,14.8,30.4,9.3,4,23.3,12.7,3.5,2.1,1.9,4,2.2,11.4,2.4,9.5,10.9,18,4.3,4.5,1.5,3.2,0,308.3,0.1,0.4,45.9,8.7,0,8.4,123.5,0,791.5
"DOM_H52",39.4,15.1,41.8,23.3,0.3,13,10.5,2.9,4.8,13.5,6,1.6,3.2,8,6.4,4.3,5.9,3.2,3.6,6.3,1,4.9,2.5,0.7,16.7,141,89.9,67.7,55,81,2.3,3.5,2.2,4.5,1.2,3.7,2.5,5.1,4.5,10.6,2,2.7,0.9,2.8,0,116.3,0.1,6.2,20.9,5.1,0,0.3,125.1,0,996
"DOM_H53",1,0.2,3.1,1.1,0,0.3,1.5,0.2,0.6,0.5,0.4,0.2,0.3,0.5,0.3,0.6,1.2,0.5,0.6,0.6,0.1,0.9,0.9,0.2,2.3,20.4,2.2,0.5,0.5,2.4,10,0.4,2.6,10,1.2,15.4,2.3,5.1,3,11.2,2.2,2.1,0.8,2.3,0,34.6,0,0.2,2.3,0,0,0.2,0.3,0,150.3
"DOM_I",5.3,1.7,31.7,8.4,0.3,2.1,8.1,1.4,3.1,4,3.2,2.2,2.3,4.2,2.6,4.3,8.5,3.4,5,4.9,1.2,6.1,4.9,1.1,22.6,80.7,20.5,5.5,21.1,12.3,1.4,5.8,7,17.8,8.5,47.2,11.9,34.2,27.3,63.2,27.7,28.7,7.9,15.5,0,2451.2,1.6,5.1,19.1,0.3,0,58.1,1.2,0,3123.4
