"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",3612,0.2,8,2.8,2.8,10210.9,15.2,254.4,93.2,1.7,46.9,170.2,32,4,5,11.6,5.1,3,7,7.8,6.4,12.4,307,11.3,205.4,222.4,14.4,1.9,15.3,7.1,2.1,78,11.3,7.3,13.6,89,95.4,79.1,55.4,78.2,30.9,82.3,27.9,13.2,0,16299,7.1,36.8,1838,9.6,0,200.5,2072.6,0,36425.1
"DOM_A03",0,130.5,0,0,0,650.1,0,0,0,0,0.1,0,0,0,0.1,0.1,0.1,0,0.1,0.1,0.1,0,0.1,0,0.6,2,0,0,0,0,0,131.3,0.1,0,0,0.2,16.1,0.1,0.1,0.2,0.2,0.3,0.1,0,0,266.3,0,0,0.9,1.3,0,34.7,537.9,0,1774.4
"DOM_B05_06",92.7,0,265.2,18.7,1.4,4.6,0,0,1,13763.7,435.5,4,0.4,20.6,551.8,0.1,0.2,1,0,0.1,1,5.8,7292.4,0.2,17.3,6.7,25.1,0.9,0.1,9.5,3,0.4,1.1,3.6,2.9,11,139.1,81.4,16,9.3,8.7,20.3,72.9,84.9,0,98.2,0,0,31.2,-0.7,0,1,19244,0,42348.4
"DOM_B07_08",8.3,0.1,2.6,311.3,10.9,25,2.7,2.8,10.6,1.6,167.4,3.4,23.5,707.7,22.3,111.6,3.8,5.3,3.9,16,4.4,57,4.1,8.7,1509.4,77.6,40.7,2.8,8.7,12.7,4.5,7.2,7.3,4.6,10.1,32.2,24.7,43.9,208,28.7,27.5,27.8,9.6,9.7,0,291.4,1.9,1.4,47.5,-29.1,0,8.2,1359.8,0,5293.5
"DOM_B09",3.6,0.1,5213.7,179.6,1373.8,28.8,2.5,2.6,10.9,1.8,13.5,3.3,7.1,10.7,4.9,7.2,4.1,3,5,8.1,5.4,6.3,5.8,8.3,342.6,122.5,71,1.6,3.5,14.3,7.2,7.7,8.8,6.5,15.5,61.2,15.1,107.5,34,37.4,26.2,42.9,8.7,6.6,0,322.4,2.4,1.9,112.3,4.3,0,13.8,978,0,9286.2
"DOM_C10T12",2257.6,82.4,49.9,11.7,24.7,17546.5,93.2,31.1,163.5,27.9,491.5,76,155.6,46.9,60.6,62.7,287.4,201.7,450.9,150.6,53.3,68,54.1,55.2,218.5,1447.9,1032.8,94.2,40.5,627.3,83.6,14225.1,432.7,67.5,203.5,564.3,284.6,188.3,542,278.8,1766.4,1967.7,819.6,357.3,0,65342.3,7.9,23.4,395.8,13.8,0,778.7,10592.6,0,124900.1
"DOM_C13T15",11.1,3.2,5.8,2.7,4.6,51.8,936.1,7.7,78.1,3.3,43,9.4,82.2,20.7,9,21.1,14.8,9.2,16.8,160.9,21.9,217.8,16.6,9.7,265.1,418.7,18,1.8,12.4,7,2.9,26.7,27.7,7.6,9.1,55.7,27.4,88.6,23.6,104,89.9,158.7,26.4,75.9,0,8596.3,1,7.2,313.4,-163.6,0,145.3,1292.9,0,13397.3
"DOM_C16",3.3,0.1,15,3.2,2.2,24.7,5,1299.4,291.6,0.7,16.1,6.5,18,46.4,6,106.6,6.5,12.2,17,89.2,70.5,855.4,3.2,10.3,3115.9,76.8,8.5,1.2,2.4,5.7,2.1,6.2,12.9,3.7,7.8,63.5,43.7,26.3,194.4,30.5,97.2,34.6,23.5,111.6,0,1031.4,0.4,1.5,72.2,-25.4,0,33.8,520.9,0,8412.3
"DOM_C17_18",147.5,1.1,13.9,4.3,3.7,1086.6,78.4,48,3449.2,4.2,404.9,146.2,280.1,143,19.1,88.7,72.5,72.2,84.7,73,37.3,218.2,25.9,105.2,386.6,2656.4,87.3,7.8,14.4,126.5,48.2,112.8,3317.8,208.8,144.8,2575.3,211.5,1002.2,809.1,2113.3,2437.9,1862,718.7,225.8,0,4205.8,1.8,4.4,282.7,-74.1,0,90,2528.4,0,32714.4
"DOM_C19",500.7,44.2,76.4,41.3,9.3,134.8,9.7,29.5,31.9,320,449.6,3.3,37.7,154.9,43.3,78,4.5,20,30,20.4,8.6,157.3,6.4,145.4,1078.9,2949.4,2822.7,526.7,3331.9,565.1,275.8,114,41.2,104,50.3,598.3,135.3,273.2,448.9,849,381.8,495.3,97.8,113,0,14211.3,0.4,0.1,18.1,8.3,0,83.7,8050,0,39981.7
"DOM_C20",731.2,1.4,30.4,37,20,374.6,200.5,91.1,561.7,83.3,7470.7,249.5,2429.1,328.1,107.7,356.4,210.9,145.9,140.2,714.7,174.7,220,193.8,138.2,842.7,449.6,69,4.1,21.3,24,6.4,100.5,249.1,20.8,41.9,153.5,101,683.8,306.4,293.9,267.2,631.1,76.5,196.8,0,7902.9,16.1,173,711.1,-112.5,0,180.6,21613.7,0,50035.9
"DOM_C21",79.7,0.5,5.6,2.5,3,153.5,14.3,5.9,31,7.3,313.9,1139.2,96.5,17.3,13.9,27.4,22.9,12.3,38.9,42.1,18.3,56.9,40.2,16.1,94.7,119.8,22.4,2,10.2,12.1,3,42.3,34.6,19.6,47.4,126.4,34.7,702.6,135.3,213,113.5,3615.5,27.9,137.4,0,5923.8,34.4,4657.6,893.5,-6.8,0,43.3,15127.7,0,34347
"DOM_C22",335.5,11.2,31,16.1,6.2,1609.3,94.3,79.7,535.3,10.5,797.6,280.8,2388.1,99.4,40.8,352.5,254.3,232.7,458.3,1381.6,305.4,521.4,27.3,228.8,3242.8,1753.9,549.7,2.7,12.5,207.5,3.5,54.4,82.2,37.2,124.7,300,49,130,491.5,268.5,200.2,414,215.6,104.5,0,3521.4,4.2,9.5,589.1,-194.2,0,20.2,6958.8,0,29251.3
"DOM_C23",13,0.5,10.1,296.9,3.8,489.5,10.8,46.1,24.1,3.7,135.4,33.7,193,1166.7,149.3,181.7,42.4,145.1,35.1,383.2,75.8,31.9,15.9,102.1,8285.7,538.4,87.2,1.8,10.7,16.4,4.2,79.6,15,8.9,12.1,52.9,251.6,55.4,54.7,289.8,337.9,103.9,140.4,158,0,2594.4,3.5,6.3,280.1,-90.9,0,11.8,2095.2,0,18994.6
"DOM_C24",6.6,0.6,127,4.4,25.8,60.4,5.5,7.3,31.7,10.4,76.5,22.9,97.3,128,2594,2624,251.2,500.2,1436.3,2078.8,1430.1,853.3,88.4,172.7,890.6,205.2,19.7,1.8,22.8,6.2,1.8,11.9,13.7,9.3,5,40.8,34.9,92.1,39,60.9,21.1,36.7,33.9,12.9,0,570.6,2.9,2.7,352.2,-178.1,0,14.1,7437.3,0,22395.3
"DOM_C25",80.6,9.1,618,26.2,162.2,781.4,51.2,127.3,175.8,40.5,280,123.1,487.4,274.1,756.9,4030.4,494.9,661.7,3205.4,2391.9,2361.7,1113.9,333.5,726.6,4800.3,651.2,132.6,15.9,264.8,36.8,5.3,55.2,30.8,72.2,26.1,145.6,179.6,295.8,550.1,1481.1,133.6,232.1,66.9,67.4,0,4471.8,25.8,8.5,5396.6,-1782,0,12.6,6308.9,0,42999.2
"DOM_C26",27.8,13.6,225.8,33.1,112.1,215.8,35.3,20.1,96.8,36.4,159.6,60.5,116.9,73.3,70.4,190.2,1489.3,272,245,365,247.2,333.8,589.7,129.7,562.4,625.5,273.7,36.6,617.4,86.7,18.1,118,357.8,609,331.2,183.2,73.7,456.7,344.8,2377.5,536.5,2231.5,148.8,176.4,0,7228.7,36.4,12.4,7306,-3079.3,0,32.4,5533.5,0,32395
"DOM_C27",11,3.2,60.9,9.8,30.3,81.7,12.8,7.7,27.9,10.4,47.1,16.5,44.7,26.1,25.6,125.7,335,708.7,282.6,278.7,430.6,363.3,196.8,96.9,1750.5,367.5,118.8,8.8,148.7,21.1,4,40.6,45.3,86.8,43.1,100.6,26.2,308.8,173.1,317.2,83.8,143.9,61.4,27.5,0,4745.7,5.1,7,2036.5,-1302.2,0,29,5296.2,0,17929
"DOM_C28",51.9,13.3,565.6,53,215.9,489.7,86.6,45.8,275.8,59,226.8,165.5,233,151.9,214,460.7,168.3,386.4,998.1,957.3,537.4,533.4,737.3,206,1192.2,1240.3,302.4,39,641.7,95.6,17,140.5,67.4,228.1,113.6,211.8,45.3,343.3,669.5,293.2,94.8,407.3,166,84.2,0,3149.9,23.7,22.7,6851.8,-5176.2,0,41.8,15637.1,0,34776.9
"DOM_C29",12.9,0.7,42.7,8,31.1,55.2,6.7,9,24.9,4.6,25.5,13.5,37.4,27.3,36.6,105.1,30.3,37.4,429.7,4605.6,95.2,116.4,38.4,73.1,256.6,4643.3,622.8,6.2,33.1,88.3,33.6,10.4,19.7,76.6,42.9,168.9,39.3,304.1,568.9,348.8,145,193.4,67.2,30.7,0,18416,36.4,0.3,5238.2,-3153.8,0,101.8,17524.5,0,51730.8
"DOM_C30",9.9,6.5,296.9,13,56.4,84.1,13.5,8.3,33.3,14,63,21.7,52.4,31.4,50.9,112.3,104.4,37.7,78.1,175.2,3193.9,974.4,222.4,35.6,149.9,199.5,168.5,181,567.8,28.5,4.4,39.6,14.8,63.8,19.5,74.2,73.2,189.8,94.7,2239.9,27.6,291.2,63.6,57.7,0,4751.9,41.7,2.8,10081.7,-3970.2,0,11,17425.1,0,38582.7
"DOM_C31T33",58.9,34.6,596,85.9,298.3,512.6,128,109.4,227.3,94,361.3,165.8,308.5,194.3,157.3,479.5,209.9,187.3,302.8,396.6,670.8,1052.5,1549.6,212,843.4,1349.1,721.6,130.9,1747.2,186.2,34.1,257.1,183,461.6,140.5,449.3,73.6,425.6,610.9,687.6,435.9,2013.2,397.1,178.4,0,13713.6,13.2,101.3,3398,-1811.2,0,194.2,7776.3,0,43105.1
"DOM_D",735,88.3,277.1,218.6,89.7,2024.1,279.9,230.6,1179.4,298.3,1994.8,328.6,877.8,1000.6,1057.5,940.6,301.9,192.7,454.4,474.1,307.2,495.5,57347.9,1276.8,1933.9,5590.9,1112.2,46.8,63.4,562.4,467,1602.4,289.9,826,717.2,1757.6,2456.8,1833.6,1738.8,2126.7,1505.7,2801,1457.2,742.8,0,39070.2,2.4,0.4,573,1.7,0,16.6,387,0,142154.9
"DOM_E",152.6,15.8,52.7,46.6,18.1,839.9,91.4,85.4,527.9,67.8,784.7,146.8,173.2,142.5,844.3,204.5,56.2,47.9,123.4,132,96.2,213.5,678.5,10495.9,1231.4,2436.5,295.2,39.2,20.4,180.5,52.5,896,63.6,74.4,109.3,754.6,499.9,516.1,605.7,4552,1012.5,2500.7,569.8,316.6,0,12100.9,4.1,9655.6,860.7,-3.9,0,13.9,283.7,0,55679.9
"DOM_F",203.4,1.4,414.3,9.1,248.2,106.5,12.9,16.4,30.6,75.2,118.2,13.3,126.4,87.9,11.2,343.8,22.5,8.1,19.9,104,243,474.7,1665.5,1214.3,95619,3833.9,93.9,25.7,50.4,475.8,43,389.8,78,116.4,101.5,4566.9,19001.2,2666,923.8,7447.7,1291.7,1335.1,422.3,76.6,0,5577.7,28.2,6,163701.7,1.4,0,176.7,477.5,0,314098.5
"DOM_G",3295.2,123.2,525.4,354.4,191.1,15738.5,1670.5,554.1,2952.1,594.9,5041.6,1275.3,2318,1450.3,1776.6,2790.5,1977.1,1495.2,2760.3,5794.7,2200.3,2386.4,3431.9,1186.6,9868.5,17159,5794.9,442.7,674,1891.1,735.5,11329.4,3811,1046.1,1376.3,5210.2,1166,3596.9,3946.9,7112.6,5088,9716.4,1778.9,1516,0,162418.6,112.8,3099.6,18386.2,176.1,0,2616.1,67123.9,0,409077.7
"DOM_H49",353.6,4.8,161.2,511.9,43.5,2972.4,245.8,293.7,1222.7,202.6,1314.7,135,773.7,1193.5,523.2,664.3,246.1,300.3,465.5,831.6,249.6,579.7,273.2,550.9,1436.6,12011.9,8317.5,140.7,220.6,1476.4,803.5,470,477.4,148.6,260.8,1280.9,373.1,1099.3,1388.7,2067.9,1872.2,2677.5,368.6,294.7,0,22506.1,1.6,239.1,705.9,503.5,0,1112.9,4170.3,0,80539.7
