"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",521.2,9.8,0.2,0,0,1007.1,5.6,125.2,37.1,3.6,13.3,3.1,3.5,3.2,0.8,3.3,1.7,1.5,2.1,0.4,1.7,2,13.3,3.1,12.3,230.5,14.9,0.8,1.9,7.5,0.5,18.4,4.7,3.6,3.1,9.6,5.5,23.7,16.4,16.7,5.3,8,11.9,12,0,1086.7,4.8,143.6,174.2,0,0,68.7,412.7,0,4060.6
"DOM_A03",12.9,17.3,0.1,0,0,59,0.5,0.2,0.3,0.6,0.5,0.3,0.9,0.9,0.1,0.5,0.3,0.4,0.3,0.1,0.3,0.3,1.9,0.2,1.9,10.1,1.2,0.2,0.2,0.3,0.1,3,0.2,0.2,0.1,0.7,0.2,1,0.4,1.3,0.3,0.6,0.2,0.2,0,90.6,4.9,3.5,6.3,0.2,0,6.8,63.6,0,296
"DOM_B05_06",0,0.4,27.9,0.2,4,33.6,0,0,0,392.9,1.9,0,0.1,0,2.8,0,0,0.1,0,0,0,0,67.1,0.4,2.7,0.3,0.2,0.5,0,2.8,0,0.5,0,0,0,0,0.3,6.4,0.1,0,0,0.1,0,0.1,0,36.8,0.1,0,0,0,0,0,27.1,0,609.6
"DOM_B07_08",0.5,0.1,1,0.3,0,1.6,0,0,0.4,0,0.1,0,0,3.7,0.1,0.1,0,0.1,0,0,0,0,0,0.3,8.9,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0.3,0,0.1,0,0,0,0.1,0,5.8,0,0,0,0,0,0,3.2,0,27.1
"DOM_B09",0,0.1,3.1,0,0.8,4.9,0,0,0,49.3,0.3,0,0,0,0.4,0,0,0,0,0,0,0,5.1,0.1,3.8,0.3,0.2,0.1,0,0.5,0,0.1,0,0,0,0,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,73.5
"DOM_C10T12",214.4,1.9,0,0,0,305.8,30.2,0.2,2.7,0.1,36,11.3,0.5,0.4,0.1,0.2,0,0.1,0.1,0,0,0.1,0.7,0.1,6.2,116.3,0.4,2.5,0.1,5,0,407.3,0.5,0,0.1,2.6,1.1,22.1,13.6,0.5,21.8,32,15,5.9,0,3816.7,5.4,0,0,-0.8,0,210.2,859.8,0,6149.1
"DOM_C13T15",2.6,0,0,0,0,2.3,83.3,0.1,0.6,0.1,0.3,0.3,1.6,5.8,0.6,0.6,0.4,1.2,0.5,0.4,0.7,5.9,0.6,3.9,10.6,11,2.1,0.4,0.7,3.6,1.1,3.2,0.1,5.8,0.2,7.4,2.4,9,5.3,103.4,3.3,16.4,3.1,3.6,0,544.8,10.4,3.1,5.8,-1.9,0,54.4,178,0,1099.3
"DOM_C16",3.7,0.6,0.2,0,0,13.2,2.2,46.4,1.9,1.8,1.8,1.2,4.8,6.3,1.2,7.2,1.2,3.7,2.7,0.7,2.4,8.6,6.2,1,16.6,11.7,5,0.5,0.7,3.5,0.1,2.1,0.6,0.6,0.3,3.8,7.4,3.7,1.2,4.7,0.9,11.2,1.5,2,0,50.6,2.8,9.4,33.8,-2.3,0,12.5,411.9,0,715.6
"DOM_C17_18",8.6,1.1,0.1,0,0,66.2,5.6,6.6,79,2.8,22.4,8.1,4.2,6.7,0.7,4.7,1.8,4.4,2.3,0.3,2.8,2.2,4.6,1,5.6,33.4,7.8,0.4,1,4.1,1.6,29.9,38.3,6.1,2.3,12.8,0.8,19,5.1,13.8,4.7,8.8,10,25.6,0,211.6,2.7,21.5,28.3,0.1,0,17.3,136.2,0,885.3
"DOM_C19",95.5,5.3,14.2,0.2,0.4,44,8.9,6.1,4,157.4,11,2.1,2.6,22.9,16.4,14,1,7.6,3.2,0.8,1.9,5,1216.1,19.5,117.6,225.9,134.2,97.7,37.4,22,8.3,16.7,2.9,20.1,3.4,12.7,9.5,72.5,21.5,99,3.9,21.6,9.5,10.6,0,823.7,6.2,9.1,1.7,1.1,0,164,742.1,0,4354.9
"DOM_C20",80.6,0.4,0.3,0,0,34.8,31.9,6.9,13.2,56.6,94.7,16.8,24.4,13.5,6.4,8.2,5.6,6.8,1.7,0.6,1.1,2.9,8.1,11.5,16.7,28.9,4,1.5,0.1,2.1,0.5,9.3,1,0.3,0.3,1.3,16.9,11.6,3.6,6.3,2.8,8.4,3.2,7,0,147.3,5.8,4.1,4.4,-0.4,0,18.2,435.8,0,1167.9
"DOM_C21",7.7,1.2,0.2,0,0,9.2,3.8,0.7,1.2,5.4,8.7,35.4,2,1.6,0.6,1.5,1.3,3.7,0.7,0.3,3.3,0.7,2.5,0.4,3,33.3,8.1,0.3,1.1,1.1,0.1,0.9,0.2,0.2,2.6,0.5,1,5.2,0.9,1.8,0.8,104.9,0.4,0.7,0,129.7,0.9,133.6,51.6,0.2,0,12.4,295.8,0,883.5
"DOM_C22",12.7,4.3,0.1,0,0,82.7,9.7,3.6,24,4.3,8.7,8.2,49.6,47.9,1.2,10.7,3,13.3,8.1,2.7,10.5,7.3,3.3,3.9,23.6,17.5,6.2,0.6,0.1,2.4,1.1,11.5,9.5,2.4,0.5,24,2.7,4.5,2.1,7.7,0.3,10.3,3.8,13.9,0,114.8,0.4,7.3,17.9,-1.1,0,12,131.2,0,747.1
"DOM_C23",8.7,7.6,3.4,1.1,0.1,37.6,3.1,6,2.5,3.9,4,7.1,4.9,46.8,2.2,13.4,3.4,12.2,4.3,1.3,4.8,5.8,4.9,9.3,366.2,19.2,4.6,0.4,1.1,5.6,0.2,8.4,1.8,5.9,0.4,8,1.9,15.7,1.4,13.5,5.7,4.5,1.7,21.9,0,95.3,0.3,2.4,88.8,-2.7,0,1.7,238.7,0,1111
"DOM_C24",0.1,0,0,0,0,0.7,0,0.7,0.5,0,1.2,0.4,20.5,3,45.6,74.3,1.9,21.3,11.1,1.7,6,31.1,0.5,22.6,69,2.9,3,0.1,0,0.9,0,0.3,0.5,0,0,0,32.1,4,0,0,0.1,0.1,0.1,0.1,0,0.4,0,0,0,-0.2,0,0,154.1,0,511
"DOM_C25",29,1.5,0.5,0,0,71.3,7.8,4.9,9.8,15.9,11.9,5.5,5.5,10.8,9.8,141.5,6.6,35.7,40.7,6.6,32.7,19.6,25,5.8,63.9,78.3,17.5,4.6,3.6,7.8,0.7,16.9,14.8,21.5,6.2,35.4,4.3,28.7,10.9,26.4,5.3,12.1,8.6,12.7,0,137.2,4.8,27.2,176.2,-35.6,0,15.4,540.2,0,1744.4
"DOM_C26",12,0.8,0.3,0,0,8.8,1.2,0.8,2,8.5,2.1,1.2,0.8,2.3,0.8,4.9,23.4,13,8.4,0.5,3.2,10.8,11.2,3.4,8.6,23.7,12.5,2.9,3.3,3.4,0.3,5.9,2.1,16,3.8,2.1,2.1,7.5,2.1,9.3,2.4,9.3,0.9,6.5,0,119.2,20.6,12.7,119.9,-58.2,0,19.7,187.9,0,667.1
"DOM_C27",3.7,0.3,0.1,0,0,4,0.5,0.3,0.7,2.2,0.7,0.4,0.8,1.5,0.4,3.5,19.3,31.3,6.2,1.4,5.9,8.5,7.1,1.3,16.5,17.8,3.4,10.9,0.7,2.1,0.1,2,0.7,4.1,0.9,1.1,1.3,3.1,1.8,2.9,0.3,2,0.4,2.5,0,175.2,3.9,6.7,141.1,-66.6,0,11,465.2,0,911.1
"DOM_C28",8.9,0.8,0.3,0,0,17.5,2.3,1.3,1.9,3.6,1.6,1.8,1.3,3,1.6,16,1.8,11.8,32.9,9.9,15.6,8.1,4.6,1.5,24,40.5,4.9,4.8,1,2.9,0.3,11.7,13.3,22.6,1.8,19.9,0.7,12.2,4.6,8.9,1.2,2.5,3.1,2.3,0,65.8,2.5,8.3,292.6,-84.3,0,8.3,234.3,0,858.7
