"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",7944.9,146.6,40.3,14.1,0.3,2682,378.4,111.1,37.8,11.8,99.8,25.8,56.1,6.5,4.5,4.8,4.4,3.5,3.5,4.1,1.1,36.6,11.7,1.8,86.3,366.4,17.1,11.2,6,11.2,0.8,248.7,6.6,9.9,3.1,12.4,25.4,19.4,35.1,100.7,51.9,83.9,21.2,31.5,0,5181.7,2,22.6,391.2,1432.5,0,0.9,1584.7,0,21395.8
"DOM_A03",69,1797.7,7.8,2.5,0,344.1,10.3,1.4,1.9,1.9,6.1,1.9,1,1,0.8,0.6,1,0.7,0.6,0.7,0.2,7.9,1.2,0.2,5.7,40.5,3,5.1,1.8,1.6,0.1,143.7,1.9,2.8,0.9,2.1,3,3.3,2.5,15.2,12,18.5,4.3,3.5,0,1588.6,1.3,1.7,30.6,682,0,0.2,250,0,5086.5
"DOM_B05_06",4,1.3,44.9,4.3,0.1,1,1.1,0.3,0.6,262.8,2.7,0.2,0.4,2,2.3,0.4,0.4,0.3,0.5,0.4,0.1,0.5,17.8,0.1,5.2,3.8,4.9,1.5,2,0.8,0.1,0.3,0.2,0.6,0.1,0.6,1.4,0.9,0.5,1.7,0.6,0.6,0.2,0.4,0,11.9,0,0.1,34.5,16.7,0,0,1785.7,0,2224
"DOM_B07_08",5.6,0.8,22,115.5,0.7,1,0.8,0.3,1.8,23.8,22.4,0.5,0.7,103.7,167.7,2.7,0.8,1.3,1,0.7,0.2,3.6,4.2,0.4,99.5,2.1,1,0.1,0.1,0.7,0,0.2,0.1,0.2,0.1,0.2,1.4,0.5,0.4,2,0.3,0.3,0.2,0.4,0,26.9,0,0.1,12.1,33.8,0,0,164,0,829.1
"DOM_B09",0,0,8.5,0.7,0,0,0,0,0,1.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0.3,0,13.8
"DOM_C10T12",931.2,103,11.2,4.7,0.1,383.1,49.2,1.4,7.4,7.1,42.8,11.5,3.8,2.7,2.1,1.7,2.2,1.4,1.4,1.3,0.3,5.2,3.2,0.8,9.8,108.1,7,11.7,6.5,7.1,0.5,315.5,4.5,6.3,2.1,7.3,7.5,11.6,10,61.1,51.4,66.8,15.5,18.9,0,2277,0.6,1.4,12.2,102.8,0,1.7,827.3,0,5530.8
"DOM_C13T15",12.4,7.7,16.9,4.1,0.1,3.8,900,1.7,4.5,2.5,2.6,1,5.6,2.8,1.8,2.3,2.7,1.8,2.1,7.5,1,27.7,1.6,0.6,14.6,29.6,4.9,1.8,1.9,2.1,0.7,2.8,1.8,2.7,0.6,3.1,2.2,4.6,4.8,23.2,5.2,12,3.3,11.4,0,1127.3,0.5,0.9,17.9,144.3,0,1.3,968.6,0,3408.9
"DOM_C16",5.5,1.3,4.4,3,0,1.2,1.9,76.4,6.7,0.4,1.3,0.2,1.4,3.4,1.1,2,1.2,1.4,1.1,2.8,1.2,61.7,1.2,0.1,101.9,7.9,1.1,0.2,0.1,1.2,0.1,0.4,0.5,0.5,0.1,0.4,6,1.3,1,1.6,1.3,0.9,0.4,2.6,0,33.5,0,0.1,13.4,9.6,0,0.1,70.9,0,438.2
"DOM_C17_18",5.5,1.6,3.8,2.8,0,9.1,13.6,3.6,132.2,1.9,6,3.1,4.8,7.2,1.4,2.1,4,3.6,2,2.2,0.4,8.4,1.3,0.4,6.2,39.6,3,0.7,0.8,3,1.2,1.7,35.5,7.1,3.3,16.5,3.7,15.8,7.6,17.2,13.5,6.3,2.8,5.3,0,102,0.1,0.4,9.5,10.9,0,0.2,20.7,0,555.5
"DOM_C19",51.6,21.1,58.4,32.5,0.4,3,7,2.8,4.1,173.1,23.2,1.6,5.4,15.2,11.3,3.2,2.5,2.8,2,2.8,0.7,5.4,23.9,1.6,38.6,43.7,135.7,40.5,58.6,12.1,2.1,1.6,1.2,3.9,1,5.2,4.8,6.6,6.6,20.1,5.6,6.2,1.5,5.2,0,197.2,0,0.3,7.4,15.6,0,0.6,65,0,1142.7
"DOM_C20",88.8,2.7,32.3,20.7,0.3,4.6,30.5,7.7,22,44.7,122.8,14.1,76.5,17.3,9.7,7.9,11.4,10.9,5,7.8,1.7,17.8,3.6,1.5,28,15.6,3.5,0.9,0.8,1.7,0.1,1.3,2.6,0.9,0.5,1.4,5.6,5.6,4.3,6.4,3.8,17.5,1.2,9,0,86.8,0.1,0.5,6.9,9.4,0,0.2,14.9,0,791.6
"DOM_C21",12,0.9,1.7,1,0,1.1,1.6,0.2,0.5,1,4.8,31.9,1.6,0.4,0.4,0.2,0.5,0.3,0.3,0.3,0.1,0.9,0.2,0.1,1.2,2.6,0.3,0.2,0.2,0.2,0,0.2,0.1,0.2,0.1,0.3,0.3,2.1,0.3,4.5,1.3,75.9,0.3,0.8,0,118.4,0.1,8,6.9,4.7,0,0.1,1.2,0,292.6
"DOM_C22",10.4,2.8,14.6,8,0.1,8.5,19.1,2.9,8.6,3.4,9.4,3.1,43.8,5.8,2.2,5.8,12.5,14.6,7.8,26.9,2.6,20.4,1.1,0.8,65.8,40.4,17.7,0.7,1.3,2.7,0.4,0.9,1.2,1.6,0.5,1.4,3.6,3.3,2.6,4.4,1.6,4.1,0.6,3.9,0,66.6,0,0.2,15.7,9.9,0,0,11.9,0,498.2
"DOM_C23",6.9,1,10.4,12.1,0.2,4.6,2.7,2.5,0.8,2.3,3.7,1.8,3.4,105.4,6.7,4.7,7.1,5.5,2.7,7.6,1.2,6.1,1.8,0.5,350,10.7,1.9,0.4,0.4,1.1,0.1,1,0.3,1.1,0.2,0.9,10,2.1,1,3.7,1.8,2.2,0.5,2,0,79.4,0,0.2,26.4,21.2,0,0,5.6,0,725.9
"DOM_C24",1.1,0.2,25.9,4.5,0.1,0.5,0.9,0.8,0.9,2,1.8,0.2,2.6,6,135.6,83.6,13.4,38.4,33.8,36.1,7.3,20.1,1.4,0.9,67.8,4.3,1.5,0.2,0.1,0.8,0,0.1,0.1,0.4,0.1,0.2,0.9,0.9,0.3,0.6,0.2,0.3,0.1,0.9,0,1.8,0,0.1,27.1,14.1,0,0,247.4,0,788.4
"DOM_C25",6.6,1.9,34,7.2,0.1,3.1,5.1,2.9,1.7,4.3,2.8,0.6,3.4,4.8,12.3,39.7,9.3,12.9,20.2,18.9,5.1,14.9,2.6,0.6,95.7,11.5,2.8,0.8,0.6,1.8,0.1,0.5,0.4,1.9,0.3,0.9,3.1,2.6,1.5,5.9,1.2,1.2,0.5,2.3,0,51.4,0,0.3,98.8,8.3,0,0,15.2,0,524.7
