"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",0.1,0,0,0,0,19.8,1.3,0,0,0,0,0.2,0,0,0,0,1.2,0,0.2,0,0,0,0,0,0.9,0.2,0,0.3,0,0,0,17.6,0.3,0.1,0,0.2,0.4,1,0.1,0.3,0,0.1,0.1,0.1,0,51.8,0,0,1.3,-5.4,0,0.8,14,0,107.3
"DOM_A03",0,4.2,0,0,0,4.3,0.4,0,0,0,0,0.1,0,0,0,0,0.7,0,0.1,0,0,0,0.2,0,0.1,0.2,0,0.2,0,0,0,19.5,0,0,0,0.2,0,0.2,0.1,0.5,0,0,0.4,0.6,0,56.3,0,0,0,0,0,0.2,1.3,0,90.2
"DOM_B05_06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_B07_08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_B09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_C10T12",6.9,3.8,0,0,0,1030.8,4,0.1,2.1,5.3,28.4,25,0.4,0.3,0.5,1.3,23.2,0.6,3.3,0.4,1.2,1.8,0.7,1.2,6.7,16.2,0.9,164.3,1,7.2,3.6,786.6,4.9,0.8,1.6,42,4.7,6.8,8.1,36.8,0.9,10.9,7.6,14.6,0,1947.1,1.5,0.1,27.5,-3.2,0,106.9,1587,0,5934.5
"DOM_C13T15",0,0,0,0,0,0.6,75.3,0,3,0.4,2.7,0.1,0.5,0.1,0.4,0.3,6.4,0.1,0.8,0.7,0.5,3.2,0.3,0.8,9.8,44.3,5,7.3,0.9,3.3,0.2,5.3,2.1,1.9,0.1,0.5,1.9,8.2,3.1,4.5,1.3,2.5,2.9,4.9,0,366.6,0.2,0,2.4,-0.7,0,24.2,123.6,0,722.9
"DOM_C16",0,0,0,0,0,0.6,0,19.3,0.1,0.1,0.3,0.1,0,1.3,0,0.4,5.8,0,1,0.2,2.2,33.3,0.1,0.2,72.6,1.1,0,2.3,0,3.3,0,0.3,1.4,0.1,0,0.2,0.6,1.7,0.6,0.8,0.8,0.5,0,0.7,0,7.8,0.1,0,1.3,-0.1,0,2.4,29.9,0,193.5
"DOM_C17_18",0.1,0.1,0,0,0,14,1.3,0.3,244.5,3,8.1,1.1,3.4,0.8,0.8,12.8,40.1,5.3,15,2.5,3.6,6.5,1,5.9,8.9,522.2,4.7,7.8,4.4,19,6.5,19.6,142.1,19.8,11.9,101.1,9.5,160.2,24.1,28.3,29.5,8.8,13.3,8.7,0,283.3,0.1,0,18.7,-3.4,0,17.8,717.9,0,2555
"DOM_C19",0.9,1.3,0,0,0,11.8,1.7,0.3,2.8,1992.5,1789.8,1.7,2.3,2.9,1.2,7.5,62.3,6.3,20.4,2.6,15.9,8.6,134,28.7,181.2,755.4,268.7,2845.8,890.5,70.3,3.3,29.7,14.2,5.9,18.3,36.2,9,28.6,51.1,56.9,4.3,5.7,3.3,8.3,0,242.8,0,0.2,30,19.1,0,43.3,15702.8,0,25420.3
