"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",980,0,1,0.5,0,3269.9,76.8,637.5,221,0.7,2.3,0.3,41.2,4.7,5.6,1.9,2.2,0.8,1.9,1.5,0.7,28.4,2.9,1.7,65.1,110,13.4,0.5,5.8,0.9,0.1,312.1,1.2,0.4,1.6,9.4,33.7,6.3,10.3,23.1,17.2,66.2,1.7,11.5,0,2552.7,0.2,88.4,325.4,93.5,0,154.7,516.6,0,9705.5
"DOM_A03",0,5.2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,0,0,0,0.2,0,2.8,0.2,0,23.1
"DOM_B05_06",0.8,0,0.9,0.2,0,0.5,0.1,0.3,1.3,202.6,1.5,0,0.1,2.4,25.7,0.2,0.1,0.1,1.6,0.7,0.1,0.3,88.1,0.2,2.1,1.3,5.4,0,0.1,0.1,0.1,0.6,0.1,0,0,0.1,0.8,0.2,0.1,0.7,0.4,0.9,0.1,0.6,0,11.9,0,0,12.6,2.7,0,0.1,38.1,0,407
"DOM_B07_08",4.8,0,0.3,16.5,0.1,8.6,0,0.4,37.6,0,28.2,0,0.1,309.4,8.2,0.8,0.1,0.1,0.6,0.1,0,2.6,1.1,4.5,380.1,3.1,2.8,0,0,0.2,0.1,3,0,0,0,0,6.9,1,2.2,20.8,0.7,0.7,0.8,0.2,0,55.8,0,0,25,10.1,0,0,154,0,1091.5
"DOM_B09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,5.7
"DOM_C10T12",576.7,0,1.2,0.1,0,1427.9,37.6,0.6,14.2,4.3,10.7,1.1,0.4,1.3,3.1,1.2,2.9,0.4,2.1,1.6,1.4,2.6,4.9,0.1,8,106.1,22.3,0.7,17,0.3,0,1476.4,1.4,0.1,6.3,21.9,0.1,20.3,1.2,25.7,55.9,268.1,1.6,18.7,0,9083.2,0,4.9,8.1,130.8,0,551.5,1400.2,0,15327.3
"DOM_C13T15",13.1,0,1,0.4,0,16.8,585.2,18.1,13.9,1.4,5.9,2.2,14.4,9.1,4.4,10.3,5.7,5.4,11.4,31.2,4.8,40.9,3.5,0.8,68.6,75.8,10.8,0.1,3.1,0.9,0.4,19,2.6,1.4,0.4,7.3,3.3,8.6,4.3,17.1,7.7,56.6,4.9,7,0,2695.2,0,3.2,49.5,46,0,160.2,1757.4,0,5811.4
"DOM_C16",26.4,0,1.8,2.7,0,11,4.9,1003.5,274.9,0.8,9.7,1.1,8.5,24.6,23.5,16.8,7.4,9.4,17.5,14.5,3.9,517.7,6.7,2.9,712.7,50.4,6.2,0.1,0.7,0.7,0.4,8.1,2.3,0.8,1.6,6.1,57.9,11.2,2.8,25,7.4,15.2,5.8,11.8,0,442,0.2,6.9,803,41.4,0,33.7,1707.9,0,5952.5
"DOM_C17_18",16.7,0,0.2,5,0,284,55.2,17.8,1463,2.2,109.3,9.5,38.6,56.5,24.3,37,34.7,29,52.8,21,8,46.9,30.8,13.7,108.7,684.5,42.1,0.8,26,18,3.5,57.3,267.3,15.7,41.3,195,34.4,401.2,97.1,251.4,25,56.8,48.5,271.2,0,301.5,0.1,3.9,13.8,80,0,59.6,2946.5,0,8407.3
"DOM_C19",105.6,0,2.4,11.8,0.1,27.7,13.1,14.5,20.5,60.3,117.1,4.5,30.1,40.6,95,16.8,8.3,7.2,13.3,10.8,1.2,13.7,41.4,17,215.8,129.3,181.7,1.5,66.5,7.3,4.5,52,4.7,5.6,7.4,9.7,9.6,22.2,12.6,43.4,24.2,49.6,6.5,26.7,0,1063.8,3.6,6.5,18,20.3,0,120.2,258.5,0,3044.6
