"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",120.7,1.8,3,0,0.8,678.2,34.2,109.9,0,0,2.4,0.8,0,2.7,0.4,0.1,0,0,0,0.1,0.8,11.1,0,0.3,121.9,5.4,0.1,0,0,0.1,0,83.1,1,0.8,0.8,0,3.7,0.4,0.5,1.9,0.2,9.3,6.3,2.9,0,2422.7,0,0,179.8,1.5,0,1,1091.2,0,4902
"DOM_A03",3,2.7,0,0,0,68.4,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.6,0,0,0,0,0,23.3,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0,386.2,0,0,0.9,0,0,0.1,5.9,0,492.9
"DOM_B05_06",85,0,151.7,9.5,5.1,1.8,12.7,0.1,1.6,227.9,9.4,0,0,33.6,14.3,0,0,0,0,0,0,0,64.8,2.1,0.6,14.2,2.2,0.7,0.6,0.9,0.8,0.3,0.5,0.5,0.5,0,0,0.4,0,0,0.1,0,0,0,0,0,0,0,0,0.3,0,0,1971.2,0,2613.8
"DOM_B07_08",1.7,0.2,10.5,5.3,2.5,2.1,0.1,0,0,0,0,0,0,27.8,1,0.1,0.3,0,0,0,0,0,0,0,72.4,0,0.1,0,0,0.1,0,1.9,0,0,0,0,0,0.2,7.7,0,0,0.1,0.4,0.1,0,41,0,0,29.2,0,0,0,0.8,0,205.7
"DOM_B09",0.5,0,73.1,0.1,11.9,2.1,0,0.5,0.1,4.5,0,0,0,0.7,0,0,0,0,0,0,0,0,3,0.1,6.1,44.6,7.7,1.1,0.8,3.6,4.6,0.7,0.1,0,0.2,0.1,0.1,0.9,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,90,0,257.6
"DOM_C10T12",40.9,0.8,0.1,0,0,368.3,1.9,0.5,0,0,36.5,11,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0.3,2.8,10.6,0,0,0,0,0,485,3.5,2.3,1.2,0.3,0,0.5,1.7,39.9,0.5,5.2,1.6,1.9,0,2966.7,0.8,0.5,21.9,0.2,0,3.7,140.4,0,4151.8
"DOM_C13T15",1.1,7.1,19.3,0.1,3.4,24.3,105.8,0.4,0,0,1.5,0.4,0.2,0.2,0,0,0.1,0,0,0,0,0.6,0,0,14.6,4.6,0.4,0.1,0.1,0.2,0.1,1.3,0.2,0.1,0.1,0.1,0,2.6,2.9,23.5,2.3,14.9,7.6,16.3,0,709.7,0,0,2.2,0,0,3.2,226.5,0,1198.2
"DOM_C16",22.3,0.1,0,0,0,10.3,14.6,71.2,0,0,8,1.2,0,0.2,0.1,0,0,0,0,3.1,16.6,52.1,0,0.1,85.1,0.4,0.3,0.1,0.1,0.4,0,2.3,0.5,0.3,0.3,0,0.8,4,6.4,3.4,0.1,3.7,15.1,1.1,0,78.1,0,0,4.9,0.4,0,0.2,319,0,727
"DOM_C17_18",2,0,0.1,0.7,0,2.5,1,0,3.8,0,1.1,0.5,0.1,1.6,0,0,0,0,0,0,0,0.6,0.2,0,1.4,3.6,0.3,0.1,0.1,0.4,0.2,0.1,3,0.8,0.7,1.9,0.1,1,1.4,10,5.4,0.4,3,0.3,0,48.5,0,0,0,0,0,0.3,19,0,116.2
"DOM_C19",79.7,37.1,22.4,1.5,3.8,56.9,6.4,9.3,2.3,0,2.6,0.2,0.6,0.2,2.2,0.4,0,0,0.1,0,0,6,0.9,6.8,64.1,26.4,115.3,33,56.8,22,8.3,9.7,1.3,2.3,1.5,16,0.1,12.4,15.7,64,9.3,6.1,4.3,4,0,215,0,0,8.9,0.7,0,1.5,514.5,0,1452.5
