"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",2186.8,2.8,0.2,0.9,0,5123.6,24.5,846.8,598.9,0.1,6.3,2.3,15.1,1.4,0.1,0.4,0,0.1,2.5,0,0.1,7.1,41.8,0,32.9,26.7,1.6,4.3,0.8,12.9,0,475.9,1.2,0.5,2.3,5.3,1,4.3,32.6,40.1,7.7,44.2,5.7,32.2,0,3986.5,0,41,372.3,217.7,0,24.2,4176.8,0,18412.7
"DOM_A03",0,607.8,0,0.1,0,4363.6,0,0,0.1,0,0.7,17,0,0,0,0.1,0,0,0,0,0,0.3,0,0,0,0.6,0,2.6,0.1,0,0,22.3,0,0.1,0.5,0.6,0,0.3,0.2,1.1,0.2,2.1,1.2,3,0,233.1,0,0,3.9,61.6,0,2.7,101.7,0,5427.8
"DOM_B05_06",0.2,0,0.7,5.6,0.3,3.8,0.1,0.1,0.9,151.2,1.8,1.1,0.2,2.7,5.2,0.2,0,0.1,0.1,0,0,0.1,93.8,0.1,3,1,1.2,0,0,0.2,0,0.4,0.1,0.2,0.3,0.4,0.2,2.1,0.4,0.1,0.1,0.1,0,0.1,0,18.4,0,0,25.4,3.2,0,0,6.2,0,331.2
"DOM_B07_08",194.2,4.7,8.9,3672.5,6.5,113.5,16.7,33,61.5,25.2,1114,17.4,89.7,529.2,568.6,42.2,3.1,17.2,30.6,0,6.8,26.9,39.4,5.5,242.8,103.2,10.3,1.1,3,9.4,0.4,20.7,5.8,16.7,28.3,67.7,28.7,85.8,77.8,18.5,31.6,41.3,12.9,5.6,0,381.4,0,5.1,544.7,430.6,0,2.6,39227.4,0,48030.3
"DOM_B09",6.8,0,0.1,1.8,0.1,0.9,0.1,0.1,0.4,0.1,25.2,0.2,0.6,24.8,0.6,0.4,0,0.1,0.6,0,0,0.2,0.8,0,7.3,0.1,0,0,0,0,0,0.6,0,0,0.1,0.1,0,0.5,0.6,0.1,0,0.1,0.5,0.1,0,2.2,0,0,7.3,1.4,0,0,52.5,0,138
"DOM_C10T12",1065.3,1098,2.7,46.5,0.2,3275.7,25.7,12,36.7,7.1,80.6,19.3,19,10.8,6.3,9.9,0.5,2.5,6.4,0,3,9.2,17.6,2.2,64.6,514.9,19.7,13.4,14.5,7.3,0.2,1998.6,6.3,6.3,11.5,35.6,20.6,38.3,49.3,95.4,42,140.2,7.2,45.6,0,19938.2,0,56.5,147.4,429.6,0,117.2,8667.2,0,38244.5
"DOM_C13T15",13.9,4.6,0.1,14.6,0,29.9,94,3.2,11.8,1.1,7.4,2.6,8.3,3,2.4,3.3,0.3,1.5,2.9,0,1.4,9.9,7.2,1.6,66.8,17.8,8.1,0.4,1.7,1.1,0.1,9.3,2.8,1.8,2.9,11,1.8,9.3,9.4,11.4,5.6,14.5,2,3.5,0,1429.1,0,3.4,46.9,27.6,0,15.9,170.7,0,2100
"DOM_C16",58.3,1.6,0.5,12.1,0,69.9,5.3,606.5,33.1,0.9,3,0.7,3.1,9.8,3.6,18,0.4,2.3,4.2,0,1.5,107.4,17.9,1,1145,47.4,2.2,0.8,0.9,2.3,0.1,2.8,3,1,2.4,12.1,1,2.2,14.5,5.9,1.2,4.2,1.1,9.3,0,143.2,0,0.2,32.5,39.5,0,5,2262.1,0,4703.1
"DOM_C17_18",36.5,11.8,0.4,147.2,0.2,528.2,17.5,38.5,1014.4,12.8,53.5,47.1,25.8,54.8,7.6,12.5,2.9,12.1,21.6,0,1.9,13.4,293.1,10.8,59.9,583.3,22,1.2,5.3,30.5,2.7,33.5,70.3,65,8.3,110.2,17.2,338,87.2,62.2,83.7,103.8,13.1,48.1,0,1461.5,0,10.5,30.2,81.9,0,12.3,3633.1,0,9339.5
"DOM_C19",297.6,39.8,3.3,389.1,1.6,100,5.9,12.2,36.4,65.2,86.8,2.6,10.4,40.4,11.8,9.7,0.4,2.2,9,0,1.7,12.3,26.7,22.2,183,131.9,1453.9,57.2,300,27.1,0.9,20.9,1.3,2.9,1.2,3.5,6,30.6,66.4,55.7,14.9,70.2,3.7,32.5,0,2067.2,0,0.4,33.2,65.2,0,24.5,341,0,6182.6
"DOM_C20",278.2,20,1.9,407.3,1.1,263.1,40.9,59.5,171,86.8,578.3,37.2,373.4,94.9,44.7,78.8,2.1,12.9,39,0,12,48.9,17.6,12.5,264.5,79.9,24.2,1.4,4.1,4.3,0.7,31,5.3,5.9,6.3,29.9,12.4,32.2,53.2,45,37,108.6,4.4,18.6,0,1454.1,0,1.2,105.4,65.9,0,9.1,2033.2,0,7119.5
"DOM_C21",60.5,36.6,0.1,11.1,0,60.3,1.8,1.7,4,1.3,15.7,99.3,4.8,1.4,0.9,1.4,0.4,1.2,1.5,0,0.7,1.8,1.8,0.4,9.8,6.5,4.1,0.2,1.5,0.6,0,2.3,2.9,0.7,1.7,3.9,1.6,15.9,5.4,21.8,3.4,598,0.5,1.1,0,786.4,0,0.3,45.4,21.5,0,6.3,101.3,0,1951.8
"DOM_C22",84.1,23.8,0.2,142.6,0.9,305.7,12.2,6,50.7,9.1,62.4,24.8,119.2,11.2,5.2,18.7,1.6,7.9,59.2,0,7,21.2,6.9,1.8,324,320.3,172.8,0.6,2.6,5.2,0.1,15.3,2.4,3,2.2,70.9,3.8,12,14.7,11.6,6,23.3,1.7,9.9,0,551.9,0,0.4,238.5,30.6,0,1,489.4,0,3296.5
"DOM_C23",18.6,1.4,0.3,88.4,0.4,177.2,4.9,7.4,4.5,1.2,11.5,9.9,9.8,488.1,10.7,29.1,6.1,29.2,19.3,0,5.8,12.1,5.7,0.4,2045.1,55.6,6.9,0.9,1.4,0.4,0.2,10.2,2,13.5,1.3,5.5,2.3,30.1,2.8,5.5,18.8,7.3,0.7,5.3,0,290.7,0,3.4,66.7,38.4,0,0.2,96.9,0,3653.9
"DOM_C24",12.7,1.7,0.8,64.4,0,20.4,3.5,7.3,10.5,2.3,7.9,1,10.9,17.7,310.3,396.6,4.8,38.7,154.8,0,27.4,71.9,3.8,0.7,574.9,15.4,6.1,0.4,0.8,1.4,0.1,1.5,1.6,3.8,2.1,9.7,1.5,4.8,7,3.5,1.3,11.4,0.4,4.5,0,74.6,0,0.2,81.3,22,0,0.3,851.3,0,2852.1
"DOM_C25",31.6,4,1.9,326.8,0.3,127.4,10,25.3,18.5,3.9,28.7,4.4,18.9,21.7,15.6,115,1.8,9.6,48.9,0,14.3,36.9,35.1,3.3,1261.2,46.8,50,1.5,9,9.4,0.3,18.4,9.1,18,4.3,39.3,9.7,15.9,44.7,11.9,10.3,35.2,1.7,16,0,504.9,0,0.6,716.2,27.5,0,1.2,370.2,0,4137.4
"DOM_C26",0.3,0.3,0,1.9,0,0.3,0,0,0.3,0,0.1,0,0.1,0,0,0.1,0.1,0.1,0.2,0,0,0.1,0.2,0.1,0.8,5.6,0.6,0,0.1,0.3,0.1,0.4,0.2,4.4,6.5,4.5,0.6,1.8,0.8,2.7,0.9,0.3,0.1,0.7,0,242.7,0,3,65.9,3.9,0,0,12.4,0,363.7
"DOM_C27",5.3,1.1,0.2,12.8,0,7.7,0.9,1.2,2.8,0.4,2.4,1.2,1.1,0.9,3.1,3,1.3,10.5,6.7,0,3.3,3.8,9.8,0.9,45.9,44.6,11.5,0.5,0.9,1.6,0,3.3,1.9,12.5,2,11.9,2.3,4.3,15.1,7.7,3,31.4,1.8,6.5,0,254,0,0.7,262.6,8.3,0,1,72.4,0,888.4
"DOM_C28",20.5,8.2,2,205,0.6,35.9,3,10.9,17.5,3,11.6,2.5,8.6,6.7,13.5,15.7,1.5,7.8,29.7,0,8.2,45.3,43,4.1,112.2,84.9,48.4,3,12.5,8.9,0.3,10,2.4,29.7,18.2,10.4,9.7,30.5,43.3,37.9,8.5,24.3,2.8,9.7,0,141.6,0,0.4,1146.1,8.5,0,0.8,240.5,0,2550.1
"DOM_C29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_C30",8,0.1,0.3,19.4,0,0,0,0,0,0,0,0,1,0,0,0.9,0.6,1.6,2.4,0,15.9,5.6,1.1,0.8,7.3,103.7,78.4,1.5,20.2,3,0.1,1.4,0,0.2,0.8,0.8,0.8,3.8,20.6,227.8,0,0.8,0.3,3.2,0,177.2,0,0,299.5,-229.5,0,0,126.3,0,906
"DOM_C31T33",17,4.3,1.7,279.1,1.3,39.6,15.1,17.3,43,0.8,15.4,4.9,10.3,15.1,61.6,5.5,2.5,6.1,19.6,0,1.3,8.7,129.4,43.9,73.9,145,158.8,11.4,18.4,33.5,1.2,20.9,6.8,135.4,7.4,22.2,24.4,33.5,112.2,27.3,23.8,69.7,6.8,16.4,0,1129.5,0,1.3,553.6,-439,0,23.3,199.4,0,3160.6
"DOM_D",135.4,32.8,2.9,2965.9,3.1,368.6,33.9,176.4,651.2,213.8,283.5,12.1,85.5,157.4,70.3,97.8,3.4,10.4,37.4,0,8.5,43.9,6052.4,110.6,129.1,706.5,151,1.4,13.5,129.2,1.9,148.5,22,144.5,29.9,95.2,244.2,127.7,116.3,279.2,257.6,266,33.3,20.4,0,3620.1,0,2.4,98.1,1.1,0,0.8,52.5,0,18249.2
"DOM_E",2.8,2.3,0.3,83,0.6,68.5,6.3,5.5,240.1,4.2,22.2,2.7,53.5,11,7.2,6.6,0.5,1.6,14,0,1.8,10.2,16.5,224.9,33.6,70.2,13.5,0.2,0.5,12.8,0.4,28.5,2.4,2.3,4.4,10.2,31.8,31.1,11.4,508.6,78.6,60.7,9.7,22.2,0,1486.1,0,87.3,11,0,0,0,1.5,0,3305.6
"DOM_F",49,9.2,2,34.8,0.7,32.1,6.6,5.9,12.4,4.8,3.9,4.3,4.2,15.7,5.5,6.1,1.6,4,7.2,0,2.5,6.7,72.9,133.6,6650.1,641.9,83.5,0.7,25.6,217.9,2.4,76.3,14.5,45.2,30,42.3,2541.8,87.7,95.9,583.8,482.2,192.7,33.8,137.3,0,267.2,0,1.9,29873.3,0,0,3.8,10.1,0,42567.5
"DOM_G",1427.2,434.3,11,1285.9,4.5,3230.8,325.1,195.3,404.6,102.9,437.7,174.5,264.7,174.4,196.8,152,16.4,80.8,162.2,0,106.9,170.4,602.5,146.1,1399.4,2299.2,2158.8,60.5,323.1,161.1,15.3,855.6,77.3,337.4,113.7,316.9,117.1,398.8,759.9,433.5,187.1,1183.4,62.9,143.2,0,21761.7,4.3,59.2,4992.3,494.9,0,210.1,7115.4,0,56149.2
"DOM_H49",470.6,95.9,7.6,486.9,5.1,1128.7,57.8,212.3,277.6,125.8,164.5,33.9,91.8,127.3,67,85,4.8,25.4,80.6,0,17.5,69.3,233.4,34.1,547.5,1831.5,964,23.8,69.4,58.6,29.6,171.3,21.3,30.3,26,63,20.5,115.2,175.4,113.5,65.6,217.3,13.9,52.9,0,6508.3,0.4,11.3,1002.8,175.9,0,205.6,1921.9,0,18339.8
"DOM_H50",14.4,0.3,0.1,2.3,0,8.6,4.1,1.3,3.4,0.1,0.5,1.7,3.6,0.6,4,1.9,0.4,2.3,4.8,0,0.1,4.5,18.6,1.3,34,18.5,13.2,0.7,1.8,1.4,0,6.9,1.1,2.8,2.4,3,1.4,4.4,3.6,7.6,1.7,13.6,0.5,2.1,0,160.2,0.1,1.4,140.3,149.7,0,40.2,431.2,0,1122.5
"DOM_H51",33.1,25.9,4.3,127.3,0.4,79.3,8.3,8.7,15.7,24.3,35.5,5.8,11.5,12,8.5,12.3,1,3.9,10.8,0,1.9,9.9,43.1,7.6,140.5,146.1,95.2,4.7,81.8,25.6,34.4,27.8,9.8,44,41.4,61.1,9.6,94.4,74.7,70.6,11.9,29.5,13.5,5.1,0,1146.5,0,0.6,137.6,47,0,164.8,1934.2,0,4943.5
"DOM_H52",75.8,44.5,0.6,267.8,1.2,399.9,23.8,83,75.8,12.3,61,18.2,25.2,21.3,23.7,22.1,1.5,7.2,14.6,0,4,15.2,89.9,4.7,83.6,1303.4,702.6,174.2,274.5,295.2,2.2,33.4,3.7,19.7,9.1,14,7.1,21.4,22.7,25.7,9.2,34.3,2.6,11.7,0,1882.5,0.1,2.9,195.6,21.9,0,6.4,1264.1,0,7717.3
