"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",946.5,18.6,0,0.1,0,3856.4,245.9,16.8,4.7,1.5,22.4,3.3,6.4,1.2,1.8,0.8,1.7,0.5,1.3,0.5,0.3,2.5,0.6,0.2,9.8,16.6,0.2,0,0.1,0.1,0,168.1,0.4,0,0.1,0.3,1,0.7,0.2,8.6,2.8,0.6,0.5,1.7,0,4034,1.4,1.3,181.8,74.9,0,14.5,203.6,0,9857.2
"DOM_A03",1.9,55.3,0,0,0,174.7,0.3,0.1,0.1,0.5,0.7,0.3,0.2,0.4,0.6,0.3,0.5,0.2,0.3,0.2,0.1,4.2,0.2,0,1.1,1.2,0.1,0,0,0,0,6.9,0.1,0,0,0.1,0,0.1,0.1,1.1,0.1,0.2,0.2,0.1,0,1796.2,0.4,0.4,0.5,18.6,0,1.3,125.9,0,2195.6
"DOM_B05_06",0,0,0.4,2.2,1.1,0.7,0.1,0,0.3,265.4,6.8,0,0.5,16.4,13.2,0.1,0.6,0.1,0.1,0.1,0.1,0.1,25.2,0.1,9.3,0.1,0,0,0,0,0,0.4,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.7,0,0,1.8,1.7,0,0,18.7,0,366.9
"DOM_B07_08",0,0.1,0.4,10.7,2.6,5.3,0.5,0,1.9,70.2,101.1,0.1,3.1,296.9,56.8,2,4.9,0.3,1.3,0.4,1.3,1,91,0.7,268.1,0.1,0.4,0.1,0,0,0,1.5,0,0,0,0,0,0.1,0,0.8,0,0,0,0,0,3.3,0,0,1.4,9.8,0,0,6.7,0,944.7
"DOM_B09",0,0.1,9.3,2.6,4.2,4.2,0.1,0,2.9,131.2,14.1,0.1,4,111.7,6.8,2.1,0.9,0.1,1.7,0.4,0.1,1,49.8,0.5,118,0.1,0.2,0,0,0,0,0.8,0,0,0,0,0,0.1,0,1.7,0,0,0,0,0,0,0,0,0.2,0,0,0,9.1,0,478.2
"DOM_C10T12",820.9,82.2,0.1,0.4,0.2,1181.4,142.4,1.2,5.1,1.1,58.4,7.6,4,1,4.4,2.1,8.8,1.6,2.3,0.6,0.8,21.1,1.1,0.2,4,42.5,0.4,0.3,0.9,0.2,0,176.3,1.4,0.1,0.3,1.4,4.7,1.4,0.4,76.1,4.3,13,2.3,10.1,0,11339.2,4,4.2,10.6,98.9,0,58.8,2085.6,0,16290.1
"DOM_C13T15",4.2,24.7,0.4,0.9,0.4,10,3216.5,2.9,15.3,7.8,22.6,30.3,159.1,7.8,8.3,24.6,16.9,8,11.6,9.3,7.2,50.8,1.3,1.7,14.3,44.5,0.8,1.8,0.4,1.1,0.5,47.5,4.5,0.2,0.2,1.6,0.4,6.9,0.4,44.6,3.7,5.8,1.6,15,0,1789.3,1.2,2.8,20.5,86.3,0,45.5,12319.3,0,18102.8
"DOM_C16",3.4,1.5,0.5,3.1,1.6,1.5,1.4,104.1,8.2,0.6,11.6,0.1,2.1,4.2,1.9,17.7,7.5,9.2,11.1,5.5,13.9,29.4,0.6,0.1,234.5,11.7,0.1,0.1,0,1.8,0,2,0.4,0,0.1,0.1,0,3.3,1.5,2.2,1.9,0.1,0.3,1.1,0,14,0.1,0.1,0.4,1.3,0,1.6,460.4,0,979.8
"DOM_C17_18",6.4,8.3,0.8,0.3,0.1,153.1,70,9.1,1615.5,8.3,220.6,32.4,83.6,74.4,36,81.7,173.8,63.3,40.3,20.7,15.8,32.5,11.2,18.7,55,393.7,3.2,9.2,6.5,30.4,25.9,91.2,390.3,17.3,20.5,277.9,5.5,328.7,150,402.6,77.1,73.7,19.5,78.5,0,667.7,0.7,1.3,1.8,45.2,0,7.7,1069.6,0,7027.2
"DOM_C19",114.4,245.7,14.8,165.1,58.1,116.9,144.6,11.9,139.5,2153.8,1945.1,20,135.5,360.7,930.9,139.3,69.5,54.3,90.1,40.5,41.3,36.8,2378,22.8,465.2,659.8,1335.1,342.6,1038.3,134.1,17,71.4,8.3,5.7,2,15.9,51.7,32.9,48.9,333.8,30.9,66.8,11.2,45.9,0,2611.1,0,0.8,3.5,205.3,0,35,1188.5,0,18191.4
"DOM_C20",378.9,5.1,3,21.8,11.4,167.3,3493.9,42.4,351.1,346.9,13677.3,92,4186.3,319.2,436,369.5,991.2,200.5,105.8,68.5,132.7,103.9,317.6,391.8,311.2,59.8,2.5,5.5,0.5,8.1,0.6,125.9,42.2,0.5,1,6.9,1.2,30.3,3.9,66.1,12.4,319.7,7.3,180,0,1549.1,1.7,2.1,37.4,351.3,0,6.5,4913.2,0,34261.2
"DOM_C21",4.4,0.6,0,0.1,0,7.1,0.7,0.1,0.2,0.2,1.6,62.8,0.6,0.2,0.8,0.4,1.8,0.5,0.5,0.1,0.2,0.3,0.2,0.2,1,0.4,0,0,0.1,0,0,0.3,0.1,0,0,0.1,0,6.3,0,2.4,1.7,115,0.4,0.2,0,280.5,0.3,1044.3,1.7,5.3,0,3.5,63.5,0,1610.7
"DOM_C22",15.9,9.5,0.3,2.1,1.2,51.7,88.3,9.4,29.1,10,404.1,15.1,862.1,15.4,12.7,78.8,475.6,228.9,125.5,78.1,90.5,72.5,1,3.1,189.6,208.7,21.9,0.4,0.3,1,1.1,49.3,3.1,0.2,0.3,0.7,0.5,4.2,3.6,12.8,4.4,2.1,3.6,23.2,0,284.6,0,1.8,6.3,-4.7,0,0.2,10608.6,0,14108.6
"DOM_C23",1.9,0.3,1.1,3,1.7,29.7,4.4,0.8,3.8,12.8,51.2,32.7,15.4,846.2,173.7,68.9,427.9,71.4,32.9,56,22.4,26.3,0.9,0.7,3647.9,15.9,4.6,0.4,0.1,0.1,0,61.4,0.8,0.1,0.1,0.8,0.3,6.9,7.7,12.5,14.9,52.2,0.4,10.1,0,327.4,0.1,13.2,5.1,51.1,0,0.2,1219.2,0,7339.6
"DOM_C24",1.4,2.5,3.3,0.6,0.3,23.8,5.9,3.6,13.2,39.8,77,5.5,48.8,85.7,9288.6,3416.9,527.6,1025,2273.4,959.8,684.3,665.9,7.4,28.5,1913.8,84.7,2.8,2.4,2.2,2.7,0.2,2.5,1,0.2,0.5,1.1,1.5,6.2,2.4,69.7,0.7,1.1,0.3,33.7,0,21.5,0,2,8.7,161.3,0,0.2,4349.6,0,25861.6
"DOM_C25",23.1,2.7,1.5,10,6.7,250.8,21.1,7.8,19.3,32.6,166.5,6.3,70.8,53.6,199,1079.8,534.5,293.3,706.7,156.3,198.3,191.5,4.2,11.4,1290.7,54,5.3,3.4,0.5,6,0.1,21,4.3,0.1,0.8,0.9,0.6,12.4,2.4,29.4,16.7,34.9,3.5,52.2,0,718.8,0.4,10,386.9,81.7,0,0.2,8074,0,14859.2
"DOM_C26",11.3,8.4,2,0.4,0.2,34.6,25.3,6,86.1,50,43.6,10.3,31,5.9,34.6,51,25774,602.4,1502.5,178.6,156,223.5,19.1,35.2,180.6,67.7,10.5,1,15.7,2.1,0.3,6.1,264,148.9,276.9,78.9,2.6,449.6,159.2,433.7,315,294.8,2.7,327.8,0,5317.7,1.6,22.7,9092.4,816.8,0,14.3,38673.9,0,85869.4
