"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",19.5,0,31.1,0.5,0.1,1,0,0.5,0,0.3,0,0,0,0,0,0.3,1,0,0.9,0,0.1,0.5,0,0.1,3.4,2.3,0,0,0,0,0,7.3,0,0,0,0.1,0,3,0.2,45.1,6.2,4.7,0,0.1,0,22.1,0,0,7.8,0.1,0,0.4,0,0,158.7
"DOM_A03",0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.1,0,2.7,0.2,0.2,0,0,0,1.1,0,0,0,0,0,0,0.1,0,5.4
"DOM_B05_06",0,0.1,1647.6,88.6,6.4,0.1,0.1,0,0,1020.1,2,0.3,0.2,0,0,0,0.3,0,0.7,0,0.1,0.3,7.6,0.1,5.2,6.9,0.1,0,0.6,0.3,0.7,0.1,0,0.1,0,0.1,0.7,0.5,0.2,0,0,0.7,0,0.1,0,15.1,0,0,174,-3.1,0,0,9396.7,0,12373.7
"DOM_B07_08",8,0,101,410.6,61.4,3,0.4,1,11.9,0.1,4,2.6,0.6,49.2,19.9,15.1,0,13.5,2.4,0,15.1,1.2,6.2,8.2,796.1,59.1,18.3,115.8,5.1,0.2,0.2,29.5,6.5,201.1,49.2,144.1,16.2,76.3,8.1,144.8,27.6,15.1,0.8,0.9,0,16.2,0,0,19.7,458.4,0,0,32.6,0,2977.2
"DOM_B09",0.6,0,30.3,19.5,4.9,0.2,0,0,0.1,11.7,0,0,0,0,0,0.8,0,0,0,0,0,0,0.1,0,4,3.3,1.3,0,0.1,0,0,0.1,0,0,0,3.4,0.8,0.3,0.1,7.9,1.4,0,0,0.1,0,0.5,0,0,644.9,0,0,0.5,100.5,0,837.7
"DOM_C10T12",2,0.1,0.4,0.8,0,3.2,0.1,0,0,3.5,0,0,0,0,0,0.1,0,0,0.2,0,0,0.1,0.9,0,1.3,5.4,0,0.1,0.3,0.4,0,7.6,0,0.1,0,0.6,0.8,0.7,0.2,10.2,3.7,1.3,0,0,0,9,0,0,2.5,-0.4,0,0.4,0.7,0,56.4
"DOM_C13T15",0,0,31.5,0.1,0.4,0,18,0,0,0.6,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0.1,0,0.9,0.4,0,0,0.1,0,0.3,0,0,0,0,0.1,0.2,0.3,0.1,2.6,0.5,0.2,0,0,0,5.9,0,0,0.5,-0.9,0,1.5,29.6,0,93.2
"DOM_C16",0,0,0.1,0.3,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,1.2,0.4,0,0,0,0,0.2,0,0,0,0,0.1,0,0.2,0.1,0.2,0.2,0,0,0,0,0.1,0,0,1.9,-0.1,0,0,0.3,0,5.7
"DOM_C17_18",0,0,2.8,1,0.1,0.3,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.8,0,0,0,0,0,0,0,0,0,0.2,0,0.7,0.1,2.3,0.6,0,0,0,0,0.9,0,0,11.8,0,0,0,0,0,24
"DOM_C19",9.9,1.2,984,452.3,24,2.8,1.3,0.6,0.9,334.7,0.6,0.2,1.5,0,0,1.5,4.2,0,4.3,0,1.1,2,83.5,0.9,124.1,181.7,22.6,42.1,178,13.2,0.1,2.8,0.2,2.3,2,13.5,1.5,25.8,27.2,339.9,19.4,12,0.2,0.3,0,159.7,0,0,0,5.5,0,3.8,0.1,0,3089.4
"DOM_C20",0.1,0,11.5,1.1,0.2,0.1,0.1,0,0,7.9,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0.3,0.6,0.5,0,0,0.2,0,0.1,0.2,0,0,0,0.1,0.5,0.5,0.2,5,0.1,4.6,0,0.2,0,2.1,0,0,0.1,-0.3,0,0.1,0.7,0,36.8
"DOM_C21",0,0,4.5,0,0,0.1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0.2,0.2,0,2.1,0,2.5,0,0.1,0,1,0,3.4,0,0,0,0,0,0,15.1
