"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",1152.5,23,2.2,10.4,0,17981.3,1071.7,796.6,16.4,2.8,27.7,123.4,251.6,22.2,21.2,30.5,49.8,20,36.6,21.1,11.4,30.4,7.5,0.8,197.6,112.8,14.9,19,1.2,34,0.5,145.3,26.8,5.7,17,123.1,17.2,67.9,5.1,116.5,88.8,88.4,18.7,98.4,0,13654.3,12.5,0,87.4,540,0,27.6,317.4,0,37549.3
"DOM_A03",1.5,111.7,0,1.3,0,1012.7,6.9,0.7,2.4,0.4,2.5,1.1,2.1,2.9,2.7,3.9,6.4,2.6,4.7,2.7,1.5,28.5,1,0.1,9,11.4,5.4,0.4,1,0.2,0,7.9,2.7,0.6,2.1,15.9,2.2,6.6,0.5,14.5,11.5,3.1,2.4,15.6,0,2760.1,2.4,0,0,49.5,0,2.2,838.3,0,4966
"DOM_B05_06",0,0,0.1,0.5,0,0,0.1,0,0,184.6,27.7,0,0,69.6,5.9,0.1,0,0,0,0,0,0,188.7,2.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0.1,0,0,0,0,0,0,0,0,9.9,0,0,0.1,0,491.2
"DOM_B07_08",0.4,0.1,0,94.3,0.1,29.6,4.4,0.1,37.2,0.2,153.7,0.4,1.5,1760.2,129.2,2.5,31.8,1,8.2,0.4,1.4,9.8,0.4,1.2,597.9,0,0,0,0,0,0,3.7,0,0,0,0,0.1,0,0,3,0.1,0.4,0,0.4,0,5.9,0,0,0,34.3,0,0,74.8,0,2988.8
"DOM_B09",0,0.7,0.2,1.1,0,0.2,0,0,0.2,4.2,0.4,0,0,4.2,0.3,0.1,0,0,0.1,0,0,0,0.4,0,4.9,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,28.3
"DOM_C10T12",2969.8,149.2,1.5,55.9,0,7508.1,1514,30.1,91.4,15.6,162.4,214.2,92.1,124.6,118.3,171,280.7,112.7,205.3,118.2,63.7,70.2,41.7,4.7,389.4,655.4,67.9,97.9,5.8,236.5,2.9,364.9,174.6,37.7,59.5,682.5,97.1,309,63.2,565.6,495.7,137.4,115.8,398.6,0,32018.4,37.6,243.4,0,865.5,0,112.2,1965,0,54315.1
"DOM_C13T15",18.9,102.9,0.8,10.2,0.1,46.6,17327.5,5.1,76.3,2.3,23.7,19.9,216.1,53.5,28.5,54.4,134,50,81,242.9,71,755.3,8.9,9.8,165.1,77.8,36.6,19.1,6.9,14.1,6.7,358.9,19.8,6.4,13.5,102.8,14,28,20.8,116.1,63,35.6,38.3,190.7,0,12365.4,16.8,0,126.8,892.6,0,105.5,17135.9,0,51316.7
"DOM_C16",33,87.4,3.7,11,0,19.4,6.9,766.5,56.8,1,9.2,1.5,6,41.8,18.9,80.1,25.2,30.1,54.9,52.1,90.7,880.8,0.3,0,1592.3,9.8,7.1,1.1,0,7.3,0,231.5,0.8,0.2,0.5,1.9,0.7,1,1.6,8.8,7.8,1.9,6.2,5.8,0,136.2,1.9,0,0,56.7,0,4.2,117,0,4479.9
"DOM_C17_18",52.4,15.8,0.3,5.4,0.1,894.9,384.7,36.7,4825.5,6.9,137.4,231.1,125,277.8,30.1,122.2,565.5,240.9,142.9,74.7,22.2,301.3,12.4,9.5,322.8,448.1,49.4,39.1,11.4,42.5,78.6,732,930.4,147.4,663.4,524.1,16.5,971.8,55.4,234.4,417.1,46.2,48.1,97.4,0,897.3,4.7,0,0,219.3,0,13.6,1153.4,0,16680
"DOM_C19",96.5,162.3,0.6,56.6,0.4,132.7,154.5,16.2,59.6,115.5,1040,15.3,63.4,366.7,476.5,90.9,69.7,46.8,117.1,100.8,25.2,33.6,514.8,51.5,262.9,345.9,659.9,1399.2,344,15.5,2.7,1391.4,11.1,6.5,14.6,62.6,14.1,103.6,11.6,135.9,92.1,54.9,20,97.3,0,2780.6,0,0,0,143.2,0,28,2239.5,0,14044.7
"DOM_C20",1469.3,33.3,2.7,63.5,0.4,375.5,4504.6,151.3,628.1,85.5,9114.5,726.2,4429.2,617.7,242.2,430.9,1978.3,362.4,460.2,474,466.5,632.7,220.3,68.9,913.7,38.8,16.2,35.8,12.1,6.3,0.7,78.8,159.1,21.1,43.1,35.3,4.1,104.1,22.9,89.3,210,115.3,85.8,45.3,0,526.5,8.9,0,0,613.6,0,9.2,5715.7,0,36450.1
"DOM_C21",39.5,10.2,0.1,1,0,170.5,47.6,1,3.3,0.7,14.7,276.5,5.5,4.1,2.4,6.5,10.4,3,4.5,3.6,1.3,2.6,0.7,5.5,7.8,11.4,0.7,3.6,12.2,0.6,0.2,472.5,3.9,1.2,2.5,13.6,1.7,51.7,0.7,51.4,58.4,965.3,6.2,218.3,0,4432.9,5.9,286.7,0,82.1,0,11.4,186,0,7504.2
"DOM_C22",184.3,58.6,0.8,26.5,0.2,1049.6,865.4,58.3,255,8.8,722.3,245.7,3218.4,193.5,71.2,250.8,1762.7,939.8,699,2171.1,220.6,582.1,18.4,68.4,1558.2,106.8,604.5,55.1,28,24.3,2.8,508.9,11.1,3.6,12,25.4,3.5,98,10.3,54.4,47,30.7,6.7,259.8,0,1307.1,0,0,0,308.5,0,0,2850.5,0,21589.2
"DOM_C23",11.2,4.3,0.1,1.9,0.3,323.6,26.8,7.9,50.6,4.2,49.2,197.4,47.3,3475.3,473.5,90.4,2368.6,433.8,204.2,290.8,73.6,143.6,4.9,9.3,11330,24.6,5.3,2.1,1.9,0.6,0.1,261.8,2,0.8,2,12.4,2.7,6.2,1.7,24.8,55.3,12.1,3.3,33.2,0,649.3,0,0,0,353.1,0,0,643.3,0,21721.4
"DOM_C24",18.4,5.4,1.9,2.1,0.2,8.1,8.7,0.6,19.8,6.4,100.4,16,37.4,125.9,12894.3,5373.9,1413,1799.1,3987.3,2365.4,1339.4,328.1,21.4,7.9,5097.7,5.5,1,0.5,3.8,0.1,0,4,0.1,0,0,0.1,0.4,0.7,0.2,4,19.4,21.7,0.1,4.3,0,52.5,0,0,0,486.8,0,0,7504.3,0,43088.4
