"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",1259.2,0,0.2,0.1,0,1448.1,7.7,1600.4,734.1,0.1,4,0.5,2.9,0.4,0.3,0.7,1.4,0.4,0.8,0.2,1.8,16.2,11.3,0.1,30.9,6.5,6.6,0.2,13.6,10.8,2,58.1,2,2.9,1.3,0.4,8.9,3.1,2.7,10.6,15.8,25.5,2.6,1.2,0,1519.8,0.6,2.1,79.3,17.1,0,17.7,317.6,0,7250.6
"DOM_A03",0.2,19,0,0,0,30.8,0.1,0.1,0.4,0,0.2,0,0.1,0.1,0.2,0.2,1.9,0.2,0.7,0,0.1,0.1,0.1,0,0.4,0.4,0.1,0.3,0.2,0.9,0,5.5,0.1,0.3,0.3,0.4,0,0.9,0.5,1.3,0.9,1.6,0.2,0.4,0,83.6,0,0,0,0.3,0,1.1,2.4,0,156.8
"DOM_B05_06",2.3,0,0.2,0.2,0,3.7,0.5,2,15.3,45.1,2.9,0.1,0.5,1.1,1.8,0.7,1.3,0.4,1,0.1,0.4,0.7,74.3,0.3,4,4.2,0.8,0.1,0.4,1.1,0.2,0.9,0.4,1,0.3,0.8,4.7,0.7,0.5,1.9,1.7,2.7,0.6,0.8,0,14.8,0,0.2,1.3,0.3,0,0.4,19.1,0,218.8
"DOM_B07_08",3.9,0,3.1,28.3,0,6,0.2,0.8,137.2,0.2,45.3,0,0.8,57,123.8,0.4,1.9,0.2,1.1,0.1,0.2,0.9,5.4,0.4,158.4,3,0.5,0,0,0.6,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.1,0.3,0.2,0.5,0.1,0.1,0,6,0,0.1,0.2,0.4,0,0.5,78.7,0,668.4
"DOM_B09",0,0,0.1,0.2,0,0,0,0,0.1,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2.8
"DOM_C10T12",253.5,12.1,2.4,14.3,0,1465.2,9.2,29.9,69.1,1.7,39,0.6,9.5,11.7,14.5,49.1,36.3,21.9,61.9,1.2,2.4,7.1,65.7,18.9,98.7,445.9,27.4,11.7,24.6,63,4.6,367.1,10.4,96.8,34.8,82.4,33.8,157.8,63.6,224,86.1,103.4,36.6,50.2,0,4544.4,0,0,0,22.6,0,52.6,522.5,0,9361.7
"DOM_C13T15",4,0,0.1,0.5,0,4.5,139.4,3.7,10,0.5,4.9,3.4,5.4,4.5,1.3,2.4,5,2.2,4.4,1.3,7.5,15.1,2.6,2.9,33.4,83.3,2.4,15.3,1.7,4.8,0.4,17.2,1.1,5.4,3.6,7.6,4.8,21.1,6.3,12.4,5.6,16,2.3,3.1,0,884.4,0,2.3,18.7,3.8,0,24.3,307.5,0,1714.5
"DOM_C16",13.1,0.1,0.8,2.5,0,26.1,5.5,375.2,493.4,4,26.3,3.6,14,31.3,18,13.1,24.1,12.3,22.5,8.5,12.7,126.2,56.1,2.9,1079.1,39,5.7,2.1,2.9,7.4,2,5.9,3.4,6.2,2.3,10.3,32.8,6.8,3.1,17.2,13.5,21,4.3,5.1,0,77.4,0,4.7,14.8,4.6,0,6.6,2643,0,5313.8
"DOM_C17_18",57.1,0.8,2,19.9,0,248.9,40.7,57.2,3223.6,14.1,147.2,8,59.6,70.3,42.8,35.5,143.3,24.1,50,3.3,9.4,41.4,37.8,21.6,223.1,944.7,30.9,18.1,25.5,40.6,16.8,195.4,961.5,96.3,34.7,82.5,103.4,180,65,140.4,76.1,86.3,91.3,28.4,0,758.5,0.1,8.5,50.9,41.4,0,16.6,8118.2,0,16793.8
"DOM_C19",28.9,0.7,0.3,5.9,0,26.1,4.1,5,36.8,292.6,74.7,0.6,6.7,11.8,81.8,7.5,12.7,4.2,7.3,1.9,2.9,6.5,48.4,1.9,38.1,133.7,286.8,35.9,18.5,22.9,8.5,3.1,1.7,15.4,1.3,20.7,50.1,2.3,20.4,13.7,10,16.1,14.5,54.4,0,689.9,0,3.4,19.1,4.2,0,15.8,286.8,0,2456.6
