"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",5574.2,2.5,12.2,0.6,0.2,24982.6,638,414,284.5,32.9,162.8,64.3,511,110.4,172.1,89.3,20.4,25.1,92.1,33.2,18,140.3,1150.2,134.3,162.2,2843.9,97.1,34.8,21.7,163.8,25.9,1867.3,25.6,24.2,28.7,49.5,47.1,180.3,943.6,310.2,71.1,173.7,117.4,146.9,0,29838.2,29.9,772.6,499.4,4.2,0,299.7,5131.2,0,78575.4
"DOM_A03",1.2,11.2,0,0,0,42.2,0.2,0,0,0,20.1,0.9,0,0,0,0.1,0,0,0.1,0,0,3.1,0,3.9,0.2,8.9,0.2,48.5,0,6.4,0,185.4,3.3,0,0.4,0.1,2,0.5,1.4,6.4,2.9,6.7,9.4,1.4,0,1780.1,0,0,0.5,0.3,0,12.4,102.2,0,2262.8
"DOM_B05_06",6,0.1,138.5,6.8,0.9,258.9,18.2,1.8,26.9,6063.2,260.1,68.3,6.4,16.6,753.9,13.8,12.3,7.6,119.5,70.2,29.8,16.1,1959.5,19.6,173.8,88.3,7.1,3.8,3.3,131.4,6.9,145.5,8.3,5.8,9.4,37,46.3,89.7,47.6,226.3,5.8,93.2,30.9,10.8,0,126.2,7.9,11.4,1339.8,-9.1,0,0.6,815.6,0,13338.6
"DOM_B07_08",7.7,0.1,0.2,0.2,0.1,15.7,5.1,4.4,35.7,1.6,9.5,2.3,15.6,181.3,7.4,14.4,4.3,12.2,21,19.7,2.3,10.8,1.7,14.8,171.5,109.6,40.8,0.9,0.4,1.1,0,3.9,0.5,0.3,2.4,1.5,6.4,3.6,3.6,1.5,0.8,1.3,1,5.3,0,1020.5,0,0.3,14.6,-0.4,0,0.2,521.6,0,2301.5
"DOM_B09",1.3,0.1,119.8,1.1,1.6,1.4,0.3,0.1,1.8,83.6,4.3,0.2,0.5,16.7,31,3.5,0,0.1,1.5,0.1,0,0.3,38.7,1.5,58.6,1.3,1.5,0,0,2.1,0,0.2,0,0,0,0,2.6,1.7,1,3.6,0.1,0.6,0.2,0.1,0,0,0,0,0,0,0,0,195.1,0,578.7
"DOM_C10T12",3767.4,78.2,0,1.2,0.1,31223.1,1079.7,3.6,58.4,61.6,1201.2,205.2,9.2,10.3,7.5,4.4,1.9,1.8,10.9,1.2,0.8,24.6,31.6,54.1,17.5,4264.7,5.2,561.8,62.8,86.5,2.2,14050.4,25.5,0.7,5.8,1,125.6,96.9,115.4,60.9,31.1,407.6,214.6,38.3,0,89520.9,0,5.4,0.8,18.7,0,1457.4,23122,0,172137.5
"DOM_C13T15",173.1,45.2,9.5,0.1,0.2,49.3,24272.8,97.4,296.8,40.6,162,55.2,396.9,54.7,75.9,207.9,38.1,62.6,193,636,114.2,778.9,19.2,80.5,270.8,1445.8,93.4,21.2,25.6,66,14.8,110.9,32.6,21.3,25.4,22.2,164.9,195.9,332.6,97.7,36.4,134.2,295,209.1,0,43306.9,1.8,2.9,622.4,-43.9,0,974.4,32426.8,0,108767.4
"DOM_C16",84.2,5.1,3.6,0.4,0.2,468.4,108.2,3907.3,69.1,15.5,49.9,20.9,119.2,76.1,73.1,439.4,20.5,83,256.6,141,194.8,3319.1,23.7,35.7,2087.9,559.7,77.9,19.7,15.4,59.4,2.2,68,19.6,12.7,21.3,25.2,131.3,174.5,165.8,27.8,6.4,153.1,42.1,179.4,0,2216.3,9.2,18.8,1342.3,-128.3,0,92.5,2475.2,0,19390.5
"DOM_C17_18",88.2,7,20.6,0.7,0.3,1002.1,154.3,72.4,8931.9,70.6,494.2,130.5,307.2,133.1,353.7,381,40.4,321.4,444,269.7,80.2,327.3,110.5,256.5,525.2,1787.6,345.1,48.5,70.6,518.2,54,698.8,1922.4,835.9,365,1539.5,281,2183,3774.8,403.8,136.4,314.4,677,372.3,0,5516.3,2.4,8.2,161.2,2.7,0,158.4,6543,0,43243.4
"DOM_C19",2156.4,117.8,84.7,25.8,4.7,305.4,203.2,241.2,134,4411.1,4939.8,61.4,244.6,1591.2,837.4,406.2,103.7,113.4,771.9,144.8,31.5,567.9,2081.7,1720.8,3858.4,2479.4,11711.5,3037.2,2326.1,1147.7,208.1,91.3,17.3,12.9,56.6,118.3,20.2,235.9,858.7,721.1,23.3,218.5,47.4,146.9,0,19654.4,0.1,4.8,55.2,9.6,0,373,7508.8,0,76243.3
"DOM_C20",1450.4,10.3,402.6,10.2,2.6,890.1,1130.2,246.1,1054.9,1602.4,11466.7,1615.2,4870.8,511.9,423.1,744.7,410,754.4,640.5,613.4,379.1,1009.5,72.7,195.7,624.2,1475.2,123.9,31.5,33.9,128.5,18.3,160.8,154.4,77,139.5,78.3,113.3,615.3,487.5,185.2,68.6,998.7,97.5,513,0,8385,11.2,66.5,1441.3,-5.9,0,151.8,21336.3,0,68018.2
