"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",1247.1,0.6,0.8,10.5,0,5475.3,80,99.6,0.4,0.1,12.1,5.5,12.1,0.3,0.8,0,0,0,0.1,0,0,139.7,0.3,0,2.4,1,0.3,0,0,0,0,777.1,0,0.1,0,0.6,0,0.1,0,14.6,0.9,3.9,0.7,38.9,0,5886.6,0,1.3,379,181.5,0,28.4,2184.3,0,16587.2
"DOM_A03",0.6,6.8,0,0.7,0,630,0.1,0,0.1,0,0.2,0,0,0,0.1,0.1,0,0,0.1,0,0,0.4,0.1,0,1.1,0.3,0.1,0,0.2,0,0,72.9,0.1,0.4,0,0.1,0,0.2,0.2,3.6,0.2,1,0.2,2.3,0,702.8,0,0,0.2,15.1,0,2.5,3.9,0,1446.7
"DOM_B05_06",31.2,3.8,53.1,79.4,9,87.8,3.4,1.9,4.4,2217.6,13.5,0.1,5.7,1256.1,96.7,8.7,0,0.3,0.9,0.2,0.1,2.5,346.1,19.1,10.4,5.4,67.8,0.5,5.5,3.3,0.6,8.7,0.6,0.9,0,0.8,0,3.8,1.8,17.5,1.2,1.5,0.5,7.3,0,54.1,0,0,11.9,123.6,0,2,309.6,0,4880.9
"DOM_B07_08",19.2,0.3,61.5,168.6,0.8,23.7,2.6,0.1,0.6,0.6,18.5,0.5,0.6,241.8,1282.1,1.4,0.1,0.9,1.8,0.4,0.2,112.1,39.6,13,728.3,2.1,1.1,0,0.1,0.2,0,5.4,0.4,3.3,1.3,3.1,7.3,2.8,1.7,70.7,1.7,3.8,0.4,4.6,0,33.7,0,6.9,473.5,199.1,0,0.2,18479.5,0,22021.9
"DOM_B09",0.5,0,198.4,234.4,2.5,0.3,0.1,0,0.1,0.6,0.1,0,0.1,0.1,7.1,0.2,0,0,0.1,0.1,0,0,0.3,0,8.2,0.4,0.2,0,0.2,0.1,0,0.2,0.1,0.6,0,0.4,0.1,0.7,0.5,0.7,0.3,0.4,0.2,0.2,0,1.3,0,0,109.7,0,0,0,2.9,0,572.6
"DOM_C10T12",434.2,7.5,4.2,31.3,0.2,2418.3,29,1.2,17.9,1.5,51.2,7.4,13.6,1.8,3.2,3.4,0.1,0.3,7.2,0.7,0.2,33.5,4.2,1,25.9,11.8,3.5,0.2,4.2,0.9,0,2694.5,1.8,9.2,0.1,4.6,0.8,4,5,161.4,12.3,15.1,20.3,106.1,0,14324.3,0,17.7,68.2,233.6,0,123.6,3844,0,24766.3
"DOM_C13T15",17.5,15.3,2.7,8.5,0.1,41.6,1224.2,3.3,14.2,0.7,14.5,7,18.7,2.2,1.2,4.5,0.1,0.1,0.6,0.5,0.2,116.3,0.5,0.2,39.2,10.7,0.5,0,0.1,0.1,0,64.9,5.1,0.2,0,5.6,0.1,49.9,31.5,27.7,5.1,22.9,4.6,11,0,2879.9,0,0,54.2,54.7,0,81.2,1033.5,0,5877.6
"DOM_C16",14.4,0.9,0.4,25.7,0,6,2.1,186.3,7.3,0,4.5,0,4.1,2.8,1.2,1.6,0,0.2,0,8.5,3.7,150.9,0.2,0.1,547.2,0.5,0,0,0,0,0,1.6,0,0,0,3.1,20.6,2,0.3,41.4,0.3,1.3,0.2,13.6,0,4.4,0,0,3.8,11.7,0,4.4,95.1,0,1172.5
"DOM_C17_18",20.2,0.8,0.3,10.3,0,240.8,17.8,10.3,873.4,0.4,29.3,7.2,23.4,14.8,0.4,11.9,2.1,2.2,3.7,5,1.8,35.2,17,2.9,15.6,168,4,0,0.2,6.6,0.4,57,212.7,68.5,1.6,135.6,36.9,289.3,105.2,210.5,144,9.7,25.2,54.5,0,754,0,0.3,0,45.1,0,12.1,112.2,0,3800.3
"DOM_C19",30.9,84.4,51.1,813,1.7,246.1,28.6,4.9,20.2,112.7,39,1.3,8.3,36.7,57.1,20.4,0.3,1.2,6,4.2,1.6,47.4,116.5,17.3,196.2,105.7,1475.1,11.5,118.3,75.2,14.5,74.5,3.5,14.3,0.4,22.9,1.2,84.4,38.5,382,30.9,35.3,10.7,22.3,0,1302.8,0,0,8.7,76.1,0,46.9,1243.9,0,7146.4
"DOM_C20",335.9,1,17.7,268.6,0.7,152.3,121.8,22.8,39,28.4,361.8,35.7,344.1,20.2,13.3,23.4,0.8,3.5,2.2,18.4,6.1,146.7,1,5.5,97.8,12.5,1.5,0,0.4,6.5,0,43.8,4.1,7.1,0.3,7.8,14.5,23,27.6,54.4,13.5,53.2,7,46.5,0,1353.8,0,0,0.5,36.5,0,9.9,562.6,0,4355.8
"DOM_C21",33.5,0,0.2,1.3,0,13.2,0.1,0.3,0.1,0.1,1.9,18.6,0.8,0.2,0.1,0,0,0,0.1,0,0,0.7,0.1,0,1.4,0.2,1.4,0,0,0.2,0.1,1.5,0.1,0.1,0,0,0.1,4.1,0.1,22.6,1.8,147.9,0.4,1.7,0,460.6,0,2.3,0,5.6,0,7.3,23.2,0,754
"DOM_C22",15.9,2.3,27.6,118.6,1.2,422.3,68,0.6,65.6,2,146.6,28.4,193.4,5.2,5.9,10.5,0.5,5.7,2.2,26.2,5.9,144.5,1.4,0.5,396.2,102.1,191,0.1,0.1,2.3,0.2,49.8,5.3,0.8,0,8.8,11.2,24,16.4,77.2,24,17.9,4.7,19.1,0,246.4,0,0,17.5,16.5,0,1.2,377.6,0,2911.5
"DOM_C23",19.8,0.4,3,175.3,0.1,141.6,1.5,0.2,3,0.3,33.7,7,3.9,121,9.3,2,0.2,0.4,4,10.1,2.9,60.2,8.8,29.4,2699.8,31.8,19.3,0.1,2.8,2,0.3,32.4,0.3,3.2,0,2.9,38.4,7.8,3.3,247.1,2.7,5.1,1.8,14.5,0,81.8,0,0,68.4,48.9,0,0.3,291.6,0,4244.6
"DOM_C24",16.5,0.2,9.4,50.3,0.2,25.4,5.2,1.3,8.1,2,83.8,4.9,36.2,24.7,1191.8,221.2,2.3,426.8,17.6,23.8,6.7,140.9,1,3.5,75,0.9,0.2,0,0,0.3,0,2.5,0.8,0.7,0.2,25.6,1.4,6.1,3,23.3,0.7,4,0.6,5.5,0,76.8,0,2.7,65,134.5,0,0.5,3097,0,5831
"DOM_C25",33,5.8,77.5,309.4,9.1,235.6,12.9,11.7,7.9,17.8,37.5,0.6,8.6,5.1,14.9,162.6,1.9,7.6,88.9,81.3,29.5,117.4,12.3,3.5,539.8,5,0.3,0,0.2,2.2,0,24.6,0.6,17.7,0,2.7,22,9.2,29.8,59.8,2.4,6.6,9.2,18.9,0,373,0,0,742.1,33.4,0,0.4,168.8,0,3361.2
"DOM_C26",0.3,0.2,0.1,0.2,0,0.3,0.1,0,1.2,0,0.2,0,0.2,0,0,0.1,2.2,0.2,0.2,0.1,0,0.1,0.3,0,2.1,0.2,0,0,0,0,0,0.3,0.4,10.7,0.5,0.3,0,0.8,0.5,0.1,0.4,1.3,0.1,2.3,0,88.2,0,0.7,41.7,1.6,0,1.2,8.1,0,167.3
"DOM_C27",0.1,0.4,4.7,9.1,0.3,16.4,1.4,0.1,1,1.1,1.9,0.4,3.2,1,23.7,35.4,0.9,12,9.6,12.4,3.6,9.2,21.8,0.9,127.8,0.7,0.1,0.3,0.2,0,0,10.3,0.2,22,0.1,1.2,1,1.3,0.9,8.1,3.7,10.9,5,8.4,0,265.2,0,0,274,11.6,0,3.8,126.9,0,1054.2
"DOM_C28",0.8,13.7,14.9,40.7,1.1,68.9,14.4,1.6,3.6,1.7,1.9,0.2,6,7.5,2,19.5,1.5,2.6,110.5,3.9,1.5,308,3.5,0.4,42.7,3.6,0.3,0,0.3,0.1,0,0.6,0.5,2.2,0,28.1,0.5,5.3,6.9,19.7,7.7,26.8,4.6,4.7,0,81.7,0,0,667.2,7.5,0,0,281.9,0,1823.5
"DOM_C29",4.5,0.5,0.6,1.2,0,0.1,0,0,0,0.1,0.1,0,0,0.4,0.4,0.5,0,0,0.3,21.2,1,0,0.8,0.6,0.5,87,38.1,0.5,5.6,0.5,0.1,0.3,0,18.9,0,5.5,0,0.2,1.8,11.5,7.7,0.2,0,1.5,0,609,0,0,649.9,16.8,0,5.1,29.4,0,1522.4
"DOM_C30",0,13.4,0,0,0,4.8,0,0.1,0,0,0,0,0,0,0,2.9,0,0.4,0.6,15.7,13.8,0,0,0,0,2.7,20,0.8,24.1,0.9,0.3,0,0,1.7,0,0.1,0,0.6,3.6,4.3,0,0,0.2,0.2,0,234.1,0,0,176.9,1.7,0,0,15.5,0,539.6
"DOM_C31T33",18.1,24.8,63.9,89.1,2.2,132.8,71.9,5.5,10.6,1.5,24.6,5.7,11.8,11.4,3.1,35.8,2.1,5.1,216.6,6.2,2.1,1098.3,6.9,2.2,131.5,11.9,0,0,0,1.5,0,116.6,2.8,12.3,1.3,93.1,2.7,6.5,45.8,146.6,112.1,491.2,25.4,63.6,0,2796.9,0,0,1423.7,-951.5,0,78.6,1132.6,0,7597.5
"DOM_D",32.3,1.8,11.6,827.5,0.1,298.6,167,8.5,69.6,30.8,64.5,6,75.9,70.1,152.2,46,1.1,4.3,17.4,10.3,3.5,15,653.6,29.6,13,175.2,152.4,0.1,0.7,3.8,0.5,128.5,13.8,65.4,2.4,57.7,9.9,54.1,30.3,137.2,86.8,75.2,51.8,30.9,0,2447,0,0,29.3,0,0,0.1,13.3,0,6176.9
"DOM_E",10.7,11.8,15.1,54.6,0.2,62.5,14.4,0.5,20.2,3.7,5.2,1,9,3.8,35.9,1.1,0,0.2,1.4,0.6,0.3,7,4.6,22.2,5.7,15.7,2.5,0.1,0.3,2.9,0.4,43.1,0.5,1,0,21.6,1.1,6,4.2,170,50,64.2,3.3,5.3,0,501.4,0,0,0,0,0,0,0,0,1185
"DOM_F",4.5,0.1,3,131.4,1,5.9,4.7,1.2,1.9,8,4.1,0.8,0.6,0.2,4.3,2.3,0.1,0.2,1.1,5,2.3,0.3,0.4,47.7,439.8,10.6,1.3,0.1,1.9,0.7,0.1,5.7,1.6,47.9,0.3,40.9,107.9,9.9,3.9,565.3,3.6,23.7,3.5,9.9,0,114.4,0,0,22502.6,7.7,0,1.6,9.8,0,24145.7
"DOM_G",696.9,52.7,80.6,652.3,7.4,2892.3,458.8,99.4,238.5,301.5,238,46.1,202.8,93,203.1,160.8,11.1,59.9,100.4,80.8,28.5,349.6,110.4,28.9,1239.2,174.7,1182.2,7.5,56,83.4,9.7,989.5,44.7,84,3.3,57.4,34,139.3,127.1,565.4,108.9,256,26.6,115.4,0,9544.7,0,7.8,2548.8,272.5,0,123.4,3747.3,0,28742.7
"DOM_H49",25.4,15.2,604.4,520.7,2.6,159.1,42.3,83.2,183,216.2,104,9.9,24.3,28.1,34.9,40.3,0.9,15.1,6.9,7.5,2.3,70.6,68.2,26.5,320.4,4373.7,2327.6,110.7,781.1,1157.9,59.2,105.5,17.4,71.5,2.3,81.3,4.6,47.7,115.3,255.7,155.5,42.4,15.4,59.7,0,4003.1,0,0.5,78.7,16.6,0,261.3,528.4,0,17284.7
"DOM_H50",2,3.8,108.2,41.9,0.1,6.1,2.4,4.7,6.2,43.2,2.9,0,0.1,0.4,4.1,1.3,0,3.1,0,0,0,0.2,0.1,0,1.5,37,0.2,18.7,0,87.6,0,0.3,0.7,0.1,0,0,0,0.1,0.3,0.3,0.1,0.1,0,0.1,0,32.2,0,0,0.8,0.1,0,7.2,33.5,0,451.9
"DOM_H51",5.4,0.7,53.8,19.2,1.2,48.2,14.4,1.8,4.8,12,4.6,0.8,4.2,5,4,3.9,1.1,2.3,5.1,1.7,0.5,26.9,4.4,1,24.5,20.2,6.4,0.1,56.4,40.1,7.5,17.9,2.2,7.4,2.1,11.1,1.2,28.1,21.3,96.1,10.4,27.8,5.1,15.8,0,1106.2,0,0.2,44,27.6,0,109.8,497.8,0,2414.2
"DOM_H52",9.6,9.6,310.1,210.7,1,55.5,16.8,34,56.7,124.1,36.8,2.3,6.4,8.4,14.3,14.5,0.4,8.8,2.1,1.5,0.5,27.4,2.9,8.9,99.7,1564.8,768,60.9,285.5,513,13.8,28.8,3.6,17.7,0.6,11.5,1,12.4,36.8,73.5,42.1,11.4,3.3,12.8,0,463.7,0,0.2,28.6,10.3,0,48.3,247.7,0,5323.6
"DOM_H53",0,0.1,0,3.4,0.1,3.2,1.7,0,0.5,0,0.3,0.6,2.3,0.3,0.4,3.5,0.2,0.5,2.1,0.6,0.2,0.8,0.7,0.8,0.3,29.1,0,0,0,28.4,25.2,1.6,11.7,48.2,1.5,105.5,5.1,35.6,8.4,32.7,19.3,1.9,0.9,14.1,0,27.7,0,0,0,0,0,2.8,12.1,0,434.4
"DOM_I",0.2,2.3,32.2,25,2.6,6.7,1.7,0.3,1.4,7.7,8,2.6,8.7,2.5,1.4,7.7,0.5,1.2,5.6,3.2,1.8,3.4,14.3,5.5,26,131.4,75,1.2,19.1,3.1,10.1,13.9,5,37.8,7.1,20.3,0.5,126.2,43.1,263.8,41.9,94.2,55.7,34.1,0,13433.9,1.1,0,1.1,0,0,1465.7,0.3,0,16057.9
"DOM_J58T60",0.9,0.6,5.5,9.2,0.7,17.7,1.4,2.1,25.3,1.9,18.3,3,1.4,1.2,0.8,0.9,0.1,0.4,0.4,1.2,0.5,3.8,3.6,0.9,7.7,43.9,0.6,0.1,2.3,1.1,0,10,144.6,71.7,0.3,32.5,9.4,810,13.4,48.8,162.8,47.5,3.3,16,0,453.4,0,9.2,1.8,1.6,0,14.6,64.1,0,2072.7
"DOM_J61",1.7,1.8,4.2,14.3,0.7,10.5,11.5,0.5,1.1,1.1,1,0.5,1.8,1.5,0.6,7.9,1,1.1,8.1,1,0.4,0.6,4.6,2.2,13.4,93.2,8.5,0.3,2.6,8.2,3.5,150.5,23.3,702.1,4.4,294.1,6.7,80.4,54.6,140.7,40.6,50.1,15.6,32,0,4907.8,0,0,0,0.2,0,62.8,62.4,0,6837.7
"DOM_J62_63",0,0,5.1,1,0,11.5,0.9,0.3,1.1,0,12.1,3.1,2.2,2.1,0.5,0.4,0.3,0.3,2.3,1.9,0.9,0.4,0.6,0.3,5.5,22.3,2.3,0,4.1,4.9,0.2,9.8,16.2,102.9,67.9,84.8,5.6,93.5,56.5,8.2,1.8,7.3,0,4.1,0,27.6,0,0.2,221.8,0,0,0.8,0.2,0,795.5
