"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",2896.7,1.2,0.1,7.7,0,8134.4,48.5,107.3,90.7,0,195.7,50.2,7.1,3.8,0.5,0.3,0,0,0,1.1,5.9,7.8,0,0,5.9,232.6,3.3,2,1.5,1.7,0,177.5,1.9,0,2.8,0,0.8,5,20.9,10.7,6,10.6,4.9,16.4,0,7285.3,0,104.9,316.8,1791.1,0,67.5,2099.1,0,23728.5
"DOM_A03",0,184.6,0,0,0,564.7,1,0,0,0,9.2,3.7,0,0,0,0,0,4.2,0,0,0,0,0,0,0,7.7,0,0,0,0,0,42.7,0,0,0,0,0,0,0,2.7,0.5,1,0,0,0,661,0,0,0,127.7,0,5.3,304,0,1920
"DOM_B05_06",0,0,0,0.4,0,0,0,0,0,1.6,0.2,0,0,0,0,0,0,0.1,0,0,0,0,26.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8,0,0,0.2,0,36.7
"DOM_B07_08",0.2,0.2,0,4.2,0.1,5.1,0.2,2.1,0.2,0.1,1221.6,49.1,0.3,86.1,63.6,88.2,0.1,179.5,0.4,2.1,0.1,0.5,0.2,0,308.5,6,0.1,0,0,0.1,0,0.2,0.1,0,0.1,0.2,0.1,0.1,0.2,19.8,0.1,0.1,0,0.2,0,26.5,0,0,45.6,193.6,0,0,1136.4,0,3442.3
"DOM_B09",0.6,0.5,1.7,21.1,0.2,0.2,0,0,0.1,0.3,1.9,0,0,3.8,2.2,0.1,0,0,0,0,0,0,0.9,0.2,10.8,0,0.3,0,0.1,0.1,0,0,0,0,0,0,4.4,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,63.7
"DOM_C10T12",1883,7.8,0,0,0,2717.8,15.4,0.3,0.8,0,9.4,1.6,0.3,0.6,0,0.1,0.2,0,0,0,0,0.3,0,0,0,129.5,2.2,1.6,3.1,1.7,0,812.4,3.9,0,0.6,0,0.1,0.8,2.2,57.9,12.4,17.3,5.3,15.5,0,11602.6,0,0,0,1760.3,0,319.5,2778.2,0,22164.6
"DOM_C13T15",14,1,0,2.8,0,6.2,578.2,2.2,3.8,0,3.6,0.8,6,1.2,0,1,0.8,4.2,1.2,4.2,0.1,29.3,0.2,0,6.2,13.1,1.9,0.5,1.4,0.8,0,3.4,1.9,0.2,2.2,0,0.3,3.6,7.1,36.8,2.7,3.7,0.8,3.7,0,1387.9,0,0,14,312.6,0,174.3,3417.7,0,6057.7
"DOM_C16",2.6,0,0,0.4,0,4,2.6,73.9,5.4,0,0.3,0,0.9,4.6,0.3,8.3,0,4.2,0.3,4.7,10.3,35.8,0.1,0,306.6,14,0.1,0,0,0.1,0,0.2,0.6,0.1,0.9,0,0.8,1.6,4.9,0.1,0,0,0.7,2.7,0,17.6,0,0,31.4,32.9,0,7,50.1,0,631.3
"DOM_C17_18",3.8,0.6,0,13.6,0,189.8,33.1,1,250.3,0,42.6,12.1,6,46,3,4.3,2.6,22.3,2.4,13.8,0.4,5.8,4.9,0.9,16.6,98.2,4.6,0.7,2.2,3.5,1.2,7.2,59.1,7.9,9,38.4,1.3,16.3,27.5,37.3,33.6,32.9,11.6,34.4,0,169.3,0,0,13.2,103,0,26.8,101.8,0,1517.1
"DOM_C19",2.5,0.9,0,2.5,0,1.6,0.1,0,0.1,0,0.5,0,0,2.8,0.3,0.2,0,0.1,0,0.6,0,0.1,1.3,0.2,4.3,2.8,5.9,1.4,4.2,0.6,0.1,0.2,0.1,0.3,0.1,0,0,0.1,0.4,2,0.3,0.4,0.1,0.2,0,11.8,0,0,0,3.8,0,0,0,0,53.1
"DOM_C20",386.1,0.2,0,8.9,0.1,78.4,66.4,3.5,49.9,0.1,473.9,34.3,245.8,103.3,8.3,26.6,3.2,85,7.5,38.4,3.9,37.4,7.9,4.1,162.6,87.5,1.5,0.3,0.7,0.9,0.3,8.9,14.6,1.7,3.5,0,2.8,8.9,26.3,12,8.6,25.3,4.1,29,0,351.8,0,20.9,0,316.6,0,21.7,3883,0,6667.1
"DOM_C21",59.4,0.1,0,0.9,0,23.3,5.2,0.5,3,0,33.3,124.9,14.5,8.4,0.3,3.3,0.5,7,1.1,3.5,0,3.8,1.1,0.4,12.9,19,0.3,0.2,0.2,0.2,0.1,1.9,1.6,0.6,1.2,0,0.1,3.4,1.7,10.1,7.9,47.9,1.6,5.9,0,578.2,0,87,0,64.6,0,26.9,100.6,0,1268.6
