"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",305.8,1.2,0.2,0.1,0,713.7,9.2,116.2,14,1.7,150.5,0.4,0.5,0.3,0,0.6,0.2,0.2,0.4,0.1,0.1,6.9,0.7,0.3,17.3,62.2,2.8,0.1,0.3,1,0,0.5,0.2,0.1,0.2,0.1,4.6,1.2,2.8,0.9,2.2,3.1,1.3,1.7,0,1361.3,0,0.6,69.7,2,0,11.3,1227.6,0,4098.6
"DOM_A03",0.1,0.3,0,0,0,59.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1.7,0,0,0.1,0,0,1,0,0,0,0,0,0.1,0.1,0.2,0.1,1.7,0.1,0,0,32.6,0,0.1,0,0,0,0.1,2,0,100.3
"DOM_B05_06",1.9,0,0.2,0.2,0,2.2,0.6,0.5,0.8,65.8,0.9,0,0.2,3,0,0.2,0.1,0.1,0.1,0.1,0,1,8.6,0.2,5.1,0.8,0.7,0,0.1,0.2,0,0.3,0,0,0.1,0,0.9,0.1,0.7,2.5,0.1,0.2,0.1,0.1,0,7,0,0.2,0.9,0.1,0,0.1,45.8,0,152.9
"DOM_B07_08",1,0,0,0,0.2,0,0.1,0,0,10,0,0,0,0,0.5,0.4,0,0,0.2,0.1,0,0,0,0,63.1,0,1.9,0,1.2,0,0,0,0,0,0,0,0.1,0.1,0,0.7,0,0,0,0.2,0,1.7,0,0,0,0,0,0,14.5,0,95.9
"DOM_B09",0.1,0,1.3,0.4,0.2,0.1,0,0,0.1,13.1,0.5,0,0,0.4,0.1,0.1,0,0,0,0,0,0,0.9,0.1,2.2,0.1,0.4,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,25
"DOM_C10T12",111,5.4,0,0,0,361.5,15.3,0,0.4,0,40.3,2.3,0,0,0.2,0,0,0,2.3,0.7,0,0.9,2.4,0.9,0,25.6,0,2,3,0,0,94,0,0.1,0.2,1.4,0.2,1.9,1.6,1,4.1,40.1,5.5,0.2,0,2619.5,0,9.3,0,1.4,0,24.1,1654.4,0,5033.7
"DOM_C13T15",21.8,0.2,0.3,0.1,0,7.7,43.8,2.3,2.1,3.3,1.9,0.1,1.3,0.5,0.1,3.5,0.5,0.6,1.5,1.3,3.6,9.9,6.4,0.7,6.6,10.5,4.8,0.5,7.1,6.7,0.2,1.2,0.4,0.7,0.6,0.6,2.1,8.3,3.2,3.8,1,3.8,1,1,0,509.2,0,0.8,5.9,0.1,0,14.1,487.4,0,1195.3
"DOM_C16",20.4,0.2,5.1,0.7,0,2.2,1.8,111.9,14.1,10,0.5,0,2.2,2.2,0,1.8,0.1,0.6,0.3,0.5,0.2,300.5,9.3,2.1,16.1,2.3,0.5,0.3,0.7,0.7,0.2,0.8,3,0.1,0.1,0.2,1.3,12.2,3.4,0.7,0.5,1,0.2,1.5,0,84.8,0,0.1,1.6,0.4,0,2.2,829,0,1451
"DOM_C17_18",10.9,0.4,0,0,0,34.9,26.9,2.6,78.7,18,2.6,2,1.7,1.4,0.2,2.7,0.7,0.9,17.6,0.1,0,6.5,2.2,7.4,1.7,21.9,2,0.4,4.1,0.6,5.4,1.5,31.3,1.4,29.2,7.5,8.6,27.3,7.8,81.6,58.9,4.4,7.7,0.7,0,88,0,0.1,2.9,0.4,0,2.5,264,0,880.7
"DOM_C19",147.9,13.1,2.6,3.2,0.5,16.7,10,6.9,9.1,45.9,6.7,0.1,8.6,4.8,1.5,5.2,0.3,1.6,8.5,0.2,1.5,13.1,42.1,21.8,39,96.2,402.4,20.3,33.3,19.3,2.3,4.7,8.4,3.9,4.2,9.1,31.4,17.2,47.1,52.6,4.8,15,9,7.5,0,1412.7,0,0.2,22.3,1.2,0,16.2,2026.2,0,4678
