"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",1102.9,17.9,0.1,0,0,3240.6,0.3,110.9,0.1,0,1.4,9.5,0.2,0.1,0,0.1,0.5,0,0.1,0,0,1.9,8.1,0.3,39.2,21.7,0.1,1.1,0,0.1,0,66.3,3.4,2.5,0.2,0.4,2.1,6.1,0.8,2.3,0.4,27.1,5.8,3.8,0,1090.5,7.4,337.8,37.3,1.6,0,33.9,1144.6,0,7331.7
"DOM_A03",0,20.5,0.1,0,0,157.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.1,0,0,0,17.4,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,140.3,0.5,7.9,0,0.2,0,2.5,122.3,0,470.8
"DOM_B05_06",0,0,0,0,0,0,0,0,0,76.5,0,0,0,0,0,0,0.7,0,0,0,0,0.3,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,3.4,0.1,0,11,-0.3,0,0,0.5,0,119.6
"DOM_B07_08",58.7,0.1,0.2,413.2,4.6,150.3,0.2,2.2,1.4,108.3,15.8,97.7,6.4,286.6,146.9,5.3,37.3,0.8,8.4,0.1,3.2,120,0.9,50.7,577.2,23.5,4.3,1.3,7.4,7.7,0.3,9.6,0.4,1.5,1.8,0.7,3.4,2.2,4.5,9.1,21.9,2.9,4.4,1.4,0,32.3,0,0.6,3.6,-0.3,0,0.3,345.8,0,2587.1
"DOM_B09",0.1,0,0.1,0.8,0.4,0.1,0,0,0,4.9,0.2,0.1,0,0.2,0.1,0.1,0,0,0,0,0,0,1.7,0,1.9,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,104.9,0,116.1
"DOM_C10T12",868.5,11.1,0,0.6,0.2,2173.9,1.4,3.4,3,1,28.8,181.7,5.9,1.3,0.6,1,36,0.5,1.4,0.2,0.1,5.2,10.3,2.9,19,355.6,7.4,2.2,6.8,13.2,5.4,1566.9,21.4,14.6,83.1,23.8,0.6,101.9,81,8,10,63.8,58.1,13,0,4563.6,17.4,1.1,151.7,5.6,0,99.8,18910,0,29544.1
"DOM_C13T15",3.1,1.7,0,0.2,0.1,0.7,60.3,1.4,1.6,0.4,1.7,10.6,0.8,0.7,0,0.5,8.5,0.1,0.7,0.1,0.3,28.5,0.2,0.4,33.6,24.5,1.1,0.1,0.8,0.8,0.7,11.5,1.2,1.3,9,2.2,0.2,17.5,15.7,2.7,0.5,17.5,6.1,5.6,0,373.6,0,0.2,32.3,-19.8,0,4.6,119.2,0,785.2
"DOM_C16",1.7,0.1,0,0.1,0.2,13,0.2,97.5,1.5,1.2,0.4,3.2,8.5,2.2,0.1,4.3,5.9,0.1,3.4,0.2,0.3,228.9,0.6,0.4,157.9,5,0.9,0.1,0.4,0.8,0.2,3.5,1.3,1,6.8,2,0.7,6.5,13.1,0.4,18.8,3,1.3,1.5,0,32.4,0.1,0,9.5,-7.5,0,2.6,639.9,0,1275.9
"DOM_C17_18",12.4,0.4,0,0.3,0.1,97.7,1.5,3.2,305.9,1.2,8.2,30.3,2.8,7.6,0.2,2.2,33.3,0.4,2.5,0.2,0.2,35.1,1.5,5.8,58.9,40.5,8.6,0.5,1.5,12.4,1.6,11.2,595.5,17.7,183.2,131.9,4.3,166.1,127,28.9,265.4,40.6,36.4,11,0,250.1,0,0.1,8.3,-2.1,0,6.9,304.8,0,2864.5
"DOM_C19",116.8,12.6,0.2,16.9,2.6,77.2,1.7,6.4,4.6,273,9,50.1,22.9,26.7,5.2,26,396.1,9,79.3,21.6,3.1,86.3,60.8,15.6,199.6,124.9,103.2,14.3,256.4,4.7,4.8,62.5,14,30.5,69.3,25.8,4.2,54.2,41.1,16.7,41.3,408.7,16.4,13.6,0,763.1,1.1,7,73.9,-36.8,0,23.1,3858.2,0,7519.2
