"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",4482.5,11,9.1,6.6,0,4919.5,126.2,656.5,214.8,0.3,22.3,6.6,29.1,9,4.6,2.4,1.3,1.1,3.4,3.1,1.1,72.4,1.7,2.6,40.9,638.2,17.5,0.1,0.1,13.5,0.1,34.4,1,0.4,0.3,3.2,7.8,10.3,8.8,29.2,2,18.5,1.4,35.9,0,6144.4,0.4,62,55.4,229.3,0,32.3,434.3,0,18409
"DOM_A03",1.7,10.5,0.1,0.1,0,88.4,0.7,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0.1,0.1,0.1,0.3,35.9,0.3,0,0,0.6,0,5.9,0.1,0.1,0,0.2,0.2,0.8,0.3,0.2,0.1,1,0.1,0.5,0,34.3,0.1,1.8,0.4,2.5,0,2,9.3,0,199.7
"DOM_B05_06",176.4,0.3,149.2,12.3,0.4,190.4,30.1,14.2,61.3,264.4,125.7,0.5,18.4,89,259.2,9.2,2.9,3.3,11.3,14.5,3,8.7,2150.4,25.3,10.8,34.5,14.8,0.3,0.3,4.4,0.4,3.6,1.9,3.3,0.7,5.3,86.5,6.8,3,4.8,3,4.6,1.4,6.3,0,657.3,1.4,23.4,7.3,82.3,0,0.6,613.4,0,5203
"DOM_B07_08",4,0,13.2,30.4,0,9.6,0.6,0.5,2.8,244.9,138.4,0.3,4.5,182.9,615,12.3,0.4,7.7,8.9,5.9,0.5,2.1,135,5.9,188.1,29.5,13.2,0,0,10.8,0.1,0.9,0.5,0,0,3.9,1.5,14.7,8.2,10.6,0.4,0.1,1.2,16.1,0,21.5,0,0,0.3,53.1,0,0,93.7,0,1894.1
"DOM_B09",0,0,22.4,5,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0,117.9
"DOM_C10T12",1005.3,8.9,3.6,2.5,0.1,4439.3,115.6,4,9,3.2,58.5,4.6,7,6.6,4.9,6.6,4.5,2.1,4.5,3.3,1.9,39.5,5.7,2.1,30.9,1727.2,16.2,3.6,3.2,93.8,0.9,963.2,4,4.2,1.9,44.6,8.8,31.4,41.1,64.4,35.7,64,26.8,78.6,0,14019.7,1.7,10.5,14.4,396,0,109.1,1637.2,0,25176.5
"DOM_C13T15",25.7,2.3,18.7,6.7,0.1,57.3,1637.7,8.7,14.8,2.6,17,3.7,78.9,18.2,15.8,10.4,7.2,5.8,11.9,189,6.6,242.5,10.3,5.4,53.6,223.4,14.7,1,1.1,11,3.1,12.7,5.7,2.2,0.7,17.9,9.3,32.1,17.1,146.5,3.9,7.8,20.8,123.2,0,3585.7,2.6,35.9,46.7,152.4,0,72.1,2270.7,0,9271.1
"DOM_C16",70.6,0.1,18.3,2.2,0,19.6,10.8,489.7,19.1,0.7,10.5,1,11.7,33.5,11.9,21,12.7,13.9,10.4,15,7.2,575.2,2.3,1.6,534.2,160.7,16.7,0.1,0.1,14.2,0.7,4.1,5.1,1.1,1,4.3,41,10.6,6.1,13.5,5.8,2,13.7,30.5,0,288.3,0.2,1.5,85.9,42,0,7.9,1064.1,0,3714.2
"DOM_C17_18",18.5,0.6,3.8,4.9,0,277.6,59.5,52.5,912.4,1.1,38.4,22.1,30.2,76,13.2,13.5,13.7,10.9,11.1,13.7,2.1,55.4,4.9,2.9,40.5,592.3,24.6,0.9,1.1,30.6,8.7,14.1,419.5,15.1,4.7,187.4,25.3,207.1,59.9,87.5,121.4,20.1,19.1,69.8,0,561.3,0.6,1.1,6,62.7,0,9.6,779.4,0,5009.5
"DOM_C19",290.9,10.8,15.9,18.6,0.8,87.1,23.5,14.5,10.5,60.4,63.5,9.2,28.9,45.9,57.9,10.7,6.6,7.1,13.7,9,3.6,14.6,17,21.7,130.9,331,706.1,14.1,22.7,75.1,5,13.9,5.8,3.9,2.7,94.8,31.6,28.6,21.9,58.6,19.5,14.5,3.9,14.1,0,870.8,0.7,2.2,10.5,27.1,0,43.8,397.5,0,3793.9
"DOM_C20",389.4,0.7,25,15.4,0,117.9,207.5,71.6,98.5,29.3,581.6,13.8,385.8,116.2,43.5,54.4,38.1,48.3,35.4,56.8,16.9,82.1,9,9.6,174.5,269.2,22.3,1.6,1.4,12.5,2.4,13.8,29.9,1.2,0.7,14.1,33.1,77.2,49.4,44.9,10.9,110.8,7.8,78.3,0,840.3,0.2,1.5,6.4,63.1,0,7.5,1065,0,5386.8
"DOM_C21",2.5,0,0.3,0.6,0,4.2,2.7,0.4,0.5,0.2,5.5,160.9,1,0.5,1.8,0.4,0.3,0.3,0.4,1.6,0.8,0.7,0.5,0.2,1.4,5.6,0.5,0.1,0.1,0.5,0.1,0.5,0.3,0.3,0.1,0.3,0.4,14.5,0.7,15.7,1.1,143.6,1,0.6,0,658.1,0.7,318.6,4.3,13.7,0,7.6,85.7,0,1462.3
