"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",1183.6,70.2,1.4,2.8,0.5,5373.3,610.9,506.7,121.6,76.8,215,34.1,488.9,1.7,0,0.8,3,0,0.5,0,1.5,159.4,0.1,36.7,786.1,7.8,0.3,6.3,6,0,0,486.1,59.4,0,1.5,0.3,0.1,9.2,5.3,1.4,5.6,579.2,32.9,177.4,0,11257.8,82.9,0,39.1,822.3,0,44.8,1388.6,0,24690
"DOM_A03",0.1,50.8,0,0,0,312.9,0.1,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,4.4,0,3.2,0,0,0,0.7,0,0,0,58.2,0,0,1.9,0,0,1.7,6.1,1.1,2.3,47.5,0,1.9,0,2255.7,0,0,0,69.1,0,3.3,188.8,0,3010
"DOM_B05_06",0.1,0,796.9,4.5,9.7,1.7,10.2,2.4,4.2,618.9,54.5,0,3.4,401.7,36,92.4,0.4,5.9,6.4,0.1,0,0.3,1770,0,0,0,2.6,0,0,0.1,0,0.1,0,0,0,0,0.1,3.3,0.1,0,0,0,0,0,0,35.1,0,0,7.5,467.8,0,0,10838.3,0,15174.8
"DOM_B07_08",0,0.1,0,123.8,41.5,4.8,0,0.4,0.9,0.1,299.7,0.4,4.6,104.2,635.8,13,0.4,0.2,0,0.1,0.2,0.7,0,0.9,1897.1,0.6,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0.4,23.4,0,0,0,0,0.7,0,0,0,142.9,0,0,2402.1,0,5699.6
"DOM_B09",0,0,808.2,53.1,11.4,0,0,0,0,6.2,6.5,0,0.6,1.8,8.9,1.8,0.3,1.1,0,0,0,1.5,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,16.6,0.1,0,0,0,0,0,0,0,0,0,680.3,0,0,0,11.8,0,1610.4
"DOM_C10T12",669.1,84.4,22.2,9.6,0.2,1566.3,49,3.2,7.6,35.5,73,6.9,0.3,10,1.5,0.4,3,0.1,0,0,0,3,1.4,51.8,197.2,17.4,1.1,43.3,6.6,1.1,2.4,581.2,4.7,4.1,3.4,1,229.6,9.8,27.5,14.1,11.1,329.6,253.7,28.3,0,15688.3,151.8,243.9,0,541.3,0,215.3,3481.9,0,24688.2
"DOM_C13T15",2.8,0.7,1.9,0.7,1,1.4,1158.1,1.4,2.8,1,6.3,0,36.6,0.1,0,15.2,8.6,1.3,0.3,2.2,1.2,9.9,0.2,1,20.4,232.5,2.4,0.6,0.3,1,7.8,4.4,4.7,9.3,3.4,0.5,36.6,3.3,23.6,9.7,5.4,3.8,0.4,100.1,0,2095.7,24.6,0,10,247.3,0,111.8,5676.1,0,9890.8
"DOM_C16",0.7,0.2,0,0.3,0.2,0.5,0.4,29.5,0.7,0,0.5,0,0.1,0.2,0,6.9,2.1,0.1,0.2,0.3,7.7,55.2,0,0,188.7,28.4,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0.2,0.2,0.4,0,0,0.2,0,47.9,0.2,0,0.3,-2.6,0,9.2,2316.2,0,2695.5
"DOM_C17_18",2.2,0.2,3.4,1.4,0.5,12.9,7.9,0.4,438.1,0,8.4,1,3.7,3,0.2,3.8,20.1,5.4,0.2,0.4,0.5,1.7,1.2,5.1,12.2,463.8,4.7,0.2,0.4,0.2,15.8,1,128.2,14.8,14.6,30.4,93,11.6,30,61.7,168.7,1.1,1.4,8.9,0,302.4,3,0,0,75.8,0,20.7,2254.3,0,4240.8
"DOM_C19",44.8,64.3,100.9,95.9,80.8,43.3,238.8,35.2,152.2,3.1,143.2,1.8,60.4,50.9,97.9,259.6,24.8,30.5,1.1,5,33.3,29.8,453.2,10.9,1564.8,996.8,239.9,103.9,159.5,30.3,205.5,6.8,35.1,51.8,41.5,13.9,240.2,29.3,208.5,112.6,21.9,8.2,4.7,7,0,1306.2,28.3,0,0,256.1,0,74.7,1295.8,0,9105
"DOM_C20",166.6,0.3,8.3,21.4,30.8,42.3,353.5,23.5,126.1,5.3,523.7,27.2,340.5,26.5,47,378.3,82.3,243.7,1.9,5.5,11,27.6,0.8,58.3,83.1,69.9,1.3,0.5,0.2,0.3,1.7,1.3,66.9,1.6,7,0.5,11.1,13.5,53,13.2,33.8,19.6,4.2,63.3,0,581.3,0.1,0,0,117.9,0,12,2246.7,0,5956.3
"DOM_C21",8.2,0.8,0.9,0.2,0.1,4.2,0.1,0,0.1,0,7.1,45.6,0.8,0,0.1,0.7,0.1,0.1,0,0.5,0.4,0.1,0,0.4,0.2,1.8,1.9,0.2,0.1,0.2,2.4,0.4,0.1,0.9,1.7,0.1,0,8.5,7.5,9.8,1.8,312.6,1.3,0.6,0,413.4,10.6,73.9,0,16.9,0,20.6,96.5,0,1054.7
"DOM_C22",1.8,1.2,2.5,0.3,0.5,9.4,16.7,1.2,4.5,0.1,7.8,1.1,99.7,1.2,0.6,14.6,114.1,73.7,1.3,19.6,67.7,6.4,0,0.1,153.9,819.8,21.7,0.1,16.4,3.3,1.1,0.3,10,1,1.7,0.7,9.5,1.7,13.4,5.6,2,5.5,5.1,102.9,0,1028.1,0,0,9.1,50.1,0,0,1630.2,0,4339.6
"DOM_C23",0.1,0,1.6,0.6,0,2.4,0.2,1.4,0.3,0.1,4.1,2.4,1.1,15.6,0.2,30.1,46.2,34.9,0.5,7.5,1.6,2.4,0,1.1,1439.9,26.1,0.6,0,0,0,0.1,0.2,0.1,1,1.2,0,4.1,1.3,3.7,5.7,0.9,0.8,0.4,6.7,0,143.2,0,0,1.8,49,0,0,656.7,0,2498.1
"DOM_C24",0.1,0.1,0.1,7.6,0,0.1,0.2,0.1,0.4,0,0.7,0,0,0.2,260.4,826.6,40.8,90.8,21.5,57.9,68.8,65,0,0.9,590.7,8.6,0,0,0,0,0.3,0,0.2,1.1,0,1,0,0,0,0,0,0,0,0.8,0,0,0,0,0,47,0,0,1850.1,0,3942.1
"DOM_C25",19.8,2,26.6,2.8,7.1,21.8,26,2.9,12.5,2.5,4.9,0.6,28.1,3.6,9.6,325,231.2,142,22.2,79.1,142.2,35.3,1.2,4.8,4554.4,213.1,0.5,0.2,0.1,0.8,0.2,0.9,10,1.8,20.5,2.7,4.7,14,57.2,4.4,4.1,0.1,0.9,40.3,0,133.9,0,0,154.3,361.6,0,0,715.6,0,7450.1
"DOM_C26",0,0,1.2,0.9,2.4,0.1,0.1,0.1,0,0,0.1,0,0.3,0,0.4,1,173.9,8.7,0.5,2.5,5.2,2.8,0,0.6,8.5,23.2,0,0,0,0.3,0,0,10.7,5.6,0.8,0.3,0.2,0.3,1.1,1.7,1.4,2.3,2.6,8.8,0,388.7,0,0,328.8,56.1,0,12.1,4027.6,0,5082.1
"DOM_C27",0.2,0,5.4,6.7,3.5,0.9,2.2,1.1,1.3,1.4,1.2,0,1.6,0.3,1,10.2,346.3,453.7,10.9,44.9,56.4,6.1,42.1,1.6,106.5,132.9,7.3,0.3,0.6,0.4,1.1,0.4,0.3,12.2,4.9,1.7,2.4,2.4,8.8,26.7,3.9,1,3,21.7,0,841.6,0,0,410.1,103.3,0,13.9,1628.7,0,4335.3
"DOM_C28",2.6,0.2,6.3,13.7,4.7,1.4,4.2,1.8,1,0.5,1.7,0.1,2.5,0.6,1.4,3.3,10.3,14.7,105.5,0.5,2.5,4.2,1.7,2.2,66,5.5,0.2,0.1,0,0.4,0.1,0,0.1,1.7,21,0.2,8.1,20.9,98.6,5.9,0.1,0,0.1,3.7,0,17.7,0,0,341.2,18.8,0,0,962.3,0,1760
