"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",7092.3,92.9,25.8,22.1,2.6,21724,10.4,5169.1,709,13.5,814.8,15.7,265.9,9.7,20.6,9.4,1.7,3.4,6.7,11.8,2.6,19.4,50.3,3.7,1090.9,130.3,67.8,1,1.1,23.9,6.2,2035.5,16.3,3.3,6.7,15.9,14.2,50.3,17.3,207.9,48.6,91.7,25,43.3,0,14393.8,0,0.2,68,603.7,0,81.6,18765.9,0,73908.1
"DOM_A03",48.5,7.7,0,0,0,1852,0,1.4,0.1,0,0.4,7.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,257,0,0,0.1,0.1,0,0.1,0,2.2,0,0,0,0,0,588.8,0,0,0.3,49.1,0,0.4,1254.2,0,4071.5
"DOM_B05_06",290.5,10.5,2449.8,252.1,112.7,208.9,8.9,65.8,156.3,20435.4,435.5,18.6,42.5,248.4,933.6,64.9,9.7,8.4,33.6,37.6,37.7,54.4,1325,35.8,879.7,785,336.5,21.9,151.6,60.9,23.6,75.5,75.6,24.6,30.4,262.7,551.3,144.1,175.4,362.5,298,285.1,38,123.7,0,4140,0,0,690.1,515.2,0,25.1,67450.9,0,104804.4
"DOM_B07_08",512.2,8.9,1098,380.7,119.9,179,28.9,56.5,191.8,39.5,726.8,93.7,377.1,1325.3,5049.2,58.5,27.6,20.5,52.4,77.1,80.5,687.8,277.5,22.9,2323.1,1253.4,95.9,2.9,16.7,82.1,11.5,102,101,48.6,111.3,559.4,318.2,270.8,292.9,572.5,115,426,51.9,160.6,0,1184.5,0.2,0.2,1074.4,83.7,0,35.1,11482.2,0,32268.4
"DOM_B09",8.4,0.1,6212,1376.2,539,8.3,0.4,1.6,2.5,0.7,3.2,1.1,1.7,2.2,2.8,1.6,1.1,0.5,1.9,1.8,4.1,2.1,7.8,1.1,6379.3,64.9,4.5,0,0.9,1.5,0.6,4.9,4.9,3.5,9.7,33.5,19.2,14.1,14.3,21.6,4.9,14.7,3,6.7,0,39,0,0.2,2820.4,0.3,0,0.1,282.4,0,17931.5
"DOM_C10T12",5310.3,83.4,103.4,36.8,18.6,10287.7,28.6,39.3,86.1,12.4,113.5,62.5,35.3,32.7,57.5,61.3,15.1,9,48.6,31.8,53.3,63,56.5,17,286.9,781.4,36,2.9,34.4,36.8,6.8,10101.6,81.4,55.9,70,194.1,169.3,195.7,157.3,289.5,268.5,725.4,309,120.8,0,49041.2,0.3,9.8,262.4,884.7,0,353.2,19731.7,0,100870.9
"DOM_C13T15",51.4,12.5,7.1,14.2,1.7,34.3,215.5,8.9,42,2.6,26.9,3.4,65.2,13.5,12.7,19.7,3.1,2.5,13.7,68.6,10.4,125.7,2.9,2.6,357.5,38.6,7.4,1.1,7.8,5.9,1.9,65.6,10.9,4,5.7,8.3,8.1,25.9,10.4,74.8,51.7,132.2,21.4,40.1,0,2971.4,0,1.8,52.1,61.6,0,45.6,703.5,0,5476.4
"DOM_C16",127.5,7.2,42,25.4,8.9,121.5,12.1,2816.1,1767,21.6,35,9.2,68.8,51.2,49.8,87.3,8.1,6.1,44.7,32,37.4,922.2,35.7,6.5,8665,196.3,63.7,2.5,42.2,10.1,8.4,16.1,9.1,8.6,12.4,42.3,33.8,30.9,39.5,82.8,19.4,48.1,9.3,98.7,0,688.2,0.1,1,130.8,194.6,0,10.3,8206.6,0,25014.1
"DOM_C17_18",129.5,23.2,87.6,27.2,13.8,1282.3,31.3,95.1,3363.9,11.4,194.3,56.3,173.8,77.9,69,126.2,56.5,52.3,79.5,48,44.1,202.1,38.1,40.1,526,1752.1,38.9,4.8,21.6,96.9,50.2,237.9,687.6,124,174.9,506.9,223.9,672.7,319.5,426.3,582.5,650.8,262.5,454.7,0,3397.6,0.1,2,643,205.4,0,95.4,11611.7,0,30093.8
"DOM_C19",2024.6,145.1,1488,734.9,444.5,246.9,17.4,176.6,112.7,1594.7,1120.6,33.9,148.3,919.9,495.9,136.2,14.8,24,64.7,99.4,33,285.3,312.3,261.1,2506.1,2021.6,4701.2,210.7,2363.1,232.6,298.7,280.9,80.5,197.6,67.8,411.4,629.4,342.8,1089,1121.4,824.1,891.1,96.1,458.5,0,12195.8,0,2.4,70.2,466.3,0,422.6,9651.1,0,52567.8
