"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",734,0.5,0,1.1,0.1,373.2,0.9,550.2,0.4,0,43.6,0.6,0.4,1.3,0.1,0.9,0.4,0.4,0.9,0.4,0.4,29.2,12.1,1.1,11.7,18.6,14.7,0.2,3,1.1,0.1,7.1,0.3,1,0.9,0.5,6,1.3,4.7,4.6,5.5,2.9,2,3.2,0,562.5,0.3,26.3,19.7,2,0,7.2,949.5,0,3409.4
"DOM_A03",1.3,8,0,0.2,0,22.1,0.1,0.9,0.2,0,0.1,0.1,0.1,0.2,0,0.3,0.1,0.1,0.1,0.1,0,0.2,0.3,0.1,1.2,3.7,0.5,0,0.4,0.4,0,0.9,0,0,0.1,0,0.1,0.1,0.3,0.2,0.1,0.3,0.1,2.7,0,24.2,0,1,2.7,0.1,0,0.3,19.1,0,93.1
"DOM_B05_06",0.2,0,0,0.3,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,1.8
"DOM_B07_08",1.9,0.1,0.1,49.5,0.3,1.5,0,2.3,0,0,2,0,0,62.9,6.4,0.8,0.1,0,0,0,0.3,0.5,5.3,0.8,158.9,0.4,3.1,0,0,0.2,0,0.2,1.2,0.1,0.1,0,1.1,2.9,8.9,0.3,0.6,0.4,0.5,0.4,0,4,0,0,0.1,0.5,0,0,7.5,0,326.3
"DOM_B09",0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0.9,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,3.2
"DOM_C10T12",35.4,2.7,0,0.1,0,244.6,0,0.1,0,0,7.6,0.7,0,0.3,0,0.1,0.1,0.1,0,0.1,0,0.1,0.2,0.1,0.4,23.2,0.7,0.1,2.4,0.4,0,118.9,0.2,0.1,0.6,0.1,1.4,0.2,0.4,4.3,24.3,6.7,6.2,0.6,0,1516.4,12.3,1.1,0.1,4.4,0,13.9,673.7,0,2705.8
"DOM_C13T15",1.6,0.1,0,0.3,0,1.6,25.6,0.6,0.9,0,0.3,0.1,0.3,0.3,0,0.8,0.1,0.3,3.8,0.4,0.1,3.6,0.4,0.4,3,2.5,1.1,0,0.4,0.7,0.1,0.6,0.3,0.1,0.2,0,0.3,0.5,2.2,4.7,1.3,2,1.7,2,0,178,0,0.1,1.6,0.6,0,4.8,91.5,0,341.5
"DOM_C16",72.9,0.3,0.1,6.2,0.1,14.3,0.2,496.2,2.3,0,1,0.4,2,6.5,0.2,4.5,0.3,0.7,0.7,1.2,0.8,26.8,85.5,2,40.2,41.6,7,0.2,2.6,2,0.1,1.2,0.2,0.6,1,0.5,56.7,1.9,5.1,4.7,4.2,2.4,1.8,1.6,0,46.9,0,2,27.8,3.3,0,1.9,1963.3,0,2946.1
"DOM_C17_18",2.3,0.2,0,0.2,0,11.2,0.4,2.4,38.5,0,0.8,0.8,1,0.4,0.1,0.4,0.1,0.6,0.5,0.1,0.1,2.3,0.3,0.8,1.5,10.6,1.5,0,0.9,0.9,6.6,1,25.7,1.5,3.3,43.3,1.4,10.8,2.7,10.9,8.1,1.9,10,3.4,0,62.9,0.1,1.1,0.3,0.6,0,3.8,143.8,0,422
"DOM_C19",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.5,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0,0,0,0,0.6,0,2.7
"DOM_C20",41.8,0,0,2.2,0,10.2,1.9,12.4,2.5,0,23.6,5.3,8.4,5.4,1.1,1.4,0.5,4.3,0.5,1.3,0.2,4.7,0.3,1.4,8.6,8.7,2.9,0.2,2.4,22.8,0,1.5,0,0,0.1,0.1,2,0.6,1.6,1,0.6,4.8,0.4,1.7,0,75,0.1,7.1,3.8,0.3,0,0.8,126.6,0,403.5
"DOM_C21",4.5,0,0,0.8,0,2.3,0.4,2.7,0.4,0,1.2,4.1,0.5,0.9,0.1,0.8,0.5,0.3,0.2,0.5,0.1,0.5,0.6,0.2,5.5,1.5,1.4,0,0.7,0.2,0,0.7,0.1,0.1,0.2,0.1,0.3,1.2,0.8,1.7,1.2,26.6,0.3,0.3,0,65.1,0,32.5,6.6,0.4,0,0.8,125.2,0,295.2
"DOM_C22",4.3,0.4,0,2,0,30.9,0.4,3,3.7,0,1.5,0.7,15.3,1.4,0.8,1,0.7,1.9,2.8,0.8,0.9,2.5,0.4,9.3,17.7,9,4.6,0,0.6,0.6,0.1,0.8,0.1,0.2,2.5,0.5,4.5,2.4,1.4,0.8,1.8,0.4,0.6,0.5,0,25.2,0.1,0.8,3,0.4,0,0.2,121.6,0,285.1
"DOM_C23",2.5,0.1,0,3,0,16.9,2,3.3,0.3,0,0.5,0.5,1.5,31.3,0.9,1.1,3.1,3.3,1.9,0.4,0.3,1.7,0.7,1.2,345.4,8.2,2.4,0.1,0.8,0.4,0.2,2.1,0.3,0.2,0.3,0.6,7.9,2.2,2.6,1.5,1.1,1,1,0.8,0,46.9,0,0.6,6.9,0.8,0,0.3,179,0,690.3
"DOM_C24",0.4,0.1,0,0,0,2.8,0,0.3,0,0,0,0.1,0.5,0.9,2,25,0,0.9,2.4,8.2,0.2,0.7,0,0,6.1,2.5,0.3,0,0,0.1,0,0,0,0,0,0.1,0.4,0.3,0.1,0,0,0,0.1,0,0,0.2,0,0,2.7,0,0,0,33.2,0,90.5
"DOM_C25",1.9,0.2,0,0.3,0,11.7,0.3,8.9,0.9,0,0.9,0.3,1.6,16.4,3.4,96.1,4.8,7.7,21.1,22.3,1.7,24.2,1,3.2,182.2,22.3,7.6,0.1,0.9,1,0.1,0.7,0.4,0.5,0.4,0.7,5.4,11.5,8.7,35.4,1.5,1.4,1.4,1.3,0,41.5,0,2.1,34.4,0.9,0,0.5,381.3,0,972.7
"DOM_C26",0.2,0,0,0.1,0,0.3,0,0.2,0.2,0,0,0.1,0.1,0.1,0,0.1,23.1,5.3,0.3,0,0.6,0.2,0.5,0.1,2.2,3.1,1.1,0,1,0.5,0,0.2,0.6,2,5.5,0.2,0.3,1.6,1,1.3,1,0.7,0.9,1.7,0,112.8,0,2.6,46.8,0.4,0,1,205.7,0,425.6
"DOM_C27",0.4,0.2,0,0.1,0,0.5,0.1,0.4,0.1,0,0,0.1,0.1,0.3,0,0.1,3.8,19.4,1.7,0.5,0.2,2.1,0.6,0.2,19.3,3.6,1.4,0.1,0.7,0.2,0,0.2,0.2,1.3,0.8,0.3,0.4,1.7,2.1,1.6,1.3,1.2,1.4,0.3,0,55.8,0,6.1,45.8,0.2,0,1.4,203.3,0,381.5
"DOM_C28",2.8,0,0,0.2,0,1.1,0.1,1.9,0.1,0,0.1,0.1,0.4,0.6,0,1,0.6,1.5,2.4,1,0.1,1.9,0.7,0.3,4.6,3.7,1.4,0,0.8,0.6,0,0.2,0.1,0.2,0.3,0.1,0.9,0.4,0.9,1.1,0.2,0.5,0.2,0.1,0,9.3,0,2.3,135.2,0.3,0,0.1,108.9,0,289.7
"DOM_C29",1.4,0,0,0.1,0,0.3,0.1,0.6,0,0,0,0,0,0.2,0,0.7,0.1,0.1,0.4,1.6,0.1,0.4,0.1,0.4,2.8,12.4,9,0.1,0.3,0.9,0,0.1,0,0.1,0.1,0.1,0.2,0.2,1.8,1.4,0.4,0.3,0.3,0.1,0,73.7,0,2.3,63.4,0.2,0,0.3,93.6,0,271.1
"DOM_C30",0.2,0.2,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.6,2.2,3.6,0,0,0.5,0.9,10.1,0,1.6,1,0,0,0,0,0,0,0,1.2,0.5,0,0,0,0.7,0.1,0,6.6,0,0,23.8,0,0,0,41.6,0,96.3
"DOM_C31T33",28.9,0.2,0,2.2,0.1,12.5,0.7,11.4,2.4,0,0.9,2.5,1.5,4.7,0.5,4.8,0.3,2.7,1.3,1.2,1.1,19.2,11.6,4.8,10.3,37.1,7.1,0.2,11.3,6.8,0.5,4.4,1.3,4.3,3.5,1.2,3.2,4.6,7.3,8.3,5.6,20.8,4.3,1.3,0,84.2,0.2,3.5,86.1,0.3,0,8.1,274.2,0,715.3
"DOM_D",48.2,1.9,0,5.1,0.1,57.4,3.8,85.1,5.6,0,7.1,6.7,5.9,23.2,2.5,12.2,1.3,4.1,3.9,3.2,0.4,10.8,595.9,18.7,17.5,98.5,52.8,0.2,0.5,19.4,1.2,28.1,2.7,29.1,9,8.3,102.1,5.7,6.1,43.6,76.4,40.6,35.2,12.5,0,512,0.2,3.3,6.5,0.4,0,0.6,180.6,0,2196.2
