"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",408.7,0.3,0.9,3.9,0,350.4,7.6,97.9,78,2.4,4.2,3.1,2.6,2.7,5.2,2.8,0.6,2.2,2.5,1.2,1,7.7,69.3,5.9,13.8,137.4,13.9,0.6,0.5,3.5,0.3,2.8,0.6,0.4,0.7,1.2,1.2,6.6,3.7,2.7,1.8,6.3,1.1,4.8,0,434.6,1.1,21.1,37.7,-2,0,12.1,281.7,0,2051.4
"DOM_A03",0,0,0.2,0.3,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.2,0.4,0,2.4
"DOM_B05_06",1.8,0,0.2,0.3,0,2.8,0.7,0.6,6,11.2,6,0.2,0.2,4.3,27.6,0.8,0.4,0.2,1.4,0.1,0.1,0.4,37.6,0.5,1.6,6,1.9,0,0,0.3,0.1,0.6,0,0.1,0,0.2,1.8,0.3,0.5,0.9,1.7,1.3,0.1,0.5,0,30.9,0,0.2,2.3,-0.6,0,0.3,5.3,0,159.8
"DOM_B07_08",2.1,0,0.5,9.5,0,4,0.4,0.3,4.7,6.4,6.8,0.5,0.6,22.2,30.5,0.4,0.3,0.6,0.7,0.5,0.1,0.7,1.6,0.8,50.6,5.8,1,0,0,0.3,0,0.3,0,0.1,0,0.3,0.2,0.9,0.3,0.3,0.1,0.6,0.1,0.4,0,7.7,0.1,0.3,4.4,-0.6,0,0.2,88.7,0,256.5
"DOM_B09",0.1,0,0,0.8,0,0,0,0,0.1,1.8,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.4,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,4.6
"DOM_C10T12",138.7,0.3,0,0.1,0,474.3,3.6,0.1,3.3,0.1,7.4,1.8,1.2,0.4,0.5,0.1,0,0.1,0.2,0.1,0,0.2,2.3,0.2,1.1,161,0.5,0.1,0,0.3,0,25.4,0.1,0.1,0.3,0.4,0.3,10.9,4.8,1.8,5.4,19.1,0.6,4.4,0,1322.9,0,0,0.5,0.1,0,31.3,178.8,0,2405.3
"DOM_C13T15",3.6,0,0.1,0.7,0,5.2,239.5,0.6,5,1.7,2.5,0.3,10.4,2,5.7,1,1.1,1.5,2.1,0.5,0.4,5.1,10.8,1.1,6.3,12.9,2,0.1,0,0.7,0.2,3.5,1.2,0.4,0.1,2.4,1,2.2,1,8.8,2.9,3.6,5.4,0.9,0,382.1,0,0.4,8.5,-2.6,0,21.4,257.6,0,1024
"DOM_C16",3.3,0,0.2,0.7,0,5.3,1.7,42.2,11.9,0.5,1.7,0.3,1.2,2.1,3.5,2.9,0.6,1.2,1.7,0.5,0.3,42.7,2,1.8,39.2,14.9,1.7,0,0,0.8,0.1,2.1,0.3,0.2,0.1,0.3,0.5,1.5,0.8,1.5,1,0.6,0.4,1,0,31.4,0.3,11.5,14.9,-1.6,0,3,161.3,0,416
"DOM_C17_18",3.7,0,0.1,2.4,0,45.3,7.2,7,164.3,0.9,18.3,4.9,5.4,12,2.5,4.1,4.6,5.1,4.3,1,0.6,10.9,8.7,2.8,13.4,59.4,62.4,0.1,0.1,8.9,2,4.9,42.5,4.2,3.6,4.2,2.9,13.2,4.6,16.3,6.5,4,7.7,4.6,0,61,0,1,4.2,-0.5,0,4.9,356.5,0,1008.2
"DOM_C19",49.5,0,0.5,5.9,0,17.4,6.5,2.5,13.2,70.3,24.3,2.3,13,12.3,151.5,2.2,1.2,3,4.1,1.5,0.8,3.7,32.6,6.2,46.5,36.5,48.6,0.4,1.9,4.7,1,2.7,0.8,1.5,0.6,1.4,2,4.8,2.8,5.9,3,7.7,1.4,3.5,0,173.8,0.1,3.6,5.4,0.5,0,14.7,322.7,0,1122.9
