"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",687.6,1.8,0.5,1.2,0,657.7,9.2,210.7,155.9,3.2,56,6.2,34.8,3.8,5.8,6.5,3.8,3.5,5.6,15.6,0.5,5.7,46.7,3.4,13.1,251.7,15.8,0.2,0.2,10.9,0.3,16.8,1.3,0.9,5.7,2.6,6.9,12.2,48.6,4.8,2.4,5.4,0.9,4,0,715.4,3.1,12.2,84.3,54.5,0,23.5,1060.3,0,4283.6
"DOM_A03",0.1,2,0.4,0.9,0,9.7,0.1,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,0.2,0,0,0.1,0.4,0.1,0.5,0.1,0,0,0,0,1.1,0,0,0,0,0.1,0.1,0,0,0,0.1,0,3.9,0,5.5,0,0,0.2,0.5,0,1.2,3.8,0,31.6
"DOM_B05_06",0.3,0,0.4,0.4,0,0.3,0.1,0.2,1.3,3.3,0.2,0,0.2,1.1,6.9,0.3,0.1,0.2,0.2,0.5,0,0.2,16.3,0.1,3.8,0.8,0.7,0,0,0.7,0.1,0,0,0.1,0,0.3,0.7,1,0.2,0.2,0.1,0.1,0,0.1,0,3.7,0.1,0.7,5.4,0.5,0,0.2,59.5,0,111.3
"DOM_B07_08",2.1,0,0.3,4.2,0.3,0.7,0.3,0.3,1.6,9.7,1.3,0.3,0.9,21.6,42.8,0.6,0.1,0.3,0.3,0.4,0,0.2,22.6,0.6,28,1.7,1.2,0,0,1.6,0,0.1,0,0,0,0.1,8,1.5,1.3,0.3,0.1,0.1,0.1,0.1,0,8.2,0,0.3,5,3,0,0.1,66.8,0,239.4
"DOM_B09",6.8,0,9.1,11.2,19.7,1.1,0.2,0,1.5,53,0.2,0,1.2,6.3,7.4,1,0,0,0.2,0,0.1,0.3,43.7,1.7,17.1,1.4,2.3,0,0,3.7,0,0,0,0,0,0,36.7,3.5,0.4,0.1,0.4,0.4,0,0.1,0,0,0,0,0,0,0,0,0.9,0,231.7
"DOM_C10T12",62.1,1.2,0,0,0,202.1,0.3,0.3,1.3,0,5.5,8.7,0.2,0,0,0.2,0,0.7,0.1,0.1,0,1,0.1,0.3,0.2,54.9,48.2,0.2,0.1,21.9,0,84.7,2.8,0.1,0.3,0,2.6,5.9,3.2,4,3.8,19.3,3.1,3.1,0,2368.3,0,0,3.8,65,0,50,983.5,0,4013.7
"DOM_C13T15",0.6,0,0,0.1,0,2.2,142.1,0.5,6.5,0.4,0.3,0.2,15.7,0.6,0.8,8.5,0.4,1.6,6.3,100.6,0.6,12.1,1.3,0.4,5.1,10.7,1,0,0.1,0.4,0.1,1,0.2,0.2,0.3,3.3,7,7.3,2.2,1.8,0.5,1.9,0.4,0.7,0,524.3,0.3,1.6,4.1,18.1,0,18.3,721.3,0,1633.7
"DOM_C16",17.6,0.1,0.2,0.5,0,7,1.9,100.7,14.8,0.9,5.6,0.4,15.8,8.3,4.5,14.6,1.6,6.4,9.2,11.1,0.3,81.5,44.7,1.3,79.6,80.3,5.8,0.1,0.2,4.7,0.2,2.1,0.8,0.7,1.4,1.6,16.9,21,11.9,2.3,1.4,4.9,0.5,15.2,0,89.6,0.7,5.1,58.8,-10.8,0,4.5,609,0,1357.4
"DOM_C17_18",2.2,0,0,0.1,0,44.3,4.7,3.1,132.5,0.6,6.6,4.5,10.4,4.2,1.7,5.4,2.7,6.3,6.8,12.5,0.1,4.3,11.3,1.6,3,46.4,3,0,0.3,3.2,1,3.1,15.5,2.8,5.1,8.6,8.8,21.7,8.9,19.2,18.8,3.5,3.5,13.3,0,283.7,0.6,1.6,71.9,14.8,0,8.7,1033.5,0,1870.7
"DOM_C19",51.5,0,0.4,2,0.8,11.6,5.2,4.7,6.2,40.9,40.6,2.8,49.4,10.8,20.2,11.6,1.2,9.5,10.5,23.6,1.9,3.4,22.3,10.4,29.2,91.8,288.4,2.2,6,27.2,1,6.1,0.9,1.2,1.7,2,14.1,13.5,13.3,11.8,3.7,5.4,1.7,3.7,0,543.7,0.1,13.6,3,27,0,29.3,822.4,0,2305.8
"DOM_C20",42.2,0,0.1,0.4,0.1,5.3,7.1,2.8,17,17.4,105,7,157.5,5.4,6,10.6,4,29.2,22.2,67.4,1,3.9,7.6,2.7,7.4,19,8.3,0.1,0.4,2.9,0.2,1.1,0.7,0.8,0.6,1.6,2.1,7.9,4.2,1.9,1.7,4.5,0.8,0.9,0,238.9,1.2,44.4,18.4,16,0,4.5,1306.7,0,2219
"DOM_C21",1.1,0,0,0,0,0.1,0.3,0.2,0.7,0.7,2.3,2.1,7.2,0.4,0.3,0.7,0.1,1,1,2.8,0,0.3,0.7,0.1,0.7,1,0.8,0,0,0.6,0,0.1,0.1,0,0.1,0.8,0.2,1.5,0.2,0.1,0.2,18.8,0.1,0.6,0,53,0.1,85.8,12.3,3.1,0,1.3,157.8,0,361.2
"DOM_C22",4.3,0,0.1,0.5,0.1,40.2,11.2,9.8,17.6,0.9,13.3,3.3,190.6,4.9,1.4,21,22.8,49.9,23.7,582.4,0.5,21.8,2.8,3.5,41.9,41.5,20.2,0,0.1,2.3,0.1,1.5,0.8,0.4,0.9,1.8,8.9,7.9,4.9,1.7,1.2,2.7,0.3,1.6,0,112.2,0.2,7.4,35.8,25.2,0,1.6,3498,0,4847.7
"DOM_C23",3.9,0.1,0.5,2.9,0.2,27,9.2,4.4,1.4,2.7,3.7,2.9,38.2,204.4,65.3,13,1.1,27.2,22.4,22.5,0.5,4.5,6.5,2.1,358.3,57.1,9.9,0,0,2.5,0.3,7.4,0.5,0.3,0.6,1.5,18.4,18.3,8.9,1.8,0.8,1.5,0.7,1,0,116.4,0.1,2.6,24.7,23,0,1.3,711,0,1835.5
"DOM_C24",1.7,0,0.1,0.3,0.3,8.5,2.4,3.2,1.7,0,2.9,1.2,47,9.3,539,382.1,17.2,56.7,445,131.6,19.9,33.4,32,1,62.3,78.4,6.2,0.1,0,0.1,0,0,0.3,0,0,0.1,0.2,21.4,0.9,0.1,0.4,0.1,0,0.4,0,0.6,0,0,0.8,45.2,0,0,2259.1,0,4213.3
"DOM_C25",8.9,0.1,0.4,1.6,0.4,12.9,5.2,16.4,7.1,14.1,6.8,1.1,64.4,7.7,31.6,491.5,7.2,57.1,235.5,1375.8,22,73.5,16.9,5.7,115.2,75.5,14.7,0.2,0.8,10.1,1.9,2.7,1.1,1.3,2.2,1.9,14.3,63.2,15.8,10.1,2.7,5.3,1.3,4.1,0,138.2,0.6,10.4,176.6,58.6,0,2.1,2905.9,0,6100.5
"DOM_C26",2.1,0,0.1,0.2,0.1,2.4,0.9,0.7,1.2,1.4,13.7,0.7,20,0.9,2.6,18.5,725.3,62.1,33.7,88.1,3.1,17.9,7.2,2,16,80.9,3.6,0.1,1.8,1.7,0.4,3.2,1,9.5,39.1,6.2,9.4,14.6,19.2,19.2,17,4.7,2.1,6.8,0,218.2,0,6.3,179.8,57.2,0,3.5,4763.8,0,6490.3
"DOM_C27",4.8,0,0.1,0.4,0.1,4.9,2.6,1.5,1.8,2.1,2.5,0.7,7.3,2.9,3.9,26.4,47.4,260.1,33.8,187.8,2.7,23,102.5,2.9,66.2,64.2,8,0.3,0.3,1.6,0.4,2,0.8,9.8,6.3,3.1,10.6,17.8,9.4,4.6,1.9,2.8,0.9,2.4,0,141.4,0.5,7.9,165.1,27.5,0,3,2993.7,0,4274.7
"DOM_C28",12.1,0,0.4,1.4,0.3,5.8,2.1,2.9,3.3,3.7,4.4,1.2,10.8,3.7,7.9,88.8,4,34,178.3,105.6,2.2,34.2,9.5,5.4,30.2,53.6,9.5,0.4,0.8,3.4,0.8,2,0.9,0.9,3.9,2.5,7,16,11.2,22.9,2.8,10,0.8,1.3,0,47.3,0.6,7.2,841.1,27.1,0,1,3694.6,0,5322
