"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",535.6,1.1,4.4,4.6,0.3,1981.1,77.2,528.6,50.4,5.6,16,3.8,7.3,5.8,6.7,4.8,3.9,2,4.7,11.5,1.3,12.6,15.3,5.2,39.5,133.3,7.8,0.1,0.7,5,0.3,183.1,2.8,1.6,0.8,3.2,13.2,12.2,29.8,4.3,4.3,12.4,28.5,8.2,0,1182.9,3.8,31,146,41.6,0,34.2,488.1,0,5708.4
"DOM_A03",0.6,0.2,0.1,0,0,4.1,0.1,0.1,0,0.4,0.2,0,0,0.1,0.9,0,0,0.1,0.1,0.1,0,0.1,4.9,0,1.1,0.3,0.1,0,0,0.1,0,0.3,0,0,0,0,0.3,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0,6.8,0.1,0.4,2.5,0.3,0,1.5,31.8,0,58.7
"DOM_B05_06",12.1,0.1,12.4,2.3,0.9,10.8,3.3,1.6,4.9,91,35.5,0.7,3.8,20,142,4,2.1,1.4,6.5,6.5,0.7,1.7,802.5,1.6,16.3,11.9,6.9,0,0.6,7,0.2,1.9,0.7,0.9,0.4,1.8,10.4,2.8,2.4,10.6,9.3,3.9,1.3,1.2,0,128.8,0,2.2,10.6,11.4,0,4,272.2,0,1688
"DOM_B07_08",3.8,0.1,1.1,16.8,0.7,6.7,0.4,0.8,0.9,1.8,16.6,0.2,0.8,105.5,47.7,1.6,0.9,1.8,1.1,1.3,0.4,1.6,26,5.2,132.3,6.2,2.6,0,0.1,2.3,0,0.5,0.2,0.2,0.1,0.3,5.1,3.4,1.3,2,0.7,0.8,0.5,0.9,0,22,0,0.5,17.5,3.9,0,2.4,66.5,0,516.1
"DOM_B09",6.8,0.1,0.8,0.2,0.4,0.4,0.1,0.1,0.1,23.1,1.6,0.1,0.4,1.4,1,0.3,0.1,0.1,0.1,0.2,0,0.1,27.7,0.1,5.4,0.7,0.6,0,0.1,0.9,0,0.1,0,0,0,0,0.3,0.2,0.8,0.2,0.1,0.1,0,0.1,0,1.8,0,0.8,0.6,0.3,0,0.1,4.1,0,82.6
"DOM_C10T12",767.5,3.7,2.2,1,0.1,1961,13,2.8,7.6,3.9,54.1,3.7,31.3,10.9,8.3,9.3,7.8,4.7,8.4,16.5,0.8,9.2,10.2,4.5,21.9,164,21.2,0.4,4,6.5,0.5,452.8,3.6,1.7,2.2,3.8,18.3,22.4,41.9,31.8,41.5,70.5,12.1,8.6,0,5612.3,1.9,19.5,34,78.9,0,106.3,1036.3,0,10761.3
"DOM_C13T15",16.1,0.2,4.9,0.8,0.2,10.2,385.4,3.3,26,1,14.7,33.8,46.3,4.8,2.2,8.5,5.9,13.8,9.5,271.8,2.5,129.9,5.2,2.9,18.7,67.2,19.8,0.1,0.3,2.7,1.8,7,9.8,0.4,0.8,1,34.8,7.8,13.7,15.3,5.1,36.5,5.6,13.8,0,712.9,0.5,5.8,19.4,18.9,0,33.2,739.2,0,2791.8
"DOM_C16",43.2,0.2,7.7,3.7,0.3,12.7,3.8,507.4,123.1,0.9,13.3,4.9,19.6,44.2,21.2,24.2,5.6,8,13.6,153.8,2.2,181.8,6.3,6.5,292.9,74,14.5,0,0.4,5.5,1.5,6.8,7.3,2.1,1.8,1,184.2,33.1,14.2,2.5,6.6,5.2,9.3,14.9,0,52.5,0,1.8,8.6,16.8,0,4.5,551.3,0,2521.6
"DOM_C17_18",9.6,0.1,1.8,1.2,0.1,75.7,11.7,15.6,466.5,0.7,19.1,5.8,20.8,45.3,11.4,11.9,11.6,11.6,14.2,24.6,0.9,20.9,12,3.8,26.7,95.6,12.9,0.3,0.8,29,2.9,17.3,229.1,3.7,10.1,48.3,38.6,159.4,52.3,18,43.2,17.3,23.2,15.2,0,314.3,0.1,11.3,18.7,18,0,11,778.3,0,2792.4
"DOM_C19",90.6,1.3,5,3,0.5,9.8,9.6,17.4,16.3,25.8,245.2,2.8,25.2,55.6,55,26.8,7.3,11.1,22.3,25.1,1.3,13.5,101.3,24.2,133.3,265.5,227.6,1.8,79,23.3,3.7,1.4,4.4,14.9,5.3,10.4,49,43.5,33.9,59.9,6.2,15.3,6.6,11.1,0,80,0,1.3,1.1,3.1,0,8.7,80.6,0,1966.5
"DOM_C20",95.2,0.3,5.3,4.2,0.3,44.7,61.5,12.4,38.7,34.6,355.1,19.1,435.1,73.2,17,27.3,24.6,26.3,22.2,100.2,3,33.7,29.9,9.5,66.4,55.7,19.5,0.2,5,3.6,0.4,5,4.9,1.7,1,2.7,53.3,17.1,15.9,21.6,5.9,19.5,5.1,19.6,0,412.5,0,13.6,27.4,19.3,0,8.6,1287.6,0,3566.5
"DOM_C21",3.9,0,0.8,0.2,0,5.1,5,0.5,2.2,1,5.3,27.8,7.5,1.7,1.1,1.5,2,1.2,1.6,15.7,0.5,1.9,4.7,1.1,5,9.1,1.2,0,0.1,0.7,0,0.7,0.5,0.2,0.2,0.4,6.5,4.3,1.4,1.2,0.9,116.6,0.7,1.7,0,130.3,0,265.6,20,4.8,0,5,214.4,0,883.8
"DOM_C22",20.8,0.3,29.2,3.4,0.9,88.6,19.6,10.9,13.1,7.9,51.4,12.5,581.8,45.4,11.3,103.7,105.4,103.8,107.2,855.5,40.2,86.7,4.9,12.5,252.2,85.8,49.3,0,0.4,4.7,1.3,4.5,3.3,0.8,1.1,1.1,171.5,31.2,11.6,1.7,2.8,10.2,2.4,3.9,0,195.6,0,4.1,60.4,29.8,0,2.9,1546.6,0,4796.2
"DOM_C23",8.3,0.4,5.7,8.5,0.6,54,22.2,17.4,9,3.1,20.6,4.1,28.9,759.8,45.4,21.6,13.9,21.7,24.1,51.2,2.4,40.3,12.7,9.4,1193.5,41.1,15.4,0.2,0.7,5.5,0.2,5.8,2.4,0.9,0.9,1,260.4,22.8,7,2.7,2.3,5.2,2.3,2.6,0,142,0,4.9,44.2,28.6,0,3.4,1488.6,0,4470
"DOM_C24",5.4,3.7,18.6,2,0.8,4.8,5.2,5.8,2.4,0.4,4.9,0.2,38.9,39.6,1088.9,662.9,21.9,241,525.7,423.3,38.7,124.7,21.7,53.3,299.9,68.9,14,0.5,0.1,1.7,0,0.4,0.6,0,0.2,0.1,14.2,9.8,3.7,0.5,0.8,0.7,0.6,0.8,0,1,0,0,44.7,30.6,0,0,1510,0,5338.6
"DOM_C25",20.6,0.2,46.1,11.2,2.3,41.3,13.3,33.6,20.1,5.1,28.9,3.8,61,78.1,87.4,840.1,154.9,96.4,433.2,319.6,20.8,122.6,66.7,13.6,412,124.8,22.2,0.2,4.3,6.5,1,5.2,3.9,2.2,2.9,4.3,127.9,65,14.6,14.6,7.1,15.1,4.4,6.8,0,149.9,0.1,6.5,477,33.8,0,3.1,2156.2,0,6191.9
"DOM_C26",12.4,0.1,3.9,1.3,0.1,16.8,2.5,2.9,2.3,3.3,8.3,1,14.1,8.3,5.1,18.2,335.2,100.3,78.7,104.6,18.3,76.5,36.5,5.2,78.5,58.3,22.3,0.2,4.6,1.6,3.2,15.1,13.8,97.9,25.9,38,19.7,53.7,8.1,11.4,28.8,24.3,8.5,26.8,0,403.1,0.8,16.8,525.8,22,0,12,3004.7,0,5381.9
"DOM_C27",20.7,0.1,11,2.2,0.3,14,4.8,2.8,3.2,3.3,7,1.9,12.4,13.2,8.9,33.8,60.6,225,102.8,331.8,23.2,93.7,101.8,5.2,204,49.3,24.4,0.2,8.2,2.5,2,6.6,1.9,6.7,2.8,1.7,61.1,20,7.3,14.8,4.5,13.8,4.5,5.2,0,260.5,0,5.6,418.4,16.2,0,6,1576.4,0,3808.5
"DOM_C28",27.8,0.7,20.7,4.8,0.7,20.8,12.4,6.1,8.4,3.9,12.8,2.1,17.5,29.9,24.6,96.8,58,63.8,157.2,163.6,18.3,102.3,46.7,7.1,137.2,49.7,26.7,0.3,9.4,3.9,1.2,5.7,2.2,2.9,2.3,1.9,42.4,26.4,8.1,14.6,4.7,16.4,3,5.8,0,105.2,0.1,11.6,2040.3,27.3,0,3.4,1852.5,0,5312.2
"DOM_C29",33,0.6,6.7,3.6,0.4,18.5,17.6,8.9,5.7,2.5,8.2,3.7,27.1,28,14.3,76.1,59.2,201.2,119.9,1985.7,14.1,62,38,11.9,148.9,356.3,76,0.2,3.1,9,3.3,8,5.8,5.5,5.6,6.5,43.1,30.1,18.1,9.3,9.3,14.5,11.2,9.1,0,824,0.1,61.4,1959.6,76.1,0,15.5,6792.1,0,13248.7
