"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",110,0,0,0,0,240.6,0,5.9,0,0,3.6,0.1,0.1,0,0,0,0,0,0,0,0,4,0,0,0.1,0.1,0,0.1,0,0,0,26,0,0.1,0,0,0,0.3,0.1,4.3,0.1,0.6,0.2,0.1,0,137.8,0,1.3,2.4,0.2,0,24.8,192.6,0,755.9
"DOM_A03",0,0.8,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0.5,0,0.1,0.1,0,0,7.8,0,0,0,-0.1,0,1.7,8.9,0,28.8
"DOM_B05_06",0,0,0,0,0,0,0,0,0,9.3,0,0,0,0.2,0,0,0,0,0,0,0,0,1.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2
"DOM_B07_08",0,0,0,0.3,0,0,0,0,0,6.1,0,0,0,1.9,1.3,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,0,41.5
"DOM_B09",0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
"DOM_C10T12",56.3,0.2,0,0,0,196.1,1.4,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.5,7.3,0.2,8,0,0.1,0,168.7,1.3,1,0,0.1,0.3,0.2,0,2.8,1.9,5.3,5.6,1,0,366.1,0,0,2,-0.6,0,71.5,397.2,0,1296.2
"DOM_C13T15",1.5,0,0,0,0,1.1,29,0.3,0.5,1.7,0,0,0,0.1,0,0.2,0,0,0,0.1,0,1.6,0.3,0.1,2.3,1.7,0,3.4,0.8,1.6,0,2.6,0.5,0.1,0,1.1,0,0,0,7.5,0.2,0.2,1.4,0.1,0,114.9,0,0,0.5,-0.4,0,19.6,68.6,0,263.6
"DOM_C16",3.6,0,0,0,0,0.7,0.3,32.8,0,0.3,0.3,0,0,1.2,0.1,0.1,0,0,0,0.1,0,10.1,0.2,0,68.5,0.7,0,1.4,0.1,2.3,0,3.5,2.9,0,0,0.1,0.8,0.3,0.1,3.3,0,0,0.5,0,0,3.4,0,0,1.2,-0.2,0,3,1.8,0,143.6
"DOM_C17_18",0.1,0.8,0,0,0,4.9,0.4,0.1,17,1.7,1,0.8,0.2,1.4,0,0.1,0,0,0.1,0.1,0,0.2,0.5,0.1,1,18.4,0.1,24.1,1.9,5.1,0.1,2.3,8,0.4,2.2,6.9,0.2,4.8,0.4,2.9,0.5,1,3.1,3,0,3.3,0,0,0.2,-0.1,0,4.8,21.3,0,145.3
"DOM_C19",1,0,0,0.3,0,0.2,0.1,0.1,0.1,0.6,0.1,0,0.1,1.1,0.1,0.1,0,0,0,0,0,0.1,0.2,0.1,1.6,3.6,0.7,34.5,2,2.4,0.1,0.4,0,0,1.2,0.4,0,0.7,0.3,0.8,0.1,0.1,0.1,0.3,0,8.5,0,0,0,0.1,0,11.3,48.8,0,122.4
