"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",436,2,13.1,0,1.3,1717.3,35.1,0.2,3.3,0,6.6,0.4,8.4,0,0,0,0,0,0,0,0,0.5,0,0,1.3,211.5,0,0.1,0,0,0.1,65.2,3.7,1.5,0,0,0.1,0.1,0.1,33.7,11.3,9.2,9.1,0.4,0,6537.3,0,226.3,230.7,34.1,0,20.6,4.6,0,9625.4
"DOM_A03",16.1,0,0,0,0,37.3,0,0,0,0,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,41.9,0,0,0,0,0,0,0,2.1,3.8,5.5,0,0,0,454.6,0,0,0,2,0,2.4,1,0,568.8
"DOM_B05_06",0,0,10.8,12.8,0.3,1533.9,335.7,46.3,223.2,3052.9,90.8,0.4,305.5,393.9,456.9,291.1,15.6,231.9,115.9,56,18.2,175.3,856.3,4.5,660.9,0,25.8,1.4,106.7,70.1,5.7,50.7,72,370.8,31.7,0.1,1.5,4.3,37.3,0.8,45.6,78.1,13.5,3.3,0,510.3,0,0,0,2054.5,0,0,54801,0,67174.3
"DOM_B07_08",0.3,2.6,0.2,3.6,0,4.8,0.1,0,3.4,0,138.8,1.3,0.2,320.7,87.6,1.3,0,1.3,0,0,0,0.9,23.3,10.7,180.3,4.5,0,0,0,1.1,0.2,0.3,0.1,4.3,0.3,0,0,0.2,0.1,0.3,0.1,0.1,0.4,0,0,0,0,0,0,3.5,0,0,31.4,0,828.5
"DOM_B09",0,0,0,0,0,0.3,0.1,0,0,0.9,0.2,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.3,0,203.3
"DOM_C10T12",66.7,1.3,7.4,0,0.8,94.2,6,0,0.2,0,1.3,0.1,0,0,0,0,0,0,0,0,0,0,2.4,3.6,5.6,2.5,0,0.1,0.1,0,0,55.5,6.3,0,2.1,0.6,3.9,4.1,13.4,5.9,3.7,5.5,0.3,5.9,0,8349.8,0,0,0,8.1,0,109.1,440.2,0,9206.4
"DOM_C13T15",1.6,1.8,1.7,0,0.1,3.2,88.5,0.1,2.8,0,4.4,0.2,2.7,1,1.3,0.1,0.1,0.4,0.5,0.4,0,6,0,2.1,9.2,8,0,0,5.2,0.3,0.8,10.7,1.3,11.2,0,0,0,1.7,2.2,17.1,3.5,13.8,2.3,7.3,0,1892.9,0,0,17.1,-22.4,0,34.8,119.6,0,2255.6
"DOM_C16",10.6,1.9,1,0.8,0.1,25.9,9.5,55.1,27.9,0,4.3,0.1,1.7,8.3,2.4,2.8,0.2,2.6,0.7,0.1,0.2,51,0,0.5,123.4,9.1,0,0,0.1,7.7,0,12.3,1.1,0.7,0,0,0,0.6,0.6,1.8,0.1,0.3,1.2,11,0,0,0,0,8,-1,0,2.3,24,0,411.2
"DOM_C17_18",1.5,0.1,0.8,0.1,0.1,16.7,1.8,0.5,41.8,0.3,12.1,0.8,1.5,2.3,0.6,0.2,0.1,0.8,0.3,0.1,0,2.2,1.3,2.7,0.5,13.6,0.1,0,0.3,3.1,0.3,3.9,39,4.5,1.6,3.4,1,34.3,17.3,27.6,6.4,11.7,7,7,0,1289.4,0,6.6,0,-5.1,0,8.5,195.9,0,1766.9
"DOM_C19",254.9,36.9,107,17.1,6.7,44.5,13.2,7,15.5,719.6,956.1,11.3,19.5,74.2,37.6,4.9,0.4,3.9,5.7,0.4,0.4,15.6,218.1,26.1,70.7,163.8,122.6,11.7,604.9,57.4,3.7,86,5.6,41.5,0.4,2.5,1.3,6.7,9.9,290.5,185.5,125.8,5.1,21.1,0,1859.8,0,0,0,50.7,0,66.9,4599.2,0,10989.7
