"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",6883.3,2.9,0.8,0.1,0.3,4073.4,187.6,335.3,20.6,2.1,13.4,0.5,2.2,1.9,0.1,0,1.7,0.4,1.1,0.1,0.9,29.7,1.5,1.1,9,270.2,11.7,0.6,0.6,4.1,0,340.6,0.7,0.1,1.6,1.5,0,53.3,5.9,0.2,1.4,1.4,3.3,19.1,0,7665,0,996.1,163.1,0.4,0,15.3,588.8,0,21715
"DOM_A03",0,3.5,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.1,0,15.3,0,0.1,0,0,0,0.6,0.6,0,38.3
"DOM_B05_06",0,0,555.8,0,5.8,1,0,0,0,1151.9,7.1,0.1,0,0.9,35.2,0,0,0.1,0,0,1.4,0.3,2784,1.1,0.1,2.3,111.7,0,0,0,0,6.6,0.4,0,0,0,6.7,1.9,0.2,0,9,11.8,2.7,3,0,169.2,0,0,34.2,0,0,0,46,0,4950.8
"DOM_B07_08",0.1,0,5.9,33.8,4.7,3.9,2.1,0.1,0.7,0.3,56.3,0.7,1.2,223.5,47.9,2.3,0.3,7.2,4,0.5,0.2,0.1,0.7,0.5,50,20.9,3.3,0,0,0,0,0.2,0.1,0,0,0,0.8,5,2.2,0,0,0,0.6,1.3,0,18.2,0,0,3.2,0,0,0,22.9,0,525.5
"DOM_B09",6.7,0,228.6,17,66.5,6.1,0.2,0.7,1.9,59.5,7.9,0.1,0.7,16,17.8,4.5,0,0.1,0.4,0,0,0.2,89.1,1.3,108.9,0.5,9.6,0.1,0,5.3,0,0.2,0,0,0,0,1.4,0.4,0.4,0.9,0.1,0.2,0.3,0.2,0,0,0,0,0,0,0,0,178.3,0,832.2
"DOM_C10T12",277.4,2.5,2.5,0.5,0.3,4245.9,73.2,5,52,1.2,25.1,16.8,7.6,4.9,35,10.3,0.6,7.4,4.7,9.9,8.3,14.4,19.5,34.1,52.5,2592.8,41,4.4,12,81.7,4.5,807.1,35.8,24.4,19.1,76.4,24.7,48.6,35.1,76.2,57.3,171.8,106.7,216.6,0,16612.9,0,183.9,0,0.2,0,57.9,301.8,0,26504.6
"DOM_C13T15",42.1,0.1,23,0.8,1.6,118.9,771.5,8.6,6.7,3.4,26.5,2.8,8.1,20.6,18.6,5.1,4.7,10.4,6.2,73.8,7.3,76.5,10.7,12.6,40.7,500,60.4,0.7,1.2,7.8,2.5,98.8,8,8.4,3.6,2.2,27.3,11.5,5,11.5,22.5,182,27.1,52,0,2270.4,0,0,0,3.7,0,28.8,3613,0,8249.6
"DOM_C16",26.2,0,0.7,2.4,1.2,71.5,3.9,653.4,26,1.7,14.4,2,4.6,16.1,9.2,2.6,0.5,5.6,7.4,10.4,14,595.7,0.8,2.2,718.5,278.3,17.4,1,0,0,0.4,20.9,1.3,2.1,6.6,3.3,73,7.2,6.2,36.4,19.4,6.8,4.3,15.2,0,101.5,0,0,1.1,-1.5,0,2.1,799.7,0,3593.8
"DOM_C17_18",5.8,0,2.6,0.7,0.6,182.5,47.4,8.4,324.3,1,16.5,2.9,2.6,23.1,5.3,3.2,10.1,6.7,5.7,9.9,1.7,29.7,3.3,19.3,17.2,104,22.8,0.2,2.2,2.4,4.1,17,230.5,21.9,15.3,69.5,5.8,67.7,24.8,106.5,295,72.7,71.4,107.9,0,492.1,0,2.2,0,0.1,0,6,130.1,0,2602.8
"DOM_C19",146.4,0.4,16.6,12.6,19.9,61.9,35.4,13.4,19.7,26.9,55.9,0.9,20.2,31.6,189.6,7.6,8.9,4.3,18,24.7,12.4,26.2,16.7,21,13.7,109.5,105.4,5.8,13.8,13.4,3.1,36.1,7.3,18.1,9,56.1,3.9,44.3,24.1,17.1,10.8,20.4,15,36.5,0,2540.3,0,0,0,1.4,0,18.1,1297.8,0,5212.2
"DOM_C20",294.4,0.6,18.8,3.1,5,128.6,140.7,44.3,63.6,28.3,443.9,27.5,101.6,51.9,56.8,23.3,26.1,38,19.5,91.3,12.4,59.2,18.7,16.8,176,130.9,77,3.5,7.8,2.5,7.3,44.1,14.6,6.7,13.9,21,61.6,44.5,30.6,40.8,18.6,395.7,12.2,34.4,0,413.3,0,0.1,0,0.3,0,5,1180.5,0,4457.2
"DOM_C21",0.6,0,0.2,0,0,1.3,1.4,0,0,0,0,3.2,0,0,0.6,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,1.6,0.1,0,0,47.9,0,0,0,449,0,168.3,0,0,0,1.7,35.8,0,712.6
"DOM_C22",81.8,0.7,41.3,4.8,3.2,191.3,85.6,5.7,20.9,5.9,43.5,5.5,661.9,51.7,37.5,9.8,81.1,30.8,57.2,142.6,28.9,64.9,9.6,9.9,198.1,173.8,328.3,0.3,2.9,3.9,0.9,30.4,6.3,34.7,6.9,3.1,62.8,23,20.2,47.5,18.1,78.7,5.5,19.2,0,382.9,0,1.2,1.5,-0.6,0,0,574.8,0,3700.1
"DOM_C23",29.1,0.2,43.1,13.1,8,123.8,14.1,19.8,5.7,15.5,31.5,12.7,15.8,751.3,187,22.8,12.5,54.1,35.8,83.7,17.2,35.2,37.4,40.6,2053.4,256.4,211.8,0.3,0.9,3.5,0,102.1,8.1,2.2,0.9,16.9,319.6,30.1,14.2,119,84.3,140.3,44.2,128.9,0,156.7,0,0,0.6,-0.1,0,0,195.2,0,5499.4
"DOM_C24",36.9,0,108,13.2,14.5,30.6,14.7,4.8,4.4,6.2,35.1,0.9,34.7,137.9,1786.1,569.2,92.2,117.9,312,435.5,225.5,61.3,78.1,29.5,1240.7,54.1,217.1,16.7,0,0.2,0,2.5,2.5,21.4,0.9,0,159.3,22,12,61.7,4.2,0.1,5.3,13.9,0,9.3,0,0,1.6,-4.3,0,0,2430.2,0,8420.8
"DOM_C25",266.2,0.5,71.6,14.7,13.7,69.9,40.4,23.8,36,13,64.1,8,89.2,89.3,216.2,599.6,90.8,147.9,152.8,107.3,75.2,105.5,60.4,26.2,566.5,161.5,220.5,10.5,12,92.5,0,17.3,6.3,22.5,11,1.6,115.6,42.8,52.4,49,6.7,27.3,16.3,44.1,0,211.6,0,10.4,1225.2,-350.5,0,0,113.4,0,5068.6
