"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",12838.9,0,7.2,3.9,0,29209.7,297.4,5457.6,2770,0,103.4,0,132,0,0,0,0,0,8.2,0,0,8.4,66.8,6.8,1837.6,5.3,0.2,0,0,0,0,934.7,6,0,0,12.8,0.1,18.5,12,710.4,362.8,90.5,81.3,59.9,0,19855.4,0.6,3.2,1380.4,1413.6,0,292.1,9811.1,0,87799.4
"DOM_A03",0.3,5,0,0,0,439.9,8.3,0,0,0,8.4,3.4,3.6,0,0,0,0,0,0,0,0,0.7,4.4,0.6,31.5,0,0,6.8,0,0,0,170.1,6.4,0.2,0,0,0,1.4,0.4,0.3,0,17.8,7.4,7.1,0,1225.1,0,0,0,26,0,12.2,197.1,0,2184.3
"DOM_B05_06",0.9,0.2,10.8,0.1,0,6.3,0.5,0,3.1,248.8,11.4,0.1,0.2,4.9,73.1,0.3,0.2,0.1,0.2,0.4,0.1,0.3,262.6,0.3,2,3.8,2.8,0.4,0.5,0.3,0.1,0.8,0.3,0.2,0.1,0.3,0.3,1,1,45.5,1.6,0.8,0.3,0.3,0,153.9,0,0,0,9.6,0,0.2,10.3,0,861.2
"DOM_B07_08",104,6.9,0,189,0.2,85.4,25.8,0.3,94,1.3,418.2,2.5,27.5,1234.3,237.1,77.2,13.8,16.8,25.8,11.3,4.4,25.7,5.1,25.5,1587.9,18.8,0.5,0.2,1.1,0.7,1.3,29.4,0.7,3.4,0.8,6.8,0.3,18.9,11.7,0.2,0,8.6,1.5,5.2,0,192.1,0,0,0,56,0,0,570.2,0,5148.5
"DOM_B09",0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8,0,54.3
"DOM_C10T12",5784.4,3.4,1.9,18.7,0,24127.8,701,2.2,123.4,27.6,993.2,100.7,38.9,11.5,47.1,59.7,42,17.2,39.5,20.7,5.8,119.1,22.8,60.5,94,974.9,96.2,38.8,121.9,39.1,16.3,10093.4,161.1,43.6,45.4,62.7,200.2,707.4,265.2,506.3,2191.1,2335.8,341.9,126.3,0,76684.4,0.1,1.3,0,2003.8,0,1078.1,19220.3,0,149818.7
"DOM_C13T15",85.3,36.3,0.9,5.7,0.1,41.7,6977.3,0.9,117,4.5,219.6,38.6,119,44.9,41.2,29.8,86.8,31,55.7,393.3,42.3,497.7,4.1,26.1,476.1,419.3,15.2,10.4,5.3,5,15.2,78.5,106,58.2,0.7,37.4,40,20.9,11,227.4,88.9,175.7,84.8,64.8,0,20375.6,0,0.4,15,531.1,0,572.4,7374.8,0,39709.7
"DOM_C16",489.5,3.4,0,53.6,0.1,318.1,27.4,549.1,293.7,1.9,58.2,26.5,46.9,329.9,81.3,113.3,53.4,27.6,83.8,119.1,56.5,1926.1,1.7,39.1,3620.5,208.1,7.7,6.9,4.3,40.5,0.3,24.7,147.1,14.4,5.9,5.1,58.7,46.2,19.5,8.7,24.2,1,72.2,98.1,0,663.1,0,0,0,137.1,0,39.5,1410.7,0,11364.7
"DOM_C17_18",92.1,10.3,0,41.2,0.2,1727.8,273.1,19.7,7340.1,20.8,814.6,291.4,249.5,354,37.8,106.4,229.1,101.7,178.6,114.6,33.8,204.9,27.5,214.2,336.5,3387,70.2,16.7,10.8,175,6.6,114.3,4144.2,116.7,175.9,873,481.4,3358.5,1661,654.1,453.1,400.7,228.8,351.8,0,2458,0.5,4.9,0,599.7,0,114,5174.2,0,37851
"DOM_C19",588,185.3,3,79,1.1,249.7,78.6,5.3,49.2,2707.3,924.3,6.5,37,160.4,383.3,73.4,90.3,29.6,109.7,106,24,73.2,973.4,100,861.5,1678.8,2345.3,382.8,403.6,245,36.1,126.7,118.9,108.6,68.7,110,56.1,315.2,206.3,170.1,73.9,101.2,88.6,57.6,0,7252.3,0,0,0,187.7,0,220.7,1346.6,0,23599.8
"DOM_C20",3860.8,2.2,2.7,91.5,0.8,320.4,899.9,21.8,922.4,563.6,7227.2,607.6,3514.2,394.9,490.2,638.8,162.5,476.4,376.3,657.3,82.2,594.3,78.4,102.7,1144.7,395.9,53.7,18.6,12.2,16.3,9.1,56.7,302.9,27,30.5,21.2,78.3,413.7,121.8,116.4,144.7,929.6,93.1,384.6,0,7317.5,395,65.4,0,771.5,0,63.6,19516.1,0,54589.3
