"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",0.2,0,0,0,0,7.4,0.4,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0,0,2.6,0.9,1,12.6,2.5,6.4,15.7,0,0.3,22.1,0.1,0.8,0,0.4,0.5,0.4,0.7,0.8,1.2,1.1,1.2,2.3,0,213.5,0,0.3,1.9,12,0,0.2,1.8,0,312
"DOM_A03",0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,1.2,0.2,1.4,3.3,0,0.1,4.1,0,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0,33.2,0,0,0.2,2.1,0,0.1,1.3,0,49.6
"DOM_B05_06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_B07_08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_B09",1,0.5,0,0,2.2,2.2,1.2,0.2,0.7,0,0.1,0,0,0.2,0.2,0.1,0,0.2,3.4,0.1,0.1,0,0.2,0.1,0.1,0.8,1.3,0,0.9,0.3,0.3,0.1,0.1,0,0,1.5,0.5,1.9,1.2,0.3,1.5,0.5,0.1,0.3,0,0.1,0,0,1.7,0.3,0,0,10.4,0,37.3
"DOM_C10T12",7.6,1.2,0,0,0,287.9,87.9,13.2,85.5,4.5,34.3,13.6,0,2.4,2,2,7.7,12,10.4,2.2,1.1,0.5,33.7,21.5,149.8,1021.2,49.8,125.6,163.6,2.8,27.9,245,11.4,67.1,5.6,84.8,79.2,39.9,54,28.8,35.8,97.9,41,117.3,0,3081.7,0.1,0.1,114.1,151.6,0,112.7,3136.2,0,9676.3
"DOM_C13T15",0.1,0,0,0,0,4.2,171.8,0.4,1.9,0.1,0.6,0.2,0,0.3,0.3,0.5,0.9,1.7,1.3,1,0.4,0.2,0.9,2.1,2.6,144.6,7,6.5,9.2,0.4,4.3,1.8,1.2,8.9,0.8,14.5,11.1,4.8,9.2,5.1,3.7,3.9,3.4,14.7,0,1264,0,0.1,23.4,400.4,0,15.6,2459.8,0,4610
"DOM_C16",2.4,0.3,0,0,0,23.3,0.3,0,0.2,0,0.1,0,0,0.1,0.1,0.2,0.2,0.6,0.4,0.2,0.1,0.1,0.8,1.5,72.7,22.6,8.2,25.1,5.6,0.6,1.5,1.4,0.6,4.3,0.1,1.8,2.1,1,1,2.1,4.6,29.3,2.3,5.2,0,271.4,0,0,68.1,56.6,0,2,90,0,711.3
"DOM_C17_18",1.7,0.4,0,0,0,142.9,46.3,0.6,47.1,0.2,2.2,1,0,2.2,0.2,0.4,4,7.7,3.5,0.8,0.3,1,1,2.3,20.7,199.8,6.1,7.1,6.5,0.4,3.1,1.1,3.6,9.6,0.6,22.1,11.3,5.8,4.8,3.3,7.3,27.9,4.2,10.2,0,183.8,0.1,0.1,9.8,16.6,0,16.8,1606.2,0,2454.9
"DOM_C19",0,0,0,0,0,0.4,0.3,0,0.3,8,11.5,1.2,0,2,5.1,3.1,0.7,2,1.6,0.7,0.3,0.2,0.4,0.9,0.2,208.4,2.1,4.1,5.6,0.3,0.4,0.3,0.2,0.7,0.1,4.3,2.5,1,2,5,2.2,0.5,0.6,1.8,0,85.8,0,0.1,1.6,17.3,0,0.4,4.6,0,390.8
"DOM_C20",0.2,0,0,0,0,3,2.7,0.7,8.2,6.8,72.3,10.8,0,8.1,3,3.1,15.2,36.2,12.4,4.1,1.4,1.4,0.3,7.8,0.9,157.5,0.6,1,1.4,0.2,0.4,1.5,1.9,1.3,0.2,4.3,4.9,2.6,4.2,5.1,11.7,5.4,4.9,19.3,0,244.6,0.1,0.1,20.5,113.9,0,2.1,297.8,0,1106.3
