"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",278.3,3,1.8,0.4,0.8,2457.9,11.7,290.5,61.7,1.2,46.6,0.2,1,1,0.6,0.9,0.5,0.5,0.7,0.2,0.6,1.4,3.3,1,105.5,45.5,1.7,0.6,0.9,4.4,0.4,70.8,6.8,1.9,5.2,4.1,1.9,15.5,22.4,56.3,8.7,38.2,4.8,3.7,0,1640.8,0,0.5,43.7,193.3,0,18.4,202.4,0,5664.4
"DOM_A03",3.4,1146.3,1.8,0.3,0.2,3260.9,0.3,1.3,0.3,0,1,0.7,0.3,0.7,0.4,0.8,0.4,0.4,0.5,0.1,23.8,1,2,0.5,1.5,9.2,0.3,9,0.2,2.6,0.1,86.6,4.9,0.5,4,2.4,0.6,3.9,2.6,5.9,4.9,39.9,1.2,0.2,0,180.2,0,25.1,194.7,449.4,0,4.8,6206.9,0,11689
"DOM_B05_06",50.8,63.1,250,59,191.7,45,1.2,7.2,7.1,2445.3,185.7,37.7,5.4,114.7,104.2,15.2,11.4,4.9,126.4,5.4,145.5,65.4,117.5,46.9,293.1,310,289.3,788.9,284.2,186.1,11.7,27.4,28.1,12.2,26.2,8.2,95.4,71.7,115.2,67,21.8,69.1,29.9,12.9,0,756.9,0,0.3,1760.4,529.8,0,30.7,55453.1,0,65386.2
"DOM_B07_08",6.2,4.5,15.8,14.5,97.6,8.5,0.3,5.6,3,0.5,36.1,24.1,2.5,223.2,15.3,2,1.1,1,6.2,0.3,23,3.7,0.3,2.7,205.9,8.3,5.6,5.9,0.8,6.2,0.3,0.9,0.8,0.2,1.3,0.4,2.8,3.3,4.3,13,0.6,5.8,6.5,0.5,0,53.8,0,0.6,488.1,42.3,0,0.4,366.4,0,1723.1
"DOM_B09",2.8,31.1,4422.3,138.6,2872.4,10.6,0,0.5,5.7,1638.5,27.1,0.3,0.8,71.7,246.4,8.2,0.1,0.3,3,0,0.3,2.2,104.8,5.9,566.7,8.2,14.4,10.5,2.4,6.5,0,0.6,0,0,0,0,14,18.3,3.5,10,0.5,4,0.8,0.5,0,0,0,0,0,0,0,0,997.1,0,11251.8
"DOM_C10T12",778.6,1827.4,13.8,3.2,5.8,6132.2,10.1,10.8,1.9,1.2,7.2,4.4,2.4,4.5,2.8,6.7,3.7,3.4,4.3,0.9,4.4,9.8,16.4,3.5,18,66.6,2.6,60.7,1,19.9,1,1313.4,38.8,3.3,33,18.2,4.8,29,22.5,76.4,41.6,328.8,12.3,0.8,0,10701.8,0,0.7,8.1,1214.3,0,159.9,3942.2,0,26978.8
"DOM_C13T15",2.1,11.1,7.2,1.2,3,9.8,34.5,2.5,1.2,1.9,4.2,0.3,4.6,2,5.3,7.4,1.8,2.3,7.2,1,3.9,17,3.3,11.2,63.4,22,2.2,1.9,2.1,5,0.2,5.6,10.2,1,3.6,0.8,4.8,13.8,9.4,8,5,47.8,35.8,12.6,0,488,0,0.8,25.7,65.1,0,7.9,58.7,0,1047.4
"DOM_C16",2.8,6.4,6.9,1.6,5.2,12.9,0.6,447.7,28.7,0.8,5.4,0.2,1.2,4.2,2.3,13.3,1.5,1.5,4.4,7.4,5.2,28,9.1,16.5,1773,69.4,3.1,5.1,2,5.1,0.5,4.9,4.2,1.8,3.2,2.2,372.5,12.4,8.5,4.4,4.9,13.6,29,10.8,0,51.2,0.7,3.5,149,97.5,0,5.5,265.1,0,3517
"DOM_C17_18",8.7,14.8,6.9,2.2,6.1,81.6,1.6,8.2,237.7,9.4,8.9,2,4.5,5.3,5.4,3.3,3.6,7,3.5,0.5,8.1,6,2.6,17.1,50.1,391.9,7.7,7.9,4.1,9.6,66.6,22.7,180.2,3.2,25.9,25.3,40.5,232.3,87.9,65.3,31.8,33.6,46.6,31.2,0,186.9,0.9,3.4,42.7,75.4,0,18.1,636.7,0,2783.4
"DOM_C19",76.7,80.2,83.3,59.6,187,71.5,3.7,9.4,6.1,129,28,19.5,2.5,116.3,48.4,14.6,4.2,5.4,19,1.9,9.5,19.4,29.3,51.6,286.5,286,330.2,1060.6,359.1,110.3,10.2,33.4,30.9,15.4,20.3,6.9,122.7,55.6,51.1,92.6,29.8,92.3,31.2,16.2,0,1144.3,19.4,16.7,139.7,310.9,0,43,1809,0,7600.1
"DOM_C20",69,26.4,44.2,24.4,70.7,60.8,5.7,40.1,79.4,16.5,508.8,30.2,112.3,43.1,76.9,24,5,6.7,18.3,20,60.8,36,4.6,23.5,271,142.8,29.9,44.8,39.3,15.4,6.6,19.7,18.8,9.3,12.7,7.7,57.4,54.4,78.9,16.3,29.5,59.2,25.9,27.9,0,522.2,7.5,16.3,183.2,154.3,0,14.8,2755.3,0,6028.3
