"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",365.6,8.4,0,0,0,2685,1.5,0,0,0,21.8,0.9,0,0,0,0.1,0,0,0,0,0,0.5,0,0.4,1.1,6,0,0,0,0,0,153.8,2,0,0.3,0.1,1.3,2.8,1.6,3.7,3.2,0.2,10.5,0.1,0,2306.4,0,0,49.2,26.8,0,58.3,1460.9,0,7172.6
"DOM_A03",0,0,0,0,0,11.9,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0.1,0,0.6,2,0,0,0,0,0,0,0,0.5,1.3,0.1,0,0,2.3,0.1,0,8.7,2,1.6,8.4,1.7,0,32.8,0,0,0,0.2,0,0.8,25,0,104.4
"DOM_B05_06",0.1,0,0.1,0,0.4,0,0,0,0,199,0.2,0,0,1.7,0,0,0,0,0,0,0,0,20.6,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2.4,0.7,0,0,0.9,0,230.9
"DOM_B07_08",1.4,2.6,0,25.5,0,7.4,0,0,0,0.7,125.6,0,0.5,103.7,2.5,0.1,1.8,0.1,0.1,0,0.1,687,0.2,0.1,259.7,0.2,0.1,0,0,0,0,0.4,0.5,0.2,0.3,0,0.9,1.1,0.3,2.8,0.2,0,2.3,0,0,0,0,0,0.5,9.6,0,0,561,0,1799.6
"DOM_B09",0,0,11.3,0.6,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.2,0,181
"DOM_C10T12",289.5,1.7,0,1.3,0.1,2168.2,5.1,0,0.4,0.1,42.3,10.3,0.1,0.1,0.1,4.7,0.6,0,0.1,0,0.1,0.4,0,0.8,0.7,27.9,0.4,4,2.9,0,0,977.9,9.1,0.6,6.1,0,6,2.9,1.3,16.5,1.4,9.4,38,1.9,0,9623.7,0,0,0,101.2,0,209,881,0,14448.1
"DOM_C13T15",1.2,0,0,0.6,0,2.5,115.3,0.1,8.8,0.1,6.3,0.3,8.2,0.3,0.8,2.5,1.5,0.6,3.5,1.6,0.4,2.9,0.2,0.4,0.7,4.7,1.2,0.1,0,0.1,0.2,14.8,9.2,0.3,0.5,0.3,1.4,4.2,1.8,27.7,1.8,8.2,39.9,0.2,0,793.7,0,0,1.1,6.2,0,20.5,558.6,0,1655.7
"DOM_C16",8.9,0,0,1.1,0,6.3,1.4,45.5,2.7,0,6.4,0.9,3.1,4.7,3,4.2,2.9,0.8,2.5,1.8,0.2,43.4,0.3,0.1,141.3,2,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0,0.2,0.1,0.7,0.7,0.3,1.7,0.1,0.2,0.4,0.1,0,7.3,0,0,3.7,1.4,0,0.2,28.3,0,329.8
"DOM_C17_18",69.3,0,0,1.7,0,91.9,7.1,4,325.7,0.9,41.9,19.8,22.7,6.4,2.1,5.2,22.4,0.9,6.3,0.9,1.5,3.8,0.8,2.6,15.5,78.5,2.7,0.5,0.6,4.7,1.3,14.7,133,6.8,19.4,19.3,13,163.9,46,23.3,27.1,7.8,247.3,8.4,0,268.8,0,0,22.7,7,0,36.5,261,0,2067.9
"DOM_C19",184.1,5.5,0,71.9,0.5,93.2,114.1,3.1,49.7,956.9,405.8,26.8,593.9,132.4,23.2,35.7,80.3,34.1,17,2.8,3.7,45.6,277,132,171,148.1,714.6,114.2,173.5,19.8,1,20.3,9.8,24.8,83.7,23.2,20.4,91.1,156.6,292.6,32.6,13.3,33.2,17.1,0,3061.2,0,0,0,56.2,0,9.6,3179.9,0,11757.4
"DOM_C20",74.5,1.6,0.1,6.5,0.1,40.7,5.1,0.8,20.9,50,447.9,181.7,31.9,8.8,11.7,15.6,35.4,1.8,12.4,1.6,4.7,8.2,4.3,25.8,77.1,17.4,0.2,0.2,0.1,0.1,0.2,2.5,4.5,0,12.4,1.3,1.5,28.8,19.4,21.9,5.3,7.8,19.5,0.1,0,382.1,0,0,0,13.7,0,47.4,5747.4,0,7403
"DOM_C21",25.4,0,0,0,0,48.7,0.3,0.1,0.1,1.3,202.9,698.1,0.5,0,0,0,3.5,0,0.4,0,0.1,3.5,0.1,7,0.2,0.5,0,0,0,0,0.5,2.1,0.1,0,18.3,0,0.1,2.7,0.4,23.5,0.4,844.8,0.5,0.2,0,803.9,0,218.1,0,36.6,0,6.3,3056.8,0,6008
"DOM_C22",53.5,1.5,0,6.7,0.1,211.9,26.9,1.9,26.4,0.2,78.3,38.7,102.2,14.4,4,28.3,43.7,20.7,28.8,7.8,7.2,26.4,4.1,11.2,148.7,266.2,35.7,0.5,0.4,0.3,1.3,14.7,1.1,1.4,10.6,3,2,12.3,9.8,32.2,0.8,7.4,4.2,0.7,0,82.6,0,0,94.5,13.1,0,0,2010,0,3498.6
"DOM_C23",3.4,0,0,26,0.4,47.1,4.3,0.7,0.5,1.5,36.6,6.2,3.3,233.7,17.9,33.2,21.3,2.4,6.5,3.4,18.3,3,5,2,1499.7,3.2,1.4,0.1,0.1,0.2,0,15.4,0.1,2,8.4,0.5,8.1,2.8,1.2,13.7,1.9,0.5,0.6,0.4,0,168.6,0,0,1.1,11.8,0,0,444.5,0,2663
"DOM_C24",1.6,0,0.3,3.3,0.4,21.7,0.4,1,1.6,1.5,11.8,2.5,13.8,8.7,411,307.8,51.2,10.8,92.3,20.9,74.3,31.4,12.6,3.9,358.6,3.4,4.3,0.1,0.1,1,0.4,0.5,0.3,3.4,5.8,0.3,0.7,6.7,1.7,26.1,0.1,0.1,0.9,1,0,20.1,0,0,22.5,6.4,0,0.1,733.2,0,2282.4
"DOM_C25",29.3,0.5,0.1,4.7,0,105.7,2.8,4.9,7.7,1.7,59.4,10.7,21.3,17.1,17.3,203.8,134.4,131.4,86.8,7.6,62.7,27.8,15.5,5.9,988.6,45.7,4.7,0.4,0.3,0.6,0,7.6,3.3,2.2,4.2,0.3,2.9,58.2,22.1,52.2,2.4,3.6,19,34.6,0,208.5,0,0,339.7,12.9,0,0,1469.8,0,4243.1
"DOM_C26",0.8,1,0.4,2.9,1.3,19.1,2,0.2,9,2.7,15.8,24.2,6.4,8.3,6.6,15.6,1556.7,144.1,88,10.1,562.9,19.5,5.9,4.4,244.5,66.4,9.5,0.7,0.7,26.8,0.2,1.6,3.9,128.9,468.6,132.9,4.5,401.3,106.5,1241.4,26.7,56.7,12.3,13,0,1946.5,0,0,2514.3,120.4,0,1.7,6699.5,0,16737.1
"DOM_C27",0.1,0,0,1.7,0,5.5,0.3,0.1,0.7,0.1,3.5,1,1.4,3.2,10.4,11.2,71.9,50.2,33.6,2.5,17.5,5.9,3.4,1.2,226.2,45.6,1,0.1,0,1.5,0,0,1.1,6.4,18,0.1,0.5,13.9,4.4,180.2,0.4,0.4,4.7,3.9,0,68.8,0,0,149.5,4.8,0,0.4,448.2,0,1405.5
"DOM_C28",17.9,0.4,0.4,12,0.6,12.4,1.4,0.2,4.6,1.4,18,4.1,6.1,2.2,5.5,11.5,78.4,1.9,110.9,2.8,19.2,5.8,18.4,6.2,117.8,12.7,2.3,0.6,0.3,10.1,0,1,0.9,3.9,41.7,0.1,2.8,11,4.5,351.6,3.8,1.1,3.1,4.1,0,298.9,0,0,700.7,11.1,0,0,1614.2,0,3540.7
"DOM_C29",0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0.1,0,0.1,12.4,0,0,0,0.2,2.3,15.4,1.6,0,0,0,0,0,0,0.1,0,0,0,0,0,1.2,0.1,0,0,0,0,273.7,0,0,365,0.6,0,0,17.8,0,691.6
"DOM_C30",1.4,0,0,0,0,0.1,0,0,0,0,0.1,0.2,0.1,0,0,0.3,51.2,2.8,8.8,0.7,549.7,2,0,0.1,16.3,26.3,2.5,110.3,67.2,1.3,0,0,0.8,0.3,1.2,0,0.2,2.6,2.5,649.9,0.1,0,3.2,0.8,0,311.3,0,0,153.4,19.1,0,0,3336.9,0,5324.2
"DOM_C31T33",1.9,0.1,0,0.7,0,10.1,38.3,3.9,3.1,2.2,31.9,43.5,4.6,3.2,1.6,9.4,38.4,11.8,4.2,23.7,12.6,1516.6,1.8,9,73.3,23.4,3.8,1,1,5.8,1.6,6.1,6.4,3,20.5,10.9,8.5,42.6,21.3,41.1,65.3,251.3,24.6,35.9,0,2009.6,0,0,420.7,4.1,0,40.7,2796.8,0,7691.9
"DOM_D",372.2,1,0.2,42.3,0.8,145.9,14.5,2,22.7,54.2,164,35.6,70.1,33.9,36.6,24.8,77.8,6.2,18.8,3.1,15.4,7.7,291.2,55.8,58.8,159.7,11.5,1.4,1.7,54.3,0.2,192.8,7.6,33.2,42.4,12.3,93.9,91.6,35.5,224.1,93.1,63.3,25.1,48.4,0,2626.9,0,0,0,0,0,0,0,0,5374.7
"DOM_E",116.4,0.3,0.1,13.6,0.3,46.1,4.6,0.6,15.1,18,53.9,11.1,22,10.9,11.7,9.3,24.8,2,6.6,1.1,5,2.4,40.4,720,20.8,50.6,3.6,0.8,0.6,17.1,0.1,97,2.4,10.4,26,6.6,30.6,27.5,12.7,88.7,30.6,26.2,11.2,15.4,0,2351.4,0,340.3,0,0,0,0,0,0,4307
"DOM_F",6.8,0,0.1,76.6,1,90.5,14.7,0.1,40.8,43.4,164.6,34.9,22.3,32.9,4,33.5,68,19.5,19.3,1.4,5.7,7.4,42.8,101.4,63.9,287.1,18.1,6.2,5.2,101.7,2.6,160.3,54.9,32.6,75.9,196.2,1426.5,194.9,83,1198.7,337.2,165.5,279.9,537.5,0,480.1,0,0,19028.7,0,0,0,0,0,25568.3
"DOM_G",308.7,6.7,0.7,65.6,2.2,1321.4,152.7,26.1,136.2,742.4,466.1,319.1,282,167.1,116.8,157.2,795.1,100,152,65.9,203.2,498.5,192.1,117.7,1217.5,710.9,343.7,46.2,67.7,23.3,9.9,418.5,85.5,65.4,294,70.4,53.1,346.5,191.6,718.5,70.7,370.2,256,51.3,0,7308,0,74.2,2151.7,131.5,0,138.5,8763.7,0,30374.2
"DOM_H49",82.1,0.8,0.6,3,3.2,27.8,4.7,7,3.9,245,16.7,5.2,7.4,133.4,6,6.1,16.3,19.7,8.1,1.4,5.1,40.2,25.1,28.7,372.2,443.6,755,153.9,92.6,27.8,2.1,62.1,28.5,10,23,63.8,4.2,65.2,33,605.6,633,71.5,121.1,100.1,0,2563.3,0,0.9,49.5,72,0,377,175.7,0,7604.2
"DOM_H50",15,0.5,0.1,4.8,0.3,51.6,5.7,1.9,7.8,131.4,38.1,9.4,13.4,18.2,11,11.2,29.2,4.7,10.9,2.6,10.1,67.9,23.9,8.1,82.5,73.9,14.4,122.4,21.9,1.1,1.5,10.5,2.8,2.4,7.5,19.6,1.5,9.7,7.7,39.7,2.1,9.3,7.2,1.4,0,402.4,0,1.8,92.3,190.4,0,5.2,993.4,0,2602.3
"DOM_H51",2.3,0.1,0,0.9,0.1,8.8,1.1,0.4,1.4,29,4.5,1.7,2.4,3.2,2.2,2.2,5.7,0.9,1.8,0.5,1.9,12.5,4.9,1.6,15.7,2.4,2.5,0.2,0.2,0,0,1.9,0.5,0.3,1.5,0.1,0.2,1.4,0.7,7,0.4,1.7,1.3,0.3,0,0,0,1.4,19.5,182.1,0,29.8,2009.3,0,2370.6
"DOM_H52",17.2,0.3,0,3.6,0.1,46.4,3.6,1.1,6.9,43.9,64.8,7.1,10.1,15.3,6,6.1,15.6,3.3,4.2,1.4,4.6,48.4,17.4,5.9,53.3,407.9,13.6,536.6,491.7,0.9,16.7,10.2,2,1.7,5.3,5.7,1.6,7.8,18.5,34.8,1.4,5.6,5.3,1.3,0,445.6,0,1,39,7.8,0,2.8,1364.6,0,3816
"DOM_H53",3.1,0,0,0.7,0,4.6,1.6,0.1,1.8,0.6,6.9,1.4,2.7,0.5,0.6,2.6,28.3,4.8,4.6,0.2,3.6,8.1,8.5,6.2,8.9,43.4,2.9,1.1,0.9,4.3,171.4,7.3,8.3,62.1,29.7,43.8,18.2,52.9,18.9,23.7,7.2,6.2,9.9,3,0,58.9,0.1,0.6,3.6,0.2,0,8.8,55.9,0,743.6
"DOM_I",0.2,0,0,2.3,0.3,44.5,0.5,0.4,3.4,0.1,1.2,4.9,1.6,2.9,4.6,17.3,5,2.7,23.1,2.5,3.4,9.8,17.5,4.9,4,91.4,7.3,0.7,1.7,0.1,0.2,80,11.1,13.6,18,371.2,18.7,225.8,52.4,37.5,30.5,14,41,21,0,6528.3,0,0,0.2,0.3,0,1300.8,2.1,0,9025
"DOM_J58T60",0.2,0,0,0.2,0,4.7,0.7,0,3.5,0.6,2.7,0.1,0.3,0.2,0.2,0.3,10,0.5,1.4,0.1,1.8,0.5,2.8,1.3,5.2,22.2,0.6,0.2,0.2,1.1,3.5,27.6,204.4,47.7,20.8,10.6,8.5,319.6,35.7,13.8,20.1,2.9,597.2,25.6,0,205.1,0.1,0.3,11.4,0.5,0,28.3,580.1,0,2225.3
"DOM_J61",2.2,0,0,3,0,28.1,6,0.4,3.5,7.6,43.7,10.5,7.2,2.4,2.6,10.9,112.5,2.7,12.6,1.1,23.4,13.5,57.4,25.6,48,242.7,31.7,4.3,6,23.6,0.1,43.8,21,407.3,194.3,204.4,76.5,257.5,98,84.3,25.1,22.6,62,19,0,2326.7,0.4,1.2,13.2,0.7,0,212.1,239.6,0,5043.4
"DOM_J62_63",9.6,0,0.1,1.2,0.4,55.6,11.6,0.2,4.6,10.9,34.2,12.2,9.1,7,2.5,4.7,403,9.2,22.6,0.5,55.3,24.7,271.5,91.1,61.2,200.2,5.9,2.3,2.9,61.5,0.9,8.4,36.5,68.5,1528.1,75.5,31.6,229.1,67.1,354.7,193.3,141.9,86.5,100.2,0,18.1,103.1,322.4,3090.3,30.7,0,1.7,7947.1,0,15811.5
"DOM_K",277.8,1.5,0.1,52.1,1,270,33.6,6.1,47.2,48.9,189,104.8,100.2,39.1,51.7,119.9,568.8,1.4,117.9,16.8,54.8,31.8,22.2,73.5,533.5,1496.7,311.1,43.8,42.1,211.1,4.8,175.3,53.1,277.1,201.8,2385.8,1171.3,1108,525.5,270,152.1,116.6,99.5,42.8,0,2785.3,1.4,41.1,74.8,8.7,0,100.1,3486,0,17949.8
