"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",8032.8,10.2,2,10,0.6,35474.6,217.5,2383.6,96.6,28.2,412.3,177.4,2132.9,33.5,64.7,56.2,183,73.2,122.6,69.4,26.6,135.1,39.7,12.8,799.9,4529.6,32.4,5,5.4,43.8,1.9,7956.6,20.3,128.2,23.6,62.9,11,402.5,35,172.9,480.7,2007.1,161.2,313.4,0,28157.6,0.5,7.5,993.9,445.2,0,10.9,307.1,0,96911.6
"DOM_A03",4.7,388.8,0.1,0.9,0.1,5669.7,3.1,1.1,9.1,3.6,16.2,8.8,6.1,4.2,10.3,9.5,20.4,9.8,19.8,5.5,6.5,162.3,7.7,3.3,29.9,239.2,8.6,1.5,1.2,7.5,0.5,3224.6,5.6,34.8,18.8,16.2,5.7,11.6,10.4,46.1,19.6,722.7,7.6,38.2,0,3518.3,0.1,1.1,13.7,68.3,0,3.3,269.8,0,14696.4
"DOM_B05_06",0.6,0,0,0,0.3,3.2,0.3,0.2,5.6,697.5,11.4,0.5,0.4,7.1,14.6,0.4,2,0.5,0.8,0.9,0.2,0.3,342.8,0.2,8,2.4,1,0.1,0.1,0.2,0,1.5,0.1,0.2,0.2,0.3,0.1,17.9,0.3,0.9,0.7,0.8,0.2,0.3,0,6.9,0.2,1.4,0.5,3.3,0,0,1.6,0,1138.7
"DOM_B07_08",4.6,0.2,0,16.4,5.3,16.1,3.7,0.9,78.5,121.1,177.5,13.3,23.6,2008.9,149.2,25.9,11,12.6,16.7,6.1,5.6,36.3,2.7,0.7,2910.1,10.5,4.9,0.3,0.3,0.9,0.1,6.9,0.6,1.4,1,1.8,0.5,22.2,0.7,8,1.7,3.9,2.8,4.6,0,35.3,1.2,7.2,2.4,23.7,0,0,109.1,0,5899
"DOM_B09",6.7,15.9,8.2,25.3,16.8,4,0.2,0.3,21.5,770.6,76.5,1.9,4.6,34.9,98.8,4.3,0.1,0.1,2.2,1.3,0.1,0,204,11.1,481.2,2.1,14.2,0.6,0,8.2,0,2.5,0.1,0,0.2,0.1,7.4,2.2,0.7,4,0.2,2.9,1.2,0.5,0,0,0,0,0,0,0,0,154.3,0,1991.9
"DOM_C10T12",2938.7,456.2,1.5,25.1,4.7,23502.3,231.3,25.1,373.2,32.6,718.1,291.6,109.1,113.6,103.2,137,525,145.9,288.5,136.9,42.3,115.7,173.2,86,585.4,3956.6,225.1,28.9,33.1,234.2,14,42962.2,220.2,1006.5,281.3,749.2,113.6,591.4,273.2,808.3,1528.5,6454.8,283.1,543.3,0,202706.5,21,113.2,480.7,1460.8,0,366.3,1343.5,0,297961.5
"DOM_C13T15",67.2,134.8,1,14.8,1.9,178,7323,32.7,644.8,19.5,186.1,58.7,1728.6,157.8,109.6,100.9,712.2,220.1,298.4,495.5,100.8,339.7,57.8,56,1386,1520.8,159.8,119.2,32.4,145.2,14.4,269,135.3,211,192.3,289.4,24,265.1,303.4,476.9,58.9,1131.3,349.2,288.2,0,24156.4,13.4,81.2,1382.1,224.5,0,169.5,3545.2,0,49984.2
"DOM_C16",79.9,11.6,0.7,4.1,1.9,114.7,31.6,2130.3,1351.8,1,19.7,5.3,14.1,213,152,156.9,112.5,56.1,138.1,94.1,70.9,1114.6,59.5,1.9,12134.3,540.3,9.3,5.4,2.1,687,0.8,117.1,22.4,28.2,10.5,34.9,4.2,37.4,29.9,35.9,3.7,16.8,51,55.1,0,632.6,0.9,5.5,292.8,98.8,0,52.5,265.3,0,21111.1
"DOM_C17_18",696.5,24.4,4.2,23.8,3.4,4782.5,525,161.8,28534.2,80.7,2387.2,1113.2,660.5,1196.9,450.8,834.7,4216.4,1333.1,1368.4,792.7,225.5,1153.1,699.8,272.8,2579.9,12668.8,763,90.2,66.8,2144.9,155,1181.2,10006.6,1776.8,2305.4,5002.8,224.3,6224.9,1699.3,4498.1,2028.1,3079,1317.5,1150.2,0,14468.5,55.9,394.2,752.8,879,0,5.5,2606.1,0,129666.3
"DOM_C19",681.3,455.1,9,422.4,56.9,955.3,158.4,126.4,557.7,3592.6,5326.5,485.1,239.2,1404.7,2076.7,381.9,933.4,353.6,604.6,372.2,204,248.9,8931.3,339,11591.4,7557.5,6767.1,1900.6,2252.5,257.4,76.6,1203.4,301.4,353.6,526.7,525.1,477.7,3165.7,691.1,3174.1,921.2,1797.1,952.6,1089.2,0,47170.7,49.4,306.3,143,630.2,0,40.9,1497.3,0,124336
"DOM_C20",2311.6,34.2,1.1,34.8,19.3,3356,3859,315.5,3239.8,1376,45658.7,5965.1,19898.8,2110.2,1550.2,783,5206.8,1583,1260.5,1290.4,502.9,12047.1,150.3,725.6,1543,2858.3,94.8,11.5,15.8,225.3,12.8,423.6,488.9,185.5,98.3,104.7,24.6,799,309.8,914.9,187.3,11263.4,334.7,1080.2,0,14946.1,0,0,0,802.6,0,21.1,24106.7,0,174133.2
"DOM_C21",117.4,7.1,0,1.7,0.9,330.3,112.3,15,102.9,63.7,1244.6,6733.1,638.9,85.7,18,37,259.3,42.5,67.3,77.4,2.6,548,4.4,46.3,69.8,258.6,7.3,1.1,1.8,16.8,2.3,36.4,20.8,17.1,9.9,12.9,1.4,110.7,23.5,265.2,31.6,25627.3,30,104.8,0,23591.2,0,7043.2,0,412.7,0,197.4,2931.2,0,71381.5
