"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",51638.6,7.1,60.3,47.7,43.9,152130.1,1343.6,7727.1,2315.7,3.6,6512.7,200.7,1496.8,1.8,1,1.7,0.7,0.1,1.1,0.5,0.3,718.2,3.5,0.8,2014.5,2447.5,32.3,20.2,0.1,2.3,0.1,324.5,125.1,4.7,8.4,24.8,43.6,382.8,657.6,2936.1,210.4,8.1,357.2,36.7,0,75079,831.4,0,336.3,9578.2,0,458.7,57538.8,0,377717.1
"DOM_A03",4.7,25.2,0.2,0.1,0.2,982.3,0,0,0,0.3,5.8,0,0,0,0.1,0,0,0,0,0,0,0,0.4,0,0,80.4,0.2,0.4,0,0,0,543.8,0,0.1,0,0.5,6.3,7.8,0,66.6,13.9,0.1,25.1,14.6,0,546.9,19.7,0,67.1,67.5,0,14.7,1997.1,0,4492.5
"DOM_B05_06",1151.6,9.5,29165.1,485.5,543.9,2634.5,171.3,79.6,2333.7,214284.6,8164,148.1,293.9,2355.8,7650.7,103.4,40,69.2,141.4,82.7,37.3,68.5,53068.9,93.3,1679,398,1621.8,269.1,1394.3,100.5,231.5,584,28.3,29.1,42.4,485.4,556.3,367.1,278.6,18790.7,1508.1,318.6,86.8,211.6,0,9462.5,3.8,0.4,31385.4,8868.9,0,82.4,16802.7,0,418764
"DOM_B07_08",1165.6,0,709.3,2272.2,125,177.5,41.3,13.7,341.7,34.1,4292.7,50,208.9,5996.8,13477.7,538.7,66.9,121.8,134.8,56.2,69.4,411,126.7,71.3,10984.1,44.8,93.6,0.6,1.6,6.8,1.9,67.1,99.9,104.6,49.1,44.7,496.7,539.5,259.1,1338.7,278.3,84.6,624.1,501.3,0,651.8,5,0.1,8920.9,1435.1,0,3.1,6955.4,0,64095.5
"DOM_B09",17.8,0.1,7283.2,783.3,1292.5,42.6,4.2,8.7,18,484.6,45.9,5.5,16.9,16.8,24.3,74,29.7,17.5,46.1,83.9,16.6,20.7,114.7,4.8,1137.4,37.1,17.6,4.8,2.8,3,2.9,13.3,6.5,15.3,5.3,33.2,314.7,45.8,11.1,230.2,23.5,16.5,3.6,14,0,140.3,2.9,0.6,94369.5,42.8,0,0.8,2902.5,0,109850.1
"DOM_C10T12",26251.4,0.3,44.8,17.2,20.1,124842.3,710.9,87.9,2146.5,102.3,2608.8,1406,425.2,226.3,121.8,155.9,159,67.4,161.3,159.2,61.2,149.4,51.6,14.6,442.4,6116,43.9,158.9,213.9,15.6,13.1,33543.2,124.6,52.3,25.2,37.5,55.7,954.4,115,19895.2,12893.3,10904.5,3221,1008.8,0,444159.1,1411.5,11,2369.9,21000.3,0,2716.9,41173.1,0,762667.7
"DOM_C13T15",332.9,13.7,37.7,13.4,15.3,281.9,6274.7,418.7,1565.2,31.1,941.6,88.4,1285.1,222.9,63.9,174.1,104,43.5,497.5,2005.5,448.7,2545.5,27.7,63.4,1800,2359,29,120.1,12,14.8,33,926.9,104.3,175.6,20.4,28.2,76.6,186.6,229.8,1742,398.1,1635.8,269.1,706.9,0,41294.8,129.4,4.8,3469.2,2125.8,0,558.6,7219.4,0,83166.7
"DOM_C16",265,17.2,62.6,7.7,95.9,221.7,47.5,13539.3,3105,3.2,210,22.7,1120.9,346.1,330.4,514.2,250.8,175.1,711.6,1503.5,202.6,5237.4,4.8,13.9,31050.7,2334.9,995.7,2.1,2.3,75.6,42.1,806.7,347.2,359,633.3,84.7,2520.7,342,477.6,774.1,1276.1,936.6,96.6,241.7,0,4915.8,85.1,0.9,5640.3,2252.5,0,142,4563.7,0,89009.2
"DOM_C17_18",371.7,0.3,125.4,116.2,103.3,18544.6,703.7,582.2,48309.7,30.7,4468.1,2061.1,3657.1,1417.4,1635.5,2084.9,1539.7,959,2099.5,1684.1,583.2,3313.6,253.2,221.1,2766.9,19793,1003.2,141,100.5,1479,815.8,5910,14591.8,1970.9,2730.7,11200.3,878.9,12777.9,6485.9,13623.6,9407.8,8450.4,2052.6,2798.5,0,33250.1,208.6,2.4,1442,6262.6,0,459.1,20898.4,0,276367.2
"DOM_C19",11745.3,219,4862.6,3313.8,3405.6,4039.4,1123.1,1477.9,7046.7,10237,30967.9,1874,4907.6,6103.9,4589.2,2249.8,1108.9,1445.4,2826.3,972,514.3,1735.8,27349.2,2014.9,31294.2,6859,34625.7,6233.1,32318.7,2133.1,5349.9,3491.6,549.9,430.4,917.9,10265.1,3002.6,3860.2,6493.6,85981.7,29279,4846.5,1258.9,3375.1,0,221584.8,28.4,6.7,1308.5,19402.3,0,1945.9,58635.7,0,711608.1
