"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",1216.3,0.4,20.1,11.1,0.4,19247.3,159.2,1283.4,377.1,23.8,82.8,29.3,164.9,12.8,10.7,27.3,11.3,9.6,22.5,60.7,2.2,30.1,19,14.2,74.8,404.6,32.1,17.6,5.8,45.4,1.8,525.9,7.5,8.3,8,21.2,492.4,24.2,66.9,589,43.5,477.7,79,24.9,0,14402.4,0,24.6,2530.1,516.6,0,101.5,3021.4,0,46383.7
"DOM_A03",0,8.2,0,0,0,92.6,0,0,0.4,0,0.3,0.1,0,0,0,0,0,0.4,0.4,0.3,0,2.1,0,0,0.4,1.9,0,0.9,0,0,0,21.9,0,0,0,0,0,0,0,0.3,0,9,3.5,0,0,134.6,0,0,0,3.6,0,5.5,105.5,0,391.6
"DOM_B05_06",73.2,0.1,172.5,19.2,2,145.7,34.2,17.5,128.4,1771,233,18.1,37.2,151,245,55.5,19.1,25.7,64.9,65.7,8.5,28.3,2493.3,36.2,46.1,137.8,24.3,5.1,3.6,12.7,3,29.6,9.1,9.8,3.6,22.8,17.9,22.9,16.1,57.4,31.8,75.9,8.6,17.1,0,1539.3,0,13.2,155.3,76.4,0,1.5,556.5,0,8742.7
"DOM_B07_08",234.3,1.7,2.8,433.1,4.3,26.6,5.3,8.9,26.3,17.9,21.9,3.8,7.9,1538.5,14.6,10.6,12.4,10.8,14.1,25.4,1.4,31.3,48.4,66,1496.5,13,34.7,0.2,0.2,1.9,0.5,3.3,1,3.1,0.1,0.3,1.9,2.1,0.7,237.8,3.1,4.4,1.2,5.9,0,206.1,0,3.7,32,78,0,0.3,904.2,0,5604.2
"DOM_B09",1.6,0.3,32,15.3,4.6,1.2,0,0,3.6,107.4,14.9,0.4,1.1,12.5,3.1,0.9,0,0,0.5,0.2,0,0,29.1,1.5,72.2,0.9,4.6,0.1,0,5.9,0,0.3,0,0,0,0.1,9,0.7,0.7,2.4,0.2,1,0.4,0.3,0,0,0,0,0,0.1,0,0,270,0,599.3
"DOM_C10T12",2666.4,0.1,31.9,9.8,0.4,16852.2,99,9.6,31.4,61.6,800.5,159.6,28.8,15.9,28.2,44.8,45.2,50.5,86.2,193.8,17.6,32.2,16.8,4.7,159.4,407,6,67.9,17,5.8,1.3,8718.6,22.6,5.1,1.8,8.1,2.4,129.9,7.8,712.1,260.8,4081.7,73.3,110.4,0,104105.6,0.1,332.6,90.4,2121.2,0,568.4,15257.5,0,158561.8
"DOM_C13T15",33,14.6,3.8,2.9,0.5,69,2261.9,14.4,32.2,26.4,59,67.7,265.7,14.9,21.7,74.9,59.1,63.5,127,378.5,38.5,419.4,24.3,11.8,242.8,191.7,13.1,4.5,4.5,16.2,16.3,67.8,14.8,9.1,19.7,20.7,6.2,23.4,41.1,57.7,9.9,223.6,45.7,22,0,16186.7,0.1,127.7,238.7,280.1,0,107,5623.8,0,27699.6
"DOM_C16",68.9,0.5,15.1,10.3,1.1,232.8,34.4,2953.9,212.2,24.5,182.6,16.1,115,55.3,61,361.7,102.9,108.4,363,413.2,204.7,2199.6,89.5,68,4275.5,190.6,24.1,0.9,1.2,32.8,8,54.1,12.7,44.3,6.4,18.1,296,51.1,28,156.7,132.2,75.1,32.4,619.6,0,1346,0,11.1,2292.1,216.3,0,27.1,3632.3,0,21479.5
"DOM_C17_18",79.1,3,20.7,75.3,1.1,2609.4,502.6,155.3,9837.7,144.1,1231.4,331.1,457.1,235,260.2,451.2,670.7,484.2,874,844.6,60.3,688.4,145.8,132.9,564.6,4483.2,194.5,8.4,14.3,214.8,350.5,309.6,3941.7,696,107,827.6,116,1525.2,595.5,809.8,484.1,473.8,55.7,141.7,0,5964.7,1.9,69.3,1147.5,660.9,0,75.8,13278.4,0,57407.7
"DOM_C19",740.5,3.2,25.1,58.1,14.6,725.5,155,163.2,190.4,3943.2,2040.9,111,615.3,258.9,1123.9,294.5,197.8,215.2,356.8,534.3,50.5,208.1,647,231.3,1484,1811.3,1553.7,338.1,949.7,1133.8,164.1,153.9,229.7,92.8,86.3,137.3,90.1,593.3,352.1,740.1,668,637.3,194.2,331.6,0,16800.9,0.8,71,250.7,441.2,0,203.3,4845.3,0,47258.8
"DOM_C20",2099.1,1.2,41.6,55,9,1295.7,1812.2,1460.4,2084.5,879.3,13345.2,1064.6,7152.1,897.5,1855.4,1189,1113.8,868.7,1528,2942.8,167.9,828.3,197.8,232.3,2543.1,969.8,124.1,17.4,28.7,87.5,31.4,145.7,119.6,58.4,118.5,172.8,100.4,767.1,476.1,345.9,175.9,3028.4,85.3,310.1,0,11270.6,4.1,410.4,771.1,1186.3,0,86.4,45985.9,0,112542.2
"DOM_C21",86.2,0.1,3,2.7,0.5,163.8,48.8,26.9,46,22.7,476.5,2347.8,123.7,21.4,40.5,32.7,39.5,38.5,54.4,105.4,13.6,54.7,17.2,21.2,80.9,56.9,10.7,1.1,2.4,17.9,2.1,46.7,15,14.3,10.6,40.6,33.7,144.1,51,28.5,11,1534.7,14.6,103.9,0,7207.9,1.6,11465.5,247.9,350.5,0,53.3,10053.4,0,35388.7
"DOM_C22",187.1,1.1,56.4,15.6,6,1592.1,268.8,137.2,675.5,127.6,1019.3,380.2,2903.5,303.4,145.1,886,988.5,1078.2,3251.5,7049.7,226.3,1268.6,180,213,7256.8,1971.6,215.5,4.9,7.3,168.2,21.4,118.8,31.3,73.8,18.2,33.4,47.4,247.2,153.4,344,45.4,277.5,32.2,81.3,0,6678.2,0.3,53,1186.6,676.7,0,9.8,18123.8,0,60838.9
