"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",1458.3,0.5,20.9,13.5,0.3,20461.4,121.2,1618.4,472.2,31.4,93.5,20.2,209.3,14,14.4,32.7,12.6,10.9,25.4,54,2.5,33.1,25.6,15.1,77.4,363.5,32.4,18.3,7.3,52.9,2.2,586,7.5,8.5,8.5,20.9,406.1,25.5,93.1,506.6,39.9,491.1,61,32.2,0,15053.1,0,25.9,2466.1,302.3,0,116.1,3418.1,0,48984.1
"DOM_A03",0,10.6,0,0,0,80.3,0,0,0.3,0,0.2,0,0,0,0,0,0,0.3,0.3,0.3,0,1.7,0,0,0.3,1.8,0,0.4,0,0,0,21.2,0,0,0,0,0,0,0,0.3,0,9.8,2.1,0,0,123,0,0,0,2.6,0,6.6,199.5,0,461.6
"DOM_B05_06",31.4,0.1,78,13.3,1.1,104.4,21.6,12.5,102.6,2018.2,202.4,9.7,25.9,109.7,222,39.9,10.2,16.6,42,46.4,4.7,16,2507.7,27.8,18.7,95.8,15.6,4.1,2,8.8,2.6,20.3,6,7.3,5.5,18.7,11.1,22.1,14.3,43.9,22.2,52.2,6.1,12,0,1128.2,0,3.5,78.7,35.1,0,0.5,371.4,0,7670.4
"DOM_B07_08",248.9,1.4,2.4,541,4.5,47.7,6.4,11.4,40.5,32.8,45.3,6.3,12.1,1906.7,25.4,16.3,17.4,15.6,27.5,43,2.4,53.2,82.6,75.9,1674.3,26.5,33.5,0.3,0.6,3.4,1.1,5.9,1.6,5.2,3.3,1.7,2.2,4.2,1.4,275.8,3.1,7.4,1.6,7.1,0,280.4,0,7.8,54.3,54.1,0,0.6,1121.2,0,6845.4
"DOM_B09",0.9,0,17.4,9.1,2.6,1.6,0,0.2,2.8,34,10.3,0.6,0.8,8.8,6,3.3,0,0,0.6,0.2,0,0,39.9,1.1,47.5,0.8,2.8,0.2,0,3.9,0,0.2,0,0,0,0.1,6.3,0.6,1.8,0.7,0.1,0.6,0.3,0.3,0,0,0,0,0,0,0,0,406.4,0,613.1
"DOM_C10T12",2557.5,0.2,6.6,12.1,0.4,19633.8,71.8,18.3,41.7,125.8,989.1,119.6,44.2,25.7,46.9,65.3,70.3,66.3,124.5,114.1,23.1,45.7,28.5,7.7,182.6,442.6,10.1,69.1,24.9,8,2.2,9796.9,30.7,8.4,2.4,10.4,3.9,137.7,12.4,821.7,251.3,4639.8,98.4,131.5,0,114383.3,0.1,359.9,155.2,1336.8,0,709.7,20231.6,0,178100.7
"DOM_C13T15",27.7,15.8,2.3,2.4,0.4,60.1,2422.2,14.5,26.9,31.4,68.1,49.7,265,13.9,21.7,79.4,57.3,70.6,127.6,441.1,40.3,408.6,21.8,10.5,221.9,189.8,11.8,3.2,3.8,13.9,21.2,77.1,13.1,7.7,15.6,17.3,4.7,20.5,33.3,59.3,8.4,198.7,46.3,19.8,0,17391,0,134.1,228.7,175.7,0,129.5,6021.9,0,29347.4
"DOM_C16",80.8,0.7,13.5,12.3,1,285.9,40.1,4115.6,308.7,34.2,238.1,14.9,140.8,81.8,85.1,461.1,116.1,125.7,462.8,499.5,227.5,2699.3,145.2,106.1,4256.4,235,19,0.9,1.7,40.2,10.1,59.5,13.3,45.8,5.8,17.6,337.9,57.9,32.4,195.1,151,71.3,32.4,704.7,0,1555.7,0,13.1,2489,151.2,0,33.5,5025.4,0,25852.8
"DOM_C17_18",84.5,3.8,16.6,84.8,1,2901.5,562.7,185.7,11972.4,178.1,1419.9,256.9,532.2,245.5,357.4,521.2,670.1,537.6,996.9,1010.6,65,815.2,187.3,148.6,524.2,5448.5,211.1,7.1,15.3,298.6,546.5,379.6,4568,887.7,106.8,882.5,108.1,1843.9,729.6,734.3,404.7,451.4,58.5,149,0,7160.7,2.5,77.3,1456.1,493,0,96.5,16609.4,0,68006.5
"DOM_C19",1062.8,6.8,22.9,87,16.7,1066.6,203.1,232.3,266.8,5441.3,2489.1,125.2,915.6,360.3,1623.1,442.9,266.8,316.9,525.7,745.5,73.3,292.7,1038.3,362.4,1908.7,2682.7,2598.6,459.4,2037.9,1763.3,288.7,215.2,292.7,133.5,108.6,190.9,130.8,838.3,528.5,1087.6,798.3,840.1,246.9,404.1,0,25216.3,2.1,131.9,397.7,420.9,0,318.5,10689.1,0,72715.3
"DOM_C20",2146.8,1.4,37.1,66.6,7.2,1648.7,1869,1564.2,2193,1218.9,12401.4,794.9,8169.3,1020.9,3145.6,1321.9,1236.8,944.2,1714.8,3486,174,912.2,270.8,273.6,2552,1086.4,165,23.4,54.6,129.6,46,186.6,117,87.4,158.8,226.8,141.6,840.2,536.1,413.9,185.4,3180.9,89.3,352.9,0,12114.7,7.2,540.2,1094.1,729.7,0,116,57836,0,129631
"DOM_C21",100.5,0.2,3.4,4.4,0.5,254.1,69.9,39.8,68.1,39.6,823.4,4825.8,194.2,32.8,88.4,51.5,58.6,59.7,84.4,173,18.9,85.1,31.1,33.6,112.5,88.7,18.3,1.9,5.7,32.5,4.4,71.8,22.6,24.8,16.2,59.3,52.2,212.1,85.9,45.5,16.2,1811.7,22.6,147.2,0,8202.3,2.9,12019.5,380.9,255.4,0,67.1,13222,0,44143
"DOM_C22",208.1,1.5,39.8,18.8,4.6,1867.8,313.4,145.3,802.5,182.1,1263.7,265.1,4310.4,332.3,199.9,1146.1,899.9,1101.8,4257.9,8994.8,227.8,1659,258.1,260.4,7226.3,2429.4,286.9,6.2,12.6,236.3,31.7,133.2,35,89.6,19.6,38,51.3,307.8,200.9,364.2,42.8,323.6,34.2,90.2,0,7527.9,0.4,73.6,1222.6,462.8,0,13,23611.2,0,73632.2
"DOM_C23",422.2,0.4,25.2,122,6.5,757.1,162.6,368.6,84.1,82.7,684.8,123.9,348.1,4021.7,796.3,609.4,667,693.8,657.2,1911.3,63.5,445.5,645.8,81.6,14244.5,304.6,76.3,4.7,4.1,95,7.9,128.8,9.7,174.8,12,31.8,83.8,143.8,65.5,246.1,33.3,142.5,56.3,236.3,0,5390.7,0.3,40.6,710,285,0,4.1,8979.7,0,45293.7
"DOM_C24",47.7,0,77.2,18.9,10,109.1,16.5,29.2,82,32,940.2,22.7,352.1,103.3,17662.4,10191.4,1014,3387.7,6002.8,7636.6,889,1557.4,339.1,80.8,1181.5,469.9,176.1,0.4,0.9,82.5,5.6,0.7,6.9,27.8,0.6,0,2.4,98.1,31.1,49,1.6,0.7,2.9,5,0,0,0,0,590.9,433.8,0,0,46142.6,0,99913
"DOM_C25",316.1,5.3,221.9,78.6,12.5,1286.7,231.1,323.3,169.1,320.3,1280.8,180.6,734.5,254.3,1147.8,13715.1,2003.3,3079.2,11639.6,13343.4,1544.8,3570.8,683.6,928.4,9266,1694.3,375.2,18.6,21.9,533.2,28.4,154.8,70.7,144.7,60.1,84.3,223,235.6,232.2,555,107.1,304.2,41,105.5,0,8599.6,0.8,70.3,11696.7,682.6,0,20.1,28833,0,121229.9
