"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",322.4,74.1,32.9,11.1,0.1,2611.8,49.2,151.2,31.1,0.2,15.2,2.9,14.3,2.4,3.4,1.4,0,0.3,0.5,0.1,0,9.3,7.4,6.9,12.6,23.3,0.2,0,0,0.1,0.2,229.3,13.2,0,0.1,1.1,2.4,0,0.8,87.1,4.3,9.5,3.3,4.6,0,2670.3,0,1.8,904.4,231.6,0,3.6,3455.6,0,11007.4
"DOM_A03",0.6,3.9,1.7,0.6,0,39,52,0,0.1,0,12.5,4.9,0.2,0.1,0.1,0,0,0,0,0,0,0,0.4,0.3,0,0.3,0,0,0,0,0,74.1,0,0,0,0,0.1,0,0,32.8,1.2,2.7,1.1,1.6,0,100.3,0,0,7,3.4,0,0.3,5.4,0,346.8
"DOM_B05_06",3.2,0.2,519.2,35.9,1.7,26.8,15.8,0.7,18,1881.7,11.5,0.2,1.5,133.7,52.9,8.5,0,0.2,0.8,0,0,1.4,659.4,1.7,5.2,1.7,8.4,0,0.1,0.1,0,29.3,0.1,0,0,0.3,0.6,0.1,0.2,1.2,0.3,0.2,0.1,0.1,0,0.8,0,0,13,439.8,0,0,2869.9,0,6746.8
"DOM_B07_08",1.4,0,5.6,14.9,0,1.6,0.1,0,0.1,1.8,17,0.8,0.1,117.2,262,32.6,0.1,2.6,0.9,28.1,4.4,79.1,0,0,109.1,0,1.1,0,0,0,0,1.6,0,0,0,0,0,0,0,4.8,0,0,0,0,0,6.9,0,0,0,159.4,0,0,305,0,1158.4
"DOM_B09",4.4,0.3,11.8,4,0,3.2,0.3,0.1,0.7,0,0.7,0,1.1,0.8,0.5,0.2,0,0.1,0.2,0,0,0.2,2.7,2.4,0.1,2,0.1,0,0,0,0.1,0.2,0,0,0,0.4,0.8,0,0.3,1.5,0.4,0.3,0.1,0.1,0,0,0,0,14.4,0,0,0,1.7,0,56
"DOM_C10T12",422.3,2.1,2.9,0.9,0.1,1552.6,5.5,0.2,5.2,1.7,17.9,4.2,2.2,5.5,5,1.2,0.1,0.7,0.4,0.3,0.1,1.1,15.4,2.2,3.7,11.1,0.4,0,0.7,0.2,0.2,870.5,0.7,2.8,0.1,0.7,2.6,0.6,0.1,150.4,10.4,37.9,41.4,42.5,0,9906,0,68.2,19.8,368.6,0,16.1,565.3,0,14170.6
"DOM_C13T15",29.4,0.1,4,0.5,0.3,11.5,678.8,0.6,9.1,0.6,5.7,1.1,23.8,2.9,1.9,1.1,0.4,4.2,1.1,9.1,2.1,13.3,2.1,1.8,50.3,2,6.6,0.1,0.2,0.2,0.5,48,0.5,6.2,2.6,0.1,2,0.1,0.1,83.9,13.8,59.7,0.3,2.1,0,2671,0,8.5,33.1,116.1,0,9.8,553.4,0,4476.6
"DOM_C16",14.8,0,8,7,0,14.4,2.6,9.4,1.7,0,1.7,0.2,2.8,5.9,6.1,3.6,0.2,3,5.5,2,0.5,58.8,1.9,0,170.4,11.4,0.1,0.1,0.1,0.6,1.8,1.2,0.5,10.3,0.1,0.1,0,2.7,0,18.1,1.7,1.4,0.7,1.9,0,21.7,0,0,2.4,11,0,0.6,8.7,0,418.2
"DOM_C17_18",6.4,0.1,11.3,3.9,0,265.4,26.9,2.4,320,3.6,55.7,18.2,17.1,25.8,7.3,5,1.4,14.7,6.5,3.5,1,10.1,8.3,6.9,7.7,84.5,5.4,0,3.3,4.2,6,25.1,19.8,28.3,11.4,25.1,14,8.6,17.7,124.3,50.6,22.4,15.6,23.3,0,671.8,0,5.9,18.8,54.1,0,1.1,107.5,0,2178.2
"DOM_C19",18.3,0.1,10.9,9.7,0.7,120.4,14.7,1.9,20.6,31,21,1.3,16.4,35.9,33.4,7.1,0.4,6.8,5.7,17.3,5.5,16.6,9.1,4.8,9.4,42.4,302.4,3,81.9,2.5,12.1,13.4,3.7,43.4,2.9,9.4,6,18.8,11.4,174.2,3.6,14.7,1.7,3.6,0,1230.6,0,1.1,32.9,80.6,0,6,226.9,0,2747.9
