"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",424,92.7,24.8,7.1,0.1,2990.3,54.6,159.4,31.4,0.1,13.5,2.7,14.4,1.6,2.5,1.1,0,0.2,0.3,0.1,0,10.8,5.4,4.9,11.9,37.3,0.1,0,0,0.1,0.1,253.8,17.7,0,0,0.7,1.4,0,0.4,110,5.8,10.6,3.7,4.9,0,2720.2,0,1.2,1009.3,203,0,3.8,3754.1,0,11992.2
"DOM_A03",0.5,5.6,1.2,0.4,0,43.5,54.4,0,0.1,0,15.1,5.9,0.1,0.1,0,0,0,0,0,0,0,0,0.3,0.2,0,0.2,0,0,0,0,0,86.1,0,0,0,0,0.1,0,0,42,1.8,3.2,1.4,1.8,0,100.8,0,0,5.1,3,0,0.3,5.2,0,378.6
"DOM_B05_06",2.5,0.1,554.1,42.8,1.6,29.7,18.3,0.8,21.3,2132.1,14.3,0.3,1.2,205.2,62.2,11.7,0,0.2,1,0,0,1.8,776.1,1.2,6.3,1.3,14.3,0,0.1,0.1,0,45,0.1,0,0,0.1,0.3,0,0.1,0.9,0.2,0.1,0.1,0.1,0,0.5,0,0,9.7,383.4,0,0,3023.9,0,7365.5
"DOM_B07_08",1.4,0,5.4,14.1,0,1.6,0.1,0,0.1,1.9,18,0.8,0.1,117.7,261.8,35.9,0.1,2.8,1,33.7,10.1,90.1,0,0,97.8,0,1.3,0,0,0,0,1.5,0,0,0,0,0,0,0,5.1,0,0,0,0,0,6,0,0,0,139.2,0,0,417.5,0,1264.7
"DOM_B09",5.2,0.3,13.3,3.9,0,3.1,0.3,0.1,0.7,0,0.6,0,1.1,0.8,0.5,0.2,0,0.1,0.2,0,0,0.2,2.9,2.4,0.1,2.3,0.1,0,0,0,0.1,0.1,0,0,0,0.3,0.7,0,0.2,1.7,0.5,0.3,0.1,0.1,0,0,0,0,16.3,0,0,0,2.2,0,61.1
"DOM_C10T12",618.9,3,2.3,0.7,0.1,1831,4.5,0.2,4.5,1.1,21.9,5.2,1.8,4.4,3.3,1,0,0.5,0.4,0.3,0.1,1.1,11.3,1.9,2.7,12.6,0.3,0,0.8,0.2,0.2,1073.3,0.6,2.5,0.1,0.5,2.1,0.5,0.1,201,15.6,45.2,54.8,52.4,0,10528.8,0,56.6,14.9,333.8,0,17,533.8,0,15469.9
"DOM_C13T15",43.8,0.1,5.1,0.5,0.4,12.4,820.5,0.8,10.3,0.6,6.5,1.3,26.9,3,1.8,1.2,0.4,4.8,1.3,10.7,2.8,18.5,1.8,2.2,53.7,2.5,8.1,0.1,0.2,0.3,0.6,55.5,0.6,7.1,2,0.1,2.3,0.1,0.1,101.2,20.9,62.9,0.3,2.2,0,2828.2,0,7.1,37.5,101.7,0,10.8,603.3,0,4886.9
"DOM_C16",20.4,0,8.2,6.8,0,16,2.8,12.1,1.9,0,1.9,0.3,3,6.4,6.2,4.1,0.2,3.3,6.1,2.3,1,71.7,2.1,0,169.8,15.1,0.1,0.1,0.2,0.9,2.2,1.3,0.7,13.5,0.1,0.1,0,3.9,0,23.7,2.6,1.7,1,2.3,0,21.6,0,0,1.9,10.1,0,0.6,6,0,456.5
"DOM_C17_18",8.6,0.2,10.9,3.8,0,289.7,29,2.9,370.4,3.7,62.8,20.9,18,29.4,6.9,5.4,1.6,16.1,7.2,3.8,1,11.9,6.5,7.8,7.8,112,5.6,0,3.8,5.7,6.9,26.6,25.1,34.6,16.9,23.2,15.1,12.2,19.9,151.8,74.4,24.6,19.6,26.6,0,667.7,0,4.4,14.4,46.6,0,1.3,112.4,0,2377.9
"DOM_C19",26.8,0.1,11.8,10.3,0.7,139.3,16.9,2.6,24.4,30.6,24.2,1.6,18.4,39.6,33.7,8.4,0.4,7.9,6.7,24,7.8,20.3,7.5,5.2,7.7,56.7,404.8,4.8,94.9,3.6,13.1,14.9,4.7,49.8,2.3,8.3,5.9,18.2,10.2,211.1,5.1,16.3,2,3.9,0,1203,0,0.6,24.9,69.4,0,5.9,289,0,3000
"DOM_C20",337.6,0.3,40.7,35,1.3,134.1,102.3,4.7,101.6,9.7,613.3,56.4,299.6,38.1,8.7,4.6,2.1,31.8,18.4,5.3,1.2,42.2,1.5,11.4,103.7,6.8,1,0,1.2,0.9,0.3,12.6,3.9,1.5,0.1,0.2,0.2,9.4,1.2,10,4.3,150.7,8,14.7,0,1044.5,0,38.2,0,90.5,0,0.8,613.4,0,4020.1
"DOM_C21",13.5,0.1,0.5,1.3,0,11.6,2.3,0.2,2.8,0.3,15.3,47.8,7.8,1.2,0.3,0.2,0.1,0.6,0.7,0.2,0.1,1.7,0.1,0.6,3.5,0.3,0.1,0,0.1,0.1,0,0.9,0.2,0.1,0,0,0,0,0.1,2.2,0.5,113.6,1.3,1,0,516.6,0,123.4,0,15.1,0,1,81.6,0,970.9
"DOM_C22",44,0.5,103,34.3,0,270.1,50.5,2.8,47.6,6.9,104.5,22.1,42.3,29.3,13.8,17.2,2.3,28.3,22.9,24.5,5.1,50,2.4,10.9,24.6,121,133.9,0.5,19.1,11.8,3,29.3,6.2,15.1,6.3,1,0.9,0.1,3.7,56.7,14.7,36.2,1.8,4.1,0,290.1,0,4.2,28.2,39.5,0,0.3,178.9,0,1966.5
"DOM_C23",11.4,0,17.7,1.3,0,263.9,3.9,0.8,2.3,1.1,30,9.6,4.4,244.9,26.3,9.4,1.1,12.5,10.2,22.9,5.4,20.7,25.5,0.7,1637,26.8,1.2,0.1,0.7,0.3,0.3,56.6,0.4,2.7,0.1,0.5,1.8,0.4,0.1,17.1,4.1,2.7,3.1,7.2,0,104.9,0,2.5,22.1,73.5,0,0,241.4,0,2933.5
"DOM_C24",0.1,0,32.4,0.2,0,16.4,0.9,0.4,0.5,0,6.2,0.6,4.2,2.3,45.3,22,0.7,21.7,17,2.5,0.4,6.3,0,0,153.7,0.9,0,0,0.3,0.3,0,0.1,0.1,0.1,0.3,1.6,0.1,0,0,1.1,0.2,0.3,0,0,0,0,0,0,0,2.6,0,0,992.6,0,1334.4
"DOM_C25",4.4,0.1,22.2,19.9,0,23.2,1.9,0.9,5.4,7,4.2,0.6,2,1.6,16.5,21.2,0.8,11.1,5.3,2.9,0.9,13.4,0,0.1,160.6,0.5,0,0,0.2,0.2,0,0.1,0.2,0,0,1.1,0,0.1,0,9.9,0.2,0.2,0,0,0,140.6,0,0.1,48.8,7.5,0,0,31.1,0,567.2
"DOM_C26",0,0,0.1,0,0,0.2,0,0,0.1,0,0,0,0,0.3,0,0,0,0,0.1,0.3,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0.1,0,0.2,0.1,0,0,0,0,0.1,0.1,0.1,0,0,0,3.2,0,0,41.9,0.3,0,0.1,0.7,0,48.6
"DOM_C27",1.3,0.1,15.2,0.8,0,19.6,3.4,0.5,0.4,3.4,3,0.6,3.2,0,2.4,1.4,1.1,25.9,13.5,32.4,10.4,9.9,32.8,2.3,29.6,7.8,2.4,0,2.9,3.1,0.5,9.8,1.5,27.8,2.7,1.6,3.7,3,3.5,9.1,0,12,1.3,2.1,0,50.6,0,0,316.1,11.5,0,0.7,99,0,785.6
"DOM_C28",1.6,0,17.2,3.9,0.1,3.5,1.6,0.1,1.8,2.2,1.2,0.2,1.1,1.7,1,0.7,0.1,0.8,3,4.3,1.6,4.7,0.7,4.8,3.3,1.9,0.7,0,0.2,0.9,0,0.2,0.4,0.3,0,0.1,0.1,0.1,0,14,0.5,1.5,0.5,1,0,28.9,0,0.1,375.5,3.1,0,0,76,0,567.3
"DOM_C29",0.2,0,0.8,0.3,0,3.1,0.3,0,0.4,0.5,0.3,0,0.3,2,0.1,0.1,0,0.1,0.1,26.9,1.4,0.6,0,0.1,2.2,31.4,1.7,0,1,0.1,0.1,0.4,0,0.2,0,0.1,0.3,0,0.1,1.6,0.1,0.6,0,2.5,0,168,0,0,532.4,6.2,0,0.6,90.7,0,878
"DOM_C30",0.1,0,0.5,0.1,0,0.8,0.1,0,0.2,0.2,0.1,0,0.1,0.5,0,0,0,0,0,9.7,5.9,0.5,0,0,0.9,9.3,0.7,0,2.1,0.1,0,0.1,0,0.1,0,0,0.1,0,0,1.4,0,0.3,0,0.8,0,11.1,0,0,192.9,0.8,0,0,9.4,0,249
"DOM_C31T33",112.5,3.9,126,47.6,1.4,86.6,15.1,2.9,19.6,8.2,21.1,4.4,16.3,43.5,12.5,6.6,0.3,8.7,11.7,5.4,7.1,80.6,44.3,40.1,69.7,67.3,42.4,0.9,21,6.4,2.4,19.5,3.7,47.8,2,10.2,58,5,11.3,46.2,17.9,29.3,5.8,6.3,0,813.8,0,4.6,612.8,3.6,0,9.6,57.5,0,2701.7
"DOM_D",26.1,0.8,106.2,27.4,0.8,358.8,106.9,9.9,64.7,78.3,138.3,17.1,104,253.6,179.1,41.5,2.7,31.3,19.8,13.9,4.5,25.7,915.7,50.4,18.1,151.7,13,0,6.1,11.3,11.3,180.2,31.1,180.2,6.1,29.5,153.4,32.8,5.6,141,65.7,80.3,11.8,16.7,0,452.1,0,121.7,7.7,0,0,0,1.3,0,4306.1
"DOM_E",3.4,0.1,16.3,2.9,3.6,62.5,10.3,0.3,93.2,0.8,2.2,0.4,6,22.9,44.1,12.7,0.1,1.2,1.4,0.5,0.2,5.9,3.4,76.7,17.6,22.5,1.1,0,1.5,1.8,0.6,112.9,7.7,5.5,1.1,3,0.8,1.7,0.8,20.5,27.5,13,2.8,3.8,0,1072.6,0,292.1,1.1,8.7,0,0,0.2,0,1992
"DOM_F",9.8,0,46.7,0.6,0.2,1.7,0.3,0,0.3,0.2,0.4,0.1,0.2,0.3,0.2,0.1,0,0.1,0.1,0.1,0.1,1.1,9,5.7,62.3,5.4,0.4,0,0.1,28.7,0.1,0.7,0.1,0.7,0,0.1,49.1,2.5,1,70.3,2.6,2.5,5.1,3.1,0,54.9,5.4,11.4,9320.5,8,0,0,0,0,9712.3
"DOM_G",371.4,16.8,138.9,118.6,2.4,1163.7,314.3,59.9,164.4,56.8,346.9,59.9,176.5,96.6,44.2,23.1,3.2,43.6,30.1,53.5,15.5,81.1,62.7,38,317,339.5,324.4,3.8,30.2,11,12.1,460.6,20.6,84.6,12.6,12.4,22.3,20,15.3,246.1,65.8,168.7,28.6,36.7,0,5703.6,0,78.5,2350.9,258.8,0,17.1,1609.2,0,15732.5
"DOM_H49",45.3,1,39.8,13.5,0.4,157.3,26.4,2,22.6,16.5,43.6,6.2,18.2,56.2,12.4,5.9,0.5,6.2,5.9,5.2,1.3,24.5,16.1,8.8,102.4,1063.8,18.4,0,6.1,4,34.5,68.8,4.1,96.5,1,70.8,11.2,2.1,1.1,31.8,16.7,21,3.1,4.3,0,2762.1,0,4.6,88.4,13.8,0,30.6,121.2,0,5118.5
"DOM_H50",0.1,0,0,0.2,0,2,1.4,0.1,0.5,0,0.2,0,0.7,0.4,0.1,0,0,0,0.1,0.1,0,0.2,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,2.1,11,41.6,0,3.1,48.9,0,113.4
"DOM_H51",9.1,0.3,7,2.6,0.1,35.7,15.1,1.1,9.1,3.5,18.6,4.1,9.3,11.2,3.4,2,0.2,2.6,2.6,3.5,1.2,4.9,1.7,2.3,19.9,36,2.4,0,3.8,2.9,4.5,10.3,6.2,11.7,0.8,13.2,13.4,1.3,1,76.3,12.9,9.4,3.8,4.8,0,233.3,0,2.4,90.7,47.4,0,16.5,101.9,0,878
"DOM_H52",22.9,0.1,45.8,29.1,0,7.5,2.9,0.4,1.6,1.7,16.4,2.4,6.1,4.8,0.8,0.4,0,0.5,0.3,10.8,2.2,2.9,4,2.3,10.3,183.7,152.6,10.3,83.8,52.4,0.3,5.8,1,1.3,0.1,2.6,1.4,33.6,2.2,52.9,0.3,2.5,3.4,4,0,171.6,0,0.9,6.7,1.9,0,0.1,50.7,0,1002.2
"DOM_H53",0.3,0,0.6,0.7,0,5.2,1.4,0.1,0.9,1,1.9,0.7,1.7,2.6,0.7,0.5,0.1,0.5,0.5,0.1,0,2.6,2.2,4.6,0.2,59.6,0.2,0,0.1,5.4,0.9,9.6,1.3,2.6,2.4,19,2.5,16.4,8.4,21.6,6.1,4.8,14.4,16,0,80.2,0,0,0.2,0,0,0.3,4.6,0,305.4
"DOM_I",0,0,4.7,1.2,0.3,25.7,4.6,0.9,6.1,2.2,9,3.1,4.6,8.8,1.2,0.9,0.2,1.3,2.1,0.7,0.2,4.9,0.7,2.5,5.1,87.2,0.1,0,8.2,4,2.9,8.8,11.1,24,0.6,6.2,16.2,1.5,1.3,125.3,21.2,5.4,4.5,4.9,0,5560.1,0,174.2,0,0,0,147.4,0,0,6306
"DOM_J58T60",0.8,0,2.5,0.7,0.3,81.7,4.8,0.1,1.3,0.6,30,9.5,10.8,1.5,0.3,0.3,0.4,4.2,1,4,1.3,2.1,1.4,0.6,2.9,86.1,0.2,0,8.5,0.6,0.3,4,15,5.8,6.3,20.2,5.3,13.6,0,13.2,7.1,10.6,43.6,21.9,0,77,0,0,167.5,16.4,0,1.6,48.6,0,735.9
"DOM_J61",2.8,0.1,10.1,5.7,0,41.7,11.6,1.2,6.5,6.6,13,3.4,12.1,21.3,5,4.3,0.4,3.5,3.7,0.8,0.2,7.6,11.7,32.2,2.2,347,1.9,0,0.9,41.4,0.4,111,8.1,28.5,25.6,126.2,18.2,25.6,14.2,135.3,51.2,43.8,127.5,123.2,0,2167.8,0,0,0,0.1,0,4.6,45.4,0,3655.4
"DOM_J62_63",0.6,0,8.7,0.3,0,6,2.3,0.4,1.8,0.1,3.6,1.2,1,4.5,1.1,0.7,0.1,0.4,1.5,0.4,0.2,3.7,3.5,45.7,9.7,8.4,1.2,0,0.9,0.7,0.2,1.8,2.7,5,4.2,11.2,6.2,0.5,0.2,2.6,0.3,2.6,1,1.3,0,611.2,0,0,790.1,0,0,0.1,0.5,0,1550.6
