"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",12288.6,16.5,13.4,0.8,26.7,31150.7,79.8,2293.5,716.4,23.8,33.3,37,102,17.8,23.7,10.4,2.6,1.8,3.4,3.8,5.3,72.6,81.3,4.6,278.6,190.8,26.4,4.6,8.3,80.8,2.8,880.3,2.4,3.9,2.9,171.6,41.1,25.2,151.7,438.7,150.4,213.4,23.9,28.4,0,44058.2,1.6,227,281.3,1598.7,0,127.8,10140.5,0,106170.9
"DOM_A03",167.2,95.2,6.2,0.2,32.8,1679.4,1.8,1.1,1.6,7.1,4.8,1,1.4,2.5,4.2,5,1.5,0.8,1.3,2.3,1.9,2.4,9.6,2,24,34.2,29,3,11.1,14.5,0.4,226.8,2.1,2.8,1.1,1.1,3.1,6.3,7.4,83.6,15.1,23.2,2.2,3.3,0,3176.5,0.4,63.5,12.8,118.9,0,20.2,2536.1,0,8456
"DOM_B05_06",468,85.2,1402.8,29.6,1697.7,217.7,9.3,47.8,57.6,42062.4,603.9,11.7,34.9,166.8,2515.2,133.1,15,12.5,21.4,19.3,44.5,82.9,18423.1,70.4,613.1,4402.3,2868.4,60.6,593.6,351.4,17,22.8,7.9,30.6,7.6,213.5,90.9,155.1,153.3,263.4,57.3,99.2,37.2,21.8,0,2874.9,0.6,42,1369.2,3718.3,0,32.4,114033.2,0,200370.5
"DOM_B07_08",61.9,1.2,254.9,263.8,373.1,51,6.5,10.2,19.5,36.6,342.2,15,84.5,1159.7,3827.9,155,11.1,19.2,19.3,19.4,20.3,215.6,45.2,38.4,1716.8,68.5,49.6,2.3,12.5,144.5,0.6,4.9,1.5,2.5,1.1,1.2,28.6,16.9,15.1,40.1,8.5,17.1,6.5,15.7,0,330.6,0.1,11.1,322.6,258.9,0,5.9,9683.3,0,19818.3
"DOM_B09",53.2,15.9,9776.2,11.6,35817.5,108.8,6.5,10.7,13.2,25244.3,39.9,7.3,16.8,54.8,66.4,37.5,16.5,9.2,22.1,16.9,35.6,39.2,125.1,20.5,793.1,286.8,732.5,19.7,75.2,123.6,3.4,20.3,10.1,28.9,10.9,21,110.5,443.3,104.4,139.8,29.1,57.7,28.8,11.6,0,275.9,0.3,40.4,22113.2,105.5,0,10.5,1666.4,0,98828.4
"DOM_C10T12",4578.3,116.3,22.9,2.2,42,16298.2,45.7,16.9,41.4,185,115.6,26.1,25.8,28.1,73.6,35.3,17.6,12.2,16,16.7,25.2,22.7,103.3,14.1,121.9,542.4,57,3.5,19.9,93,1.7,3449.6,8.8,8,7.3,17,34.2,61.1,28.4,955.2,453.4,620.3,25.8,58.6,0,98446.6,12.2,70.9,162,2954.7,0,311.1,9897.4,0,140303.2
"DOM_C13T15",41.6,20,15.1,1.6,69.7,116.5,1007.6,3.6,13.5,38.9,66.9,10,103,11.3,42.9,20.7,12,3.5,9,91.6,16.6,142.8,56.4,9.4,104.4,89.2,36.2,1.5,3.1,18.7,4.9,43.5,1.7,7.7,1,4.3,19.6,54.9,32.8,222.1,60.3,114.1,42.3,40.4,0,6628.6,0.7,7.8,39.3,321.1,0,54.8,759.9,0,10638.9
"DOM_C16",158.8,1.1,11.9,1.1,7.2,117,1.4,904,181,9.2,34,13.5,6.9,145.9,40.8,39.2,3.4,10.4,10.9,16.7,11.7,830.3,27.7,3.8,2593.4,66.1,27.8,2,2.4,117.5,0.6,2.5,2,3.4,0.4,0.6,779.8,18.2,13.8,40.4,13.1,13.9,13.1,22.3,0,920.6,0,2.7,26.6,219.8,0,15,5840.8,0,13346.9
"DOM_C17_18",333.5,53.6,9.2,1.5,14.2,2874.8,29.1,258.6,3256.3,40,266.9,161.9,110.9,220.5,37.7,68.7,34.2,32.9,21,30.5,14.3,158.2,68.3,20,170.8,1135.4,33.8,3.3,7,67.9,26.9,294.5,732.5,41.3,89.8,382,496.6,745.1,144,845.2,136.2,192.1,116.8,212.5,0,2357.6,0.5,13.1,46.8,349.8,0,46,3124.5,0,19928.6
"DOM_C19",3817,707.2,1611,224.1,3582.7,1356.8,85.4,393.7,369.7,22337,5254,100.8,592.9,738.5,3117.6,963.3,67.1,115.2,114.8,139,184.4,420.9,4611,465.7,4304.3,3417.2,9548.5,496.9,4935,2334.8,125.9,124.2,53.1,188.5,41.5,284.7,308.8,678.3,825.1,1343.2,325.6,544,194.8,141.2,0,16426.3,0.3,61.6,215.1,3154.7,0,175.5,69247.4,0,170866.3
"DOM_C20",2488.3,7.4,143,14.6,741,1239.1,343.9,404.5,749.7,1193.1,4314.3,279.9,3939.2,728.9,550.3,977.2,176.1,421.7,139.2,332.4,148.9,434.7,166.6,90.4,805.4,529.2,106.7,5.3,19.7,82.3,2,131,30.2,9,4.4,9.5,279,182.3,324.7,119.2,59.7,247.1,64.5,92.5,0,5520.4,0.6,35.5,197.6,740.4,0,44.6,18328.4,0,47995.7
"DOM_C21",316.9,0.6,2.3,0.3,4.2,106.4,2.4,2.4,2.7,34.9,9.2,885.8,3.8,5.7,11.7,6.9,2.9,2.1,2.7,2.6,4.5,4.8,18.3,1.6,26,45.9,5.8,0.2,1.2,3,0.2,3.6,1,1.3,1.3,2.9,7,75.1,2.5,318.6,65.1,3072.7,8,1.8,0,4203.7,0.2,849.4,25.7,219.4,0,22.2,675.1,0,11074.9
