"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",40465.5,1293,0,0,0.9,98829.1,14856.1,1891.9,478.1,0.2,8840.8,371.7,2596.3,84.3,0,0,0,0,0,0,0,844.8,1189.8,0,21426.4,0,3668,0,0,0,0,27748.8,27.1,0,0,0,0,0,0,14366.6,0,0,0,0,0,163349.3,11.6,0,1100.6,11608.1,0,222.5,5691,0,420962.7
"DOM_A03",0,574.8,0,0,0,3284.5,0,0,0,0,0,1608.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,16996.7,2.4,0,0,685.9,0,15.5,590.9,0,23952.1
"DOM_B05_06",0,0,12.6,10.1,60.2,157.5,864,8.9,430.9,25652.9,451.9,53.8,83.2,4029,7253.8,16.8,0.1,3,54.7,4.6,2.5,9.8,6383.3,365.5,0,0,202.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.3,0,0,0,1250.7,0,0,193.9,0,47703.5
"DOM_B07_08",0,187.1,92.3,23.1,19.3,0,0,0,0,0,0,0,0,1198.2,9924,2133.8,0,0,0,0,0,72.7,0,0,1463.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.5,0,0,0,310.6,0,0,1197.5,0,16793.4
"DOM_B09",186,28.6,2967.9,863.6,993.3,38.5,5.9,1.6,31.7,2506.2,153.4,6.3,12.2,595.8,1425.8,34.2,0.5,3.6,13.3,1.9,1.8,6.2,719.6,18.1,1992.1,10.9,78.2,0.2,1.8,16.9,0,2.2,0.1,0,0.4,0.1,78.6,2.9,27.6,27.5,1,7.4,0.6,3.9,0,0,0,0,0,0,0,0,197.8,0,13065.9
"DOM_C10T12",3920.8,21.7,328.1,169.4,14.4,12243.5,1776.5,54.6,163.6,261.3,4328.1,881.9,1110.6,160.7,461.9,45.1,57.1,189.9,136.1,205,57.8,748.4,13.6,20.3,793,213.2,54.2,0.9,14.8,31.5,2.5,1172.6,41,73.8,12.7,74.9,35.1,4.6,34.5,6084.7,7.9,483.4,3.4,79.5,0,124899,41.2,23.3,240.6,5778.2,0,974,21660.2,0,190205
"DOM_C13T15",849.9,19.5,613.9,276.2,23.4,382.8,31438.7,131.9,250.2,337,4067.6,869.7,2061.1,292.7,584.4,89.4,132.7,298.6,438.1,1031.5,252.6,1456.7,459.5,52.7,1383.6,371.8,1343,26.6,409.8,239.2,8.8,6.2,67.7,85.9,33.9,29.9,101.8,14.5,171,138.7,31.8,144.4,8.4,277.5,0,65087.3,14.7,2.6,557.1,4675,0,735.3,34348.2,0,156725.4
"DOM_C16",437.4,17.3,610.9,12.4,5.9,56.1,114.7,1677,438.4,19.7,80.2,14.8,29.1,37.1,85.6,71.4,18.9,25.4,87.7,163.4,75.3,2354.3,45.3,6.1,829,1073.6,79.7,1,13.3,12.1,1.3,3.6,16.9,26.1,9.7,14.7,21.3,29.2,333.6,14.5,8.1,10.1,1.5,25.5,0,1777.7,1.3,0,291.6,280.1,0,55,3112.9,0,14527.6
"DOM_C17_18",461.7,18.1,41.8,82.7,13.4,161.4,208.2,131.6,5879.6,381.9,124.8,386.6,122.4,75.7,216.6,30.2,143.9,37.7,261.9,41.7,19.8,137.6,1168.4,37,186.6,420.8,1924.7,25.5,323.4,445.3,62.1,7.2,2146.9,540.4,201.8,1013,371.3,149.7,973.3,71.8,879.8,64,40.9,518.1,0,4807.2,8.6,0,7,1413.2,0,88.5,1146.8,0,28023
"DOM_C19",4258.1,37.1,1208,677.8,133,1074.9,3550,100.9,384.7,3730.6,4905,1121.7,1966.1,1172.7,6783.7,231.4,159.8,489.8,1819.7,603.1,179.9,1289,6244.5,789.2,4895.2,4912.3,14624.3,38.6,505.7,1748.9,361.1,156.7,179.5,2691.5,283.3,623.7,3243.1,413.4,6079.2,29.1,256.1,32.6,58.2,1942.6,0,13562.2,1,0,0,2320.4,0,240.6,38822.6,0,140932.6
"DOM_C20",3460,28.8,1911.7,1047,67.6,1588.2,10946.6,312.8,1031.1,1627.1,19122.5,4022.6,6799.8,1167.3,2556.6,312.8,496.9,1149.1,971.6,3656.3,818.8,4710.3,44.9,218.5,5151.1,970.9,551.4,1.3,17.6,105.5,1.3,17.5,245.3,39.4,19.8,22.6,48.3,3.7,53.8,63.5,20.8,968.4,5.6,560.2,0,9387,4,84.7,423.3,2715.9,0,79.9,14141.6,0,103773.1
"DOM_C21",909.9,19,256.6,131.8,8,207.6,1396.4,40.5,120.7,202.8,2827.1,4655.3,875.1,120.3,307,33.9,33.2,125.3,74.5,109,36.9,591.6,1.9,12.3,561.2,114.3,4.9,0,1.2,7.2,0.2,10.6,27,6.9,0.4,0.5,1,0.1,2,199.3,0.2,9942,0.1,36.9,0,8979.7,5.7,886.9,81.1,929.9,0,123.1,11656.4,0,46675.1
"DOM_C22",271.2,13.7,88.8,248,29.9,1026.8,2583.4,58.8,440,468.1,1335.6,1136.6,1266.4,827,904.6,244.5,867.4,681.4,1246.8,8415.2,1616.6,1156.8,33.1,364.9,3041.4,339.7,1415.4,0.9,12.3,135.2,1.3,18.7,152.4,31.8,19.1,5.7,94.4,6,71,26.3,47.4,103,11.6,847.3,0,5696.2,0.3,7.9,2011.2,1346.8,0,5.5,4871.7,0,45646.1
"DOM_C23",210.4,16.8,55.8,38.1,34.4,82.6,174.9,30.8,48.1,47.9,342.4,81,177.8,5584.5,2749.8,182,88.5,262.3,163.4,244.9,76.9,323.4,44,9,38118.4,56.4,81.8,1,14.5,13.5,0.7,7.9,10.2,27.2,13.8,7,15.2,1.8,35.9,20.8,5,16.2,1.5,12.7,0,606.6,0.1,0.1,310.7,1491.8,0,4.7,3053.1,0,54998.5
"DOM_C24",317,23.5,865.7,464,84.4,230.2,388,74.6,523.2,529.4,867.5,341.4,759.9,1781,24968.9,11650.1,2195.1,10266.9,10053.3,16732.4,3754.3,4855.9,4910.1,54.3,25226.3,314.3,106.4,1.6,22,40.1,2.7,7.1,186.3,72.4,20.5,54.1,47.1,5.9,65.7,34.2,28.8,17.2,5.2,70.4,0,671.5,0.8,0,2468.3,3025.4,0,48.3,19222.4,0,148456
"DOM_C25",1444.4,142,452.3,562.1,82.2,481.6,571.9,96.9,177.1,540.7,474.2,370.6,233.9,627.2,4444.4,1657.8,439.9,1535.1,1717,2530.2,743,781.5,837.7,65.4,6571.7,555.2,662.7,12.8,111.9,118,5.8,45.7,62.3,264.9,111.5,70.8,92.3,15.5,296.3,165.7,55.4,126.3,13.4,92.5,0,572.5,1,0,6776.2,870.8,0,7.9,5697.9,0,44386.3
