"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",932.4,0.3,0.4,0.1,0,1499,1.7,1235.7,849.2,0.3,2,0.7,20,1.7,0.7,2,3.3,0.9,2.3,0.3,2.1,5.4,15.5,0.6,22.1,32.4,5.9,27.9,22,0.8,0.9,71.7,1.6,2,2.6,2.1,15,8.6,3.7,42.5,19.4,24.9,4,2.2,0,1533.7,1.7,5.3,202.5,39.5,0,17.8,317.3,0,7006.7
"DOM_A03",0.3,19.4,0,0.1,0,6.4,0.1,0.2,0.7,0.1,0.4,0,0.2,0.2,0.2,0.4,3.8,0.3,1.3,0.1,0.2,0.2,0.2,0.1,0.5,1.3,0.2,0.5,0.7,0.6,0,27,0.2,0.6,0.4,0.8,0.5,0.9,0.7,1.7,0.7,1.3,0.3,0.6,0,57.1,0,0,0,0.7,0,1,1.9,0,135.2
"DOM_B05_06",0.9,0,21.7,0,0,1,0.1,2,7.3,0.1,2.9,0,0.1,2.8,16,0.1,0.2,0.1,0.8,0,0.1,0.5,173.7,0,5.3,0.4,0.1,0,0,0.1,0,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0,0.2,0.1,0.1,0,0,0,2.1,0,0,0.9,1.2,0,0.1,18.5,0,260.4
"DOM_B07_08",11,0,5.6,65.3,0.1,7.6,0.1,0.2,104.6,0.2,54.8,0,0.8,48.7,148.6,0.3,1.4,0.1,0.9,0,0.2,2.5,5.1,0.3,129,0.6,0.2,0,0,0.3,0.1,0.1,0,0.4,0.4,0.4,0.9,0.1,0.1,0.5,0.2,0.1,0.1,0.1,0,2.9,0,0.2,11.1,1.9,0,0.1,94.6,0,702.6
"DOM_B09",0,0,0,0.1,0,0,0,0,0.1,0.6,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,2.4
"DOM_C10T12",299.4,0.1,0,0.1,0,1079.9,2.8,1,56.9,4,21.3,0.3,0.8,0.6,0,0.1,0.1,0,0.1,0,0,0.9,19.9,5.7,26,46.2,8.4,78.5,22.8,19.4,0.8,890.7,0.5,23.3,18,32,14.8,38.9,28.3,140.1,65.3,103,20.4,27.1,0,4704.8,0,0,0.1,48.8,0,47.6,487.6,0,8387.2
"DOM_C13T15",1.6,0,0.1,0.2,0,3.2,110.8,2.2,13.7,0.5,2.2,1.5,6.4,6.4,0.6,4.1,4.3,0.7,5.9,0.9,3.9,9.6,1.4,3.2,17.6,39.4,0.9,7.9,0.7,1.9,0.1,4.2,0.6,1.5,2.6,4.6,2.3,11.1,7,14.8,0.6,11.3,0.5,5.2,0,760.1,0,1.4,29.1,7.5,0,20.6,307.4,0,1443.9
"DOM_C16",3.3,0,5.1,1.3,0,12.3,1.2,608.5,233.6,1.3,9.4,1.5,7.8,12.5,13.7,12.9,10.8,4.6,12.3,1.6,9.5,138.9,82.2,1.7,1520.4,19.6,2.5,0.8,2.2,2.6,0.6,2.1,2,5.5,3.3,4.2,6.3,8.8,3.6,6.5,6.1,3,1.2,4,0,42.2,0.1,3.9,18.9,20.6,0,4.1,2217.2,0,5098.5
"DOM_C17_18",24.3,0.3,0.8,3.8,0,142.2,14.5,45.9,2259.2,6.3,67.7,4.5,39.5,24,17.4,21.7,90.5,12.5,47.2,3.2,7.8,23.4,39.6,12.3,112.8,632.7,16.8,3.1,16,37.9,5.5,22,779.6,190.3,30.9,39,52.7,161.3,62.2,164.5,107.2,101.7,47.2,43.9,0,388.9,0.2,7.4,59.2,88.5,0,11,9208.1,0,15299.3
"DOM_C19",109.1,4,0.9,15.5,0,13.3,3.8,9.9,48.5,217,109.8,0.5,8.4,14.7,48.9,8.3,7.7,3.2,7.5,3.4,3.8,6.5,120.2,12.6,161.4,67.7,260.8,59.8,86.5,151.8,7.5,3.4,1.9,17.9,2.3,13.4,90.7,11.5,12,49.4,18.6,25.8,17.9,16.4,0,909,0.1,1.9,11.6,18.6,0,22.4,800.7,0,3618.7
"DOM_C20",123.5,0.1,1.1,16.1,0,66.3,60.8,48.2,489.3,32.3,497.7,7.3,230.1,38.9,62.5,40.5,46.8,28.3,16.6,3.2,14.4,29.8,4.5,7.1,121.8,21.8,4.2,1.6,2.2,6.3,0.3,2.4,3.1,3.4,2.6,4.4,4.5,20.7,18.8,17.2,9.7,123.3,5.5,15.1,0,388.7,0.1,9,8.4,22.6,0,6.3,1844.6,0,4534
