"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",1.6,0,0,0,0,23,2.7,0,0,0,0.2,0.1,0,0,0,0,0.1,0,0.2,0,0,0.2,0.6,0,0.9,0,0,0.7,0,0,0,45.1,0.3,0,0,0.2,0.2,0.7,1.2,0.1,0,0.2,0.2,0.3,0,96.8,0.1,0,0.8,-7.6,0,4.3,31.7,0,205.1
"DOM_A03",0,6.7,0,0,0,0.8,1.4,0,0,0,0.1,0.2,0,0,0,0,1.8,0,1,0,0,0.3,0.3,0.1,0.3,1.4,0.1,1.4,0.1,0.1,0,26.1,0.1,0.1,0.5,0.6,0.2,0.5,0.3,0.4,0.1,0.1,0.2,0.1,0,99.7,0.1,0,0,2.3,0,0.4,4.5,0,152.6
"DOM_B05_06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_B07_08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_B09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_C10T12",7.5,2.8,0,0,0,985,4.7,0.2,1.4,8.7,281.9,16.7,0.6,0.5,1.5,2.1,122.6,2.1,51,0.9,1.6,29,1.3,2.5,19.4,63,6.1,55.6,6,5.1,2,1018.3,9.5,3.9,16.6,25.5,9.4,20.8,19.7,34,2.4,15.6,5.7,17.4,0,2712.6,1.4,1.5,70.3,200.6,0,192.7,2691.5,0,8751.2
"DOM_C13T15",0,0,0,0,0,1.7,94.8,0.2,1.7,0.4,1.5,0.7,0.5,0,8,0.3,4,0.6,1.7,0.7,2.2,5.3,0.3,0.6,7.6,22.8,2.6,0.6,0.3,3.5,0.4,6.9,1,1,0.4,0.3,0.4,1.6,1.1,2.2,3.4,4,1.3,6.6,0,567.9,0.2,0,1.9,23.3,0,35.6,208.4,0,1030.7
"DOM_C16",0.1,0,0,0,0,8.6,0.4,17.1,0.9,1,6.7,0.2,0.5,0.5,0.6,8,7.2,5.1,4.5,0.8,0.4,50.6,0.2,0.3,82.5,1.6,0.2,0.2,0.1,2.9,0,0.6,1.6,0.1,0.3,0.3,1.9,4.2,0.7,0.3,2.7,1.5,0.1,1.1,0,8.4,0.1,0,5.2,5.7,0,7.1,27.3,0,270.4
"DOM_C17_18",0.3,0.1,0,0,0,21.4,2.5,0.3,150.8,1.8,11.7,1.8,2.6,1.1,5.8,6.5,107.8,20.8,11.1,2.3,1.5,37.6,2.2,5.3,8.4,152.2,3.3,1.2,1.3,32.8,4.2,16.2,23.5,11.2,66.1,43.4,16,112.9,28.5,26.9,54.3,11.4,12.7,9,0,162.4,0.2,0,19.1,37.6,0,34.3,834,0,2118.4
"DOM_C19",0.1,0.1,0,0,0,21.7,0.7,0.1,3.9,2149.5,1884,6,2.7,6.1,102,8.2,362.5,108.2,35.5,3.1,17.1,8.5,12.6,20.2,240.7,218.3,323.3,3423.9,1506.6,95.4,2.7,51.6,23.9,23.5,82,37.2,36.8,103.5,87.1,64.4,9.5,18.4,4.8,9.7,0,649.2,0,0,40.6,1369.5,0,91.5,19004.1,0,32271.3
"DOM_C20",4.1,1.2,0,0,0,53.3,16.9,4.2,129.6,238.3,6419.8,44,229.2,40.3,241.8,110.7,2993.6,146.5,285,7.3,8.4,318.2,9.3,34.8,160.1,298.6,9.1,32.1,11.7,36.4,4.9,45.8,61.9,26,48.5,45.9,32.6,306.3,104.1,43.7,71.9,190,13,114.7,0,1032.9,0.7,2.3,256.8,850.8,0,84.7,26705.7,0,41927.7
"DOM_C21",0.3,0.2,0,0,0,20.4,0.7,0.1,0.8,10.1,21.3,532.3,0.6,0.4,7.8,1.3,41.5,1.6,5.6,0.3,0.7,24.8,0.9,0.7,5.1,12.5,0.6,6.3,2.7,2,0.1,4.6,6.1,0.9,7.5,3.4,2,37.2,6.2,12.3,0.9,374.7,1.3,4.8,0,340.5,0.4,119.3,26.9,86.5,0,73.5,4684.6,0,6495.5
"DOM_C22",0.8,0.3,0,0,0,44.9,2,2,19.7,5.5,30.4,6.3,41.9,0.5,6.3,4.5,169.6,32.1,60.5,8.3,3.4,82.1,0.7,3.7,50.3,50.2,2.4,2.5,1,4.8,0.9,12.1,13.5,5.4,3.3,11,1.6,19.2,3.7,6.3,14.8,1.9,3.2,7.3,0,68.4,0,0.1,38.5,31.3,0,1.6,647.5,0,1528.2
"DOM_C23",0,0,0,0,0,2.1,0.2,0,0.7,2.5,30.2,1.2,1.5,60.4,38.5,2.4,137.1,6.2,24.6,5.7,1.3,4.5,0.7,4,468.8,17.5,0.4,1.4,0.7,0.8,0.4,4.9,1.2,2.4,4.6,3.9,4.5,18.6,4,4.4,3.6,2.3,0.7,4.8,0,50.5,0,1.3,46,25.5,0,2,179.6,0,1178.6
"DOM_C24",0,0,0,0,0,0.4,0.1,0.8,1.3,0,0.9,0,0.2,0.1,296.9,262.3,11.4,45.6,108.4,0.8,8.9,14.8,0.2,1.9,136.1,2.8,0.1,0,0.1,0.1,0,0.1,0,0,0,0.1,0.5,1.6,1.1,0.1,0.1,0,0,0,0,4.5,0,0,0,26.4,0,0,2808.5,0,3737.1
