"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",595.6,0.2,0,0,0,1538.5,0.6,5,1,0,11.1,4,26.1,0,0.4,2.1,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,322.5,0,0,0,0,0,0,0,0.1,0,1.4,0,0.1,0,6363.7,0,0,362.3,2.8,0,1.9,4827.8,0,14068.8
"DOM_A03",0.2,7.7,0,0,0,36.6,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,0,0,0,0,0,0,0,0,0,0,0,0,0,312.1,0,0,0,0,0,0.1,1.8,0,401.8
"DOM_B05_06",0,0,0.2,1.2,0.1,1.6,0,0,0,360.9,0.2,0,0,1.8,0.7,2.2,0,0.1,0,0,0,0.6,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,6.7,0,0,0,-0.1,0,0,61.4,0,438.7
"DOM_B07_08",0.7,0,5.1,104.4,3.6,48.2,0,0,0,0,9.2,1.2,0,75.1,285.2,426.1,0,13,0,0,0,84.6,1,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,36,0,0,0,-1.5,0,0,569,0,1749.4
"DOM_B09",0,0,3,10.8,1.5,3.9,0,0,0,68.9,0.4,0,0,2.2,5.4,16.1,0,0.1,0,0,0,0,0.1,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,9.2,0,125.4
"DOM_C10T12",55,3,0,0,0,743.4,0.7,0.1,4,0,48.1,11.2,1.4,0.2,0,0.3,0,0,0,0,0,0.1,0.2,0,0.8,2.3,1.2,0.1,0.1,0.8,0.2,1128.6,0,0,0,0,0,0,0,14.3,4.1,0.9,0,0.1,0,5220.3,0,0,3.3,0.5,0,4.2,879.3,0,8129.2
"DOM_C13T15",6.4,0.7,0,0,0,0.9,34.3,0,3.1,0,0.1,0,0.6,19.6,0,0,0,0,0,0,0,9.5,0,0,0.1,0.5,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0.7,0,0.1,0,38.4,0,414.2,0,0,0,0.1,0,2.5,18.8,0,551
"DOM_C16",1.3,0,0,0.2,0.1,25.9,0.2,25.1,0.2,0,0.6,0.1,0.2,0,0,0.4,0.3,0,0.1,0,0,33.7,1.2,0,0.8,0.5,0,0,0,0.1,0,1.1,0.1,0.1,0.1,0.2,0,0,0,0.1,0.1,0.1,0,0.3,0,57.5,0,0,6.2,-1.1,0,0.3,83.1,0,239.3
"DOM_C17_18",7.4,0,0.1,0.7,0,21.4,0.4,0.1,40.9,2.3,6.7,2.5,0.8,1.2,0,0.3,0.2,0,1.3,0.7,1.9,0.2,0.8,0.1,2.6,118.1,0.4,0.1,0.2,0.9,0.4,31.6,1.1,0.3,0.3,4.1,0.5,1.1,0.8,8.9,12.6,7.3,0.1,0.1,0,159.4,0,0,0,0,0,0.4,3,0,444.3
"DOM_C19",104.8,12.2,1.5,13.9,0.7,110.9,0.5,8.5,1.6,98.9,13.4,1,5.8,1.9,2,9.3,1.4,0,1.4,0.7,1.9,5.4,3.3,9.7,54.3,80.1,313.5,99.8,202.7,92.2,39.8,58.7,0.2,0.3,0.2,3.2,3.9,0.5,9.5,20.8,2,1.6,0,1.3,0,598.2,0,0,0,1.5,0,2.1,737.1,0,2734.1
"DOM_C20",49,0,0,0.3,0,36,4.9,0.8,7.5,1.1,67.2,6.4,39.6,1.4,0.2,1,0.2,0.7,0.5,0,0,3.8,0.1,2.4,50,58.9,0.3,0.1,0.1,0.6,0.1,30.1,0.3,0.1,0.1,0.5,0.2,0.4,1.1,0.1,0.3,0.3,0,6,0,368.6,0,0,0.1,-0.1,0,0.3,123.4,0,865.4
"DOM_C21",4.5,0,0,0,0,8.2,0.3,0.1,0.4,0.1,6.1,30.6,1.5,0.1,0,0.1,0,0,0,0,0,0.3,0,0.1,2.5,7.9,0,0,0,0.1,0,4.1,0,0,0,0.1,0,0.1,0.1,0.1,0.1,0.7,0,0.9,0,247.7,0,27,0.1,-0.1,0,0.5,2.3,0,346.6
"DOM_C22",67.5,0.2,0,0.2,0,113.2,19.6,2.6,39.3,1.3,28.6,7.8,52.7,4.3,0.2,1.8,0.1,0.1,0,0,0,4.4,2.4,0,38.3,101.5,53,4.2,6.6,36.5,10.3,0.4,0.2,0.1,0.1,0,0,0.2,0.1,0,0,0.1,0,0.3,0,92.7,0,0,8.6,-10.7,0,0.1,13.9,0,702.8
"DOM_C23",0.9,0,0,0.1,0,6.3,0,0.8,0.5,1.2,4.8,1.6,0.2,54.9,0.1,0.4,0,0,0,0,0,1.3,0,6.9,906.3,10.9,0.4,0.2,0.2,0.8,0.1,0.1,0,0.1,0.1,0,0.2,0.2,0.1,0,0,0.5,0,0,0,8.6,0,0,20.6,0,0,0,0.4,0,1029.7
"DOM_C24",5.1,0.1,0.1,2.3,0.1,10.8,0.4,1.3,2.7,0.6,2.7,0.2,1.1,0.3,24.5,91.4,0.1,4.5,0.2,0.1,0.1,2.1,0.4,0.2,15.3,6.8,0.6,0.2,0.3,0.8,0,0.8,0.1,0.1,0,0,0.7,0.4,0.4,0,0.2,0.1,0,0.3,0,0.9,0,0,64.4,-28.3,0,0,386.9,0,602.8
"DOM_C25",111.5,1.5,4,32.8,3.4,100.9,6.3,15.7,9.2,5,8.9,1.5,4.8,2,8.5,175.3,0.3,7.1,1.4,0.8,1.7,9.1,3,1.2,208.7,95.1,5.2,2,1.5,12.1,1.3,8.8,0.8,1,0.6,0,9.7,4,7.8,0,2.8,1.7,0.4,3.3,0,21.3,0,0,1148.2,-161.1,0,0,10.8,0,1901.8
"DOM_C26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,0,0,0,0,0,0.1,0,0,0,4.2,0,127,0,0,201.2,-38.4,0,0.7,16.7,0,341.9
"DOM_C27",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.2,1.7,0.3,0,0,0,0,0,0,0,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3,0,0,54,-83.9,0,0.1,3.1,0,56.7
"DOM_C28",2.6,0,4.6,26.4,0.3,31.9,0.1,1.2,1.8,0.5,5.2,1.7,0.3,0.2,0,0.4,0.5,0,16.5,0.5,1.5,3.6,5.2,2,5.1,12.1,1.2,0.4,1.1,1.5,0.2,0.9,3.1,6.3,2.4,28.9,0.4,0.8,0.6,24.5,0.8,1.2,0.6,0.2,0,2.8,0,0,413.4,-64,0,0,69.7,0,621
"DOM_C29",0.1,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0,0,53.9,-56.6,0,0,3.1,0,15.4
"DOM_C30",0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,23.9,-16.5,0,0,13.7,0,28.6
"DOM_C31T33",14.5,0,2.5,11.7,2.8,39.7,2.7,3,2,0.5,2.3,0.8,2.3,0.9,1.1,11.5,13.8,0,6.9,0,0.1,2.5,52.6,1.8,23.4,29.3,2.4,0.7,1.6,4.5,0.8,1.9,6,7.4,4.8,30,1.1,2.6,1.3,24.9,3.6,2,0.6,13.5,0,292.1,0,0.4,284.7,-44.1,0,3.5,36.2,0,911.4
"DOM_D",51.9,7.4,1.3,12,0.4,187,6.7,15.6,15.4,6.9,23.2,3,30.4,14.1,7.8,28.3,4.1,0.7,21,0.3,0.6,4.5,22.8,29.4,157.7,212.3,22.6,2.1,4.4,39.4,6.8,40.8,4.7,13.5,5.1,8,11.8,10.3,12.6,77.8,17.4,10.6,1.1,7.7,0,330.1,0,0,1.3,0,0,0,125.2,0,1617.8
"DOM_E",1.4,0.1,0,0.1,0,21.3,0.2,1.4,0.7,0.3,0.8,0.1,0.4,1,0.1,0.5,0.4,0,4.9,0.1,0.2,0.6,1.2,0.4,21.4,7.4,0.5,0.1,0.2,1.1,0.1,18.5,0.3,0.3,0.3,0.4,1,0.5,1.1,7,6.8,3,0,1.3,0,300.5,0,0,0,0,0,0,0,0,408.4
"DOM_F",10.1,0.6,4.1,30.3,2.5,13.5,0.2,2.8,1.8,0.5,3.2,0.8,1.5,0.5,2.4,17.8,0.4,0.3,2.6,0,0,6.4,5.7,7.1,363.4,37.6,2.3,0.4,0.7,4.9,0.6,4.7,9.5,24.9,11.9,0.2,41.2,8.9,21.4,10.7,5.3,2.5,0.2,1.5,0,54.3,0,0.1,5245.1,0,0,0,4.8,0,5972.5
"DOM_G",415.1,16,7.9,50.7,5.1,914,74.9,26.5,59,128.5,109.7,44,57.5,124.2,17.9,77.3,20.1,3,56.2,1.2,3.2,47.5,49.7,26,507.1,488.6,551.4,68.4,150.8,241.9,110.8,805.5,81.4,103.7,69.7,67.5,8.5,11.4,27.6,94.5,28.7,22.5,27.2,87.6,0,7122.3,0,21.3,876.1,1.3,0,12,1997,0,15920.1
"DOM_H49",102.5,7.2,2.1,14.3,0.7,137.8,5.2,5.8,7.2,30.5,15,3.4,11,8.7,7.3,19.8,1.9,0.8,3.5,0.2,0.5,7.1,2.4,1.7,76.1,630.9,22.7,4.5,8,15.2,3.8,52.5,1.3,1.6,0.7,3.2,2.3,1.9,3.2,5.2,3.7,2,0.2,9.3,0,1226.6,0,0.9,86,2.3,0,14.4,327.9,0,2903
