"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",168.7,8,0,1.8,0,2061.3,21.9,18,6.6,0.3,7,2.6,2.3,0.1,0,0,0,0,0,0,0,10.2,0,0,0.7,119.7,0,0,0,0,0,59.8,0.3,0,1.2,0,1.2,4.4,2.8,21.3,0.5,1,1.6,2.9,0,1619.9,0.3,0,17.3,66,0,16.2,330.5,0,4576.7
"DOM_A03",18.3,39.3,0,0.2,0,305.9,2.6,0.5,0.3,0.1,1,0.6,0.2,0,0,0,0,0,0,0,0,0.8,0,0,0.1,8.5,0,0,0,0,0,44.5,0.6,0,0.3,0,0.3,1.1,0.6,5,0.2,0.4,0.7,1,0,276.3,0.1,0,0,11.9,0,1.5,66.9,0,789.8
"DOM_B05_06",1.5,0.2,65.9,34.9,4.1,33.7,15.3,1.5,4.8,318.2,5.4,0.1,2,7.8,7,4.5,3.2,2.2,3.3,3.3,3.3,2.3,440.9,5.5,7.7,10.8,0.1,0,0,0,6.5,27.7,0.9,27.4,1.2,14,1.3,3.7,2.4,3.5,0.1,0.1,0.1,0.3,0,293.9,0,0,40,39.7,0,0,560.2,0,2012.9
"DOM_B07_08",0,0,0.7,10.4,1.7,2.5,2.2,0,0,10.5,168.7,11.6,0,33.9,0.2,0.2,0.1,0.1,0.1,0.1,0,0,0,0,71.3,0.1,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,0,5.4,0,0,59.5,0,393
"DOM_B09",0.8,0.8,153.8,8.9,22.7,1,0.1,0,0.3,7.5,2,0.1,0.1,5.2,3.9,0.4,0,0,0.2,0,0,0,1.6,0.5,15,0.1,0.8,0,0,0.2,0,0.1,0,0,0,0,0.2,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,228.7
"DOM_C10T12",182.2,14.6,0.6,0.6,0.3,456.7,3.8,0.1,0.1,0.7,32.5,9.3,0.1,1.3,0.3,0.3,0.3,0.2,0.3,0.3,0.1,0.1,0.6,3.1,5.3,25.9,3.8,0.9,1.4,0.4,0.3,407,0.3,0.3,3.5,2.9,3.5,11.2,6.9,28.7,0.8,1.6,1.6,1.5,0,3394.8,0.7,0,0,68.9,0,81.2,1450.6,0,6212.3
"DOM_C13T15",0.4,0.1,4.9,1.1,0.2,5,790.2,0.4,2.1,0.3,0.1,0,1.8,1.3,0,0.1,0.1,0.1,0.1,0.2,0.1,7.7,0.2,3.4,2.4,8.8,1,0.4,0.4,0.5,0.8,1.1,1.3,0.5,3.5,0,3.1,11.8,8.6,37.3,0.9,1.9,2.3,3.8,0,970.2,0.2,0,0,49.6,0,32.3,2858.4,0,4820.9
"DOM_C16",0.8,0.1,1,1.3,0.1,12.3,10.6,89,13.1,0,0.7,0.1,5,2.7,0.9,3.9,2.8,1.6,2.8,2.3,1.8,56.7,0.1,0.5,102.6,2.3,0.5,0.1,0.1,0.5,0.1,0.1,1.2,0.1,0.6,0.5,1.3,1.9,1.7,2.2,0.1,0.1,0.2,0.4,0,76.7,0.1,0,4.2,7.6,0,2,30.2,0,447.5
"DOM_C17_18",0.5,0.1,0.9,1,0.2,45.5,31,6.7,107.4,0,2.3,1.1,3.5,2.9,0.8,3.3,5.5,3.2,3.3,2.2,1,6.4,0.1,1.1,4.3,11.9,1.2,0.2,0.3,1,0.7,0.5,41,0.8,3.2,7,2,12.6,4.5,8.6,0.4,0.3,0.8,0.5,0,177.9,0.1,0,8.5,11.2,0,6,140.2,0,676.2
"DOM_C19",49.8,8.5,6.2,5.6,3.3,10.1,10.4,0.9,1.1,0,2.8,0.2,1,14.2,3.1,3.1,2.4,1.7,2.8,1.6,0.6,1.4,7.4,1.2,42.6,8.4,48.7,11.6,18.2,5.3,2,2.3,0.4,1.2,0.8,0.3,1.4,2.6,3.5,9.9,0.1,0.3,0.4,0.3,0,325.3,0,0,0.1,14.2,0,8.1,137.3,0,784.7
"DOM_C20",19.9,0.3,5,2.9,1,28.9,63.7,6.2,12.7,0,114,13.4,35.4,2.6,3.9,8.9,11.5,8.8,4.8,7.9,2.1,8.9,0,5.3,9.7,1.3,0.1,0,0,0.1,0,0.7,1.8,0,1.8,0.6,3.7,9.7,6.2,4.9,0.2,0.6,0.3,0.7,0,95.7,0,0,0.2,8.3,0,3.4,736.5,0,1254.8
"DOM_C21",5.7,0.4,0.4,0.4,0,9.3,5.8,0.5,1.9,0,18.2,111.5,1.3,0.2,0.5,0.8,2.1,0.7,0.9,0.9,0.5,1.8,0,0.5,0.8,0.2,0,0,0,0,0,0.2,0.3,0,0.7,0.2,0.6,4.6,0.9,3,0.1,0.9,0,0.2,0,235.7,0.1,65.3,0.1,4.9,0,5.1,87.4,0,575.6
"DOM_C22",0.4,0,0.6,1,0.4,21.7,21.1,2.6,5.1,0,1.6,0.5,19.4,1.8,0.7,2.7,6,5.1,5.3,7.4,1.4,8.1,0,0.7,24.1,3.2,0.9,0.1,0.1,0.2,0.1,0.1,1.9,0.1,0.3,0.4,0.5,1.3,0.9,1.3,0,0.1,0.1,0.1,0,52.6,0,0,1.9,4.7,0,0,272,0,480.8
