"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",7322.4,15,1.5,10.3,0.8,31902,242.6,2463.1,110.8,35,406.7,168.7,1917.8,40.9,78.4,64.5,206,90.2,139.3,76.9,27.5,170.3,46,14.1,972.9,4443.9,34.3,6,5.7,45.2,2,7361.7,23.7,128.7,23.5,68,11.4,350.9,38.1,178,477.2,1820,152.8,304.6,0,27547.8,0.3,9.5,1020.7,68.1,0,9.2,364.5,0,91019.4
"DOM_A03",9.1,411.3,0.1,0.9,0.1,5368.4,4.6,1.5,11,4.6,17,8.1,7.6,4.9,12,10.3,20.9,11.9,21.2,7.5,5.2,171.8,8.6,3.4,37.9,154.6,8.4,1.6,1.2,7.7,0.5,3045.9,5.9,32.9,17.6,16.8,4.7,12.2,10.1,46.8,19.8,676.9,7.3,33.1,0,3370.2,0,1.4,21.5,10.7,0,2.5,243.6,0,13913.4
"DOM_B05_06",0.5,0,0.1,0,0.4,2.8,0.2,0.2,5,671.2,11.7,0.5,0.4,6.8,12.3,0.4,1.9,0.3,0.7,0.8,0.2,0.3,336.5,0.1,8.1,1.6,0.9,0.1,0.1,0.2,0,1.4,0.1,0.2,0.2,0.3,0.1,19.4,0.2,0.9,0.8,0.7,0.2,0.3,0,6.2,0.2,1.2,0.4,0.5,0,0,1.6,0,1099.3
"DOM_B07_08",3.8,0.2,0,12.7,6.5,13.7,4.6,1.2,75.3,116.2,162.5,12,16.4,1889.1,134.6,28.6,15.3,4.6,13.3,5.7,4.7,36.9,2.5,0.6,2869,16.2,7.7,0.3,0.3,0.8,0.1,6.3,0.5,1.2,0.8,1.4,0.5,20.5,0.6,7.3,1.5,3.5,2.4,4.2,0,31.8,1.3,6.3,2.3,3.3,0,0,86.7,0,5637.6
"DOM_B09",8.7,30.6,6.5,36.4,35,6.9,0.2,0.1,23.2,1135,89.5,1.2,6,59.2,62.5,3.5,0,0,2.3,1.7,0.1,0,199.5,14.2,531.2,2.8,19.5,0.4,0,11.3,0,3.4,0.1,0,0.1,0.2,8.4,2.4,0.7,8.9,0.2,2.8,1.5,0.4,0,0,0,0,0,0.1,0,0,123.9,0,2440.3
"DOM_C10T12",2533.6,463.8,1.1,23.8,5.4,21447.1,209.6,26.3,358.3,30.9,620,254.7,91,117.7,101.9,135.5,518,142.8,269.4,124,40.2,118.4,176.1,83.4,593.9,3576.7,206.9,28.4,28.6,226.3,13.3,40361.2,207.7,954.2,248.6,726.9,97.6,550.6,261.3,785.6,1456,5950.2,246.4,457.1,0,187389.3,18.8,108.8,524.5,216.3,0,244.7,1176.4,0,274549.2
"DOM_C13T15",69.7,118.7,0.7,15.2,2.6,181.3,7577.4,32.7,604.1,20.7,169.4,53.4,1529.2,154.6,107.8,100.9,676.9,194.7,279.6,434.1,88.6,348.7,63.3,53.5,1346.3,1451.7,147.7,111.7,30.2,146.3,14.6,289,128.3,206.2,174.5,275,23.8,257.4,291.5,499.1,58.7,1015.4,314.8,287.8,0,24823.4,16.3,82.8,1465.4,42.1,0,121.2,3186.4,0,49685.2
"DOM_C16",68.2,10.7,0.4,4.1,2.6,101.8,30.6,1923.2,1278.5,1,17.8,4.6,8.5,202,134,147.8,112.4,52.4,113.2,65.2,60.8,1129.8,42.7,1.7,11562.6,490.8,6.2,5.1,1.4,656.6,0.6,111.8,19.9,25.3,8.7,29.1,3.5,36.5,30.5,32.6,3.1,15.3,47.4,50.2,0,597.2,0.9,4.7,290,14.9,0,36.4,245.7,0,19841
"DOM_C17_18",668.3,23.4,3,21.3,4.5,4529.1,588.1,159.9,27068.9,75.2,2196.8,1030.9,607.1,1145.8,435.8,800.8,4001.7,1276.6,1230.8,707.6,193.8,1179.3,737.7,255,2584.6,12049.5,665.1,83.8,61.5,2032.2,155.9,1170.9,9360.4,1778,2114.6,4669.4,225.7,6095.3,1642.1,4481.4,1953.5,2767,1275.4,1035,0,14262.7,66.6,368.3,703.2,137.7,0,3.8,2176.7,0,122862
"DOM_C19",580.6,435.6,5.2,363.6,66.8,861.4,162.6,130.7,586.7,3676.2,4262.4,379.8,227,1291.4,1895.4,362.8,842.9,267.3,517.9,310.7,137.9,257.3,7849.8,287.6,10609.4,6828.3,6290.7,1697.9,1894.8,249.9,67.4,1057.7,272,330.7,460.8,480.3,473.9,2812.9,647.5,3124.4,851.2,1697,844.2,883.8,0,41677.3,53.6,264.6,102.8,90.4,0,27.8,979.4,0,110530.1
