"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",2216.5,37.5,0,0,0,3813.5,51.9,418.7,78.6,1.8,1.8,0.3,1.4,2,0.3,0.1,0.7,0.8,1.1,0.4,0.4,78.4,1.3,0.7,36,179.8,5.5,0.4,0.3,1.6,0,9.2,0.3,0,2,1.1,0,37.4,16.2,0.2,0.6,2.1,1.7,7.7,0,4778.3,0,275.6,65,373.2,0,17.4,3423.2,0,15943.2
"DOM_A03",0,25.1,0,0,0,223.7,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,15.2,0,0,0,0,0,4.9,0,0,0,0,0,0.1,0,0,0,0,0.1,0.3,0,140.3,0,0.1,0,25,0,0.7,5.4,0,441
"DOM_B05_06",0,0,0.6,0,2,0,0,0,0,1004.5,0.2,0,0.1,0,3.5,0,0,0,0,0,0.3,0,647.9,3,0,0.8,76.4,0,0,0,0,4.9,0.7,0,0,0,0,1.1,0,0,0,0.2,6.6,2.8,0,124.9,0,0,43.4,56.5,0,0,35.8,0,2016.4
"DOM_B07_08",0.4,0.1,6.5,19.2,2.1,0.1,0.8,0.1,0.4,6.8,1.7,0,2.1,127,27,2.6,0,0,0,1.6,0.1,0.2,9.2,0.5,19.9,19.9,2.1,0,0,0,0,0.4,0.1,0,0,0,0,3.9,0,0,0,0,0.4,0.6,0,19.6,0,0,6.1,6.1,0,0,16.7,0,304.5
"DOM_B09",1.5,0.1,29.3,3.2,12.8,1.2,0.1,0.1,0.5,62.7,1.1,0,0.3,6.9,11,0.8,0,0.1,0.2,0.1,0,0.1,20.7,0.4,31.6,0.7,2.1,0,0,0.4,0,0.1,0,0,0,0,0.5,0.9,0.2,0.4,0,0.2,0.1,0.1,0,0,0,0,0,0,0,0,70.9,0,261.5
"DOM_C10T12",328.7,0.7,6.2,0.9,0.1,2136.6,30.9,17,7.3,3.5,11.7,9.2,3.3,9.4,6,10.8,8.8,22.6,9.6,31.2,4.3,11.5,7.5,16.5,72,403.6,21.7,2.3,5.3,34.1,5.9,1129.7,8.4,18.6,29.7,9.5,6.9,109.5,41.1,24.3,70.2,244.9,125.4,230.7,0,14337,0,126.2,0,708.6,0,62.4,1331.4,0,21853.8
"DOM_C13T15",19.4,0.1,11.1,0.3,0.4,32.1,544.8,30.8,7.8,8.1,11.2,0.7,50.8,19.4,15.4,13.5,14.6,28.3,26.2,61.9,7.9,101.3,23.4,6.3,90.9,482.1,54.6,0.6,0.8,12.1,2.1,8.3,22.2,6.4,9.1,2.2,39.6,71.9,15.8,47.1,5.3,142,4.7,47.6,0,2061.2,0,0,0.4,284.8,0,33.4,2322.5,0,6803.7
"DOM_C16",20.9,0.7,0.5,2.6,0.2,17.3,6.8,407.6,33.9,2.4,5.6,0.7,5.8,27.6,19.4,8,8.9,21.2,25.2,22.8,17.1,345.9,7.8,6,538.4,255.6,34.8,0.3,1.2,12.5,2.2,1.5,3,6.8,11.5,2.9,21.1,40.3,14.8,0.4,0.5,2.4,10.9,9.1,0,269.5,0,0,0.2,96.9,0,2.6,1318.4,0,3672.4
"DOM_C17_18",20.6,0.8,3.7,0.4,0.2,31.2,19,25,129.8,1.7,15.6,2,5.5,24.5,12.6,14.1,19.5,53.7,14.9,47,4.5,39.9,19.2,10.3,36,379.7,15.4,0.3,8.4,11.6,11.9,5.7,64.3,33.9,10.7,35.8,27.4,52.5,13.8,47.4,128.1,45.3,41.5,11.6,0,482.1,0,1.2,0,57.3,0,7.1,258.9,0,2303.6
"DOM_C19",602,0.9,24.5,9.7,10.9,120.8,27.4,38.7,17.9,22.5,135.3,1.8,36.8,66.9,424.7,31.2,3.3,18.6,23,72.4,16.1,19.1,309.4,16.5,385.5,1348.5,910.1,16,44.3,31.7,5.5,5.5,7.7,18,29.8,14.4,12.9,118.8,37.9,25.5,2.8,16.2,16.8,50,0,2203.5,0,0,0,221.9,0,17.6,884.5,0,8475.9
