"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",176.8,0,0,0,0,694.6,9.9,7.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0.1,1.9,0.1,0,0.6,12.8,4,0,0,0,0,77.1,0,0.1,0,0,0,0.1,0,1.9,0.5,1.4,0.1,0.1,0,1542.9,0,0,72.3,126,0,3.3,119.3,0,2854.4
"DOM_A03",0.8,9.2,0,0.2,0,128.5,0.3,0.2,0.2,0.1,0.2,0,0,0.5,0.1,0.3,0,0.1,0,0,0.1,0.2,0.6,0.1,2.2,0.2,0.4,0,0.1,0.2,0,5,0,0.6,0,0.1,0,0.4,0.2,0.8,0.2,0.1,0,0,0,132.5,0,0,4,20,0,0.4,97.4,0,406.7
"DOM_B05_06",0,0,2.3,7.1,0,3.6,0,0,0,7.9,15.6,0,0,11.7,0,0,0,0,0,0,0,0,0.3,0.2,11.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,1,2.6,0,0,0.3,0,68.2
"DOM_B07_08",0.1,0,0.6,10,0,3.2,0.1,0,0,0,27.1,0,0,21.6,43.2,0.1,0,0,0,0,0,1,0.1,0.1,35.8,0.1,0.1,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,7.6,0,0,2.3,86.7,0,0,397.5,0,638
"DOM_B09",0,0,1.2,16.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0.9,0,25.6
"DOM_C10T12",78.5,5,0.1,0.9,0,298.5,6,0.6,0.7,0.4,1,1.2,0.3,3,0.3,0.8,0,0.5,0.1,0,0.3,0.9,2.8,0.8,7.8,16.7,3.4,0.1,0.3,2.3,0,115.2,0.1,2.5,0.1,1,0.2,2.1,0.7,7.3,1.7,2.8,0.2,0.3,0,2738.6,0,0.2,22.4,168.5,0,6.7,321.6,0,3825.1
"DOM_C13T15",2.4,0,0,0,0,0.7,52.2,1.3,0,0,0,0,0,0.1,0,0,0,0,0.4,0,0,0.7,0.1,0,0.2,0.1,0.1,0,0,0,0,1.6,0,0.1,0,0,0,0.1,0.5,3,2.4,0.7,0.1,0.2,0,462.4,0,0,0.9,33.1,0,9.7,80.1,0,653.6
"DOM_C16",0,0,0,0,0,9.2,0.6,11.3,0.1,0,0,0,1.9,0,1.2,4.6,0,0,0,0,8.5,19.3,0,0,13.4,0,0.1,0,0,8.9,0,0,0,0,0,0.1,0,1.1,0,0.7,0.7,0.2,0,0,0,64.1,0,0,3.3,7.3,0,0.5,3.2,0,160.8
"DOM_C17_18",0.4,0.3,0,0.7,0.1,19.8,0.5,0.2,21.8,0.5,1.6,0.7,0.3,10.6,0,0,0,0,0.1,0,0,0.4,0.4,2.1,1.5,8.3,1.9,0.1,1.8,2.9,0,1.9,5.5,5.5,2.3,10.2,0.4,11.2,4.2,10.8,16.4,3,0.4,0.5,0,16.8,0,0,0.1,8.9,0,0.8,10.3,0,186
"DOM_C19",6.8,28.3,0.7,12,0.5,32.5,1.2,0.7,0.6,0.8,16.5,0.7,0.7,20.3,0.2,0.3,0,0.3,0.1,0,0.1,0.7,110,5.8,30.5,17.7,60.6,1.4,3.6,11,0,2.8,0.3,5.7,0.5,3.8,1.4,15.6,4.8,13.6,2.4,4.2,0.2,0.4,0,84.4,0,0,0.7,30,0,2.5,303.1,0,840.8
