"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",1286.1,0,0.3,1,0,1870.6,56.4,920.2,265.9,1.4,6.8,1,26.7,7.2,8.3,5.9,4.1,2.8,6.6,4.9,1.4,16.3,7.3,5.3,105.6,85.6,12.3,0.3,0.8,8.9,0.6,275.3,2.5,4.5,10.5,10.8,62.1,13.3,6.2,18.2,12.3,27,4.1,6.4,0,2324,0.7,155.6,513.7,55.4,0,117.2,592.8,0,8933.1
"DOM_A03",0,0.7,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0.2,0,4.4,0.6,0,27.4
"DOM_B05_06",1.9,0,1.9,0.2,0,2.7,0.8,1.3,2.7,286.1,3.2,0.4,0.7,3,89.1,1.3,0.8,1,5.8,2.5,0.9,1.1,167.5,0.4,7.1,3.1,5.9,0,0.2,0.6,0,1.6,0.1,0.4,0.1,0.4,2.8,0.9,0.3,1.4,1,2.1,0.2,1,0,26,0,1.2,29.2,3.6,0,0.9,247.1,0,912.2
"DOM_B07_08",6.4,0,0.1,30.4,0.1,9.9,0,0.8,58.8,0,38.7,0.1,2.5,239,34,1.4,0.1,0.3,1.2,0,0.1,2.3,1.1,6.7,403.3,5.4,3.6,0,0,1.5,0.1,4.1,0.1,0,0,0,12,1,2,26.2,1.6,1.2,1.2,0.4,0,44.8,0,0,11.9,5.4,0,0,358.4,0,1318.3
"DOM_B09",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,8.2
"DOM_C10T12",263.6,2.3,0.1,0.1,0,1604.8,59.3,0.6,23.1,0.5,78.7,10.8,2.2,1.2,6.5,1.5,3.9,0.9,5.2,2.9,0.7,1,3.6,0.2,7.6,79.8,18.8,1.2,15.8,0.8,0,1455.4,2,0.5,15.3,26.9,0.3,23.1,1.9,17.6,86.4,311.2,2.1,20.4,0,8902.5,0,1.9,33.1,131.2,0,528.2,3733.8,0,17491.5
"DOM_C13T15",5.9,0,0.2,0.4,0,7.4,333.8,6.1,8.6,1.3,4.4,2,24.5,11.5,5.1,7.6,4.8,7.9,11.4,45.6,1.9,52.2,3.4,1.3,45.1,56.8,5.2,0.1,0.5,1.6,0.2,15.3,1.9,3.2,0.7,5.4,2.9,9,4,8.1,9.4,66.4,5.5,4.3,0,1975.9,0,2.7,29.1,27.1,0,86.7,1382,0,4296.3
"DOM_C16",23.2,0.2,0.9,3.8,0,20.8,4.4,1345.2,73.9,1.4,15,1.8,15.8,29.1,19.5,49.2,9.8,19.9,32.2,19.5,6.2,397.4,71.9,5.1,1099.8,78.5,6,0.1,1,3.7,1.1,9.4,2.1,6.3,3.3,7.5,65.9,20.4,5.4,32.6,12.4,19.8,7.8,16.4,0,423.2,0.1,4.6,735.6,46.3,0,30,3085.4,0,7891
"DOM_C17_18",11.5,0.1,1.3,3.7,0,323.3,41.4,118.1,1480.6,4,117,12.5,38.5,54.3,29,35.3,23.4,27.1,68.3,43.9,12.2,31.8,15.7,15.5,91.6,529.3,35.6,1,6.6,26.8,3.9,45.7,398,85.9,56.5,177.2,54.4,784.3,150,203.7,32.1,65.3,46.4,226.8,0,457.1,0.5,9.7,45.9,76.3,0,73,3955.2,0,10147.2
"DOM_C19",100.9,0.2,4.9,19.7,0.1,65.3,16.8,35.1,33.8,7.3,171.7,9.5,41.4,52.4,229,34.1,15.2,20,32.8,20.2,3.8,21.5,52.9,31.7,278.7,181.5,339.2,8.2,119.2,27.3,3.7,72.5,4.9,13.3,14,15.5,22.3,45,18.5,80.6,57.9,113.3,13.3,43.9,0,1688.2,4.1,12.9,41.4,31.9,0,113.4,938,0,5323.2
