"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",692.3,0,0,1.7,0,5020.8,21.3,138.3,37.7,6.4,110,15,11,5.9,13,11.4,0.7,0.7,1.9,1.4,0.4,6,26.2,9.3,37.2,187,8,0,0.2,3.5,0.3,259.9,3.1,1.5,7.4,3,4.4,19.4,104.2,14.8,4.4,69.4,3.2,15.2,0,2494.4,0,7.1,89.6,152.3,0,27,2414.3,0,12062.3
"DOM_A03",0,1.2,0,0,0,8.9,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,3.1,0.4,0,0.1,0.7,0,28.7,0.1,0,0,0,0,0.1,3.8,0,0,0.3,0,0.1,0,79.1,0,0.4,0.3,1.7,0,0.9,21.5,0,152.1
"DOM_B05_06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_B07_08",0.9,0,0,10,0.1,1.7,0.2,0.2,2.7,34.5,15.8,0.4,0.2,128.3,50.7,0,0,0.2,0.3,0.9,0,46.3,0.2,3.8,221.1,100.2,7.3,0,0.1,3.7,0,29.4,0,0.1,0.2,0.1,2.6,0.3,1.2,1.4,0,0.1,0.4,0.7,0,0.7,0,0.1,0.5,45.2,0,0,124,0,836.8
"DOM_B09",0,0,0,0,0,0,0,0,0,2.3,0.1,0,0,0.1,0.3,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,13.2
"DOM_C10T12",1751.2,0.1,0,0.1,0,7825.2,1.3,2.3,31.8,91.3,533.8,14.6,6.8,1.5,2.5,25.9,0.6,1.2,5.1,4.3,0.1,5.8,16.8,62,50.2,465.2,10.9,0.1,1.6,58.9,1.7,3343.4,19.1,6.8,15.3,11,0.7,72.4,53.6,234.6,57.9,598.5,134.2,40.4,0,16096.8,0,0.5,3.2,682.8,0,193.5,17288.7,0,49826.1
"DOM_C13T15",3.1,4,0,0.7,0,33.3,483.7,2.2,46.3,7.5,35.7,5.1,36.9,6.3,6.8,7.1,2.4,1.8,5.6,91.1,1.5,120.1,1.2,5.8,122.2,65.4,2.2,0.1,0.4,6.6,0.4,20,2.9,1.9,4.4,2.5,9,24,33.3,10.2,4,55.3,6.3,28.7,0,1558.5,0,2.4,33.9,84.8,0,16.1,2032.9,0,5036.6
"DOM_C16",9.2,0.1,0,1.5,0,75.2,2.6,492.1,39.1,7.3,44.9,4.8,19.6,34.8,23,28,4,7.6,41.5,13.4,2.2,141.7,88,12.4,987.6,63,14.3,0.2,0.4,9.8,0.3,10.2,1.8,0.9,3.3,3.5,168,28.6,59.2,7.7,7.1,22.1,20.6,20.9,0,206,0,4.7,32.2,49.6,0,6.7,1399.3,0,4220.7
"DOM_C17_18",8.3,0.1,0,0.6,0,435.2,21.9,34.9,811.1,14.4,99.3,60,77.8,41.3,45.1,18.5,10.1,13.4,12.5,16.7,1.7,51.8,5.3,16.2,60.6,790.9,14.9,0.1,8.4,105.1,7,43.5,403.9,11.2,19.4,92.1,19.4,336.7,232,250.8,69.5,105.2,30.9,87.6,0,534.1,0,4.9,41.8,95.3,0,23,2517,0,7701.7
"DOM_C19",221.2,12.7,0,14.5,0.5,204.2,43.9,32,62.8,4480.6,1716.6,80.4,168,105,139.3,63.2,22.1,21.1,38.1,35.7,4.8,84.6,37.3,95.4,496.4,613.9,675,90.4,524.8,214.5,31.9,84.1,20.5,17.1,83.4,124.2,68.3,362,376.4,274,52.2,225.7,22.8,51.3,0,3842.9,0.4,19.2,212.9,343.7,0,72.1,13583,0,30167
"DOM_C20",210.9,0.6,0,7.3,0.2,402.6,182.9,87.3,232,993.2,3096,249.1,921.4,122.4,219.6,101.2,35.2,52.6,42.4,68.3,5.7,83,81.6,44.4,392.3,325.7,36,7.1,21.9,44.6,3.7,37.1,26.3,15,82.8,77.3,62.5,197.3,120.4,55.8,20.3,240,10,49.9,0,1389.4,0.4,48,270.5,300.6,0,20.3,24166.8,0,35261.6
