"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",14402.2,0,0.3,2.2,0,30415.9,135.3,5364.9,1128.1,0,118.2,0,333.8,0,0,0,0,0,8,0,0,5.1,241,7.6,4071.4,10.1,0,0,0,0,0,1011.7,60.7,0,0,13.7,0,19.5,32,1496.4,85.8,15.1,115.5,83.8,0,26792.2,0,0,2181.5,19.6,0,467,12974.4,0,101613.4
"DOM_A03",0.6,33.4,0,0,0,688.6,5.6,0,0,0,3.9,4.4,5,0,0,0,0,0,0,0,0,1.1,10.1,0.7,64.5,0,0,17.8,0,0,0,387.2,3.1,0.4,0,0,0,0.7,0.8,0.4,0,52,3.6,11.7,0,1180.2,0,0,0,0.9,0,18.1,268.9,0,2764
"DOM_B05_06",1,0.1,0.1,0.1,0,1.8,0.1,0,0.2,493.3,6.6,0.1,0,0.2,5.2,0.1,0,0,0.1,0.2,0.1,0.2,255.6,0.2,1.1,2.2,2.9,0.6,1.8,0.4,0,0.4,0.2,0.2,0.1,0.1,0.1,0.6,0.7,4.8,0.6,0.2,0.2,0.1,0,12.7,0,0,0,-0.1,0,0.3,49,0,844.3
"DOM_B07_08",118.3,33.2,0,40.2,0.2,344.4,17.1,2.1,103.7,15.2,962.4,15.7,39.3,887.7,1186.3,92.4,16,18.3,18.6,14.8,14.7,35.9,100.2,24.1,1271.9,32.6,0.9,0.5,2.3,1.6,1.1,65.9,1.4,6.5,2.2,8.7,0.4,27.5,26.1,0,0,15.4,4.1,11.2,0,6.6,0,0,0,-0.3,0,0,624.8,0,6212.4
"DOM_B09",0.1,0,0.2,0.4,0,0,0,0,0.1,3,0.2,0,0,0.3,0.6,0.1,0,0,0,0,0,0,1.9,0.1,3.5,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,80.4
"DOM_C10T12",5356.1,58.1,3,35.4,0,22488,309.4,12.9,123,75.2,1876.8,368.4,76.3,47.5,106.7,82.3,38.9,38.3,54.2,91.3,12.2,159.3,41.5,115.3,407.4,2080.3,60.8,78.6,240,99.7,33.8,16782.9,431.3,341.3,191.9,61,111.7,1557.2,970.7,514.3,2331.9,2452.4,1106.1,219.8,0,96959.2,0.1,201.2,0,15,0,1671.3,26695.9,0,187186
"DOM_C13T15",61.1,2.5,1,1.1,0,137.1,2333.6,14.4,357.3,9.7,90.4,47.3,94.8,23,29.3,33.6,60.5,34.1,64.5,302.8,81,321.4,7.6,28.1,336.2,789.1,8.1,24.4,9.2,22.1,5.7,144.4,289.6,64,4.1,16.3,37.4,85.5,93.3,67.3,38.3,219.5,98.8,77.2,0,11621.2,0,10.2,0.5,1.3,0,342,4114.3,0,22655.9
"DOM_C16",511.8,28,0,35.1,0,319.9,12.9,854.7,292.9,2.1,58.4,58.6,74,278.7,86,109.9,52.3,37.6,78.8,485.1,124,1066.7,2.9,82.1,4279.9,317,3.5,14.4,4.4,68.7,1,62.6,276.3,126.9,12.4,5.7,180.3,33.5,134,7.1,37.9,38,125.8,91.2,0,1023.5,0,0,0,-0.7,0,60.6,1610.7,0,13167.4
"DOM_C17_18",113.9,8.1,0,25.2,0,1240.5,184.5,26.5,4403.8,39,551.2,434.6,256.5,186.8,29.5,77,122.1,108.7,90,99.1,50.1,222.2,32.2,236.9,382.6,2509.9,37.1,34.1,11.7,156.8,10.8,166.3,5192.2,592.8,303.6,1363.5,303.6,3150.7,1543.3,969,669.4,442.6,605.9,335.3,0,3140.6,0.4,3.2,0,2.6,0,195.2,6054.3,0,36716.2
"DOM_C19",1683.2,87.2,1.5,107.6,0.6,575.4,77.7,20.6,168.3,2438.3,4308.3,58.6,74.7,294,252.1,119.9,48.2,49.6,102,169.3,21,178.4,541.6,334.4,1974,3657.3,4941.7,1070.1,3110.5,594.8,39.2,137.4,318.8,337.7,240.2,207.2,108.4,1049.5,979.1,604.8,161.7,178.9,270.4,146.4,0,21574.3,0,0,0,9.8,0,529.6,7971.2,0,61925.5
