"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",20.9,0.1,0,0,0,151.2,0.1,26.1,0.3,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,1.4,0,0.1,0.2,0.2,0,0,0,0,0,3.1,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,1063.2,0,0,0,3.8,0,3.2,290,0,1564.5
"DOM_A03",17,7.1,0,0,0,14.4,0,3.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.1,0.1,0.1,0,0,0,0,0,2.1,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,165.1,0,0,0,0.5,0,0.1,0,0,211.4
"DOM_B05_06",0,0,3.6,2.3,0.4,0.9,0,0.2,0,0.5,0.2,0,0.1,2.9,0,0,0,0,0,0,0,2.2,3.8,0.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,53,0,0,0,220.1,0,0,19.1,0,311.4
"DOM_B07_08",0.1,0,6.8,21,2.4,2,0.1,0.6,0,1,1,0.1,0.4,19.1,0.1,0.1,0,0.1,0,0.2,0,0.1,8.7,1.2,27.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.2,0,91.8,0,0,0,9,0,0,95.2,0,289.1
"DOM_B09",0.1,0,22.4,9.4,7.1,1.4,0,1,0,0.9,0.4,0,0.3,2.5,0.1,0.1,0,0,0,0.1,0,0,5.3,1.1,7.4,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.3,0.1,0,0,0,0,0,0,0,0,0.2,0,60.4
"DOM_C10T12",9.6,0.3,0,0.1,0,32.3,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,517.4,0,0,0.2,1.7,0,5,21.2,0,599.2
"DOM_C13T15",4,0.3,0,0,0,0.2,21,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.2,0.3,0.9,0,0,0,0,0,1.3,0.1,0,0.1,0,0,0.2,0.1,0.7,0,0,0.1,0.2,0,63.6,0,0,0,0.9,0,6.5,105,0,210.7
"DOM_C16",0.3,0,0,0,0,1.1,0.1,18.8,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0.7,1.1,0,0,0,0,0.2,0.2,0.1,0.9,0,0.4,0,0.1,0,1.3,0.1,0,0,0.1,0,8.1,0,0,0,-0.2,0,0.3,285.8,0,320.9
"DOM_C17_18",0,0,0,0,0,0.1,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.3,0,0,0,0,0,1.3,0.3,0,3.3
"DOM_C19",8,0.4,0.9,1.7,0.2,2.4,0.2,3.2,0,0.7,0.5,0,0.2,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0.2,0.5,0.1,2.8,4.1,1.7,1.6,0.6,0.6,0,0.8,0,0.1,0,0.7,0,0.2,0.2,1.8,0.1,0.2,0,0.2,0,9.6,0,0,0.1,0.2,0,0,0,0,45.5
"DOM_C20",1.3,0,0.2,0.3,0,0.3,0,0.5,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.5,0.7,0.9,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0.3,0,0,0,0.1,0,3.1,0,0,0.1,0,0,1.7,23.7,0,34.7
"DOM_C21",0.5,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0,0,0,0,0.1,0,0,0,0,0,0,0,0.3,0,0.1,0,0,0,4.2,0,0,0,0,0,1.5,0.5,0,8.2
"DOM_C22",1,0,0.1,0.2,0,0.3,0,0.4,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,0.6,0.8,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.3,0,0,0,0,0,4.5,0,0,0.1,0.2,0,0,1,0,10.9
"DOM_C23",0.1,0,0.2,0.4,0.1,1.6,0,0,0,0.2,0.1,0.1,0.1,3.3,0.2,0.4,0,0,0,0.4,0,0.5,0.1,0.3,73.3,0.3,0.1,0,0,0,0.2,0.2,0.1,1.3,0.1,0,2.6,0.2,0.1,0.9,0,0,0.1,0.2,0,2.6,0,0,0,0.6,0,0,0.1,0,91.1
"DOM_C24",0.1,0,0.1,0.1,0,0.6,0,0.2,0,0,0,0,0,0,0.1,0.3,0,0.1,0,0,0,0.1,0.1,0,1,0.7,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0.1,0,0.6,0,0,5.7,0,0,0,1.4,0,11.9
"DOM_C25",0.2,0,0.1,0.1,0,0.6,0,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0.7,0.8,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0,0.1,0,6.2,0,0,25,0,0,0,1.1,0,36
"DOM_C26",0.1,0,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.9,0,0,5,0,0,0.2,2.6,0,10.1
"DOM_C27",0.1,0,0,0,0,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.6,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,2.9,0,0,0.1,5.8,0,11.2
"DOM_C28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1
"DOM_C29",0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,3.3,0,0,0.1,0.5,0,6.1
"DOM_C30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.7
"DOM_C31T33",3.7,1.5,0.2,0.4,0.1,1,0.1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.7,0.3,0.8,0.3,0.1,0.1,0,0,0.1,0,0.1,0,0.2,0.3,0,0,0.3,0,0,0,0,0,4.7,0,0,30.7,0.1,0,7.4,6.8,0,61.9
"DOM_D",1.2,0,1.8,3.4,0.3,3.1,0.1,1.5,0,0.1,0.1,0,0,0.3,0,0,0,0,0,0,0,0.1,2.9,0.2,0.3,5.3,0.1,0,0,0,0,1.7,0.1,0.3,0,0.8,0.2,0.1,0,2,0.2,0,0.1,0.2,0,17,0,0,0,0,0,0,187.1,0,230.6
"DOM_E",1.7,0,2.4,3.7,0.4,4,0.1,1.1,0,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0.1,3.2,1,0.4,4.1,0.1,0,0,0,0,2.5,0,0.2,0,0.9,0.4,0.1,0,2.7,0.2,0,0.1,0.2,0,40.2,0,0,13,0,0,0,0,0,83.4
"DOM_F",0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1.5,1,0,0,0,0,0,0.1,0,0,0,0,2.5,0,0,1.3,0.1,0,0,0,0,4.2,0,0,704.6,0,0,0,0,0,715.9
"DOM_G",36.6,2.9,5.2,10,1.3,50,10.9,18.4,0.2,2.7,1.8,0.2,0.9,2.9,1.2,2.7,1,1.4,0,0.8,0.1,2.4,4.1,1.1,58.2,18,8.6,5,2,1.8,0.4,9,0.4,1.2,0.2,2.9,1.6,0.8,0.9,9.2,0.6,0.6,0.3,1.8,0,510.2,0,0,179.9,5.7,0,10.1,183.8,0,1171.7
"DOM_H49",3.6,0.1,1,1.8,0.2,10.7,0.7,5.6,0,0.9,0.7,0.1,0.3,0.4,0.2,0.5,0.1,0.1,0,0.3,0,0.5,1,0.3,12.1,31.3,4.1,0.4,0.2,0.1,0.4,2.3,0.1,0.9,0.7,4.9,0.6,1.8,0.6,11,0.9,0.1,0.1,1.2,0,22.5,0,0,2.9,0,0,24.9,24.4,0,177.9
"DOM_H50",1,0.1,0.2,0.6,0.1,0.9,0.2,0.3,0,0.1,0,0,0,0.2,0,0.1,0,0,0,0,0,0.1,0.2,0,2,0.2,0.1,0.1,0,0,0,0.1,0,0.1,0,0.1,0,0.1,0.1,0.1,0,0,0,0,0,10.2,0,0,3.7,0.7,0,5.9,7.6,0,35.2
"DOM_H51",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.5,0.4,0,19.2,13,0,33.8
"DOM_H52",0.3,0,0.1,0.1,0,0.9,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,1,2.6,0.4,0.1,0,0.1,0,0.2,0,0.1,0.1,0.3,0,0.1,0.1,0.8,0.1,0,0,0.1,0,1.7,0,0,0.4,0,0,0,4,0,14.4
"DOM_H53",0.1,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0.9,0.1,0,1.8,0,0.5,0,0.1,0,1.5,0.1,0,0,0.1,0,16.4,0,0,0,0,0,0.4,3.9,0,27.9
"DOM_I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0.3,0,0,0,0,0,33.2,0,0,0,0,0,107.5,0,0,141.6
"DOM_J58T60",0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0.4,7.9,0,11
"DOM_J61",0.6,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,4.6,0.2,0,0,0,0.1,0.4,0.2,5.8,0.2,1.5,0,0.3,0.1,4.1,0.3,0,0.1,0.2,0,86.2,0,0,0.1,0,0,7.9,6,0,119.9
"DOM_J62_63",0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0.9,0,0,0,0,0,0.1,12.1,0,14.1
"DOM_K",3.4,0.1,1.3,1.6,0.2,2.3,0.7,11.1,0.1,0.7,0.4,0.1,0.2,0.2,0,0.1,0.3,0.2,0,0,0,0.4,1,0.3,4.9,49.5,3.4,0.3,0.1,0.1,0.1,8.2,0.2,1,0.3,105.6,2.1,0.8,0.3,10.7,0.8,0,0.2,1.7,0,167.5,0,0.5,2.7,0.1,0,6.4,34.9,0,427.3
"DOM_L",0.2,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,6.5,0.1,0,0,0,0,0.6,0,0.1,0,1.8,0.6,0.1,0,0.7,0.5,0,0,0.2,0,172.3,0,0,0,0,0,22.3,2.4,0,208.9
"DOM_M",0.1,0,0,0,0,0.3,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2,1.3,0.1,0,0,0,0,0.1,0,0.1,0,0.4,0.1,0.2,0,0.7,0.1,0,0,0.1,0,5.1,0,0.1,2.4,0,0,3.3,29.8,0,44.9
"DOM_N",0,0,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.6,0.1,0,0,0,0,0.1,0,0,0,0.2,0,0.1,0,0.3,0,0,0,0,0,1.4,0,0,0,0,0,4,15.7,0,23.2
"DOM_O",0.2,0,0,0,0,0.3,0.1,1,0,0,0,0,0,0,0,0.1,0.3,0.2,0,0,0,0.4,0.1,0.1,0,0.1,0,0,0,0,0,0.2,0.1,0.1,0.1,0.1,0,0.2,0,46.8,1.1,0,0.1,0,0,51.8,1.2,413.3,0.7,0,0,0,0,0,518.9
"DOM_P",0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.4,0.2,0,0,0,0,44.1,2.2,8.2,0,0,0,6.8,0,0,62.7
"DOM_Q",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,1.4,1,0,0,0,5.5,0,0,17.3
"DOM_R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,14.1,2.6,0,20.5
"DOM_S",0.7,0,0.1,0.1,0,2.2,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.6,0.6,0.3,0,0,0,0,0.4,0,0.1,0,0,0,0,0,0.3,0,0,0,0.1,0,35.8,0.4,0,21.6,0,0,7.3,0,0,72
"DOM_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,26.5
"IMP_A01_02",0.2,0,0,0,0,0.3,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0.1,0,0.3,0,0,5.1,0
"IMP_A03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.4,0
