"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",0.1,0,0,0,0.1,6,0.3,0.1,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,3.7,1.3,1.1,5.1,2.7,9.7,13.4,0,0.4,27.2,0.2,0.7,0,0.8,0.6,0.2,0.7,0.7,0.9,1,1,1.8,0,329.1,0,0.5,2.6,2.4,0,0.7,3.1,0,418.3
"DOM_A03",0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.5,0.2,1.5,2.4,0,0.1,4.5,0,0.1,0,0.1,0.1,0,0.1,0.1,0.1,0.2,0.1,0.2,0,51.7,0,0,0.3,0.6,0,0.3,1.7,0,65.8
"DOM_B05_06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_B07_08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_B09",13.4,5.4,0,0,160.2,97.6,21.1,8.4,4.6,3.8,0.3,0,0,0.4,3.5,2.8,1.5,1.9,45.9,1.8,0.8,0.4,12.6,5.7,2.2,7.8,54.5,0.7,29.7,5,11.4,1.9,4.2,0.2,0.4,26.6,11,25.8,31.6,6.2,22.4,8.9,3.4,8.1,0,2.3,0,0,3.9,2.7,0,0.9,22.9,0,686.7
"DOM_C10T12",2.9,0.4,0,0,0,302.2,10.8,13.6,15,1.5,15.1,6.2,0,2,0.7,1,2.9,1.8,8.2,0.9,0.5,0.2,63.4,33.2,189.5,312.5,72.2,233.9,220.6,1.2,40.5,431.1,14.5,52.4,3,134.5,71.9,20,43.5,23.8,30.1,102.4,38.2,75.3,0,4795.3,0,0.2,81.7,39.1,0,386.9,3861.8,0,11758.7
"DOM_C13T15",0.1,0,0,0,0,4.4,144.4,0.4,0.6,0.1,0.5,0.2,0,0.3,0.1,0.3,0.5,0.4,1.5,0.7,0.2,0.1,1.7,3.2,2.8,65.4,12.3,15.9,10.9,0.2,8.8,2.3,2.2,9.1,0.5,27.1,13.7,3.1,10,4.8,3.5,4.1,3.9,15,0,1142.1,0,0.1,18.6,39.1,0,55.3,2217.9,0,3848.6
"DOM_C16",1,0.1,0,0,0,24.5,0.2,0,0.1,0,0.1,0,0,0.1,0.1,0.1,0.2,0.1,0.6,0.2,0.1,0,1.4,1.7,64.3,9.3,11.6,47.6,7.6,0.3,2,1.3,0.5,3.1,0,3.1,1.9,0.6,0.9,0.6,0.7,18.7,1.5,3.1,0,536,0,0.1,50.4,6.3,0,0.6,4.4,0,807.2
"DOM_C17_18",0.7,0.2,0,0,0,144.8,25.4,0.4,9.8,0.1,0.9,0.5,0,1.7,0.1,0.2,1.5,1.1,2.9,0.3,0.1,0.4,1.6,2.9,33.2,63.8,9.9,14.6,7.3,0.2,4.9,0.9,2.6,7.2,0.3,28.6,9.2,3,4,2.5,5.2,30.8,3,5.9,0,209.3,0,0.2,4.8,2.1,0,73.1,128.7,0,850.9
"DOM_C19",0,0,0,0,0.1,0.6,0.4,0.1,0.1,3.5,7.1,1.1,0,2.3,2.5,2,0.4,0.4,1.9,0.4,0.2,0.1,1.7,1.6,0.2,137.6,5.7,12.9,11,0.2,1,0.6,0.3,1,0.1,9,3.3,0.6,2.7,6.6,3.1,0.6,0.7,1.8,0,166.9,0,0.1,1.7,13,0,4.8,8.4,0,420.3
