"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",4333.7,1,18.2,1.4,6.8,11400,42.5,39.1,28.7,31.8,104.7,17.8,88.7,12.4,35.2,18.9,43.4,9.4,17.5,4.2,11.2,92.2,111.4,13.9,160.8,366.3,79.2,12.5,34,50.3,1.7,322.5,5,10.6,8.2,19.4,42,48.2,249.9,192,14.6,275.3,47,37.6,0,5114.7,0.6,241.1,432.3,181.5,0,186.9,13664.1,0,38282.3
"DOM_A03",14,10.5,0,0,0,149.7,0.1,0,0.2,0,2.9,1.9,0.1,0,0,0,0,0,0,0,0,0.7,0.2,0.4,0.2,4.7,0.1,0.3,0,0.1,0,26,0,0,0.1,0.2,0.2,0.3,0.3,3.7,0.2,20,1.3,1,0,201.5,0,0.2,0.1,4.3,0,3.1,269.7,0,718.5
"DOM_B05_06",186.6,0,220.7,47.9,348.5,62.6,7.1,1.8,27.5,5091.9,496.8,5.1,7.3,16.9,353.8,7.1,3,3.3,2.3,3.1,1.5,11.7,673.5,6.2,159.3,125.7,18.4,0.8,0.2,17,1.5,55.8,1.5,5.3,3.1,31.2,48.4,37.1,19.2,29.1,48.4,79.1,32.4,35.2,0,1130.7,0,0.5,997.3,10.7,0,0,11637.9,0,22112.4
"DOM_B07_08",36.4,0.3,1.1,9.9,23.7,2.1,1.4,0,1.1,0,166,0.7,2.1,166,71.2,1.3,0,0,1.7,0,0.3,1.6,0,1.4,240.5,10.8,0,0,0,0,0,0,0,0,0.4,0,8.5,3.2,1.5,50.9,0.9,0,0,0,0,118.8,0,0,0,4.1,0,0,56.8,0,984.8
"DOM_B09",0,0,644.1,127.2,846.8,0,4.9,0,0,0,0,0,0,0,291.8,0,0,0,0,0,0.4,6.3,0,0,488.5,0,0,0,0.1,0,0,0,0,0,1.6,0,33.4,13,6.2,0,0,0,0,0,0,0,0,0,3269.6,0,0,0,2383.3,0,8117.2
"DOM_C10T12",2531.2,11.2,4.3,3.6,10.9,10526.9,42.8,2.6,63.3,10.8,373.7,331.5,41.3,57,26.9,39,101.9,13.8,32.6,7.6,13.1,329.3,54.5,69.9,194.7,1626.1,21.4,12.4,13.5,25.8,7.4,2988.7,14.8,17.4,53,180.8,53.2,308.8,129.6,261.8,73.8,1123.1,702.8,79,0,22188.6,0,25.6,258.5,637.7,0,242.1,26043.4,0,71983.6
"DOM_C13T15",5.4,4.1,0.2,0.1,0.3,3.2,177.2,0.2,21.9,0.4,5.1,1.1,14.3,3.4,0.2,4.9,3.5,0.9,3.6,1.9,1.5,36,0.6,2.2,15.6,24,2.8,0.4,0.4,2.7,0.9,6.3,0.6,3.1,0.2,1.8,0.8,1.3,13.2,50,0.7,58.9,3.6,13.2,0,2470.4,0,0,44.4,16,0,19.3,1214,0,4256.9
"DOM_C16",39.7,0.3,1,0.6,3.3,57.5,3.3,367.7,32.2,4.4,35.3,18.2,23,18,10.2,46.2,10.2,7.5,30.6,7.3,28,155.9,9.5,11.2,967.8,84.5,7.8,3.6,10.3,13.1,0.6,11.9,6.5,4.8,6.9,13.2,149.9,30.2,83.2,30.4,10.6,23.4,4.4,36.9,0,420.8,0,7.3,124.8,12.4,0,5.2,422.5,0,3413.9
"DOM_C17_18",30.7,6.7,3.8,4.3,30.1,760,31.7,12.3,2598,11.2,99.1,74.5,71.1,31.6,27.1,63.7,83,17.3,104.9,15.4,18.2,131.6,42.3,42.1,141.1,868.9,61.8,16.2,13.4,52.3,10.2,95.1,1184.8,52.5,110.8,310.9,72.2,506.5,351.2,348.8,196.8,690.7,53.7,55.5,0,2105.3,26.1,56.9,274.3,52.8,0,35.7,3101.1,0,15156.2
"DOM_C19",316.4,35.3,3.7,3.1,11.7,82.1,9.3,8.8,24.2,895.5,2782.7,8.5,21.7,38.8,35.9,44.2,18.2,155.1,31.2,14.3,14.9,96.3,237,89.6,796.9,664.1,1638.7,686.2,1877.1,125.2,30.3,37.3,4.2,7.4,32.5,65,75.5,119.1,591.9,178.1,80.5,71.5,68.1,73.5,0,6487.5,0.2,12.2,157,152,0,95.8,16154.3,0,35260.8
