"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",5074.6,2.2,1.6,7.8,0.4,2162.2,9.9,3514.8,2742.2,2.8,92.6,12.9,11.3,14.5,22.3,12.6,2.3,5.2,14.5,19,3.7,18,477,15,272.6,124.5,26.7,2.4,1.9,95.3,3.6,220.4,112.8,7.8,25.4,20.3,300.7,93.1,80.5,73.4,62.5,200.7,114.5,44.8,0,3254.9,4.3,27.9,800.6,183.8,0,84.5,794.6,0,21274.1
"DOM_A03",0.7,9.5,0,0,0,34.5,0,0.1,0.2,0,3.1,2.2,0,0.1,0.1,0.1,0,0.1,0.1,0.3,0,0.1,0.1,0.1,1.1,3.1,0.1,0.6,0,0.6,0,47.3,0.1,0.1,0.3,0.1,0.6,0.8,0.6,0.7,0.6,1.8,0.6,0.1,0,87.8,0.2,1.7,4.1,8,0,0.5,98.4,0,311.5
"DOM_B05_06",72.4,0,11.5,1.9,0.1,0.4,0,0.4,8.9,55.3,6,0.1,0.3,59.8,85.7,0.1,0,0,0.1,0.6,0,4.4,0.5,2.9,25.9,0.7,1.6,0,0,7.9,0.5,0.1,0,0,0.1,0,2.7,0.2,0.1,0.1,0.1,0.2,0.3,0,0,2.6,0,0,1.7,8.5,0,0,16.4,0,381.2
"DOM_B07_08",1.5,0.1,7.9,348.2,9.4,7.5,0.1,1,14.2,0.2,140.2,0.8,1.2,35.8,2394.1,1.5,1.5,1.2,0.1,0,0.1,0.3,8.5,49.1,254.5,0.1,41.1,0,0,35.8,0.9,0.1,0,0,0.1,0,13.6,3.6,1.5,0.5,0,0.2,6.2,0.6,0,33.2,0,0,2.7,73.6,0,0,1874.7,0,5367.4
"DOM_B09",0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.6,0,141
"DOM_C10T12",446.2,5.2,0,0,0,1963,7.7,0,49.5,1.1,190.5,43.1,2,0.2,0.1,0.1,0.1,0.9,0.1,1.4,0.1,2.5,9,1.9,0.6,86.5,5.3,11.7,6.9,1.1,0.1,2253.5,3.8,0,1,5.6,1.7,45.7,25.4,99.8,166.4,574.3,148.2,1.7,0,10933,0,15.7,0,285.8,0,210.9,2395.7,0,20004.9
"DOM_C13T15",2.8,0.7,0.6,5.2,0.3,14.1,57,9.8,40.8,1.7,4.2,3.9,8.9,5.4,6.7,21.1,2.2,4.5,13.3,23.5,2,28.4,3,1.5,21,20.7,4.6,0.6,0.4,5.7,0.9,10.7,1.6,2.2,12.1,0.6,2.9,41.5,24.2,14.2,3.7,39.7,7.2,4.8,0,776.9,0,0.8,6.5,20.2,0,11.1,205.6,0,1501.8
"DOM_C16",128.4,5.3,2,2.3,0.1,24.2,2.1,1347.9,536.5,3.5,21.9,5,35.8,182.6,56.6,70.5,4.3,24.5,40,22.3,9.5,261.6,498,11.4,3394.8,106.6,18.2,0.9,1.2,31.3,3.2,7,5,2.7,12.9,4.2,356,28.3,43.3,20.9,17,19.2,26.3,28.1,0,518.8,0.2,7,294,89.1,0,20.9,3872,0,12225.8
"DOM_C17_18",205.7,1.3,1.1,10.9,0.5,315,10.9,206.5,1901.8,9.3,69.6,84.1,96.9,35.1,41.5,47,18.8,25.5,80,98.2,7.5,84.4,69.5,63.9,111.3,588.1,69.9,20.4,17.8,109.7,23.9,39.6,452.2,86.1,144.9,69.1,150.3,494.3,122.2,142.6,167,291.2,152.2,89.8,0,956.2,1.1,275.8,191.5,147.8,0,58.5,11344.7,0,19803
"DOM_C19",290.8,10.6,10.6,73.4,2.9,70.5,6.6,56,155.4,28.8,88.7,19.4,24.2,195.8,121.6,34.2,3.3,13.4,41.5,52.2,15.4,99.7,95.2,150.6,818.7,321.8,1626.8,374.7,409.6,155,30.2,16.7,11.1,21.6,9.7,17.4,132.4,65.5,73.8,105.6,26.1,57.2,58.9,28.1,0,1882.2,0.3,11,12.5,129.5,0,116.2,6370.6,0,14544.3
