"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",220.5,0.4,0.8,0.3,0,199.8,20.6,60.1,11.8,1.3,6.7,3,15.5,4,4,12.8,4.6,8.2,6.6,6.8,0.3,12.2,6.2,3.5,30.4,94.7,15.3,0.6,1.5,4.8,0.4,53.1,3.5,4.5,3.5,16.8,2.8,33,16.2,17.9,16.3,5.7,10.2,8.9,0,505.9,0.8,5.2,50,13.3,0,20.2,110,0,1655.2
"DOM_A03",0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0,0,0,0.4,0,1.6,0.3,0,0,0,0,0.1,0.4,0,0,0.1,1,0.1,0,2.9,0.6,0,0,0.1,0,0.6,0.5,0,10.8
"DOM_B05_06",0.1,0,0.1,0,0,0.1,0.1,0,2,0,0.1,0,0.1,0.9,0.3,0,0,0,0,0,0,0.2,138.8,0,0.9,0.2,0.1,0,0,0.3,0,0,0,0,0,0,0,0.5,0.1,0.1,0,0,0.2,0,0,10.9,0,0,2.1,1.3,0,0,0.3,0,160.1
"DOM_B07_08",0.4,0,0.1,0.6,0,0.6,0.2,0.5,0.6,0,4.5,0.1,0,22.1,3.9,0.2,0.1,0.3,0.1,0.1,0,0.5,0.5,0.4,35.9,0.6,0.2,0,0,0.2,0,0.2,0,0,0,0.1,0,0.9,0.1,0.1,0.1,0.1,0.1,0.3,0,4.1,0,0,1.1,0.9,0,0.3,3.6,0,84.7
"DOM_B09",0,0,0.4,0.1,0.1,0,0,0,0.1,0.7,0.1,0,0,0.5,0.1,0,0,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,5.9
"DOM_C10T12",75.8,0.7,0,0,0,243.1,8.6,0.7,0.5,0,2.9,0.7,0.2,0.2,0.1,2.5,0.2,0.2,0.3,0.1,0,1.2,0.2,0.1,5.7,32.1,2.1,0,0.2,2.2,0,92.3,1.5,0.1,0.2,0.3,5.8,3,5.3,0.6,4.9,9.1,6.1,2.2,0,980.4,0,0,0,11.8,0,40.2,203.6,0,1748
"DOM_C13T15",4,0.1,0.5,0.2,0,4.9,186.7,4.3,5.5,0.4,1.9,1.2,8.1,1.9,2.1,4.7,2.4,3.8,3.9,5.1,0.2,10.9,2.4,2.1,12.8,43.5,7.8,0.2,0.5,8.4,1,3.4,1,2.4,1.8,9.4,1.7,17.4,4.7,13.1,8.8,13.3,4.6,2.3,0,278,0,1,1.7,8.5,0,23.8,525.2,0,1253.3
"DOM_C16",1.8,0,0.7,0.1,0,3.9,8.4,64.8,4.8,0.5,2.2,0.9,3.6,2.1,2.3,5.5,1.3,1.8,1.8,5.5,0.1,52.6,1.9,0.6,32.7,21.1,3.1,0.3,0.6,5.4,0,1.6,0.5,0.7,0.8,3.4,2.5,12.5,2.5,2.6,0.9,1.5,1.3,2.8,0,28.9,0,0.5,4.9,3.7,0,2.7,262.2,0,567.2
"DOM_C17_18",8.1,0.2,0.9,0.4,0,17.4,10.3,6.9,149.6,2.8,6.2,5.5,5.8,6.1,8.5,16.1,5.2,9.6,9.2,4.2,0.4,19.4,9.4,4.2,18.7,95.5,13.3,0.1,0.3,13.5,0.8,8.7,19.9,5.3,3.8,13.6,1.2,41,8.9,34.6,8.5,6.2,9.1,7.4,0,74.4,0,0.2,0.2,6.3,0,4,246.5,0,948.6
"DOM_C19",5.2,0,0.2,0.5,0,2.3,1.5,2,3.7,3.8,8.1,2.1,3.4,2.4,2.8,1.7,0.6,0.8,1.4,1.3,0,1.8,3.6,0.7,6.8,6.2,11.1,2,2.4,2.1,0.1,0.4,0.2,0.1,0.3,0.7,0.2,2.3,0.5,1.7,0.8,2.5,0.4,0.4,0,46.3,0,0,0.7,0.9,0,0.3,23.6,0,163.3
"DOM_C20",32.5,0,1.6,5.2,0.1,3.4,6.6,18.7,15,8.9,106.6,28.6,44,3.1,6.8,5.5,5.9,4.4,12.2,10.8,0.1,17.3,1.2,0.2,11.3,5.5,0.4,0,0,0.1,0.1,0.4,0.3,0.2,0.1,0.2,0.3,3.7,0.6,12,0.6,32.2,0.2,1.3,0,66.4,0,0.1,0.6,5.5,0,2.2,302.7,0,785.7
"DOM_C21",3.3,0,0.9,2.8,0,1.9,3.8,0.5,0.1,0,0.5,42.3,0.2,0,3.7,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.4,0.9,0.1,0,0,0.1,0,0.3,0,0,0,0.1,0.1,3.6,0.1,2.2,0.5,81.3,0.1,0.4,0,102.8,0,93.9,1,4.8,0,4.8,244.3,0,602.6
"DOM_C22",2.2,0,0.3,0.1,0.1,14.2,10.8,3.4,7.5,0.8,10.1,1.2,49.3,2.1,3.6,7.2,9.7,10.3,6.8,37.8,0.2,8.3,3.3,2.1,29.8,40.9,3,0.1,0.2,2.7,1.5,1.6,0.5,0.5,0.4,1.7,0.5,6.2,1.2,0.6,1.5,2.2,0.8,0.6,0,45.1,0,1.7,14.7,3.5,0,4.7,308.9,0,666.5
"DOM_C23",5.8,0,0.4,0.6,0.1,7.8,0.6,2.2,1,0.2,4.1,0.8,2.2,41.1,5.4,2.2,0.6,2.8,2.9,1.9,0,3.3,1.6,1,266.7,1.8,0.5,0,0,0.2,0,1.2,0.2,0.1,0,0.2,0.6,5.7,0.8,0.6,0.4,1,0.5,0.6,0,36.1,0,0.2,5.9,4.1,0,0.9,123,0,540.2
"DOM_C24",0,0,0,0,0,0.4,0.1,0,0,0,1.7,0.5,0.5,0.4,50.9,67.6,5.7,13.5,13.2,9.8,0.3,5.7,0,1.3,2.7,0.9,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0,0,0.3,0,0,0,1.2,0,0,0,0.2,0,0,444.7,0,622.6
"DOM_C25",5.4,0,6.7,0.4,0.2,39.5,14.2,14.7,17.3,3.2,8.5,12.1,12.6,7,11.9,64.9,15.5,34.8,37.5,41.6,0.9,79.3,14.9,9.5,115.8,19,2,0.1,0.3,1.2,0.1,2,4.1,0.5,0.4,2,1.8,37.8,4.7,2.4,1.4,2.3,0.9,1.9,0,39,0.1,0.8,159.3,7.8,0,2.9,473.6,0,1336.9
"DOM_C26",1.7,0,0.2,0.1,0,3.4,1.9,1.1,1.1,0.2,1.2,0.5,1,0.8,1,2.9,27.4,10.1,4.2,3.3,0.1,9.4,1.6,0.7,11.5,10.6,2,0.1,0.2,2.4,0,1.3,1.1,0.8,1.2,2.9,1,7.4,1,2.3,1.9,5.6,0.8,5.8,0,49.8,0,6.6,127.7,2.9,0,5,314.5,0,640.3
"DOM_C27",1.5,0,0.7,0.2,0,8.8,3.7,3.1,4.4,0.8,5,1.3,2.8,3.5,4.9,13.2,45.7,184.5,21,24.7,0.5,13,17.2,2.3,53.2,11.6,2,0.1,0.3,3.2,0,1.2,1.9,0.7,0.5,2.6,2,11.4,1.5,1.3,1.7,3.7,1.1,19.7,0,30.2,0,0.2,113,8.7,0,3,383.4,0,1020.8
