"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",569.2,42.8,0.3,1.8,0.3,5349.9,45.8,83.9,17.4,5.8,16.9,37.4,20,2,1.2,0.7,8.7,1.9,0.7,1.5,5.7,17.8,8.4,0.6,8.7,178.1,14.1,3.4,5.2,1.8,0.7,151.8,1.1,7.7,3.7,32.7,51.9,7.5,19.8,26.2,4.4,20.8,3.2,2.1,0,2453.7,2.5,117.6,556.1,-16.3,0,22.1,642.4,0,10563.7
"DOM_A03",5.2,132.1,0.2,0.5,0.1,260.5,7.7,10.3,2.2,2.6,42.6,0.4,1.5,0.4,0.3,0.1,2.3,0.4,0.2,0.9,1,18,1.6,0.1,1.7,32.4,2,0.8,1.3,0.5,0.3,85.5,0.2,2,0.7,6.3,2.8,3.5,5.5,4.8,1,6.9,0.6,1.2,0,1845.2,1.5,6.9,16.6,1.2,0,2.4,235.8,0,2761
"DOM_B05_06",0.2,0.5,0.1,0.3,0,0.6,0.1,0,0.1,122.5,0.6,0,0,2.6,0.3,0,0.3,0.1,0,0,0,0.1,13.3,0,3,3.4,0.4,0.1,0.2,0,0,0.1,0,0.1,0,0.2,0.2,0.1,0.1,0.1,0.1,0,0.1,0.1,0,1.7,0,0.1,3.4,-0.6,0,0.1,124.4,0,279.1
"DOM_B07_08",0.5,0.4,2.3,10.3,0.2,55.1,4.7,0.1,0.2,1,7.3,0.1,0.1,55.9,134.8,0.5,14.5,14,0.8,0.5,0.2,13,2.5,0.3,111,20,0.6,0.1,0.1,0.1,0,1.8,0.1,0.3,0.1,0.7,1.2,0.5,0.5,0.6,0.5,0.3,0.2,0.2,0,42.5,0.1,0.4,7,-1.8,0,0.2,220.9,0,727.4
"DOM_B09",0.7,9.5,0.5,3,0.4,0.7,0,0,0.2,37.9,0.7,0,0,2.3,0.2,0,0,0,0,0,0,0,1.3,0.1,3.7,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0.2,0,0.1,0.3,0,0,0,0,0,0.3,0,0,0.3,0,0,0,3.3,0,66.3
"DOM_C10T12",393.3,110.8,0.3,3.2,0.2,2020.8,50.5,2.1,3.7,5.3,263.5,46,2.4,3.2,1.7,2,27.6,2.5,1.4,168.3,29.4,9.8,4.2,2.2,74.8,482.4,29,15.5,24.8,2.8,4.8,1048,1.4,5.5,10.3,35.4,37.8,11.1,28.2,39.8,13.1,62.3,23.9,7.9,0,12182.3,3.9,262.1,301.9,-5.7,0,81.2,886.4,0,18825.4
"DOM_C13T15",18.2,46.5,0.2,0.9,0.1,27.2,709.5,7,6.7,30,24.8,4,14.2,4.7,2.4,1.2,31.1,6.4,3,1.6,4,48.9,1.5,1,6.1,67.4,5.4,1.9,1.4,2.1,0.1,14.5,5,3.9,0.9,3.5,2.3,1.6,12.5,18,2.3,6.5,3.9,9.4,0,1296.8,0.8,7.9,36.4,-27,0,43.8,2279.9,0,4802.4
"DOM_C16",3.5,1.7,0.2,0.7,0,7.9,1.7,77.9,3.4,6.4,1.4,3.6,0.2,9.6,0.3,0.7,17,4.1,2.1,0.4,1.3,61.1,0.2,0.1,101.5,17.7,3.7,5.6,0.2,0.6,0,0.8,0.1,1.2,0.2,0.9,4.3,0.3,0.9,0.8,0.3,0.3,0.3,0.3,0,29,0.2,0.4,6.8,-9.3,0,2.7,339,0,714.9
"DOM_C17_18",7.8,0.3,0.1,0.4,0.1,65.4,6.2,1.6,203.7,7.1,33.6,2.5,1.6,13.9,1.1,1.3,35.3,7.5,0.5,1.4,0.9,11.7,0.8,0.4,17,34.3,3.1,2.2,2,10.9,0.2,4.1,24.9,2.1,4.1,40.2,4.8,22.7,32.4,53.5,44.2,5,5.5,3.1,0,149.2,0.4,63.4,46,-62.6,0,6.3,136.7,0,1060.8
"DOM_C19",67.1,111.8,3.8,20.1,1,185.6,50.5,15.2,21.7,332.9,168.6,9.8,43.2,136.3,34.7,10.5,92.9,24.3,8.6,7.3,7.7,16.4,375.9,2.2,105.6,283.7,457,58.1,177.8,31.6,18.2,15.9,14.2,9.8,3.9,73.4,12.7,14.3,40.8,44.2,18,6,14,26.9,0,727.1,0.3,3.9,25.1,-10.7,0,35.7,457.4,0,4413.4
