"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",665.3,0.7,0,1.1,0.1,2722.6,40.1,459.6,555.7,5.7,101,3.3,40.1,3.2,1.4,5,1.6,2.5,2.4,9.8,0.7,13.6,7.5,5.6,22.2,79.6,6.1,0.6,3.7,5.7,0.5,202,4.5,5.5,5.1,5.6,6.5,26.5,32.9,22.1,4,52.6,4.6,23.7,0,2111.1,0.9,5.5,385.4,33.1,0,78.9,945.3,0,8723.1
"DOM_A03",0.2,18.4,0,0,0,26.1,0.4,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0,0.2,1.3,0.5,0.3,1.6,0.2,0,0.1,0.2,0,38.8,0.1,0.2,0.2,0.2,0.2,0.9,0.5,0.8,0.2,1.2,0.2,0.1,0,438.2,0,0.1,1,2.3,0,3.5,90.4,0,630.5
"DOM_B05_06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_B07_08",1.4,0,0,84.5,4.1,10.3,0.4,0.3,2.2,0.7,14.1,0.2,0.2,311.8,4.5,26.3,0.1,10.4,0.6,0.4,0,0.7,0.7,5.4,112.2,5.7,0.8,0,0.2,1.7,0,1,0.2,0.2,0.2,0.2,1.1,1.3,1.2,4.6,0.7,0.5,0.3,0.2,0,7.8,0,0.2,10.4,25.7,0,0.2,524.8,0,1180.8
"DOM_B09",0.1,0,0,2.2,0.3,0.2,0,0,0.3,8,0.3,0,0,1.3,1.1,0.2,0,0,0,0,0,0,3.9,0.1,3.4,0.1,0.2,0,0,0.1,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,58.2
"DOM_C10T12",711.2,10.8,0,1.4,0.2,1912.4,51.6,1.7,13.6,0.5,89.4,15.7,2.1,2,1.1,5.5,1.7,1.4,1.7,2.2,0.3,5.2,1.1,2.4,13.1,170.3,4.1,0.6,1.4,2.5,0.2,1797.4,7.2,0.9,2.5,1.6,10.2,20.3,9.7,13.6,5.9,276.2,4.8,1.7,0,9593.4,0,0.3,0,72.8,0,354.7,3050.1,0,18250.5
"DOM_C13T15",26.7,3.3,0,1.5,0.1,7.7,2432.8,1.1,6.3,0.7,6.1,8.1,30.8,4.9,0.4,9.3,0.8,1.5,11.4,126.6,3.3,106.5,2.1,1,19.8,34.6,1.7,0.2,1.2,1.8,0.1,28.1,2.5,0.7,1.4,0.8,4.8,6.5,5.8,2.9,3.4,34,26.1,3.1,0,3954,0,0.5,12.7,45.1,0,239.2,4789.7,0,12014
"DOM_C16",41.3,0.1,0,0.8,0.1,76.9,3,670.8,44.5,0.9,5.9,0.6,8.4,36.1,32.3,17.3,0.5,16.2,4.5,3.9,1.7,281,0.9,40.1,363.2,60.9,2.5,0.1,0.5,10.6,0.1,15.8,0.6,0.8,0.9,0.9,13.5,8.2,12.7,9.2,1.8,4.6,2.5,2.8,0,59.7,0.5,5.5,26.3,11.5,0,17,1461.2,0,3381.6
"DOM_C17_18",23.6,2.8,0,3.1,0.2,315.3,31.9,18.8,975.7,3,30,16.4,18.2,31.2,9.3,15.5,6.5,8.2,6.8,12.3,2.8,23.2,113.7,11.9,13.5,194.3,12.9,2.9,2.9,10.8,2.4,37,129.6,9.7,18.8,28.9,161.4,93.8,123.4,28.6,53.3,55.4,14.5,29.7,0,516.7,0.9,3.2,23.9,19.8,0,51.9,2174.2,0,5494.9
"DOM_C19",129.8,26.6,0,27.5,1.6,81.2,33.5,15.7,36.1,301.1,121.5,5.1,25.3,49.6,6.8,31.9,3,8.1,7.7,9.4,1.2,26.8,55.9,38,163.8,283.8,595.9,13.6,459.5,32.1,4.4,30.9,5.1,4.8,6,23.7,5.3,42.4,50.4,90.3,22,132.8,16.6,16.7,0,1730.4,0.6,10.4,4.5,26.7,0,116.4,1435.1,0,6367.6
"DOM_C20",106.2,0.9,0,12,0.8,61.8,119.5,29.8,85.7,91.1,457.5,36.3,335.3,59.1,7.7,50.7,7.5,56.4,16.7,109.9,6.5,39.6,6,20.9,70.7,71.9,8.5,0.3,1,3.7,0.3,36.5,7,2.1,6.9,2.6,24.4,19.5,16.2,9.1,15,174.9,5.9,41.5,0,503.1,13,7,38.7,13.9,0,25.6,1722.1,0,4559.5
