"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",2590.6,32.6,0,0,0.5,14536.4,826.3,1431.8,939.5,0.3,0.4,4.4,1744.8,4.4,3.8,10.3,48,3.4,24.8,10.1,775.7,90.4,0,0,0,1569.8,0,0,0,0,0,975.6,0,0,0,0,0,0,0,19.3,38,4.4,0,0,0,9211.6,0.4,0,1152.8,-0.4,0,33.7,467,0,36550.9
"DOM_A03",1.3,31.5,0,0,0,728.4,0.2,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,176.6,0,0,0,0,0,860.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2549.8,0.1,0,0.3,0,0,5.6,71.3,0,4426
"DOM_B05_06",17.8,0.5,2563.3,3.8,31.5,308.3,0.4,0.3,0.4,16254,1227.3,0.4,2.8,14,1.1,0.7,0.9,0.8,2.1,3.5,0.1,4.7,1501.5,0.1,238.8,29.7,3.1,0.1,1.2,2.1,0.2,0.4,0.2,0.1,0.1,0.1,1.9,0.3,0.3,0.3,0.1,0.1,0.3,0,0,55.4,0,0,0,-29.4,0,0.2,13299.9,0,35546.2
"DOM_B07_08",4,0,0.3,0.3,44.7,0.3,0.3,0,5.2,1.1,11,0.6,11.4,728.6,407.5,18.1,5.9,12.5,32.9,24.2,5.7,64.8,20,0,1086.6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.1,0,0,406.2,0,2896.3
"DOM_B09",11.2,31.8,2592.1,116.4,577.2,3,0.1,0.3,6.3,860.7,70.2,0.2,3.5,70,57.7,11.3,0.2,0.3,0.5,0.1,0.1,0.2,24.6,3.2,122.5,1.1,7,0.9,3.4,7.6,0,0.4,0.1,0,0,0.4,4.3,2.9,1.9,1.9,0.4,0.2,0.4,0,0,0,0,0,0,0,0,0,41.4,0,4638.2
"DOM_C10T12",2547.9,462.1,3.4,10.5,3.2,17478.9,46.1,2.1,4.9,26.8,263.7,6.6,49.1,5.7,5.5,18.4,4.5,3.4,2.5,1.2,0.5,2,4.9,0.6,8.9,2992.8,6.5,0.4,2.5,4.8,0.6,5214.9,0.6,0.3,0.2,0.3,4.1,0.7,0.6,296.8,80,192.9,108.6,0.2,0,20420.8,1,0.3,1.5,-30.3,0,298.4,12824,0,63386.6
"DOM_C13T15",2.9,0.2,0.4,0.2,2.6,77,687,3.5,65.3,0.3,12,10.2,35.8,8.9,3.6,4,10.4,4.8,7.3,44.6,2.8,43.5,0.2,1.1,6.6,475.9,3.6,0.5,0.5,4,6.7,26.8,1.7,1.6,5,70,0.7,2.5,6.3,68.4,4.6,6.2,1.7,0.4,0,1937.3,0.1,0.5,1.3,-3.7,0,151.7,1500.2,0,5309.9
"DOM_C16",33.4,2.7,0.8,0.9,2.1,29.3,20,1493.1,101.6,2,77.5,0.3,27.6,51.1,64.1,82.9,178.3,15.3,22.9,12.4,33.2,706.6,0.1,0.1,1787.3,4.4,0.1,0.2,0,0.1,0,0,0,0.1,0.1,0.3,0,0.1,0.1,6.6,1.4,0.4,0.9,0,0,134.3,0.1,0,2.1,-20.8,0,9.9,2333.5,0,7219.1
"DOM_C17_18",1.2,0.1,39.1,3.8,3.3,115.6,18.2,36.6,1104.9,1,53.8,3.9,53,37.4,39.2,33.5,141.9,9.7,10.2,13.1,3,32.5,0.3,0.3,3,644.2,55.7,44.4,2.8,76.2,26,111.4,69.8,81,111.6,335.3,25.4,154.1,104.1,117.9,263.6,48.8,25.2,6.4,0,2903.4,0.1,0,1014.3,-197.4,0,31,1278.9,0,9092.8
"DOM_C19",556.3,332.2,137.1,190.6,76.3,668.9,104.5,161.2,185.5,730.6,4324.9,9.5,302.1,551.9,607.1,406,249.4,54.9,64.5,54.9,40.3,157.4,1446.9,91.8,1803.2,1536.4,1926.6,68.8,741.3,1304.5,156.8,286,141.9,80.7,63.5,77.2,1202.5,175.2,176.3,213.5,65.1,73.6,186.8,21.4,0,5786.9,0,0,0,8.4,0,151.7,11775,0,39527.7
"DOM_C20",1651.2,11.5,32.5,75.4,40.1,811.3,150.1,415.2,598.4,928.7,4537.4,280.1,3388.2,694.8,877,307.7,684.4,225.2,115,63.5,36.4,195.2,31.7,104.3,570.2,201.1,45.5,1.5,16.1,162.7,21.2,59.8,46.6,1.8,1.5,2,47.7,48.7,5.9,36.3,4.4,18.2,4.5,29,0,856,0.1,1.1,4,-32.6,0,29.4,10413.6,0,28851.4
"DOM_C21",26,0.7,0.2,0,0.3,23.9,4,0.7,30.3,0.1,1.7,2.5,2.7,3.7,0.1,0.1,13.1,0.6,3,1.1,0.1,9.7,0,0,0.2,31.6,0.1,0,0,0.1,0,1.6,0,0.2,0.3,0.2,0.1,1.7,0.1,22.6,58.6,291.4,0.1,0,0,284.9,0.1,84.1,2.7,-1.1,0,13.7,300.9,0,1218.6
"DOM_C22",54.9,45.2,5.8,15.7,16.8,296.8,61.1,7.2,37.2,21.1,402.5,12,2546.7,69.3,97.2,44.3,312.4,56.4,131.8,1431.1,129.7,69.8,3.4,126.6,425.8,2568.1,602.9,1,68.6,351.6,0,67.5,0,0.1,0.1,0.2,73,0.2,79.4,67.8,1.1,44.2,0.3,7.1,0,1956.1,0,0,7.2,-28.2,0,0.2,6408.7,0,18698.1
"DOM_C23",40.4,0.1,12.1,4.8,27.3,88.6,6,2.6,21.9,0.9,188.4,5.5,33.3,2552.1,45.8,119.5,620.8,112.1,8.9,6.9,4.3,14.9,10.1,0.2,5967.9,104.3,0.5,0.3,0.1,21,0,0.2,0.1,0,0,0.1,70.9,0.1,0.2,15.7,1.5,0.9,0.1,0,0,379.1,0,0.2,3.9,-2.3,0,0.1,882.3,0,11374.7
