"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",740,3.8,31.2,0,2.5,2916.5,69.6,0.2,5.7,0,14.1,0.6,18.8,0,0,0,0,0,0,0,0,1.1,0.1,0,2.6,373.5,0,0.3,0,0.1,0.2,94.9,6.6,2.7,0,0.1,0.1,0.1,0.1,67,21.2,15.2,16.8,0.7,0,7780.3,0,168.8,584.2,58.6,0,30.4,6.9,0,13035.9
"DOM_A03",25.7,0.1,0,0,0,62.6,0,0,0,0,1.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.1,0,0,0,0,0,60.4,0,0,0,0,0,0,0,4.1,7,9,0,0.1,0,530.6,0,0,0,3.1,0,3.6,1.4,0,713
"DOM_B05_06",0,0,9.7,3.8,0.2,439.4,107.6,16.7,71.9,2970.8,45.4,0.2,106.3,147.1,182.2,127.9,5.8,100.6,48.3,23.3,8.1,64.3,551,1.3,287.8,0,6.5,0.3,29.4,18.9,1.6,13.1,21.1,105.4,9.2,0,0.5,1.1,10.1,0.4,12.3,17.5,3.6,0.9,0,202.4,0,0,0,1310.8,0,0,98281.8,0,105366.6
"DOM_B07_08",0.3,3,0.1,4,0,5,0.1,0,3.9,0,183.2,1.3,0.3,378.9,135.1,1.7,0,1.4,0,0,0,1.2,15.6,10.2,222.8,5,0,0,0,1.2,0.2,0.3,0.1,4.6,0.3,0,0,0.2,0.1,0.4,0.1,0.1,0.3,0,0,0,0,0,0,4.1,0,0,31.7,0,1017
"DOM_B09",0.1,0,0.2,0,0,1.2,0.3,0,0.2,16,1.3,0,0.3,0.3,0.4,0.3,0,0.2,0.1,0.1,0,0.1,0.3,0,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0.3,0,0,0,270.6,0,292.9
"DOM_C10T12",289.4,6.1,18.8,0,1.7,414.7,32.2,0,1,0,7.2,0.3,0,0,0,0,0,0,0,0,0,0,7.4,7.4,16.9,11.5,0,0.3,0.9,0,0,206.5,13.6,0,4.2,1.1,9.5,7,24.4,29.8,17.5,23.4,1.6,11.5,0,9784.7,0,0,0,12.2,0,146.9,699.6,0,11809.3
"DOM_C13T15",2.8,3.3,6.6,0,0.2,5.6,137.8,0.3,5.1,0,9.3,0.3,5.8,2,2.5,0.2,0.2,0.7,0.9,0.8,0.1,13.3,0,4.4,19.7,14.6,0.1,0.1,16.5,0.6,1.5,15.7,2.4,20.6,0.1,0.1,0,2.4,3.8,34.5,6.9,23.5,4.4,14.1,0,2296,0,0,40.1,-33.5,0,44.3,188.7,0,2919.3
"DOM_C16",11.4,2.3,1.3,1,0.1,28.7,12.8,75.9,33.6,0,5.9,0.1,2.5,10.2,2.9,3.4,0.2,3,0.8,0.2,0.3,72.6,0,0.5,160,10.6,0,0,0.2,9,0,11.5,1.2,0.7,0,0,0,0.5,0.6,2.2,0.2,0.3,1.5,12.9,0,0,0,0,14.9,-1.4,0,2.4,33.2,0,530.3
"DOM_C17_18",3.5,0.2,1.9,0.1,0.1,42.9,5.4,1.6,119.9,1.3,31.1,1.5,4.1,6.1,1.1,0.7,0.3,1.6,0.7,0.2,0.1,5.2,3.1,5.2,1.2,21.8,0.3,0,1,4.9,0.8,5.3,72.8,11.1,2.6,6.2,1.7,51.7,32.3,68.3,16.9,17.1,10.5,10.9,0,1406.1,0,4.5,0,-9.8,0,12,304.4,0,2292.4
"DOM_C19",38.7,6.2,36,2.8,1.2,6.8,2.4,1.4,2.6,360.8,183.7,1.7,3.9,12.9,6.3,0.8,0.1,0.6,0.9,0.1,0.1,3,57.3,4.6,12.9,26.8,27.9,2.2,163.6,9.4,0.6,11.3,0.9,6.5,0.1,0.4,0.2,0.8,1.4,51.7,31,18.7,0.8,3.4,0,1956.3,0,0,0,88.8,0,96.8,10050.2,0,13297.6
