"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",2618.6,17.1,1.3,1.2,0.3,7456.5,123,464.2,223.9,0.8,0.9,0.9,8.8,0.6,0.3,1.1,0.8,0.3,3.9,0.3,0.5,0.7,1.7,0.7,42.6,74,12.6,1.2,2.5,4.4,0.3,84.5,3.9,1.6,1.1,13.1,24,109.4,57.6,130,4.4,67.1,79.8,10.2,0,982.2,3.7,11.2,80.9,-6.8,0,66.1,1875.5,0,14665.3
"DOM_A03",67.9,428.1,2.8,2.3,1.7,594.7,2.6,1,3.4,0.7,1.3,1.3,1,0.8,0.3,0.7,0.1,0.4,0.4,0,0.1,1.5,1.9,0.9,8.6,45.2,2.5,1.2,14.7,1.2,0.2,49.7,11.4,2.6,1.3,38.1,9.6,14.8,17.4,6.4,2.4,6.8,4.3,1.9,0,287.2,0.2,62.8,2.4,0.1,0,10.7,470.6,0,2190.3
"DOM_B05_06",16.3,5.2,161,44.9,17.9,64.3,6.7,3.2,7.4,970.4,93.6,0.7,3,29.4,81.4,9.9,0.2,0.3,2.9,0.3,0.2,1.8,275.4,4.4,196.1,199.6,13.3,3.6,13.7,2.8,0.1,5.1,4.3,1.6,0.2,3.3,46.5,18.1,7.2,13.9,24,48.9,1.8,3.2,0,143.8,0.1,2.5,424.8,2.2,0,2.4,833.4,0,3817.5
"DOM_B07_08",21.3,0.1,2.9,10.4,2.1,53.7,14.4,0.4,0.1,0.4,22.3,0.1,6.5,23,49.9,0.6,4.9,2.5,0.4,0,0.1,3.3,0.3,1.6,48.1,3.5,1.2,0.1,0,0.3,0,7.1,0.1,0.1,0,2.6,3.8,1.9,2.2,0.7,0.7,0.4,0.1,0.7,0,431.5,0,0.8,27.8,-1.3,0,0.1,314.8,0,1068.7
"DOM_B09",1.4,0.2,123.1,47.4,18.6,18.3,5.1,0.7,0.8,19.5,4.5,0.4,1.2,1.3,21.7,9.6,0.2,0.1,2.4,0.3,0,1.3,2.3,0.5,19.2,34.9,0.3,0.1,1.1,0.2,0,1,0.7,0.4,0.1,0.8,4.5,9.6,5.6,7.2,5.3,1.8,0.8,0.6,0,5,0.2,1.3,83.8,-0.1,0,0.3,15.9,0,482
"DOM_C10T12",305.4,140.6,9.1,13.5,2.4,1758.5,81.1,36.1,85.1,19.7,65.2,40.1,60.9,14.6,16.8,17,13.8,12.3,8.7,2.3,6.9,4.8,11.8,7,60.7,248.7,11.1,8.7,17.1,12.4,3.3,505.5,109.6,5.2,3.6,17.9,61.3,53.4,39.9,38.5,26.1,145.1,26.8,11.8,0,7161.1,1.9,36.9,79.8,-9.9,0,226.5,10562.7,0,22199.4
"DOM_C13T15",10.5,6.5,1.6,1.6,0.5,12,82,1.7,5.1,2,0.9,1.8,3,1,3,1.6,5.3,0.4,0.7,0.7,0.9,8,1.7,0.6,29.9,65.6,2.8,0.7,3.5,1.5,0.1,2.6,2.6,0.7,0.3,2,30,6.2,4.9,9.1,6.7,7.2,2.1,11.9,0,726.2,0.5,1.3,5.3,0.2,0,34.4,319.2,0,1430.5
"DOM_C16",45,0.5,1.6,1.4,0.1,26.3,0.7,403.9,90,2,0.9,0.4,8.3,19.6,5,17.5,0.5,2.9,3.1,0.8,8.3,54.3,1.3,0.2,611.4,171.3,0.9,0.5,1.3,2.4,0.1,0.9,3.1,0.4,0.1,0.7,53.5,20.1,5.2,4.1,10,3.6,2.6,16,0,78.5,0.1,0.7,26.9,-6.2,0,10.6,922.2,0,2635.7
"DOM_C17_18",79,11.9,4.1,12.2,0.9,176.1,11.1,22.9,347,8.6,36.4,11.8,42.5,9.6,11.3,7.6,15.3,4,2.9,1,4,8.9,7.8,3.5,47.5,83.4,3.8,2.8,14.8,9.4,4.8,37.7,126.2,8.6,4.8,26.7,80.4,165.7,30.1,24.7,48.4,34.3,31.3,25.2,0,472.7,10.3,1.5,156.7,-2.3,0,27.4,699.4,0,3016.6
"DOM_C19",184.4,96.1,42.6,52.3,6.3,98.7,9.7,16.1,30.2,56.6,10.5,1.8,7.2,22.7,27.9,14.4,4.8,2.8,6.4,1.1,5.3,8.9,29.7,16,360.2,123.9,397.4,31.2,473.1,32.3,0.6,14.2,41,5.4,3.9,12.8,52.7,31.6,38.7,42.1,27.9,41.7,22.1,19.5,0,1117.1,1.1,7.3,37.4,-0.3,0,71.5,428,0,4186.7
